group,CD101,CD11b,CD11c,CD123,CD195,CD197,CD2,CD224,CD226,CD254,CD26,CD303,CD305,CD319,CD32,CD36,CD366,CD38,CD4,CD45RA,CD49f,CD5,CD52,CD58,CD71,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,Podoplanin
healthy,-0.744244209030818,-0.391359373244101,-0.728348282064557,0.836343334867584,-0.0312847660088529,0.009715791462011,-0.229314946470567,-0.399009824756208,-0.277593600404888,-0.221617054859771,0.0950678239184433,0.747604173226316,0.571313186730399,0.374107544954436,-0.561181408937852,-0.382894842171632,-0.645563186764051,-0.168658755479674,0.412311956934348,0.797753715627573,-0.127540866969803,-0.0394873830606599,-0.0936693069543705,-0.680456026015496,-0.36973980273813,-0.642385004475852,0.143634320830912,-0.739104098237413,-0.452999263162493,-0.704616598375583,-0.373818448388602,-0.428059272422761
healthy,0.731889285769642,0.514616842383538,0.793481091171244,-0.468309099705752,0.370029041513343,0.659180976407147,0.416351379842053,0.694619431879799,0.654825898414138,0.585911239247758,0.392636585759921,-0.474724997732599,-0.466463615438488,0.226646663613462,0.832851327101786,0.0653272433655602,0.715223737627625,0.348152063760398,-0.0825922449146225,-0.364170788618525,0.751517310618916,0.607372970138336,0.170391022924766,0.64965964751888,0.0168839910789817,0.781115969977596,-0.113653512861493,0.6967134211763,0.745592202768427,0.523131785360636,0.672621351103412,0.717020051211539
healthy,0.460783250079093,0.239929887254179,0.678146675989242,-0.834781692044188,0.164166670232747,0.0414899817020333,0.0764931575609771,0.118905293934178,0.214833195078274,0.0941836955422848,-0.495306989375897,-0.770789755975578,-0.684210851302307,-0.264853740712659,0.677084283226206,-0.467889760333093,0.625676128403333,0.163944663505835,-0.503591926339369,-0.719641078497608,0.100193087142077,0.201289207490509,0.180920844031782,0.354518981805536,-0.20873429409474,0.256632793706777,-0.544793582406632,0.451707575559958,0.406358213525741,0.64679094357608,0.224621194909982,0.133779990388274
healthy,0.689476370154218,0.130441126085907,0.719241874296366,-0.880020755402334,-0.332812350395681,0.0630618863753953,0.149457618822516,0.199902800009648,0.332041472518988,0.139895308229024,-0.241652447003935,-0.863920567588798,-0.84374530853431,-0.345828974473612,0.696809212076196,-0.260476375742413,0.68440499686888,0.028137273343049,-0.277655692109839,-0.791090322788432,0.198639962361925,0.285956604757278,0.413633581104563,0.455065578649259,-0.247694860201036,0.560635109763193,-0.410699627632326,0.575385013191547,0.353215894541692,0.386733089119345,0.346700547654702,0.276911247178646
healthy,0.764876311152682,0.209261000591535,0.665979589575411,-0.543446613110183,0.0500767473171879,-0.0185747237106052,0.415241808213337,0.298786231277941,0.197576798287507,-0.0145497368556042,-0.0596629326384991,-0.524401513528666,-0.513925177740257,-0.259199131653899,0.218938188248879,0.0733373470860098,0.679464959621989,0.141907224204157,-0.230264360352229,-0.430764044605144,0.178190452107242,0.239923232686214,0.190243990914409,0.491896235262458,-0.347661637804595,0.685753573556727,-0.32446311761113,0.657125535063989,0.484312424595702,0.68015020704833,0.381736361702899,0.350010795535183
healthy,0.815944248748056,0.360740109814132,0.745797857890631,-0.681492143500544,0.110809380439931,0.11815256424495,0.560425129466062,0.639780576779979,0.505054981127759,0.676327755073128,-0.0582863946506529,-0.577235850621567,-0.480712575905372,-0.298112155675928,0.848702438264619,0.35056248644864,0.7014567747817,0.270172357421807,-0.110629814036234,-0.553199688377913,0.360812836359536,0.479982082563189,0.642649076493758,0.737556827456523,-0.219005489019401,0.82996829449616,0.0080750632797243,0.776749836951127,0.490813260598933,0.773955508392306,0.719481818674874,0.521345478381212
healthy,0.744241290781111,0.107914051265085,0.851317925510325,-0.723250341983413,-0.0453063520853972,0.004515667408476,0.573113389502248,0.363573762314712,0.298535036515045,0.0124208835009483,-0.29848149677942,-0.684099735925489,-0.67049526685416,-0.0851808187592132,0.729339863207254,-0.0694340502112663,0.708437213410791,0.238063788095708,-0.357352636189626,-0.62389948511098,0.136762787921997,0.529134855950203,0.374194900238734,0.537608768589672,-0.299538242325011,0.606510874375134,-0.457105921240031,0.577511121189074,0.39511313978646,0.505505927948304,0.588742628150911,0.240129481919131
healthy,-0.838324120561023,-0.286674701415878,-0.790252805371647,0.748883435482253,0.0131179909076269,-0.134533289353237,-0.481048137962267,-0.513915412872257,-0.395863288032104,-0.0726655968665015,0.0458988652855575,0.788107190868549,0.704203592699526,0.288115334269866,-0.539941201118921,-0.229568945120838,-0.651597532780706,-0.47322576707805,0.278382908428958,0.66186955036408,-0.420683745081562,-0.322707846608465,-0.356574384183429,-0.490546628943504,0.0702189630914693,-0.745420617606817,0.091788972048195,-0.753138344101269,-0.497442920982831,-0.596387025615493,-0.465038992647878,-0.222935363609649
healthy,0.830344349066918,0.300933672718085,0.724754912261109,-0.692981842925655,0.0697983944396488,0.125177316129732,0.464759519106972,0.607507863661256,0.363449477765372,0.103487510194361,-0.074993464847582,-0.730018287448014,-0.608946953602189,-0.391120162555464,0.759456997126787,0.0704381875290102,0.669891773210285,0.320461161650185,-0.724750257021178,-0.69437628110719,0.552223129147666,0.206750560148269,0.441539342548116,0.61116759295256,-0.112468290642948,0.77169952025343,0.0940480852387177,0.783837683147951,0.4677791958612,0.622600161357747,0.589303461747108,0.416586374348279
healthy,0.0728915472529233,-0.0820426227887563,0.0558826354867082,0.185103728576782,-0.0122102681941566,0.0300996322336588,0.232997291841894,0.0016691004279674,0.0386173502074429,0.0837345862086326,0.193247751493874,0.162380996984526,0.189873497598583,0.0863006172812177,-0.057980809914053,0.0734266414326731,-0.0980661172215673,-0.307877363822409,0.469638795992629,0.165856427896068,-0.138659603427701,0.22510093063086,-0.025806872953044,-0.149821213860326,-0.193446972697305,-0.0798095736951411,-0.474592017669114,0.0181551467049775,0.0107242741891545,-0.156514759879667,0.292528628441402,-0.160322901543738
mild,0.425915402360597,0.270306370716468,0.421575342527799,-0.264375255041313,0.290059808313644,0.0855387410559986,0.0404758588825679,0.322895615383151,0.0271608459693458,0.268343895807571,0.304171342167878,-0.249937608854199,-0.153473034141892,0.157985772657921,0.601025339702709,-0.0138713077071671,0.263406721897471,0.0060587174917837,-0.134793666581801,-0.237030726582316,0.265685317082451,0.0906605910751215,0.110496706580685,0.394762999070908,0.287950590599916,0.375357691257772,0.140732668017132,0.0669031582294696,0.388916247419721,0.440236935714508,0.219006523051716,0.0798664193510996
