group,CD101,CD107a,CD11a,CD11c,CD123,CD169,CD195,CD197,CD2,CD224,CD26,CD30,CD303,CD305,CD31,CD319,CD32,CD336,CD366,CD38,CD4,CD41,CD45RA,CD49d,CD49f,CD54,CD58,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7,Podoplanin,TCR
healthy,-0.715681824237715,-0.366216697578857,-0.283875061747412,-0.735792870430305,0.888596669914785,-0.274974189444957,-0.0930926838727852,0.0041218509232774,-0.235823632229489,-0.265404461414212,0.0723784629202758,-0.194946128067217,0.817275456853083,0.690495947771725,0.412864158365158,0.297968588708158,-0.672283035812659,-0.207633204320649,-0.638481842690573,-0.0623480612588204,0.379130109838368,-0.52550725087477,0.841732148962939,-0.052639265288388,-0.0081711418950013,0.202706618850301,-0.535907699629798,-0.490829899215625,-0.652052003398839,-0.414029075423595,-0.660889774081329,-0.345650849235452,-0.407371962248817,0.0777907661655767
healthy,-0.555331066027245,-0.432268404014577,-0.343651070641681,-0.548816425816144,0.389124022913815,-0.441085258444683,-0.185247126390009,-0.373793804044764,-0.432767555360301,-0.653764947895456,-0.459996361195031,-0.462972158969302,0.373470849107623,0.300304806138174,-0.0376242522853867,-0.233573099955219,-0.652941733050158,-0.322186728494719,-0.692017175883405,-0.281951963740036,0.178970378697259,-0.438275193146127,0.332071563356197,0.0177735508356567,-0.556481930497496,0.117983761287406,-0.505146858946033,-0.590656761533616,-0.605623244750931,-0.60005869732023,-0.281593624980548,-0.483185924710403,-0.55212301118701,-0.455040145448407
healthy,-0.539863453987139,-0.144584774154316,-0.230790661531917,-0.698063380934229,0.811960831808884,-0.0146875311718699,-0.262340204562274,-0.0277507574510617,-0.210674904782524,-0.282331198386806,0.412226582764788,-0.180549192417993,0.724269513857646,0.664242518231002,0.218216268823727,0.303122056778257,-0.706781716461725,0.109794428709853,-0.635714756996294,-0.198345964894635,0.516934772819761,-0.184010724415022,0.723824754598026,0.106781206603473,-0.214560730047934,0.0024717064391971,-0.475063000122592,-0.393645194056436,-0.628173158702354,-0.522274774058068,-0.715033617643289,-0.293621597897299,-0.103277323238938,-0.0632228374978825
healthy,-0.778848746670856,-0.275604171225488,-0.38627972617782,-0.766763353767926,0.848282018328755,-0.191254921478057,0.220147718228254,-0.116871496760592,-0.284864984193399,-0.401439440423987,0.270157792006393,-0.216540686508691,0.865886447161488,0.724348316752105,0.190420037391761,0.443347065643331,-0.78925947799424,-0.316688077779122,-0.708712473649726,-0.0928998100588479,0.214646555052892,-0.202832409671582,0.730968793620129,-0.0604594900159088,-0.250722766314891,0.215561885149954,-0.539235748465998,-0.69608310001618,-0.723912388753564,-0.439986223351297,-0.572368037909041,-0.442172241373357,-0.288971077307284,-0.257838282217907
healthy,-0.755593275311602,-0.0420890721807209,-0.22813121897575,-0.721178520288145,0.820570831197072,-0.258216876469766,0.180732791077088,0.211319447471091,-0.416324667059591,-0.369162071963028,0.279873393104232,-0.0683820940488989,0.777000163723191,0.70707672693109,0.324453928368105,0.421461426449175,-0.182112122215894,0.0243697614706573,-0.613023789377877,-0.125443867834536,0.553848794307904,-0.235055190539914,0.769188726569594,0.0945537789398491,-0.0119643816899593,0.0899275252452616,-0.452203129846905,-0.640706748777025,-0.68753507998384,-0.460482022965091,-0.56296861628695,-0.158251539735877,-0.279718915233577,-0.0002559366774879
healthy,0.745240152753022,0.0745255506616766,0.202010913639491,0.635485391820739,-0.591961837112902,0.0710398212119389,0.0570360169767146,0.034435814295902,0.330675968294224,0.332047072822098,-0.279334797005016,0.124519161521756,-0.704423410928014,-0.626588071161595,-0.13238216814114,-0.408217990589255,0.526298355756318,0.350914574100105,0.574730487225719,0.212935489131207,-0.252952933166539,-0.183427832084832,-0.696883257958768,0.293671051334679,0.0192063076602499,-0.16759580696021,0.453844568441352,0.655651171325476,0.579979544973139,0.214446904411711,0.532697854151427,0.730090480348509,0.430505880298347,-0.0083704350878681
healthy,-0.738699617703206,0.0648385129024344,-0.240029087863203,-0.726305748045558,0.776430160096209,0.0227922637013254,0.203202302430698,0.0427099258195743,-0.497366742112301,-0.312630257975658,0.370475854848099,-0.0530909004877774,0.768204323269414,0.692432055309679,0.131669930950768,0.209554468468884,-0.720566402767835,-0.283786325115801,-0.631788589845223,-0.222897538985497,0.477283113456484,-0.174432329148046,0.610709411719999,-0.127969519097969,-0.0478225932118825,0.0020074116287098,-0.485351183878872,-0.575010882044528,-0.644178288158851,-0.355113957218988,-0.475506503051851,-0.457871713063524,-0.225348163545554,-0.0958181160133195
healthy,-0.723790032471697,-0.222368010496071,-0.333812265641399,-0.751282773584616,0.820694175870962,-0.307096376803461,0.204115418483392,-0.0481210996022256,-0.241273524787435,-0.521601770929711,0.0833290572280484,-0.156750043818779,0.874905080964937,0.668516521432412,0.219713942875937,0.386753503922244,-0.580794853314076,-0.370738446904198,-0.673689386693847,-0.321707515573757,0.380366661485904,-0.336807046987379,0.761497380776163,-0.234029469645644,-0.398842173272404,-0.142307818286059,-0.449671471711381,-0.67652807699085,-0.741981448594232,-0.467317273557746,-0.480873019201284,-0.242825140758965,-0.145231247734358,-0.0143980789989539
healthy,-0.737876458107486,-0.0900997540786193,-0.396534811395534,-0.731705007297407,0.770060959849447,-0.0990532780108482,0.0666357836385388,-0.0655336642552013,-0.422999970734095,-0.500624555872507,0.305692956396379,0.0030345445439707,0.780926795594641,0.625866593692837,0.0181682596659164,0.661830649077458,-0.722846165287254,0.137537464751281,-0.523061671140748,-0.0916588912606825,0.695533082254973,-0.305621041693309,0.755764102124409,0.148007884057623,-0.469880069127522,0.280714486279984,-0.533763629306238,-0.681983672548095,-0.704170079416433,-0.386967470238491,-0.68621110634145,-0.402420476028547,-0.263034120149319,-0.149134277958866
healthy,-0.710177285574754,-0.0128855324350464,0.0740060098437359,-0.618084451557685,0.683361138700212,-0.489818547879319,-0.16605964744053,0.0223438987746793,-0.0300044207300372,0.0845677550170172,0.462826503096118,-0.360760385978879,0.64236012042408,0.492020019864153,0.218027659795206,0.254466702347402,-0.561736158388098,0.169227582350642,-0.757247386365035,-0.477163962079387,0.49587252561253,-0.0311093568788977,0.743601883034032,0.0534338028973276,-0.342884078939759,0.159853348240514,-0.612504374311331,-0.684371702378889,-0.580414538598522,-0.438400932801471,-0.428986862473481,-0.495770671109311,-0.28212428212159,-0.0644249013633257
