group,CD101,CD107a,CD11a,CD11c,CD123,CD137,CD141,CD169,CD195,CD2,CD224,CD226,CD303,CD305,CD31,CD319,CD32,CD36,CD366,CD38,CD4,CD45RA,CD47,CD49f,CD5,CD52,CD54,CD58,CD82,CD95,CD96,CLEC12A,CX3CR1,FCERIA,ITGB7,Mac
healthy,0.776746233105727,0.410996079029605,0.373449270309467,0.794942451430038,-0.84075094137545,0.165048341751655,-0.0724646027292875,0.350872042640171,0.255375084330693,0.280861413150596,0.317086954778517,0.246013184519731,-0.809740293066494,-0.622482473160963,-0.31917396598432,-0.263489451078315,0.733270737373723,0.244466772421424,0.692578667907629,0.167324796959718,-0.350523072376911,-0.828057695383036,-0.296487727537493,0.105277465864582,0.063599147938408,0.0503654902813842,-0.108611420884698,0.593100576763144,-0.15849065445025,0.54669954413756,0.34032778645401,0.715562435380736,0.48187687234027,0.65514845365012,0.392421893792029,0.241217530150384
healthy,0.640449604046263,0.308528159413334,0.18308742110064,0.60683233469904,-0.653853922083748,0.415449298127918,-0.0305015573310193,0.355488453157081,0.133887802549082,0.577013082508377,0.503861613124008,0.526020879783785,-0.517196342748547,-0.452981296343723,-0.152842737749988,0.18844255284951,0.606139854527027,0.0193756771949887,0.45187293009208,0.0984672503564763,-0.152044814501919,-0.29400182064335,0.0462520885670882,0.553287679558952,0.427702710851155,0.238714451794036,-0.191438961650744,0.39895279014421,0.230601238123991,0.593641918106779,0.4395125985899,0.462604883796001,0.597829722125107,0.337349842680571,0.470255073047957,0.500847383879898
healthy,0.57262159670633,0.186672681142909,0.236966196309582,0.702871283295027,-0.782225299789221,0.0556874783880519,0.049417598486777,0.0440751362407779,0.180637339450177,0.203442378666983,0.327182407498215,0.282635899898699,-0.749499587305088,-0.671796128056633,-0.183696733580718,-0.253530718388873,0.723755187401133,-0.249778879412711,0.622577936832723,0.252095690535024,-0.458713658223131,-0.722178118231972,-0.308741663610505,0.223362969360048,0.1927964038767,0.260934826340588,0.0628032601644291,0.440388293639082,-0.0528983240151347,0.401346496801905,0.151908414232846,0.623583154228456,0.482167742265078,0.764342475221771,0.351458192993882,0.188523369209675
healthy,0.78921020506041,0.234078787172439,0.442462363174486,0.758125298901993,-0.859639408968724,0.22407126355157,0.0242637176263305,0.174414399709909,-0.20382574651291,0.292528021228229,0.359622832046489,0.378328573763595,-0.860908365213858,-0.737683888903144,-0.176086393008804,-0.427579637813689,0.7714228220115,-0.213541327096888,0.722078962625014,0.123044582826559,-0.174278152890684,-0.717176739864109,-0.314077405862355,0.25149724703457,0.407252833305659,0.453991353638909,-0.088681565446105,0.524484753358138,-0.222436570836951,0.686837007758024,0.148878034344889,0.712541795012564,0.398703039590409,0.504052440325542,0.439439801442207,0.109365609813499
healthy,0.840172046308107,0.185468141761875,0.230758184527592,0.814903863634338,-0.771020340718109,0.256737782653087,-0.227269531106252,0.350349935923407,-0.125399368627157,0.45072271509058,0.57941392867905,0.370496860949361,-0.679714149854226,-0.629976494069032,-0.156140294849666,-0.346331243361089,0.29328797244538,-0.0679347525514605,0.653150487145507,0.201221358481279,-0.409183205127409,-0.738600165336979,-0.323889803426174,0.140465550925917,0.120593295510065,0.121616635765464,0.118506479028324,0.611204991424816,-0.333443314370043,0.759003428216336,0.26219002150526,0.777412688274817,0.55746944397045,0.694185308239071,0.176628091355521,0.226913139204899
healthy,0.692567973857393,0.307644372018299,0.453091854173681,0.609928085565322,-0.622609677843982,0.127344405521937,-0.233882924446175,0.0916364360424837,0.0380642909908159,0.291526423894437,0.568389264281617,0.29779751621418,-0.67364068057242,-0.573412951654037,-0.20190661615771,-0.340039874268751,0.770134381065823,0.279255568421438,0.714902850362757,0.227035594472107,-0.160128346711244,-0.570427360334319,-0.0928064913017355,0.277706297552921,0.323258122404222,0.564291826846809,-0.260467368778925,0.673400788985756,0.0354473387300444,0.711061662046853,0.4131120897887,0.709061806518144,0.249351305798678,0.697072510869891,0.528525908549435,0.20095222331141
healthy,0.543071953675705,-0.110976009310539,-0.0058036974068823,0.574246033399208,-0.89475066548136,-0.0289164003046377,-0.226278297960789,0.0058943904083912,-0.329250970621534,0.303490963168805,0.259980933776618,0.171299618693102,-0.730365105667931,-0.771522795072451,-0.243519650652719,-0.189995184998345,0.461133931603028,-0.221935679997212,0.615114742755939,0.0783549430924026,-0.562661983939691,-0.69007219043284,-0.372086407043164,-0.0359299097875787,0.304921600784275,0.164269470392425,-0.0888182125707204,0.349195351250735,-0.291584595253788,0.416897694087897,-0.0643540850736913,0.469628087459735,0.227253115790786,0.179290715893467,0.228003628662009,-0.0287788054859582
healthy,0.757328873457479,0.166701265599279,0.34383420945542,0.754441288871415,-0.806073794340888,0.141390276585075,-0.1517926839416,0.332452777903068,-0.202425290814421,0.299577343154536,0.507145776417986,0.273448378649905,-0.862344584637991,-0.679197106446702,-0.231774459989691,-0.402286037476632,0.609393726860749,0.189556371295497,0.721487775578153,0.353805739650216,-0.286800189592972,-0.734835872413209,-0.214831941362439,0.414854602502002,0.202038602153909,0.277202322380975,0.116079459413028,0.450304253660714,0.125549562048225,0.688803800969058,0.0589138520144542,0.751133040615746,0.435731962959664,0.54068692773956,0.249140881706366,0.0773308973439665
healthy,0.801864154460538,0.308086217664312,0.466047179393459,0.8328714416778,-0.79232577956676,0.21176215128747,-0.177037449439792,0.323619298607082,0.0704146776050166,0.525552088911539,0.626667099134358,0.401285633774794,-0.724986540938475,-0.617490755109108,-0.0570752503167847,-0.378219220456739,0.773905077108143,0.04245809490044,0.730499041867052,0.377883159277775,-0.740312363000374,-0.776069152964561,-0.237557960353451,0.563410530918205,0.26136117061732,0.41516496844017,-0.128259188584281,0.671922169329934,0.237124188368105,0.791077617743149,0.2377595085425,0.819106416110624,0.616274388431449,0.850565788469177,0.52190487536056,0.29648065449723
healthy,0.844155322299279,0.115969791915418,0.17999451640386,0.661965447208322,-0.605210307804564,-0.13145110323368,-0.403142778785107,0.417162442847009,0.25716703319693,0.0733441395623131,0.0324547305438114,0.414492892226554,-0.570170378552,-0.467253911481729,-0.110948986641347,-0.0842678404287693,0.632517926335124,-0.0977167677651987,0.774206188591321,0.38636311567445,-0.411117399148235,-0.605632819120488,-0.249978615334769,0.334986909473015,0.61307226390029,0.501022004902669,0.0641613209680961,0.691454278674002,0.324088293430769,0.671838097272031,0.0807491580150597,0.622409776936298,0.421390015122123,0.267125897603814,0.627215253052143,0.214773741533631
