group,CD101,CD107a,CD11a,CD11b,CD11c,CD123,CD141,CD169,CD195,CD2,CD224,CD226,CD26,CD303,CD305,CD31,CD319,CD32,CD36,CD366,CD38,CD4,CD45RA,CD47,CD49f,CD5,CD54,CD58,CD95,CD96,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,Ig,Mac,Podoplanin,TCR,XCR1
healthy,-0.676980661881138,-0.367449157618786,-0.202285021417628,-0.188342060904639,-0.674782142339135,0.901819489438383,0.147504684069309,-0.274677944896966,0.0541331906220601,-0.134764663169094,-0.186686255624838,-0.202684621288715,0.0874049262726242,0.789221462447629,0.711449886332657,0.513117891811734,0.287108550521822,-0.586061081764604,-0.16789947583109,-0.58270174716097,-0.0001739945895594,0.458639143106747,0.866473639126578,0.506778376083004,0.0308490212122875,0.0367500570962779,0.359088558185883,-0.496580345982325,-0.453911886959119,-0.281001889179234,0.393808039183866,-0.605720622690733,-0.325821105571478,-0.562243450308747,-0.226565471449254,-0.359190925917203,-0.206582068459695,-0.313264982634012,0.0585037993476651,-0.0136981469109157
healthy,-0.733345627701529,-0.349619727974168,-0.192215311926314,-0.454889483386096,-0.710934751134445,0.570021761500291,0.0673936231311894,-0.376080580976178,-0.160435858834006,-0.468542428423653,-0.637702766739635,-0.559785001678479,-0.276086448000486,0.537077856429925,0.44306963710054,0.175003700129732,-0.114115368249398,-0.678294072670485,0.14879407606678,-0.644761878783281,-0.23975171358726,0.300612384713468,0.499461483012764,0.0717077076917365,-0.637950835502898,-0.39439963295516,0.183807252522086,-0.500611551533521,-0.621378997932416,-0.37340388653271,0.254450919127762,-0.680524408778426,-0.659312287923899,-0.400925529936085,-0.461789551455996,-0.422500904998784,-0.492006710994616,-0.522713443756948,-0.453742414334886,-0.458449061118123
healthy,-0.66617972976259,0.102250450848459,-0.408653429571755,-0.159452335194739,-0.532698454188909,0.609407372118661,-0.22226877651066,-0.0720955842663606,-0.0933869762111972,-0.367829116310045,-0.239169715417186,-0.377787697912825,0.290269049685591,0.622345890279956,0.637634318458134,0.0388467007798457,0.340802975438538,-0.391851367816069,0.0288650855822938,-0.682919486831968,-0.278816701381208,0.565517356305898,0.543548565781168,0.310011853610722,-0.216134314729429,-0.36532478073826,0.244260605304113,-0.347137490805352,-0.444905846244978,-0.17037658364637,0.400429070320393,-0.734972944498207,-0.524066033355033,-0.502886580561039,-0.46691128620782,-0.137333494048907,-0.101109571323988,-0.0243435920152243,-0.148107290338053,0.0135111943018934
healthy,-0.746526006520173,-0.102071626965404,-0.436115005623088,-0.261953078168623,-0.766024572759656,0.751132677032742,-0.0628415306419303,-0.130642620860547,0.225733152965959,-0.318480524897009,-0.3520683422545,-0.233613509024612,0.213435874172261,0.766491817425413,0.634032681965542,0.0700823118726989,0.470125690313359,-0.66763222439336,0.0784225817114216,-0.704267066763771,-0.0698851910265691,0.166821069484245,0.661097501166731,0.189213528111733,-0.0908150355000511,-0.301218429936974,0.0538733877659062,-0.414971011323427,-0.636423214149745,-0.0858157944027968,0.146278617839124,-0.804025217710215,-0.306420715228311,-0.540207181411128,-0.308092707414488,-0.207152419829521,-0.0145459742801116,-0.20878014945375,-0.146776150099826,0.0806539990747385
healthy,-0.71220367815811,-0.0407547690025779,-0.353534258739995,-0.175402160425331,-0.682675135994573,0.762011160631025,0.319265618061101,-0.164228000673229,0.149838296875877,-0.393077761190021,-0.217579792975962,-0.276390704398692,0.181653585025438,0.794387451308282,0.6297244576466,0.194566701628644,0.402844261583323,-0.0451231431567907,0.177802834596614,-0.580228372588411,-0.0604193665928456,0.569016456651503,0.651905803493902,0.384255372301115,-0.0477647796149537,-0.17372325598907,0.119972066401814,-0.41255591241449,-0.610300715749462,-0.113125673410344,0.539527041139987,-0.660629044380809,-0.3260831850309,-0.520150053473888,-0.167289188073406,-0.0932126378336179,-0.0664396836233583,-0.275786984735842,0.0292698491163508,0.0289183852721998
healthy,-0.736342825236868,0.0119579084530081,-0.147926431441684,-0.0458063793794329,-0.685411292412716,0.693316900947969,0.449332906024024,0.0255299357480406,0.0848289913509612,-0.28134993681804,-0.293193036303791,-0.194168783757391,0.450650363672134,0.769448945981498,0.71418458499324,0.286550250643637,0.512733463023539,-0.57616575279117,0.0642598356761051,-0.646482554264457,-0.21341345880378,0.391121499194626,0.768425951222175,0.168652208131339,-0.0007247663268018,-0.321104663409671,0.29142455605183,-0.456814755407592,-0.638885336150124,-0.138474005376495,0.428097104755972,-0.562404407246681,-0.248155949586796,-0.623884665166383,-0.666676907198239,-0.227856775442894,-0.174902861030301,-0.365858564755758,0.0998386677871809,-0.176782585320438
healthy,-0.64223968306656,0.0925977391119434,-0.0854490266493008,-0.0205415713195977,-0.570595998924059,0.688761263045469,0.338780017755451,0.0583386349266526,0.250239452178077,-0.445044775629708,-0.2674822842126,-0.207143179989286,0.371275312005524,0.741987280415364,0.737458619733297,0.137045873372761,0.284137194222782,-0.56626350917188,0.0983977259255392,-0.604335325934975,-0.236935794558158,0.534750989342989,0.684408571220539,0.483081214698148,-0.0376437830703167,-0.320621494109564,0.195535095343615,-0.313449336036205,-0.564916696125435,0.0715705400362765,0.513703847067328,-0.641997348124336,-0.263666539751839,-0.38603985613649,-0.437941948314053,-0.0737273953048867,0.0151004228552393,-0.180775553794985,-0.167649668054891,0.0111172086050975
healthy,-0.684368641010213,-0.156711798359772,-0.390541218582265,-0.282305167359483,-0.696764612575192,0.814026356877896,0.0832266551076955,-0.325253055015204,0.262626338284952,-0.299750294494451,-0.491625615569699,-0.253362020284971,0.0807414070398891,0.843638142806873,0.669697578352701,0.223452447119266,0.364468267220906,-0.4973293404879,-0.141614736372822,-0.748245388020092,-0.349986814770093,0.305338629154353,0.703876592762047,0.221252486154552,-0.440367567980055,-0.244524792941303,-0.13376909411125,-0.419182886879916,-0.683344367938082,-0.0475101241319604,0.181000426566156,-0.715184463163477,-0.406377943643653,-0.496513201079801,-0.197998157452745,-0.14271419395306,-0.0315568747472315,-0.0801509362633727,-0.169408560399456,-0.171310143937683
healthy,0.840994494819031,0.191245736689741,0.386399875639882,0.232859679194287,0.78329882504135,-0.778579193830836,-0.319977683476585,0.319502319106329,0.0505219089086409,0.487457046361787,0.578077792844169,0.328302385782464,-0.0574784771792974,-0.732544011420304,-0.685560354152253,-0.128983988143009,-0.403198485797705,0.750576493596292,-0.128915198251587,0.742180055312313,0.404964643329162,-0.699110909774522,-0.764398179998631,-0.347172950390552,0.449647645801043,0.302461309157542,-0.160590637531951,0.571530945534863,0.775628489636644,0.203530364151436,0.0569152750747553,0.79594777826338,0.528992919644636,0.771487668054105,0.630399101011343,0.263927179666447,0.193905630769923,0.338456217303206,0.19757128091107,0.176121810110263
healthy,-0.775948321784976,-0.0086517146349597,-0.0608039327108082,-0.313757597962406,-0.72459900510282,0.613649129920056,0.348554369580903,-0.314655379933208,-0.331367893761421,-0.101866860503213,-0.0969932804252193,-0.439502223789469,0.0467294659200023,0.577334246066024,0.535498299024408,0.0320683117534792,0.0489714423544383,-0.702546696750798,-0.0758371119847558,-0.81125748475962,-0.391325914971886,0.327646441266733,0.716081458051277,0.271683896136463,-0.383104546688986,-0.62858373081825,0.0,-0.665015240933945,-0.748329951968297,-0.159465728528596,0.188222423706421,-0.76545032673309,-0.476675497580006,-0.266388490018986,-0.571434148950353,-0.287518777440372,-0.153144629874888,-0.348161175205967,-0.0936233215718505,-0.318158719165597
