group,CD11a,CD127,CD16,CD197,CD226,CD244,CD279,CD28,CD3,CD38,CD4,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TCR,TIGIT
healthy,0.48348663690165,0.125391645312308,-0.0284430311378905,-0.17660378250782,0.32994338916972,0.513678401942206,0.204199643001047,-0.0196135444696576,0.285338416371843,-0.0974323226599677,-0.091811856971928,-0.400994057204105,0.430598118905403,0.217198670582386,-0.0304874714734204,-0.0249715474605099,0.473617837771456,0.0173370630427075,0.340515701794069,-0.174957274985058,-0.215628168503819,0.21701903017032,0.44459463733537,0.228748549407886,0.469180508287879,0.364991443689636,0.294853114330184,-0.188299403653771,0.647532242940609,0.0198989786397257,0.21433652353928
healthy,0.455626825524092,-0.351306583592852,0.131371666332552,-0.324244027925939,0.382652909066196,0.616561064197328,0.443386059718567,-0.228565094085997,-0.0901506274097903,-0.0608657686738139,-0.131076928343468,-0.4178844660248,0.49432262952647,-0.148451438164301,-0.320905041166103,-0.312878139229411,0.414749569781515,0.554214912918283,0.267186156801585,-0.485793119426504,-0.398412646332204,0.0815354707232398,0.28574936975334,0.44757891971082,0.461884889661632,0.532296300588939,0.301300148705655,0.0120999122950422,0.799745401247703,-0.0649787826768201,0.520672356671404
healthy,0.196297141850898,-0.226632908580807,0.558614228020454,0.290218799055799,0.449824489565188,0.497393953629767,0.465656211031536,0.120397271767939,0.01214756891596,0.174225261196974,0.369208355446431,-0.366590286789076,0.161521239679299,0.156452035869761,-0.377807441432887,-0.152175658342918,0.391966772814442,0.505692704346863,0.670516014193412,-0.354592012480306,-0.344207342518133,-0.54917246230636,0.0729987173514233,0.477589483247646,0.646947625047627,0.0544649196128893,0.608007608023064,0.342477130366689,0.569621495665942,-0.0561678900015121,0.582982547286255
healthy,-0.167119963269861,0.26691711206222,-0.193113285531814,-0.0563807231019941,-0.39943197566494,-0.204150553054352,0.0488006437387323,0.336963062034742,-0.260392976688481,-0.164910992237518,-0.149267927617798,-0.401436111407435,0.011323567641205,0.285340698816183,-0.0841201664020079,0.007526763746628,0.146773007225677,-0.701634211393261,-0.175682741375598,-0.0477499452832599,0.168636493626795,-0.182038603331035,0.0958486014153133,-0.182458462132912,0.0157186113099206,-0.16679645132395,-0.403115717486143,0.185097781212362,0.101997297993898,-0.465980223528935,-0.124140697727239
healthy,0.470000422596972,-0.154222509372619,0.023500356401456,-0.365227060131788,0.652422375122756,0.617917497660529,0.783361867063983,-0.268018232947168,-0.112196535910872,-0.0124188432498462,0.0665127712487557,-0.648555832655353,0.615773811163216,0.0182842641240732,-0.274182825120827,0.163430083085908,0.585226707340037,0.31235643848124,0.326983860357989,-0.542968241304632,-0.29071650685599,0.0492346744654935,0.0309042004552461,0.524616441579749,0.702772643555137,0.700809012309597,0.320871139377643,-0.297447666047262,0.576071289455556,-0.0215618116430188,0.327557539723215
healthy,-0.307440865682097,-0.43499493263244,0.239357111997915,-0.157766092344494,-0.290639354416199,-0.135927115629468,-0.217501704418399,-0.325173573477419,-0.301043717796286,-0.0202713255561438,-0.0398547844963915,0.126497841776997,-0.390304409941525,-0.531348287715224,-0.203448397482286,-0.441462147368803,-0.309814534704142,0.124004777584995,-0.160946585594502,-0.325343420756409,-0.331132649742818,-0.507778818356727,-0.104720443165121,-0.0866356878189096,-0.254613097412284,-0.444114830005026,0.138882669577188,-0.0464864717157781,-0.281635338294883,-0.309311772086524,-0.206726797649195
healthy,0.506772490575951,-0.602736222772438,0.0614412930759339,-0.292804543228587,-0.207252236424794,0.657192817608898,0.313341822430041,-0.369646149794911,0.216802027643671,-0.0056105773876046,0.0524724086217893,0.0950413682922227,0.419329479526305,-0.400044121104323,-0.513145666336324,-0.355836995135505,0.456027841887915,0.450621147531646,0.0183546391646844,-0.487359265716556,-0.300759224657753,-0.155726126322994,0.381167523293663,0.227566969129408,0.192455749041572,0.209845936124522,0.193858403861491,0.0616613829921756,0.726084250439517,0.170000901597542,0.526978825895456
healthy,0.172762189365971,-0.351991974914703,0.0814775660310642,-0.436108122365515,0.208148284043597,0.380051314053485,0.148149729711002,-0.335928609238616,-0.245329022774506,-0.129970254965774,0.0372686908166627,-0.598358069345327,0.110354528927219,-0.140371350391936,-0.431554550166106,-0.374602023568285,0.188454522542747,0.22189449974417,0.145885641368037,-0.617843014191366,-0.488539474371859,-0.508556711442583,0.112248660199508,0.200270940613231,0.327738762352261,0.228668409991443,0.132953854664486,-0.403606762003871,0.376671929679525,-0.315526757216873,0.165373727001986
healthy,0.0749270053800005,-0.502758108350226,0.0600790847023186,-0.371128877843837,0.198568178336716,0.28092460076838,0.0502144022601711,-0.294705558765283,-0.274835122450708,0.154772458298077,-0.0733742893511687,-0.258742391091961,0.176605964585837,-0.366352253251391,-0.349323049806768,-0.328762371285924,0.0054987538465961,0.343223122270017,0.170380862197658,-0.613666898550722,-0.446135400270369,-0.296457909891054,0.117638857173181,0.157304674638467,0.221281897439994,0.0620862126558634,0.238466651794457,-0.198095767211033,0.209792853022512,-0.238012301559769,0.114955089916642
healthy,-0.407591571118077,0.416731670058516,-0.154689893886777,0.382135839132563,-0.221850943006437,-0.555432090092192,-0.218807748414782,0.294427893346895,-0.0100343224669804,0.267173498420544,-0.207422778014955,0.732452598072548,-0.457486880861052,-0.113487084413929,0.299987007193371,0.229419386345651,-0.490593576604147,-0.456281434047554,-0.33358728332136,0.529815378147742,0.677251145324311,0.255909924192801,-0.27611108755909,-0.303944406418291,-0.510887269837374,-0.513102072383398,-0.381883276394632,0.4224517407977,-0.670637177203955,0.0929361273189886,-0.359980594158092
