group,B7,CD101,CD11a,CD127,CD16,CD2,CD226,CD244,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,ITGB7,KLRG1,TCR,TIGIT
healthy,-0.0304596483029859,-0.241758830106669,-0.533884591710081,0.194055752764886,-0.0592448065554236,-0.244333098871307,-0.242977121164055,-0.62656590105065,-0.517412555366403,-0.0754389255097332,-0.182024832834557,-0.315098552083099,0.0408583893091841,-0.188227848364277,0.62296473531132,-0.510096626003111,-0.242781349571142,0.0034827850675215,0.0701533815633754,-0.398073879199538,0.0610466811932734,0.165113156031615,0.621118734197093,0.0686040785075064,-0.291365074545843,-0.197022660925965,-0.674155084964516,-0.435618022643956,0.17460115766193,-0.506043121257186,0.0680553656906466,-0.420148804373132
healthy,0.147668124469251,-0.328997422428979,0.34045869272932,-0.405456589881664,0.175955653750966,0.197272249898103,0.387572701350849,0.457092613352289,0.319333650366533,-0.279891601494637,-0.0717343397182868,0.386295234326663,-0.0469956135558061,-0.0900836180849016,-0.177668228569971,0.354392553840303,-0.16657689968662,-0.279022700113492,-0.258623762531345,0.27367114218168,0.608717430924743,-0.568991164688662,-0.260863860797855,-0.106784703342851,0.127306189196816,0.489081019336218,0.269021531413775,0.337609674805188,-0.105929642457649,0.62933950085059,-0.0986190136963401,0.357025614589092
healthy,0.0679240054859241,0.30753755198965,-0.519763647651646,0.403926532951986,-0.132082412828922,-0.175860190142462,-0.47964515201803,-0.711877326420418,-0.209296376747906,0.18452592520262,-0.0026451700287721,-0.225170084973775,0.138994212941027,-0.0805575400781631,0.362482968338521,-0.582149264387761,-0.089011484977504,0.459921288931454,0.240361245433653,-0.576756227877121,-0.568575207460689,0.270614422560173,0.386927510753427,0.27358407275813,-0.363157443240404,-0.425647408574341,-0.539128234122537,-0.540559992241671,0.254887833424835,-0.741399558059806,0.159114764239769,-0.344304286940673
healthy,0.181348493514956,0.066120350575482,0.153346461801803,-0.231312755803013,0.141383934753558,0.026431321387519,0.411926263708682,0.157722149989009,0.0481967037957974,-0.329967785517405,0.244966235151567,0.136154549631363,0.135682689790391,0.220540759852322,0.295238854652169,0.0067874049840232,-0.252030599139623,0.192132619350774,0.0294441696636503,-0.151595853703467,0.706481131340854,-0.0350539856052232,-0.21977193624609,0.153850019333428,-0.0659178793427926,0.0572973480014578,0.0028162510480476,0.166671116672911,-0.181317351159338,-0.0318344738951529,0.460839116366148,0.0657761091463412
healthy,0.12795359947619,0.216706532732266,0.0750992032068641,0.152928942413401,0.17601963189838,0.20813969729742,0.147646229324515,0.41604280647889,0.354326905568652,-0.0935768672083077,0.12236884182328,0.198529944909752,0.0281852781311887,0.031391160959185,-0.226190332196881,0.219186664485289,0.271302609701853,-0.0865439291971608,0.279216706770278,0.321936518950353,-0.146076590986033,-0.0877948782555873,0.197912890172132,-0.0169976852321347,0.021718109375045,0.201993288045356,0.31757723097557,0.291287715013223,-0.229952210839934,0.135056901534395,0.134491280811874,0.11895170839627
healthy,0.122520739573923,0.214571071433972,0.316191284109316,0.0087859769345264,-0.0617214540903985,0.394372520221703,0.380149021341496,0.118524833427941,0.224705825630076,-0.0599249650176224,0.417353051790086,0.167586784456552,0.0284707535823936,0.198944888140253,0.0155025572159745,0.277050570614512,0.0818374604971929,0.402447794872593,0.257519686566229,0.043745112595998,0.324949431547774,-0.0101323740929914,-0.210100365945554,0.19023594767332,0.428413132809451,-0.196690389821774,0.249848759735782,0.212586697406299,0.0015033439535407,0.322854405766349,0.614645656897851,0.0192275897809846
healthy,0.0090290102394831,-0.0373295942981264,0.0362419154143564,-0.102311820113024,-0.0540031360551713,-0.22842046330934,-0.107545761720423,0.15978564914406,0.0549709096224636,-0.270776241442294,0.488855633942616,0.0180788728093223,0.0910868155248453,8.19443659904087e-05,0.420763859505873,-0.092288427781542,-0.357929894719218,-0.0126043240352407,-0.131668062343845,-0.152755188919656,0.345651099590272,-0.302913813654956,-0.0665098394899162,-0.112631865613318,0.0163136719256364,0.0691842274059215,-0.341438335975735,-0.309415620812916,0.0255859663083638,0.303280418965902,0.358539477079529,-0.040624831213731
healthy,0.0377625591570238,0.458555320371801,-0.441433600300861,0.541319445239733,-0.346730121538387,0.0400532098812949,-0.557548294353542,-0.624689475611924,-0.0800798285042499,0.529708900373421,0.0737779043633779,-0.299497877184193,0.176048478815733,-0.0426442820888115,0.569068928073938,-0.316851951017059,0.340276201052974,0.41749871658336,0.332344151466951,-0.268975274563155,-0.660307856597607,0.758684178867929,0.676141095801525,0.409775470921624,-0.293525026202892,-0.498167234391288,-0.489022914839475,-0.465249310585891,0.628071096796192,-0.607061610990318,0.080375681434157,-0.174685021591189
healthy,0.0219620889907391,-0.0822016773920232,-0.248441477537823,0.564332769100356,-0.120821348180991,0.0239503136579345,-0.443702018868308,-0.43817740739357,-0.029522009977517,0.528259713211392,0.0652903925628864,-0.18669328708928,-0.152554148292639,0.0316525108445438,-0.0264407040506591,-0.311884178178597,0.397266263187046,0.377132324965965,0.23678481773943,-0.0334808191034663,-0.728771843962644,0.481570515037355,0.581214018822124,0.14146490068904,-0.132895933380496,-0.418497075345842,-0.17653433861311,-0.212686210147965,0.28230848849427,-0.321220201531573,0.0928376071946443,-0.242121909552686
healthy,0.0015991950461572,-0.0253453095286296,-0.47232525344875,0.507238743061018,-0.12275045689717,-0.0033915737997184,-0.242942672325347,-0.644707642429,-0.345115322363906,0.191915246260215,-0.0751756511441806,-0.394147013207787,0.27386447375897,-0.213640222562042,0.708679454808489,-0.463583989578903,0.0066757108478782,0.31245258438204,0.227673290178108,-0.513055595604053,-0.554793029856449,0.55592326236019,0.71442482182581,0.274350331942579,-0.391681884018462,-0.469184782860189,-0.605110981769112,-0.526982170313204,0.366786877481269,-0.773520304847536,0.0488460654273914,-0.529689593377656
