group,CD101,CD11a,CD127,CD16,CD2,CD226,CD244,CD278,CD279,CD28,CD3,CD319,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TCR,TIGIT
healthy,-0.159191784343121,-0.279104067195329,0.313580026308729,0.0115506657815749,-0.0019342241016981,-0.253091811273273,-0.386355199892465,-0.162839237182283,-0.399407836233773,0.0103613290001276,-0.0853949549924928,-0.140573197426456,-0.199718122827442,0.534828828104034,0.0351773819453247,0.215415454550914,-0.273232630780681,-0.0807033799508488,-0.0100386157828562,0.134881695634852,-0.109001678226729,-0.0405163323588477,-0.164831759220446,0.411575683597281,0.280884889247833,-0.021048645378858,-0.392124858444487,-0.191306156217953,-0.168165123687525,-0.0250971085297902,-0.159099376895565,0.0983355904392295,-0.20782844954331
healthy,0.266523269824306,-0.246940272315225,0.492328225855692,-0.138475078067496,0.109214790497734,-0.205344183736568,-0.628654976250942,0.0458316000405731,-0.27906455079343,0.573144520502133,0.0688685373451111,-0.382293157142331,0.182793568671688,0.20375138652995,-0.185968273974363,0.298750885730472,-0.259053540717344,0.473442986146625,0.539247258935291,0.444448859156212,-0.316714556891141,-0.599366267459665,0.31040259240247,0.494151150760829,0.259010185546123,-0.551636300434007,-0.274540495702751,-0.207730404345497,-0.396567270040833,0.0037598484205646,-0.647906317662905,0.206548742289298,-0.401981884056516
healthy,0.293055215298151,-0.448344639808994,0.454359907677067,-0.352550857690598,-0.0264762919706686,-0.529908916995462,-0.741168949531232,0.0259751807812485,-0.220998517905336,0.229858692428926,-0.012821099775353,-0.324853526331986,-0.137452147583363,0.275925481945403,-0.11322593349994,0.163932416549406,-0.44011562298606,-0.0014586419152559,0.525554578748136,0.2739153512248,-0.52752153188056,-0.700333081181217,0.339523362319045,0.483099053668534,0.450337430368423,-0.600959756731689,-0.522743884306879,-0.384432940271225,-0.294020349755076,0.195503436335706,-0.709309220978659,0.10916530798616,-0.414853701390344
healthy,0.0156767061770101,-0.0793616969960053,0.389355731528503,-0.221392877870804,0.177485614817222,-0.317874935340852,-0.15018316732886,-0.0802356682510271,0.128333298750902,0.437466661956976,-0.13943727509103,-0.126453510260687,-0.0799181993779925,-0.402107131863277,0.0708391512543852,0.12367469457385,0.1383982593504,0.446196556717995,0.0461874690262323,0.151230281991256,0.289756361679843,-0.784015980366889,0.0324095723374048,0.284202696119969,-0.0942908193763538,-0.111772136024828,0.111123925994066,-0.0378448117766273,-0.404711363326221,0.257735860052731,0.286797847827822,-0.392233256524331,-0.104133396050854
healthy,0.0697922896724725,-0.431984349759026,0.439042910494252,-0.0648099599296939,-0.250632676110276,-0.399875637929562,-0.563950618556633,-0.0998859613504414,-0.631024982481051,0.299652433156405,-0.0983790238981524,-0.315654455191362,-0.0173761831983034,0.513905264902779,-0.0238963649753632,0.0776856733218673,-0.411730325324638,0.185126219138179,0.135144187117695,0.100946857641269,-0.412113474250323,-0.543715802519272,0.43512817923048,0.249651740800092,-0.164317873197679,-0.438797664004299,-0.462585525643054,-0.387222380337425,-0.287321366497992,0.171654844066203,-0.607032411005092,-0.0657396371842425,-0.400515493708872
healthy,0.282721787776551,0.107509853192721,0.30566006806587,-0.23918963299921,0.0843954577108689,-0.234120790957905,-0.006930146258996,0.0526100119089233,0.0679012561190587,0.560565366614143,0.176576525211798,-0.0293647464864672,0.0047254212127778,0.0697060203530238,0.0930753540676613,0.345818301815473,0.0815857827947204,0.384023920563297,-0.0923683490666724,0.312093667466672,0.295946663659427,-0.597554112847089,0.459689486266985,0.597962086507305,0.204709895977976,0.147983026711405,0.108894692480235,0.210302080162743,-0.170583379366406,0.33592188730746,-0.060318347559389,-0.0635887438346891,0.202329859181517
healthy,0.0341880887956032,-0.607687239746035,0.529274285263865,-0.183852970286322,0.0353699046410121,0.144582606348394,-0.761044816163813,0.199422955348776,-0.318173992364682,0.511185785288026,-0.446122830345246,-0.326250031934804,-0.0678070465634265,-0.233433888083304,0.0352813641208262,0.104821599346131,-0.312250277349822,0.450454216169711,0.445017221569272,0.340894308352889,-0.366851736097316,-0.569043510358452,0.551871589109094,0.29756012069734,0.126243755874362,-0.320207652086072,0.0144813690670479,-0.0680889782032035,-0.255957454951137,-0.0901367129112207,-0.77857181671472,-0.323601278787372,-0.490420018373897
healthy,0.375482929979789,-0.561261194650792,0.528459247488879,-0.428556770794499,-0.136572467264949,-0.688387948227258,-0.674362942417246,-0.173976349894478,-0.0212936049441016,0.539811060631931,-0.0545486075832369,-0.343287639255538,-0.0306192634217223,0.450807769413898,0.0083765952196396,0.123441246388819,-0.41284030891029,0.407056901496491,0.276215372579911,0.196971150511664,-0.26717278306611,-0.827192937738115,0.735941351487616,0.642835788946898,0.154022435203918,-0.598849785231203,-0.529629923862235,-0.582059074541859,-0.42017780250146,0.647112556854994,-0.665730095382342,-0.118949972390792,-0.15834047161573
healthy,-0.298834874396153,-0.31051632620776,0.129709652309026,-0.118678167596414,-0.362825311806679,-0.390467200273647,-0.346575394800254,-0.220290575881648,-0.0862397756136206,0.124877118084214,-0.269488573998653,-0.219236333248905,-0.102957036541791,-0.174299122787397,-0.264376540725691,-0.135403204422776,-0.330835157545766,0.133933471310367,-0.192251208001406,-0.122397020559729,-0.112714708816967,-0.553368301228993,-0.0833455939094919,0.0781530149333308,-0.438795886506951,-0.20362917487403,-0.183753790095578,-0.293729731538997,-0.346516210830346,-0.0013685991468403,-0.295741233655187,-0.356244957074476,-0.358251287880444
healthy,-0.0474667259683619,-0.463734113373044,0.532751201180101,-0.12120363491462,0.0197764850957594,-0.250309539416805,-0.644737760208531,-0.218401323134398,-0.320616832993156,0.229697822426754,-0.0538029216773193,-0.428876592595509,-0.224516849290345,0.670229927385116,-0.567870338344584,0.233259757090719,-0.44685947124606,0.0165738167119492,0.322174812455046,0.228001077184289,-0.528071441465019,-0.592304683615994,0.556292434931068,0.741282882011977,0.239264080907986,-0.466061313405001,-0.60444610094712,-0.539974831510195,-0.532425918387809,0.422519627364495,-0.773118267267054,0.0451432219158445,-0.5253472868043
