group,CD101,CD11a,CD127,CD16,CD2,CD224,CD226,CD244,CD254,CD257,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD66b,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,Mac,TIGIT
healthy,0.0643201057118668,-0.272448828633294,0.385963499648934,-0.0105066314282905,-0.0683282573407308,-0.277764528581657,0.0694220346183013,-0.117555059843212,0.166224217996113,-0.0115359360921942,-0.194246063472629,-0.0165646825998332,0.0001144960290402,0.125458196122709,0.178379525668051,-0.198183411353968,0.479520947366554,-0.0109806392026249,0.127739248408075,0.0022073588015299,-0.110907817287648,0.0741437773197951,-0.0198521175737884,-0.0644762140535004,0.0133029272632157,-0.115598874609932,0.206225707087177,0.0464063578196077,0.311919880446958,0.131335434341219,-0.0976809115956862,-0.0315219945970756,-0.297264172789993,-0.305813182274852,0.0826304942646639,0.130128434185914,-0.104541147883511,0.0502806043834953,-0.0549998964124173
healthy,0.346510014114484,-0.381007081811511,0.47633392028196,-0.115122966875544,-0.0661831135124533,-0.203632216643707,-0.425094578779241,-0.670870440770682,-0.166944242229507,0.0562215380852771,-0.437662973429002,0.430057548149445,0.0251780507712456,-0.48785110241372,0.0492766214703357,0.110037339410196,0.337570222536394,-0.165112589785386,0.190206355948063,-0.425751798506133,0.291346810595949,0.415412777295972,0.342085836871589,-0.420697057447166,-0.669550194430563,-0.256385455855866,0.521393717496818,-0.031802727766663,0.502752423990298,0.148595629394305,-0.168163257507003,-0.515524013809204,-0.44425306511622,-0.416215294079556,-0.433129702669189,0.156429351011694,-0.709905199082861,-0.0599107661247005,-0.44976073550799
healthy,0.24256794968628,-0.435419212150799,0.407624936472786,0.126704269961988,-0.146870135901098,0.0942078044232299,-0.267719533565874,-0.54074278358762,0.388063936467786,0.360176251257328,0.111406677698037,0.452783917961788,0.0828855484072647,0.0843997523769167,0.19709591872417,0.192985545224917,0.194786246535385,0.205692440274586,0.222536230925329,-0.467959133356771,0.139142874268773,0.377218785594754,0.250199920299764,-0.353891852138882,-0.359265554577791,0.216424556351682,0.0745595751587249,0.400932893231844,0.270674034653994,-0.0003209845883093,-0.241830956138996,-0.193181846195762,-0.128558931010319,-0.527145191016578,0.237552657541364,0.567998070965124,-0.397084631769797,0.254173755154111,0.0420131492606145
healthy,0.103324322984554,0.13532313960354,0.491718781856519,-0.292661758004976,0.485429202886499,0.265922431893096,-0.104745320756198,-0.0019338857862641,0.0099880157454639,-0.0039882977907882,0.208130705206906,0.516495592763455,0.164854976726454,-0.0693447118524919,-0.215638183708336,-0.0160946732848237,-0.326811458133202,0.152239537346908,0.243915143131701,0.355192926737436,0.567497221671736,0.288100364433062,0.369510019080337,0.417884420628661,-0.731535491292349,0.0105130474719552,0.138130407947913,0.0073921179566078,0.405143807931208,0.250410300109112,0.360386144649104,-0.0005255293945382,0.289198759554349,0.217017712510893,-0.324338941190476,0.339070033942912,0.518423862470591,-0.0237462155706228,-0.0524779541195313
healthy,0.375885991958114,-0.392011763286032,0.358742253872058,-0.0748429930906496,-0.13617611695654,-0.112147361124402,-0.510815793189044,-0.600220849476379,-0.0714030123988983,0.139778849119348,-0.735020423141567,0.475162769715653,0.0314048525565304,-0.353409857544861,0.127252894489483,-0.134323326180135,0.733589284986461,0.0028199702471474,0.0962253702489436,-0.518589835533375,0.208358235373386,0.378212890650472,-0.0050767620673769,-0.38981787060873,-0.439050102998555,-0.421681797258619,0.468684683253747,0.0106838986271512,0.387932784804625,0.0345711236106737,0.0007632032324309,-0.401491319372327,-0.620670498817008,-0.531596835004348,-0.172986006389659,0.395068332354738,-0.617824292497751,-0.0437259016842109,-0.238894539440227
healthy,-0.0817999786954869,-0.0475414171426003,0.431562934374937,-0.291443813315915,-0.0351531700851873,-0.0536722640976541,-0.185914974157823,-0.165540845241037,-0.0897427815766071,0.0867466050436599,0.254809479667325,0.409864613719538,0.099819620000906,-0.161349899687509,0.032089713014848,0.356523730592968,-0.205910986150941,0.0568542730016041,0.102821604293985,-0.0998612957908047,0.291214155275555,0.140555376710008,0.113864543494437,-0.0096831836673288,-0.557937376509152,-0.0361992394259081,0.293540465270365,0.139319153253171,0.289348307377836,-0.401734685056527,-0.121795852694688,-0.328335938822094,-0.0406059530338536,-0.0240239302831353,-0.29330252823608,0.169365638225456,-0.214396057795617,-0.0342054335759309,-0.0016015114243983
healthy,0.0128524928076338,-0.558052945970063,0.632498462176872,-0.158940684961334,0.0933107115150201,0.112595350179945,0.135167722153516,-0.754004833642231,-0.0560249875331817,0.0520440293597458,-0.188170339676584,0.573093965890391,-0.309369538552983,-0.360374082199744,-0.0014943116030054,0.0436961487738009,-0.287323170587065,0.181226295873511,0.234407462795611,-0.281951482389054,0.578411836129954,0.428194265922927,0.418288346505856,-0.410232208899136,-0.530811243025114,0.0777432031306137,0.306343660280858,-0.0268415563522376,0.163195541917059,0.0330752547426083,-0.242505311013517,-0.29115316769927,0.0262790654777123,-0.114681658978676,-0.207193814748464,-0.110170381358209,-0.757752502673261,-0.048592178060073,-0.461002434863182
healthy,0.393350668509624,-0.480780877361132,0.660024472571323,-0.346213426988486,-0.0088998461785882,-0.0110936429277849,-0.550245071364852,-0.597085715841253,0.0619548303071677,0.0874796069874323,-0.0059778134448679,0.642969198849896,0.0839357536103476,-0.283139464802764,0.277518334186475,0.14490591936396,0.557813053155683,0.0281764614904084,0.265078352918833,-0.348182741752598,0.475206724835467,0.432171106662801,0.340184168733709,-0.155235211044841,-0.651244566833663,-0.215463257114467,0.704349835089102,0.035552448967248,0.711497161207875,0.0660268847482193,-0.26552583055562,-0.471885984246693,-0.40091868605449,-0.453952958436766,-0.325376257021608,0.667453559397878,-0.549075128436933,0.0356709491085702,-0.114434255274177
healthy,-0.111434042738423,-0.0435600907807894,0.423264746777586,-0.0507802103468732,0.0691681243373571,-0.255192755297892,-0.502325115733236,-0.103913590881879,-0.0190222511767178,0.0056807489527497,0.116885627394192,0.373815852797334,0.231307923907404,-0.130428992069074,-0.117231884567296,-0.0961922748923384,0.075236649912683,0.0509261415367207,0.197809771350028,-0.158860826118151,0.20336089172347,0.315761810260214,0.163724001057323,0.0637179326170169,-0.412245825928991,-0.152019727529669,0.32282264160444,0.0431980250352596,0.380481544370668,0.28074080838992,-0.0490366414149917,-0.243980348053149,-0.0963682930296468,-0.11933174456755,-0.235373146106706,0.408110431628842,-0.0883935628379896,-0.107361897376082,-0.0347756738992432
healthy,-0.0892742893129649,0.196035536574254,-0.282469928039552,0.0240950230217152,-0.142649677966006,0.374839241013217,-0.0395036425061201,0.333857737359976,0.129800781133326,0.164329613418683,0.313794740936413,0.124357807335648,-0.0933657434391078,0.184994676620232,-0.19501651012836,0.13531468862088,-0.734645042778438,0.44768943503552,-0.154188617328933,0.172802520451212,0.19629318956945,-0.21271748807545,-0.196088070454265,0.271422273383061,0.248700396907374,0.271364119308387,-0.356700866654371,0.0209652530033605,-0.525993318006182,-0.314614823898267,0.293890069734172,0.0597450163578539,0.520908875391634,0.343740121721447,0.24550167357292,-0.353498082031209,0.482866380638904,0.103525047137148,0.363361933080243
