group,CD101,CD11a,CD127,CD16,CD195,CD2,CD226,CD244,CD279,CD28,CD3,CD319,CD326,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,Mac,TCR,TIGIT
healthy,0.0128678394923711,-0.109627643348167,-0.282393095287158,-0.100520069453524,-0.274904473503193,-0.147344893791586,0.0876447214754383,-0.211721964764091,0.0212908405159445,-0.177731842260297,-0.178322794562256,-0.0608706531082988,-0.0203014131739808,0.009895378226025,-0.264712921170677,0.0414568300520246,-0.171014802786119,-0.0776798353894918,-0.0863846907832469,-0.189695058089426,-0.195044547978991,-0.254615743417856,-0.182658863529013,-0.258808755275992,-0.447184181111265,-0.276761589643262,-0.330528414345886,-0.239548128841856,-0.0877877820291536,-0.0809825361952919,-0.131054004647382,-0.159368355121969,0.0039978438121733,-0.06122781121277,-0.155060322164556,-0.0549504805126757
healthy,-0.179164374450012,-0.28103928547309,-0.193741368477991,0.0922762143122162,-0.227341539044565,-0.494549917012848,0.0831233977792968,0.0229128905425572,-0.204339219663488,-0.438649924339274,-0.135764076205985,-0.0765112903387863,-0.0010913024612959,-0.201076644971196,0.126765677144466,-0.163232918295893,-0.321894588748725,-0.251824865427284,-0.44342667981047,-0.318609742776368,-0.218785079976853,-0.0692582770926036,0.349564208318551,-0.180824214412411,-0.12657125025212,-0.517513720470693,-0.230380990943663,0.319088799093247,-0.19236761350116,-0.3098230557807,0.207822762072791,-0.125957429323127,-0.124359878099068,0.0571593027296227,-0.357544206434107,-0.136221087226664
healthy,-0.2739487372146,0.443757875219732,-0.406987000036377,0.333941260519294,0.429450281337833,0.0040942286701693,0.503231719020872,0.710670743136857,0.344614408943717,-0.0784483466584907,-0.0743747788096581,0.375600213904384,0.22977046716512,0.203907821129103,-0.506428402226707,0.167818066911365,-0.1510448536588,0.426597624660635,0.101921257179132,-0.505936657833263,-0.286354621707898,0.542017862102981,0.532395880838813,-0.384812846038539,-0.44674198326057,-0.466552419844415,0.239062029375548,0.46925217900043,0.645786537425373,0.378822826969952,0.336014774759595,-0.0363423994859148,0.727868087809466,0.271545231954881,-0.143314522294403,0.441944633747876
healthy,0.0258103913041267,0.122603766373211,-0.312553421396524,0.17206607914746,-0.257282647308262,-0.0652172366682739,0.365588744563864,0.144676891561535,-0.0232031994981277,-0.383469527985048,0.195185456390283,0.134108873146567,0.0981775008836439,0.149779932202537,0.324749369742934,-0.0104115883582318,-0.0893215389858288,-0.0464263803105262,-0.352623496411214,0.0980261599191049,-0.0537321039423785,-0.230804819487826,0.730965416579763,-0.067085714517833,-0.269677926510854,0.15960871294678,-0.124282744822426,0.0342878976360789,-0.0473290094649386,0.107140804917518,0.385677637915132,-0.223164518422735,-0.142876371760766,0.0382637035171681,0.428235323231264,0.0646152303845819
healthy,0.0011786393913324,0.474441228749547,-0.232355001131994,0.0428795647074584,0.230201024784019,0.328481019359911,0.598736620537843,0.492924366687962,0.756851871671178,-0.217315479721298,0.0974807038762807,0.25677365186795,0.210157747009575,0.0451020555140962,-0.631330189740027,-0.0179943454618166,0.0201932516064318,0.53139645882797,0.0210266430602758,-0.22340457868913,0.125310108629224,0.476774408295141,0.369511356492226,-0.474461829436291,-0.254869593556163,0.0194614937415225,0.133322755972552,0.481229923600395,0.616153484113241,0.700938808100976,0.322933932039564,-0.422352249121994,0.608233936272493,0.014253465706193,0.168303649696194,0.341744752480091
healthy,-0.353126244756444,-0.437306299529648,-0.292374939927284,0.0229046372116991,-0.259375046824298,-0.522396861979001,-0.492223737028787,-0.333552086995617,-0.320904467243062,-0.181474086484423,-0.49048425323401,-0.300445836979929,-0.210262629353797,-0.195426507211223,-0.0549469502487622,-0.400111037396447,-0.35635866273684,-0.466615149759121,-0.214733292669446,-0.495208643721749,-0.43264043743135,-0.242551607980409,-0.314556272167071,-0.154260657375862,-0.0116323386366044,-0.297095663458808,-0.274191509875656,0.0319959979694207,-0.368481441789994,-0.413048855783996,-0.276738401938978,-0.132923577241866,-0.467922619878142,-0.124351937530827,-0.478797351260441,-0.158653302345853
healthy,0.098698330549613,-0.38588682001885,0.514496852477195,-0.159156401333889,-0.0314296582019411,0.349290057229497,0.395190573597365,-0.561337692403741,-0.0514461565022738,0.500106835311069,-0.415234753750615,-0.231324229130688,-0.0110642427436184,-0.0555990698203365,-0.517485573800137,-0.0711099969260348,0.22255220183786,0.0680155201459432,0.647763894077086,0.291413599507711,0.301150367618533,-0.102183222318092,-0.49492103186614,0.0603623260227943,-0.0359813131517034,0.21938164306001,-0.247822569996809,-0.256494413192687,0.272323911861692,0.166451469988794,-0.278326911075383,-0.211613675273533,-0.601005739074071,-0.0391481116807791,-0.464225503695978,-0.542783004093733
healthy,-0.439819965576542,0.480395126128239,-0.585574076777259,0.389668776666539,0.129340581942447,-0.0014694661019238,0.597621287567319,0.640570419474123,0.062269756234873,-0.574159873291575,-0.0630415458649587,0.311631250501405,0.0157454966327176,0.003304330924321,-0.553001712582548,-0.0327400622218058,-0.216711654242466,0.356331038163391,-0.398338261055181,-0.423044151326457,-0.31999518471148,0.251010786638892,0.718238762924018,-0.774741017874976,-0.69639993630478,-0.296684528991366,0.307122900475749,0.526179393904199,0.492628516487064,0.494236574747536,0.363431540047616,-0.661128502289513,0.607719663440119,0.0330343269171289,-0.0212263648761811,0.163180254496851
healthy,0.0345023457501875,-0.0936392363323371,0.320134959496699,-0.0680986354608251,0.200887677940673,0.0495784005122317,-0.345414534849803,-0.0312501092196916,0.499350085468359,0.406677748567318,-0.188143715432472,-0.0303803676746862,-0.0091752120631023,-0.0828149917078371,-0.509312468289239,-0.0118762801472037,0.0216190420598779,-0.0297204179602691,0.227739888448643,0.0187809309848028,-0.115422991881151,0.103388591196519,-0.648405952477445,-0.0347353629984237,0.0440192951029992,-0.0725492671063419,-0.134529932032765,-0.322412985580861,0.175407262001294,0.0706521933935331,-0.252476566269625,0.1358570690456,-0.144918007423983,-0.116077614167756,-0.196466986988239,-0.0267297237970159
healthy,0.0686838540661335,0.477323237121133,-0.511735345515384,0.131582476940156,0.333904815280104,0.0009654232350683,0.242944774141921,0.658327332586458,0.26505998501499,-0.286620478193731,0.0370133574659573,0.418317516162866,0.0550919881109787,0.218722966759732,-0.624555393364034,0.534834048929033,-0.212066949414072,0.481453159737867,0.0029536871581649,-0.349384057350893,-0.237479584779703,0.58779626570697,0.56183866747139,-0.523389665856927,-0.715304448023242,-0.213603486222074,0.381681603633621,0.521160557290868,0.602228428838326,0.560868406976177,0.491580098405546,-0.394213050466323,0.780836105713649,0.0565847760974785,-0.0571119030678983,0.472806644476786
