group,CD11a,CD127,CD154,CD195,CD2,CD226,CD244,CD254,CD269,CD278,CD279,CD28,CD319,CD336,CD366,CD38,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD82,CD94,CD95,CD99,CX3CR1,KLRG1,Mac,Podoplanin,TIGIT
healthy,0.556766810923007,-0.215242683253963,0.107446495223051,0.373170332939254,0.402113251088104,0.171987954587405,0.513174889457334,0.0467551574066221,0.191102432919813,0.358111505164679,0.567631761298025,0.172431143828351,0.294123921224817,-0.0046975957292277,-0.0252042116010631,-0.157150377418558,0.18412525364107,0.344148053071698,-0.685525874076194,0.27287536031582,0.0376452797958359,0.635138703503691,0.156818562039584,0.127910165126882,0.0608457613682074,0.388451423661616,0.0147610486292971,-0.154644240768627,-0.462329790026916,0.114413222091243,0.24094001800566,0.090957062029466,0.616079275891097,0.607919971746279,0.314662063263972,0.518944804868323,-0.0738776987994442,0.270045912229774,0.473982485551647
healthy,0.381075240325644,-0.404440495079333,0.0658306009460816,0.305898481142489,0.17589128080861,0.331496879459918,0.647035767275264,0.195899175612824,0.186078577898688,0.0540138471032981,0.281666225718162,-0.334972528700279,0.37270081003841,0.143079299551696,0.0883533211192073,-0.051717117972038,-0.15287486820372,0.203321503242921,-0.513092306437353,0.19362389616768,-0.246260765923903,0.438201020146205,-0.227724064251216,-0.446968234040504,-0.278702765088466,0.465233256088612,0.491330799448124,-0.397219485281933,-0.543179700696278,-0.0454201992413639,0.11606109657767,0.513076747365691,0.484993466567093,0.485164480231477,0.296826805143377,0.708978144443985,0.0434424038724132,0.107391346052246,0.469366778049215
healthy,0.0096922231144346,0.098792851722533,0.472465712088571,0.30165736229563,0.0857062611811849,0.23362902119616,0.200589051732401,0.507162125227321,0.51696242421807,0.12900403708038,0.328341136052918,0.299864771243146,0.311687573608242,0.480473203860721,0.323494203254231,0.113042660120252,0.175209020225211,0.31774233375209,-0.0031388104317553,0.195949857499106,-0.0011847840407306,0.193567361956478,0.270717989868037,-0.0467866670803166,0.0311881132002267,0.246511186482858,0.276767341333212,0.109462484617296,0.0279585488567188,0.137755217857236,0.442683943355908,0.247694523125653,0.355774370470595,-0.0677367913057801,0.472689347927866,0.21498607488789,0.485248211869947,0.550169695491884,0.389742091903097
healthy,-0.0904247779240996,-0.499913546810244,-0.12085047918978,-0.464134623478898,-0.464125312767679,0.148418798305798,0.01636996754188,0.0204479565113097,0.0091208613414611,-0.0647705114341966,-0.194672754111162,-0.505172003525884,0.0955060229547186,-0.114125251283084,0.349250192155249,0.230877627070055,-0.0004004575879545,-0.286965900794776,0.3648546904662,-0.110478600459939,-0.235421924706056,-0.293608626755148,-0.577106154277383,-0.273553258327491,-0.351218989910642,-0.414412941273451,0.762266289628299,-0.130553140113123,-0.398430859670142,-0.19014056281357,-0.233296782260048,0.0246627083206664,-0.250027580860715,-0.164201037488646,0.341623996856393,-0.502833433610807,0.0437149732978615,0.0605358898542032,0.0758928012583769
healthy,0.435481551242927,-0.238299124608561,-0.181877950814901,0.197436670091868,0.223756152931604,0.579239119744795,0.614643971788361,0.0919223656697077,0.212986684414351,0.139886589391243,0.77618738714097,-0.408965179647193,0.336767947818,-0.0591429860306598,-0.0975175270085599,-0.0506802056449914,0.114226684299847,0.157368798661048,-0.680288372435514,0.0254321480281777,-0.0776699750179494,0.580145262438334,-0.281583923888529,-0.365243487635187,-0.0647742770442761,0.463792757555511,0.462087704968021,-0.547665108119708,-0.388812138670115,0.0040043371984156,-0.0273341621335159,0.480243426758243,0.62344290224079,0.525060318950491,0.180467637805956,0.655120729093585,0.0165335838329395,0.225401988673506,0.234001225339652
healthy,-0.389758912237096,-0.120469073719078,-0.122220117097233,-0.394761559657613,-0.302009813022854,-0.372220877668281,-0.401366093239339,-0.223972821579866,-0.173459023403844,-0.158393199346041,-0.327801175640559,-0.212796363732689,-0.235578318512823,-0.238924587603308,-0.169041793476366,-0.15091154519415,-0.259672692562114,-0.356007080427894,0.144696509035216,-0.457954988831995,-0.296137313783687,-0.324242485942842,-0.522208275348879,-0.0753145848603105,-0.35253309405166,-0.439855226037876,-0.135378698337913,-0.157944906397278,-0.35037895208158,0.0041698628879615,-0.361189630559732,-0.277495952943471,-0.3038393563952,-0.478098586819968,-0.102810981818309,-0.397464170002033,-0.231440391577665,-0.149376177770546,-0.368531646791774
healthy,-0.500901328230844,0.399846069272041,0.0246377848612659,-0.156516722065454,0.089450244737187,0.309511169783607,-0.709980698546663,-0.153580550144939,-0.0059512874930161,0.352137200118707,-0.316630586905502,0.418756158643914,-0.303270105141244,-0.107747342806664,-0.159461722632612,-0.0234742250177371,-0.0877308427567604,-0.33025459800612,-0.36979037589137,0.0858956901131342,0.105363196376905,-0.242807207938627,0.407185633151422,0.393891090071117,0.43826175511093,-0.372038158071539,-0.561434190605369,0.450078197861603,0.146741957933435,0.164241715607172,0.573772097843239,-0.273115958405685,0.158130493449225,0.0520250049752553,-0.216353955725442,-0.772532953649111,-0.0709120509482154,0.0493910819524436,-0.392169357528191
healthy,-0.0143378946173593,-0.481890147581672,-0.19837742712969,-0.01189754761007,-0.331494871733754,-0.0294598271459889,0.129542901944928,-0.206795308987679,-0.159159062307248,-0.170230980446141,0.0665431829431893,-0.426731884167503,0.0150892592172185,-0.248415988318468,-0.120360663561316,-0.212999181436574,-0.219425098199875,-0.326848447134967,-0.491589626425541,-0.0468185632359447,-0.38897425848505,0.0225317540869469,-0.240505001713922,-0.541278465913057,-0.474609660441028,-0.0579335004813273,-0.0205637815164256,-0.292194167605278,-0.468983615830431,-0.21481131822119,-0.153306259388741,-0.0337066543423755,0.0309742680539828,-0.0505009128683042,-0.0184852409004214,0.0545604197199447,-0.203228044730189,-0.209908485629847,0.0510352900687924
healthy,0.274264484254623,-0.405784861718689,0.0222067452542938,-0.0590201113136838,0.0907819406002054,0.425414311474267,0.361426366053929,0.136746206365654,0.0906749194951114,0.251767595273488,0.0255257772489924,-0.415125956143975,0.303930256545738,0.0516607869013481,0.146876906314097,0.0659284060731279,0.0267740501992243,0.0356847938604752,0.23298435348208,0.0544198561266364,-0.0910179955349619,0.24232018344421,-0.388857255051372,-0.224409755040398,-0.171439210128596,0.018511048198589,0.75187600142688,-0.302331491873144,-0.304034808750883,0.210489943442066,-0.0497484141660656,0.343926139603025,0.0039021495436213,0.163909729691663,0.410281550712895,0.377153266156117,0.102141129030379,0.145901821636551,0.298431454202183
healthy,0.389573134406221,-0.517324916220294,-0.138201928367084,0.261158892748819,0.011043602310717,0.212190994032874,0.632359352821702,0.119720715883739,0.0213491715812997,0.217901457237896,0.259996075473185,-0.266445172873552,0.379080048073108,-0.025928852429129,0.114885277289665,-0.234119779916382,0.213082904119313,0.171667192600183,-0.64493297216964,0.496946187870017,-0.221167316094126,0.428055677118979,-0.0108490797678725,-0.315816278293912,-0.203284676198953,0.516255938248555,0.492895405665194,-0.382424811393107,-0.673010842004157,-0.24109428508779,0.21474012212761,0.41961792748906,0.545418991516256,0.468667296967241,0.456326441736258,0.72804728829769,0.0458766793526867,0.119726465851262,0.475455113563842
