group,CD101,CD11a,CD127,CD16,CD195,CD197,CD2,CD226,CD244,CD279,CD28,CD3,CD305,CD319,CD38,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD88,CD94,CD95,CD96,CD99,CX3CR1,ITGB7,KLRG1,Mac,TCR,TIGIT
healthy,-0.111853790246186,-0.586710547796231,0.435439715642477,-0.0765956631885784,-0.350781925789389,0.361412672380219,-0.13677113536897,-0.0139560745437067,-0.464374459423479,-0.444598178367778,0.0001248352891581,-0.0815736500232757,0.195915153500409,-0.288127409039178,0.151495009282454,-0.172971010775038,-0.177283027895095,0.699312309945486,-0.124418461493787,0.119628971926561,-0.38994912671462,-0.0283394331901306,0.107861520032312,0.0863951549260058,-0.262427986511767,0.0609786355295229,0.328394848071892,0.556697107427858,0.046548000738313,-0.0605375161211024,-0.103435367781995,-0.551777963490541,-0.0287517908290939,-0.445878577238765,-0.189102368375342,-0.0184980250992183,-0.451188755666452,0.0023111315179688,0.100229595358906,-0.36667585926273
healthy,0.173860725925009,-0.181768879148849,0.192244540650902,-0.16221103468973,-0.0428459802108604,0.108552032198887,0.0501586666817785,-0.465171020337092,-0.311107732194345,-0.118618619737382,0.266674229698786,0.0287384741920791,-0.10484562109093,-0.216630331631506,-0.171969371913809,-0.0920497513465406,0.010895592464224,0.112563278023723,0.101003773129853,0.0454582717960761,-0.163238504849554,0.0143222373118989,0.297778734822096,0.0849987527508592,-0.299427823357976,-0.414859937629704,0.224285835755906,0.390292591024717,0.424886815057418,-0.0950299756933688,-0.458929358740501,-0.245704839881977,0.0706184641765296,-0.196164241323948,-0.303285542529143,0.290643604033543,-0.198838873942478,-0.104692020161814,0.204201931959192,0.0200121262710352
healthy,0.410315145700375,-0.366257567476315,0.472052186941653,0.213739906913816,0.0317656949600327,0.603989144907605,-0.0700619788915279,-0.163527588906424,-0.463549847659302,0.0831474776525523,0.413533891213577,0.206909199461501,0.212549312460428,0.12569911117028,0.240953568064762,0.191386807233986,0.212621085763302,0.408115140186085,0.18539320709842,0.260900724767421,-0.398461034337329,0.181054559210801,0.441545672808818,0.325967872908637,-0.282469626521691,-0.190969611448153,0.284338537583599,0.421684089229416,0.151022262042147,0.335463003241842,-0.0899168320299345,-0.14934756802769,0.225211875703676,-0.463657324235164,0.303108085794729,0.58817699889214,-0.387834359944505,0.312597696484594,0.311450980439113,0.0369014527920764
healthy,0.120862436302487,0.239709370035994,0.388525590710702,-0.191812432831888,0.393577344914119,0.0482204319857469,0.561351624437555,0.142512626738123,0.106318809076399,0.220007672600614,0.324261045306504,0.308464846759293,0.0097157496108558,0.0114070772764426,-0.155221123669378,0.0765848754040468,0.360004792543375,-0.128180577644996,0.185720780710157,0.252513358504392,0.40452928833993,0.453248230549809,0.392888468656522,0.402237608476637,0.359746371032848,-0.319986415796916,0.150819007039752,0.324795384618681,0.407922827186018,0.0972876169189308,0.0497424537327049,0.304703345805625,0.344621140928807,0.369400470537368,-0.137166676136512,0.264326379058285,0.518643044357945,0.0192611674180826,0.175095268292081,0.0041717319458914
healthy,0.343326078772554,-0.41339480467616,0.304595740546756,-0.0362194950174842,-0.193892745346197,0.401881865052711,-0.196474142556039,-0.569474763024264,-0.580906502150742,-0.69210630600029,0.474345321441238,0.0592475806332692,0.0223099397229753,-0.325627692684204,0.091661833213326,-0.132748609577788,-0.101467285825625,0.742155410424173,0.0847563548259755,0.0292616385030232,-0.521522290908178,0.176007548492897,0.398810439141761,-0.0192135918242266,-0.431393882969416,-0.411316637400069,0.486757183009979,0.403734667821233,-0.025068603212361,0.0531929741706045,-0.438604233250936,-0.617434271246282,-0.0014487240057851,-0.583120572350239,-0.13669474999818,0.334855366011939,-0.597403824430417,0.0009327755973053,0.0764166807146005,-0.271346726704457
healthy,0.313025637911199,0.338722933593224,0.542414022279591,-0.0938562776182491,0.224949044149755,0.311132743260342,0.508399370520232,0.288546230494722,0.0288783126574518,0.208182669322069,0.532412158664717,0.53351882836838,0.26212990537117,0.0587767870833576,0.142843612273018,0.246136041333738,0.464363272914029,0.0590082851011777,0.317047731826566,0.470751653681537,0.34512826935717,0.443716573769069,0.434345780392164,0.588016211566809,0.220858198286028,-0.143055941759019,0.39408414083609,0.403648632281706,0.284290102959261,0.190989959820798,0.0556587404697478,0.27884848564624,0.397930830908066,0.411439581439909,0.0521456458743224,0.25092804479518,0.190953932211166,0.112307503708839,0.409547621042625,0.0955312301674451
healthy,0.131144698195112,-0.466852584829393,0.702271699140008,-0.0935781231103578,-0.316872580897103,0.314684425635559,0.204704135312871,0.141502491562719,-0.630442190179288,-0.159201334215451,0.47584671558018,-0.0571352270094366,-0.0457714769016024,-0.259850675920555,0.0160957350275554,-0.0449609025740538,-0.0341881951094415,0.013902426449858,0.0594510744975783,0.346496179708859,-0.227577086207789,0.479760200553223,0.58812066078025,0.411072530866201,-0.394979893763299,-0.37650370381972,0.352868584139836,0.317925392256117,0.222794001562902,-0.0524221096235899,-0.21531623517397,-0.166653412252468,0.187647045574464,-0.196975615801637,-0.185996968115256,0.0071028427441128,-0.602904636656735,-0.102536572382377,0.0140975676629685,-0.480624349755958
healthy,0.457762562811761,-0.453820909526283,0.594812747601418,-0.357285603039848,-0.11997011945366,0.517659483553133,0.0440567102476343,-0.556329406399062,-0.624095872888152,-0.0641443289317294,0.574161096442164,0.0935743770936616,0.214408070078257,-0.297216626274259,0.201445718450367,0.009339582854751,0.0401931660075964,0.581543809351221,0.0513916627878536,0.23936319320335,-0.327698331913914,0.390881675012776,0.456602939271567,0.353768675599038,-0.239333076054732,-0.664246958174953,0.769356122095254,0.703831738904449,0.334199578916997,-0.0073860643400483,-0.497847102377157,-0.470231751906664,0.134289861106926,-0.459892580006924,-0.336754878109189,0.656439447720916,-0.58928980132821,-0.0080061543370423,0.0594173666785733,-0.160886082503114
healthy,0.101539050450667,-0.196339658571807,0.632382363784807,-0.0768764781062427,-0.203631113177504,0.453150452230213,0.196362431109218,-0.249319038042461,-0.433638487835842,-0.020420200884661,0.562132377924122,0.209957855426563,0.226220793737161,-0.272901182601112,-0.0862781603605033,0.0713439774280062,0.112007939415338,0.0778693618411817,-0.0018735186967961,0.317664174406728,-0.189179243909993,0.431637500675928,0.531515692071549,0.414160543120323,-0.0644300164836443,-0.520227176340907,0.524031594511838,0.583213106274865,0.284638481169229,-0.0644193211190137,-0.267521885885195,-0.12349352493911,0.234197793851204,-0.085082511376836,-0.283211909887101,0.296672409805397,-0.333455157192851,-0.0537810331903049,0.184725811610014,-0.217770381302714
healthy,-0.0025845822610924,-0.384244479247717,0.548587613491176,-0.0384063328735356,-0.218797064794249,0.476778637723538,0.0047977337290572,-0.125201009673028,-0.611509244307079,-0.218898021844645,0.404606692606651,0.043611354290777,0.493545113957677,-0.309640153779296,0.263436506102641,-0.106895906589232,-0.0869001061833792,0.676222469846053,-0.37033663545114,0.311880612813308,-0.368661899154082,0.25584137004458,0.391242660778818,0.301066061581389,-0.439177293279594,-0.462202316260109,0.465895784447258,0.654088356914914,0.228509272841096,0.124103316030252,-0.410940561313245,-0.435393839796046,0.0912063367933244,-0.362049011478615,-0.401497044508593,0.307065791798856,-0.655458120042988,0.158133368423088,0.196815048834141,-0.377408956922358
