group,CD11a,CD11c,CD127,CD16,CD195,CD197,CD2,CD226,CD244,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD54,CD57,CD62L,CD7,CD8,CD82,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TCR,TIGIT
healthy,0.640368408702636,0.107051683592562,-0.169461806236627,0.0028945714345027,0.479647230005892,-0.199628516412678,0.309428097651915,0.0691114749314335,0.493482516173965,0.399487187141822,0.21577299595261,0.259853508574642,0.305432532440577,-0.144994120574525,0.0763844958856366,-0.712035316136864,0.0625402329771169,0.559042408123992,0.0816286904914841,-0.0025489603435349,0.438292286178397,0.0255122635018704,-0.281506508231145,-0.312447769224119,0.153973064193369,0.225681955370808,0.247819424103745,0.582939183547179,0.518002977737841,0.196961193583843,0.0857096408122275,0.605628917057459,0.101369814945311,0.391912559260773
healthy,0.102847246609428,0.0178852916517559,-0.417724221263466,0.185942448762493,-0.0731869519651235,-0.123494268026939,-0.164884956643402,0.430211555161444,0.285133205415498,0.0825752467674865,-0.476375533349901,-0.0068000261035538,0.283751485082,-0.023230743673879,-0.0278440837630959,0.0459327901979027,-0.0147221230288173,0.0893057928910512,-0.348825282764436,-0.343444793015463,0.113547156415945,0.58988025037409,-0.463375958608018,-0.378291970532324,-0.376240515533354,-0.180569936203956,0.314461868533377,0.033978639440473,-0.0291554710865947,0.346993009257638,-0.32662943519564,0.233772113205465,-0.136626156412893,0.0995805323642676
healthy,-0.321871851358121,0.311021836729134,0.384150809402709,0.345072609685819,0.037207987963474,0.622291843030434,-0.149619595235111,-0.102998138378621,-0.368920948250889,0.1194517566116,0.337373110056125,0.20597745949581,0.241397806478744,0.315150978133176,0.236822812737025,0.465929547499065,0.0361070640294805,-0.372801953865617,0.120957797132527,0.33255868173624,-0.269832922415557,-0.0537990949177147,0.170292771473881,0.281359299759836,-0.0070889865320482,0.285313156343551,0.007119075120172,-0.0911590992947932,-0.488611261492138,0.396898824210228,0.59532424078302,-0.312392479946655,0.352142380723624,0.146183920440567
healthy,0.166016992952413,0.0309159925151256,-0.217175109926219,0.118138516705266,-0.16824740280029,0.0428425236044449,0.0591856148635682,0.396005300625591,0.164973323155193,0.0399104146109258,-0.310717680213566,0.259228163898198,0.129534008421535,0.109077767696138,0.193841171818882,0.278012996522063,0.0187961915728833,0.0342943318373998,-0.226895130536825,0.201222785392906,-0.135478442476766,0.641808697197848,-0.0364473095219625,-0.196741108511597,0.222079177973022,-0.0725830487536703,0.041445749501389,0.007391084519918,0.176436832796395,0.354061989723709,-0.167667915837126,0.0016565045828985,0.46610274832688,0.0555867212283507
healthy,-0.421711320400069,-0.244563873950231,0.216533682169257,-0.0538815582837141,-0.330651260444794,0.320001678076406,-0.284392084528515,-0.608552998338399,-0.636109804504192,-0.77241162457601,0.283628350956662,0.0862387220996788,-0.33508887141622,-0.0333149210292029,-0.139579621597621,0.664557002158626,-0.0587685992769844,-0.578483015006628,0.0297438627966461,0.262903956045159,-0.501711596319098,-0.311173270153659,0.636190610102085,0.24402069767349,0.0557650637566921,-0.124414329161539,-0.540226303376155,-0.693865111642224,-0.590820058694854,-0.400235216637229,0.335534922283648,-0.624924214532395,-0.0406257351838478,-0.335469530230742
healthy,0.0845600908342437,-0.0122407612987635,-0.36798521781745,0.293253947268797,-0.123480621406836,-0.060659357451914,0.066729406631239,0.192568605798253,0.0803545779262438,-0.18882048942678,-0.412940632810041,0.0884325734718003,0.0770732533221116,-0.0524025281206982,-0.141948532070937,0.109135710809852,-0.0415406782811537,0.031376339355186,-0.384586447932443,0.122750141053092,-0.152114655353933,0.687906026471144,-0.35089656075816,-0.429819434909435,0.104564777133164,-0.264379567558026,0.115721282951655,0.0504150551278816,-0.0609694548503492,0.325649685854067,-0.189345851837238,0.314725330169725,0.2444853874326,-0.115006542027356
healthy,0.557418099009644,0.0549196151360013,-0.551669690396844,0.200304124060226,0.219572649123666,-0.0924013286981941,-0.207884810119773,-0.312719842066746,0.770917449610277,0.177014053233929,-0.666980322920951,0.454781363787217,0.291691533392511,0.0782087650052677,-0.0094722394464392,0.46720641172003,-0.145741337922325,0.148500190516976,-0.625963026966194,-0.41628825259221,0.292554258578036,0.551951049253834,-0.363232488844444,-0.116771232703482,-0.198984246205529,-0.635829270545379,0.308915760509045,-0.25696325881862,-0.10684486197365,0.269414557663882,0.234550767271169,0.760560214643858,0.407670830178574,0.514019442688879
healthy,0.513829224735016,0.0379026513518491,-0.604233912871444,0.378803470539808,0.117666625040928,-0.501750615662757,0.0549420253469081,0.61654670094975,0.639016715302875,0.0358134372893302,-0.603278483395227,-0.0472674358864417,0.311613752184285,-0.227000102220841,-0.0477520633415623,-0.551834122663908,-0.0127080048931871,0.374534582630613,-0.448167441113942,-0.382269060115445,0.217381138715691,0.745070376436569,-0.785834487400394,-0.702647474878677,-0.152224066317282,-0.0883835167474064,0.512906778412521,0.484920641499465,0.523484393339979,0.367172985269667,-0.679297835219707,0.610598465961441,0.0493950214588944,0.145023711639976
healthy,-0.0916051590521105,-0.0649117111522148,-0.0934559262582707,-0.132515688033768,-0.336929295166388,0.206540480025592,0.041408993514917,0.0402284180869674,-0.0210166912445238,-0.137561066174823,-0.151183605347346,0.250257047553226,-0.0123440230762409,0.0694286098577259,-0.0042133480310439,0.39524835406454,-0.105895445287126,-0.0212705008823128,-0.107036972204737,0.296351113125685,-0.13365598393607,0.161483627896187,0.400219898859857,0.20432467865187,0.356118522292819,-0.0725933453990771,-0.121145160363379,-0.221170602677977,-0.12085693492102,0.135699479203116,-0.0594282777338398,-0.0321309488310067,0.439093981096167,0.0515587952172772
healthy,0.593321530739542,0.282105804820238,-0.446662510467033,0.200504554928811,0.371524680304273,-0.2064174575381,0.176189740399979,0.363021555007824,0.65491111587977,0.403279352971193,-0.170032134762865,0.233108255154356,0.584191124513728,-0.154600358997883,0.28342095013928,-0.518355970884748,0.640947927929826,0.574211963225248,-0.0305571217300991,-0.139072501120196,0.555426599118994,0.62072067387625,-0.452464231539965,-0.535094713470036,0.0156542206306947,0.175710619648531,0.466622916558765,0.624497728268577,0.582020031421205,0.661206235376471,-0.292786276764636,0.787382047383094,0.128267338411318,0.611162754065287
