group,CD101,CD11a,CD11b,CD127,CD154,CD16,CD195,CD2,CD226,CD244,CD254,CD278,CD279,CD28,CD319,CD38,CD4,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD7,CD8,CD94,CD95,CD99,CX3CR1,KLRG1,TCR,TIGIT
healthy,0.35593226797648,0.487762240745283,0.134367209685619,-0.105910625533965,-0.100443792639791,0.189069649787644,0.455200731605765,0.214011151163451,0.0986815349625874,0.403102025139329,0.272044714234127,0.140767827861065,0.286863451461276,0.193624334841587,0.245541116616325,-0.0584421794046979,0.021887192386403,0.209302362237425,-0.319973114478654,0.137917789021829,0.649726466018149,0.0186020979153623,0.0241698613509395,-0.0999673748309148,0.275132920565894,0.339251798895943,-0.152755543527559,-0.0398508036868092,0.184699988183043,0.0909978408064351,0.484645563730079,0.533262630991581,0.3134062210334,0.535651843515492,-0.0282240128584553,0.512655368689435
healthy,-0.318135295419814,0.459934641178247,0.245155069187101,-0.316580575304407,-0.108477204825416,0.170463711440784,0.315049619533826,0.254194004104978,0.459107364083565,0.640369800077189,0.15412255912247,0.190398986301456,0.496600686706641,-0.30506336930904,0.460464256334409,-0.0420503969602515,-0.111819567406164,0.233482877259596,-0.369041782095683,-0.0905454073131032,0.480110651495231,-0.208895502151912,-0.247593563118224,-0.260983801880641,0.664277122569255,0.237296212606941,-0.437622564938532,-0.394782632627339,0.0958226262583189,0.42012810034443,0.453732097342182,0.50092734574551,0.432352032152035,0.774780225471025,-0.0129427767034971,0.444273604124398
healthy,0.110893457455548,-0.276374394757087,-0.456705972242831,0.331603086474247,-0.470027278133736,-0.611060218617875,-0.509487850033037,0.123310515225201,-0.469726614667134,-0.573585907792363,-0.495514617430017,-0.0758753803421564,-0.373818908741832,-0.0298693218025461,-0.518414649185736,-0.134109445244354,-0.30597620421047,-0.261017899360937,0.276889452027424,0.0892738543019548,-0.187970146302847,-0.0377287028587408,0.462224197005158,0.257210821535903,-0.590202838415944,-0.6190158648727,0.387452983183783,0.308746074526671,0.611555674343978,-0.592239358510286,-0.584976682367724,-0.0787915685412612,-0.610338016094138,-0.632508641712127,0.087832887368237,-0.525190924172883
healthy,-0.0889851651345961,-0.0680589190133563,-0.0008244521646896,-0.512132934315232,-0.0921495674336131,0.410847506051953,-0.463762719287295,-0.493969718777101,0.0895195364739301,0.0722504419563514,0.0259708409811241,-0.140970604432552,-0.306365467215915,-0.453092392152293,0.0644524120876612,0.271388378580472,-0.116793117825535,-0.264430667836358,0.460309365594833,-0.220963174012061,-0.280458201380775,-0.562519312590716,-0.412020555869286,-0.386261852708746,0.612118556081199,-0.0016638317463567,0.001289294298484,-0.285799538533585,-0.14958950436081,0.171136047669917,-0.274814890765902,-0.174133878059511,0.307434434115966,-0.570121890512196,0.0569783746632525,0.14198304504295
healthy,-0.019247602203099,0.0447919007130029,0.07744080852557,0.388441922802109,-0.0596849797402848,-0.126112037849567,0.103155945162252,0.183826061145264,0.237627091442271,-0.0070971783884109,0.168806240989818,0.319949972539956,0.221060011661915,0.228225270152908,0.0225246313047294,-0.0577639982184397,0.172833292193375,0.3291920123399,-0.033460292518355,0.133425117766467,0.220049151360231,0.284399293899079,0.355499581891196,0.468316981643026,-0.0496510015511762,0.170146008994981,0.0710218449848593,0.300691346185615,-0.0049846736368878,0.0780299659066935,0.268875695546392,0.316026792850101,0.0649191846036941,0.167940463511773,0.182470466209237,0.0428674704019126
healthy,-0.18648588662805,0.0579433409487759,0.124758173433276,0.197958559957457,0.0853030443783767,0.16139438200806,0.0063950858118572,-0.211755811777238,-0.373799457021841,-0.0267110489678735,-0.0094124255973145,0.119190230536918,0.133661201730261,0.33857763998589,-0.149762946805882,0.202273823233903,0.124787991550299,0.146988520837668,0.299284629208874,0.183209517782082,-0.081394120285391,0.0719962526293511,-0.0287375090101872,0.067548202197096,-0.428689892329963,0.0439684942041335,0.252071091740133,0.469407979279692,-0.186598974932709,0.0803046911908673,0.0172240156239971,0.0121402049754147,-0.009670738214652,-0.126564819831708,-0.051524608431417,0.155487062783766
healthy,0.0787332328659875,0.524914235385776,0.121690081931601,-0.417449069571291,-0.0592817473779005,0.0583943118377754,0.412147651105783,0.244497604885887,-0.0408926920263335,0.6342816520036,0.0694370996040307,-0.249958721269222,0.247633068357394,-0.24839299676729,0.267480542502264,-0.0922670700276831,-0.106663093871195,0.18097572506897,-0.177184703361813,-0.0572934177110892,0.390250468857381,-0.200302334094933,-0.323331713654066,-0.230803081375394,0.101242543866014,0.0766733579479297,-0.365178471155068,-0.245717538779779,0.0147869745649115,0.111038376718185,0.301018133505555,0.341419610901422,0.0601896398351721,0.520482493024117,0.0145606693813536,0.336999396550187
healthy,-0.370282880522064,0.202844293489987,-0.0822533990591427,-0.647703408251702,-0.216685135155092,0.223124191177252,0.0057026463452409,-0.234835389955491,0.231098709759053,0.350536425851575,-0.162231768578791,-0.06579373570062,0.0149522468631308,-0.633607140422748,0.136389615969643,-0.250386139962253,-0.283444194996858,-0.235192511545099,-0.478326717583795,-0.39404333488495,0.180976081637945,-0.455682291507063,-0.54582784142464,-0.48209172559152,0.313507462182639,0.0003892753462253,-0.400455546681168,-0.607751183055477,-0.0933959203495942,0.245475985095743,0.14745082406102,0.134894884940481,0.162725272079418,0.273948208975748,-0.0544931758741634,0.066921088266265
healthy,0.123859634250824,0.329687388207919,0.0846203645832866,-0.413760390936483,0.0021694300365427,0.103337128372951,0.194286420187791,0.0289526126732641,0.412211333683138,0.501543525963535,0.191203354756285,0.318519179814784,0.178482260150336,-0.423266030925153,0.307519480852408,0.210274770210831,0.0271799431592462,0.163633906870106,0.0418554651192146,-0.141419440866134,0.400810515959064,-0.368441563171085,-0.270615001303304,-0.196891272933261,0.662816120298597,0.262987480746065,-0.337935731368151,-0.384397440660546,0.0732555692238826,0.37090690372928,0.220379379146131,0.252764270692115,0.447649834375062,0.523879736693586,0.148775039010345,0.376900153792418
healthy,0.0858506115903787,-0.263134467815203,-0.316988298740337,0.51940726385431,0.0371265102358008,-0.142651360612965,-0.212589962531049,0.172714216753733,-0.214551334045344,-0.540786244160748,-0.0863027152219387,-0.112769324423244,-0.232408945180715,0.41467009863583,-0.31130546119154,0.253053588296297,-0.166789804992454,0.0238323535964506,0.605689050345185,0.353830673044574,-0.241418621661056,0.137761060682488,0.385959251213815,0.31195867594065,-0.554867306156607,-0.29543272093099,0.472933268426955,0.757210850165945,0.412810624101978,-0.441324486832195,-0.366416662620882,-0.315946358514967,-0.453465924499474,-0.627339012884695,0.268979587706769,-0.353289724885528
