group,CD101,CD11a,CD127,CD16,CD195,CD2,CD226,CD244,CD279,CD28,CD3,CD319,CD38,CD45,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TCR,TIGIT
healthy,-0.373067113591321,-0.445988043463093,-0.103344551394439,0.0315475142413076,-0.357889271998193,-0.355658441613491,0.0238270947447673,-0.492661790823623,-0.313976664855329,-0.0180675074270065,-0.190669283027093,-0.350819654084467,0.128979859684196,-0.2586419848459,0.244822494325011,-0.62153465523774,-0.0065682665319707,0.0451237446983536,0.131046898807392,-0.419695594412743,-0.0436658745095834,0.238552954309289,-0.114004779911349,-0.497913453058857,-0.281925178727923,-0.253276983754769,-0.306951498926265,-0.374460156321294,-0.298056493144885,-0.159706643945676,-0.568626651551455,0.102672241502167,-0.385364952545009
healthy,0.136621707283802,0.118832887685144,0.290504781711461,-0.04341768784179,0.0998005808629656,0.305393372144861,-0.0171716937488648,-0.237885843477756,0.182835498544807,0.405695228510814,0.266978776991082,-0.139360752984109,-0.19987452270301,0.071246837267186,-0.0008774780624786,0.124547179851663,0.324618394044819,0.404114503908279,0.347983970182922,-0.0134192900130059,-0.383656581646233,-0.106580232111925,0.324641143490898,0.233897170405034,0.0101439554741021,-0.35617546032056,0.0993806241122042,0.110551706447489,-0.166919080618787,0.0464901396062142,-0.196372334759216,0.188794611965884,-0.034657145906206
healthy,-0.178430128400255,0.349812710894413,-0.261450334305106,0.413692593619545,0.538278633218351,0.0797202342348233,0.444680280824266,0.579727953801169,0.581632451891212,0.216879787299442,-0.0108793976735335,0.4513196378251,0.119337298164652,0.330762155303806,-0.47887857286378,0.37208054505665,0.190965944291615,-0.323402998453468,-0.150995385566601,0.501032943035803,0.428215671516155,-0.450188360357945,-0.388013858515188,-0.397950723462738,0.226944926792841,0.436810225517241,0.720565931620482,0.240211207180523,0.50799760878157,0.277759686645892,0.714851954408554,-0.0017885286501157,0.553493993142992
healthy,0.0730632560451848,0.175266759190177,-0.126874513930331,0.0865061566176884,-0.107747661572246,0.117599486939772,0.443593960991835,0.111129708074111,0.167863579183063,-0.255517293161251,0.267300089625533,0.117370211496879,0.0897273715974975,0.100461784414175,0.191049447320126,0.0785631628618093,-0.141321161695731,0.326442633545882,0.111748906020679,-0.0920931449635278,0.658493765846228,-0.0273276133243228,-0.186008137644447,0.118928453257384,0.0058569623120003,-0.0159633645813642,0.0609515600477053,0.224230256189224,0.35550859902445,-0.1416959742981,0.0963356730118193,0.454734733558485,0.0558658815762179
healthy,-0.0418943162222728,0.46496253326422,-0.175197147719445,0.136782867739581,0.217658612858035,0.317257341692067,0.582958626966521,0.582268201764788,0.705488755597619,-0.376062886602006,0.141835904031354,0.316148651437276,0.160645537380777,0.287703259147589,-0.560673923107222,0.455816472617134,-0.118136053831587,-0.342483507693528,-0.0015724945070234,0.480715736387553,0.340610498143861,-0.551203414453732,-0.175685367162516,-0.000259348264146,0.102844400799169,0.51337811480935,0.533930112609434,0.496422175540582,0.258068187660272,-0.413282580771239,0.539550382805044,0.126171911290651,0.249559019129327
healthy,-0.324361146382042,-0.292938764316009,-0.388049412281606,0.143659507463274,-0.154771587998395,-0.337202366248433,0.0054370611017284,-0.0442305949138651,0.0148098408541719,-0.557905182070501,-0.350869191582382,-0.118479976201943,-0.0952901195087303,-0.380678285604531,-0.109783329070102,-0.259094428095674,-0.277469293462571,-0.0584611862718094,-0.361823806289586,-0.293634932114294,0.403845911805376,-0.406677208093223,-0.379562635689098,-0.549304511959148,-0.237728553670706,-0.0421131808633874,-0.29457038758643,-0.350884169530008,0.0579852077464637,-0.272277905763843,-0.202419285368004,-0.101690142205711,-0.0735497229739918
healthy,0.184236398549996,-0.3427577394466,0.571475080033452,-0.0221843198463341,-0.224021963442805,0.333991489071479,0.422617547846589,-0.568936994433341,-0.132948545416131,0.495789107219605,0.077554494747272,-0.200607781090406,0.0598348576838135,0.0245298279331336,-0.156771474472958,-0.173881881107104,0.485446501824466,0.709317824811659,0.601032625525391,-0.315376502399472,-0.318997855520795,0.544079651346779,0.37121393836658,0.290053016598132,-0.236328472829048,-0.177470399333999,0.119642573914477,0.0744425096315557,-0.0984504845666055,-0.10507140169197,-0.590604584847004,0.0604926180764689,-0.352484655151525
healthy,0.427561619845764,-0.496825601165313,0.518686427616367,-0.38945365294241,-0.134862727939222,-0.0376892185620677,-0.622828573708937,-0.666122222725151,-0.0382990049426471,0.511502846292205,0.0334873926434256,-0.318712716640159,0.165869286488739,-0.0423061297999808,0.510031066146202,-0.361954126954879,0.336312848218873,0.380001920946612,0.263728264444707,-0.293416511951683,-0.719538887229231,0.767861239722194,0.638325686796819,0.327861519593712,-0.337997689132241,-0.587303759786659,-0.511947638590315,-0.51911092321662,-0.370081985954833,0.636078166619391,-0.632073664830021,0.032331773530399,-0.168252516981095
healthy,0.201070786752669,0.163310688721253,-0.463200026971119,0.085485129160766,0.15058042596158,0.0484498535191627,0.668832326377008,0.301146359686452,-0.144779399653302,-0.489670048954535,-0.12682085642074,0.18876306743172,0.134065590882768,-0.0404617660477559,0.005198847669167,0.333534782342043,-0.293407595661257,-0.2779507477668,-0.129267634110781,-0.0098748560839785,0.722766940635716,-0.46001958073417,-0.404257117338142,-0.0348659037443116,0.0159161266379163,0.367722792456895,0.160469443495493,0.271355145099983,0.371456707292031,-0.431547706901032,0.251291956184024,-0.0141536378239403,0.132175204960282
healthy,0.064564084619852,0.364798047200895,-0.536042790282804,0.106799977481751,0.210091768369288,0.0290319556754367,0.162911802641627,0.569641228220451,0.176312605990753,-0.235360992046359,0.0090761767571161,0.383112746228206,-0.268063769265509,0.101281735032351,-0.583651417804335,0.355753587001168,-0.145878976987124,-0.364385503470008,-0.312782345853618,0.420614028359586,0.463908548983727,-0.288908125295997,-0.570612251652448,-0.257742224826419,0.265386517489451,0.427721741507839,0.491788778630988,0.402008839965467,0.394062657391722,-0.243305455392158,0.662521578172415,-0.0512628788694888,0.457733180462175
