group,CD11a,CD127,CD16,CD195,CD2,CD226,CD244,CD279,CD28,CD3,CD38,CD4,CD45,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,ITGB7,KLRG1,TIGIT
healthy,0.0737735129263915,-0.244728508947085,-0.0940514756561904,-0.0798923297769904,0.0950396533920838,-0.0693599226809277,0.109941951071938,0.101251758670748,-0.0303781874809115,-0.11610851478253,-0.211754804766706,-0.216850718884259,0.0440923549398859,-0.243224965436664,0.161645844757254,0.0205486060992894,-0.135628512335343,-0.0804065680995611,0.0812578917506246,-0.141214193900427,-0.627052253471923,-0.38413506516265,0.205569127684562,-0.0473364309460243,-0.215903234662635,0.0749564081955719,0.153488547279019,-0.172208622213104,0.17398023997421,0.224822577464451
healthy,-0.382158861919914,0.356283759599184,-0.117968874118992,-0.310316854163347,-0.131077365965012,-0.450389080128689,-0.656039112675237,-0.446750879320224,0.309674561901103,0.0014412405635724,0.136374516357841,0.106198058695403,-0.186919155712904,0.38328928064757,-0.460721312682584,0.205725657651205,0.345001757366861,0.283245988215503,-0.419002279649797,-0.683307232387187,0.538498311541057,0.494852098353798,0.0480847699183568,-0.239781652324208,-0.470466471974205,-0.469699004876903,-0.50538664834726,0.178888152166702,-0.739304802705259,-0.479685905735054
healthy,0.463087702597595,-0.457426356658591,0.322678905267468,0.37349073719825,-0.0062239145593841,0.463554925662694,0.73944377521606,0.278803852671565,-0.141933895341715,-0.0838626116654966,0.0092939804583018,0.141098696028079,0.139410659049995,-0.416969474402586,0.46791320667152,0.0267483520655473,-0.536811331805401,-0.316027651859507,0.568946480238709,0.575065997938963,-0.335627077024351,-0.455490947490755,-0.465945427422028,0.232633701781645,0.532099347372692,0.590898390664136,0.408423356820367,-0.137294340285745,0.774458121487472,0.438035585421334
healthy,0.183687049764625,0.390322225873541,-0.265501289112231,0.440676098669952,0.492561601058858,-0.0631842294748112,0.0763961129966231,0.150018187226654,0.408636467593169,0.196394156849613,-0.211472594678966,-0.0774516071775545,0.305161478680752,-0.233318802064222,0.39469440674387,0.472409691037345,0.268029404763647,0.343237226305046,0.374373718807424,-0.624302444538229,0.0920794261606324,0.344789592210965,0.464503799712572,0.347886742335232,0.0049724113534797,0.286035426737487,0.250444304148445,0.299723553882312,0.502697362101174,-0.0516830198460815
healthy,-0.397945277389052,0.395344437993399,0.179932269524718,-0.107531921804733,-0.0491107378083004,-0.535624646252556,-0.499057461749628,-0.729502817930604,0.377928345484644,0.176195346717624,0.0651198173092069,-0.0097523828200477,-0.0682158829784732,0.624180510240834,-0.536283884452642,0.270233811827478,0.312567279786618,0.0881325894896638,-0.435456239828351,-0.41735868365958,0.560325773556791,0.462704349933493,0.0176512428577828,-0.0093630657427937,-0.447024918714012,-0.553990506964786,-0.496873864894582,0.275091869959089,-0.615093553253657,-0.158098221200871
healthy,0.201581809545456,0.168180602983319,0.0255742524510632,0.0449445998135198,0.428643186467108,0.0104735526715643,0.119328452748899,0.083789044679483,0.227216832912334,0.296150007242401,-0.0725801675968599,-0.158320682110626,0.177629113218098,0.121362715366652,0.291509727076458,0.0073339027412772,0.19820546368707,0.175225074199653,0.192709970764035,-0.0256719559389188,-0.0833586487200478,0.0788627527327785,0.480523655298353,0.415177551534407,0.261502459860408,0.218225917261778,0.26742936113448,0.140758968074528,0.287404573517167,0.0051703122080675
healthy,0.13163985599765,-0.188452884242184,-0.0669801841616555,0.29173265724956,0.211244520812586,0.0233427069423967,0.067597681001148,0.168334383658476,0.207100777259731,-0.136758031192651,-0.183409821334808,-0.0937990146877139,-0.104003554463789,-0.461831396266982,0.189005747401035,-0.0706505226614909,-0.110826785230398,0.018719702244927,0.12640762718152,-0.235402835214602,-0.282560468551624,-0.311409216878951,0.041548475728879,0.0500200505357719,-0.311339089913297,0.439238642712206,0.215138250159864,-0.0519206014461984,0.122152744817571,0.190025742872383
healthy,0.549109931017896,-0.409983863883098,0.299324798278918,0.148926623628413,0.333070038233131,0.628559138626489,0.546323376627214,0.0424207706780093,-0.432297017263124,0.171350882853076,-0.22603591666928,-0.013741793160181,0.214430075664505,-0.391618847589438,0.453643824419131,-0.336961166570577,-0.0681064459912965,-0.0427630307066871,0.230750480812508,0.67929175925219,-0.594181267444027,-0.503974190056446,0.216905366213215,0.383744876709226,0.448749992356327,0.459898232182629,0.583446905271435,-0.513216290843405,0.621352328750411,0.115881336168778
healthy,0.350739157130448,-0.0850172156391617,0.0418904007567481,0.673863566333809,0.208770197618861,-0.0998570922686887,0.5093691492094,0.578896735404096,0.221394697438448,-0.0492227269207422,-0.0464706300179488,0.0058571298068272,0.222142540490145,-0.382656307575318,0.422087384700183,0.0646559008476157,-0.109087269110976,-0.153760904197225,0.478835215919091,-0.174574240619333,-0.332927133304546,-0.265836195252275,0.0603949029117157,0.279049235939841,-0.033233025297469,0.571090020316742,0.344282863279184,0.222481953766417,0.571032200372854,0.344937083404135
healthy,0.462209233398832,-0.509488101317457,0.102310858958596,0.342460965784959,-0.0065375942983434,0.204462614490708,0.652594198125927,0.346518859261528,-0.243459366770448,0.037093028225202,-0.249353064904574,0.220435049015796,0.229411833911235,-0.725527323399258,0.446386908565551,0.0073705725744969,-0.301011833562782,-0.237288375692764,0.522103004716821,0.506216329553442,-0.554307341278521,-0.748206255671186,-0.213324657864784,0.404941467984893,0.394759221082884,0.589410536535879,0.519356088696692,-0.395191041319209,0.753512519725246,0.529733945730788
