group,CD11a,CD127,CD16,CD195,CD2,CD224,CD226,CD244,CD279,CD28,CD3,CD38,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,ITGB7,KLRG1,TCR,TIGIT
healthy,0.576335920822711,0.0989620427516545,0.0458491276839176,0.384159260573422,0.491803939063146,0.420588053026419,0.208380772046978,0.348259445287002,0.471210489154771,0.333977610713565,0.393365419771285,-0.127111613630282,-0.0402485607013942,-0.486545305732334,0.0900125785885171,0.642375001487837,0.132755693627933,0.228901403261293,0.155006021700752,0.493525373031049,0.0749036945756,-0.0932520415589744,-0.165267579162613,0.406199829484342,0.504261626497444,0.035613465219637,0.571263355574783,0.689794522683194,0.123240089297389,0.712968555609491,0.0961314839583968,0.474560651578624
healthy,0.350584677198651,-0.428123549299048,0.156072914717328,0.272645687626629,0.0642360897651993,0.147912499058473,0.379752046496761,0.672233163188008,0.311561545558793,-0.37026387760618,-0.112673812990412,-0.017773879127529,-0.12309461327283,-0.325123759963025,-0.184435976460508,0.405970845105471,-0.223835407428788,-0.483702800504876,-0.305504244426554,0.435167700896098,0.623360368578059,-0.457005802081122,-0.495829447976335,-0.200441569690852,0.208717985922378,0.594150541119377,0.459088103952046,0.430967933053838,-0.0967631941877204,0.701049205408821,-0.224195931840981,0.430067675024663
healthy,0.197499018866953,0.11559121219055,-0.536300005757133,-0.0841460879132983,0.447423321526561,-0.0054029632691657,-0.117012237375007,-0.0125408995404618,-0.0077115378210564,0.164695337050123,0.0494142057332661,-0.301920323444339,-0.105350282935232,-0.184698625554103,0.111461683745961,0.307115281789123,0.216411485360477,0.247778128600982,0.207883355729331,0.114304268257436,-0.403485359481399,-0.0145469706495054,0.0581109615332455,0.402034806031016,0.160929205389328,-0.319585210675913,0.047836325768121,0.44134630689604,-0.274121062684001,0.144703549589351,-0.0327469918055278,-0.202261789331639
healthy,0.160397529747438,0.493856211670877,-0.292487370978428,0.495188533095666,0.523364045783459,0.269637489355301,-0.0428131008684583,0.0095318051868732,0.241312073613049,0.496683856556459,0.196490271887289,-0.217723110459917,0.0205738955306966,-0.32184464894408,0.253554030641997,0.38478510650165,0.567178783107374,0.34178617350994,0.396021878397147,0.421487741527438,-0.64619288288952,0.126517470902783,0.38149537359443,0.287725110704746,0.374813808504002,-0.0061719166196656,0.319811371563751,0.258394508945076,0.337114016208992,0.552824847423364,-0.0390943410246701,-0.0508705103753586
healthy,-0.160540740070384,0.184655374149999,-0.139714279628907,-0.137393339879126,0.111566163237423,0.0631875057081519,-0.216215214904335,-0.288604062999496,-0.468953958964824,0.214973176011917,0.0637080251349325,-0.0050907819669686,-0.252025247119642,0.299404503033678,-0.0545097439710287,-0.203682809509056,0.0781317314409357,0.248477375002167,-0.102826561340061,-0.218278011483811,-0.0752600226859176,0.384991735349993,0.163204899047489,0.423806185406407,0.131077389940907,-0.281441746143379,-0.324213078714243,-0.245957832831948,0.415396161301356,-0.365307373117902,0.0019733835318755,-0.111600410129434
healthy,0.0582150333660603,0.342246561118057,-0.346778560465057,0.454244072890329,0.0708228420192271,-0.199048576631411,-0.0882643766858887,0.0808738024442602,0.150925106857467,0.380922844682514,0.191171060307907,-0.0026774143286335,0.191082515649783,-0.160839937438911,0.175175066106957,0.0445629412234471,0.505866986189192,-0.0866910555377471,0.207351530579811,0.261773126950714,-0.482987431828544,0.173457372619828,0.38226668789579,-0.151006902961566,0.0934795990053158,-0.223775979064292,0.0928672179291301,0.123624103633187,0.147556367140702,0.140651146533352,0.0582065832034036,0.226468736964442
healthy,-0.15366763907766,0.558384199682847,-0.0511102522536077,0.0478942793364571,0.448026197069485,0.321515748136468,0.350639214170487,-0.331924368823404,0.11932792001587,0.682997491199902,-0.187567650717716,-0.0254025375121143,0.113185974906525,-0.30613181362105,0.400539750697512,-0.009360673345037,0.730062860754346,0.52061097788464,0.522677690609806,0.0503565471149594,-0.374288577108775,0.330236595133344,0.218317672219499,0.185415338275696,-0.0213164857834802,-0.0168254942585266,0.32659786231191,0.3741022467494,-0.0881659320450331,-0.428031080508323,-0.180453957044994,-0.230187349406625
healthy,-0.52269654476848,0.600098919955274,-0.355147355201559,-0.0989059259555729,-0.0847312581774504,-0.0595132213156099,-0.620995142482095,-0.621432818163017,-0.0110826780641022,0.603758309417276,0.0103667177153092,0.250234876660605,0.0552100110380447,0.538461814479307,0.212864086268368,-0.364811488786187,0.464570311661065,0.338590945938963,0.280188943565497,-0.200259529267859,-0.756487418884013,0.777955889315133,0.702224560590786,0.1172211319182,-0.314544588294367,-0.500200953844859,-0.470767294650619,-0.526241218911133,0.682971460135266,-0.626902180184886,-0.0981115045621834,-0.121292039382714
healthy,0.366683972414686,-0.0525413348571013,0.0288542866657601,0.557289249915861,0.194234280851313,0.327854621619088,-0.119243455975921,0.531219566964629,0.569063470389485,0.22788462772626,-0.0428915317250051,-0.0484896498549391,-0.0195581350151981,-0.474969575989476,0.005149375112949,0.303749412221946,-0.0135764519309432,-0.107916315744812,-0.176587358937858,0.473115806563482,-0.0674219604139845,-0.28274546553185,-0.149965154092276,0.0638700897510577,0.377974467740006,-0.0043764449198381,0.508838030584646,0.374574767669408,0.208755719887258,0.69764549055083,-0.13969128843376,0.32055382080615
healthy,-0.211604476863446,0.430221477421614,-0.0450938368677453,-0.270068168152747,0.196087952773204,-0.202709458313347,-0.12809310927869,-0.458007527122553,-0.32301767635402,0.182353640070748,0.0821636153695139,0.350457799659319,-0.245563422961571,0.598061606478326,0.292495253686526,-0.220875796869704,0.135038294339815,0.346206886029773,0.234834175543918,-0.368501462902795,-0.431367040794722,0.510538241275299,0.715979950438016,0.438903088273617,-0.306232643661079,-0.381598588879576,-0.428505169507436,-0.242467436221507,0.289648644505594,-0.623902446970681,0.114544789171075,-0.384444084935903
