group,CD11a,CD11b,CD127,CD197,CD2,CD226,CD244,CD278,CD279,CD28,CD3,CD319,CD38,CD4,CD41,CD45,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD94,CD95,CD99,ITGB7,KLRG1,TIGIT
healthy,0.216725715644049,0.0142097059857867,-0.101633835301422,-0.0850722213338098,0.148586617906257,0.0611133685342527,0.0390071122030825,-0.144701584714345,-0.0335158397872706,0.117417192167803,-0.114615295737131,0.197547960264893,-0.140467800866667,-0.43241248074668,0.0031861385988443,0.100731276055441,0.0460708256427655,0.220025686451629,-0.119216434732835,-0.0464101358997638,-0.0060602206401581,0.111868248065122,0.122005875104582,-0.326019668208125,-0.187472500725578,0.386951408902539,-0.111645494878431,0.0383159748471455,0.205640403803913,0.267208948835832,0.356346080734695,0.189223363290592
healthy,0.352120713278039,0.101823356728171,-0.420882756426136,-0.372539166425697,0.0863105328039662,0.298901661424053,0.666831155948024,0.0642371491860761,0.54964472841399,-0.35846427252989,-0.0390969615101172,0.487067537828156,-0.200792920070756,-0.176314524171563,0.097359538656294,0.116001505267103,-0.374243903435919,0.478429358790292,-0.262925246350609,-0.432640245116191,-0.417237664410691,0.386405396456445,0.492245244801709,-0.568140366228431,-0.457303180912562,0.0252149332545157,0.368862831944382,0.457206237260127,0.410825132881527,-0.0919342611002254,0.722417963242796,0.51415401266359
healthy,0.400658849627192,-0.160692640397148,-0.227628427834813,-0.476149071315804,0.269381130908545,0.155132182135019,0.481512363748465,-0.0228295374288934,0.0939579798962105,-0.0280783252490471,-0.0419922735593766,-0.0141399430601916,-0.26536073777422,-0.0564114684465869,-0.114971441541544,0.0048144583192541,-0.391678611755836,0.539950965997101,0.0828866649220141,-0.302077653904982,-0.17036920745869,0.443978987403229,0.121837556424327,-0.217859715069698,-0.369259131489924,0.0005148444631064,0.0179452428546025,0.352258076820392,0.508288795362434,-0.248628193612445,0.570515256083939,0.109192993851566
healthy,-0.214478377349958,-0.146971860554657,0.0166866686036082,-0.0552412396426133,-0.262776194253545,-0.407656336158712,-0.165584604279744,-0.282087617462656,-0.174328898469213,0.154279947897811,-0.326277680592688,-0.109410584552333,-0.0335384826520417,-0.267068486137415,0.0146712282327807,-0.208176493537371,-0.152989953720903,-0.168283416870257,-0.0081184360329924,-0.371824814046994,-0.20507435909954,-0.0415878821597369,-0.441502237194022,-0.0042259578887458,0.0634259082073427,-0.263968893217089,-0.0284175206234608,-0.11469937274274,-0.282610150084727,0.0476465792095861,-0.243382586120225,-0.0230173447812844
healthy,-0.149297450543638,-0.0836552911033182,0.311681554699879,0.222803301758058,0.292808543140946,-0.0543724328412315,-0.309203854760793,0.122958165055231,-0.299034022549846,0.404170531114569,0.151135852928303,-0.0855316755729413,0.230795069479596,0.124103958436632,-0.116658048496841,-0.12412780965757,0.464391918414539,-0.241945863597397,0.481631604082624,0.33649922497476,0.103352461820887,-0.175502235698466,-0.342224865595271,0.267752720904783,0.361011842970767,-0.0782401843275921,-0.212541711795426,-0.108571745487623,-0.0281345357393576,0.0384457623009873,-0.255700961338462,-0.0466733813690265
healthy,-0.0530834365102903,-0.0018653796184011,0.325304830184841,-0.156327250293844,0.03069333083749,0.0097353760285603,-0.0600186872721292,-0.0421995769724114,0.168638473553282,0.168542105213729,-0.17002914172815,-0.160529961486759,-0.231051398728238,-0.0222453463914641,-0.145640073443647,-0.0511592722965637,-0.209280897122953,0.176241319694931,0.378286060835552,-0.333895549615085,-0.0775225994702017,0.305437656312023,-0.484242846538975,0.0880011558089544,0.367033676890272,-0.0227247416867224,0.111570937907151,-0.047207146214151,0.178195826819692,-0.0163167067866292,0.0364786969408197,0.196293187550178
healthy,0.545547867296334,0.183745132168124,-0.434924827753373,-0.207182430723707,0.0313071334584998,-0.329070074177756,0.710411639376817,-0.127965005694499,0.352853941084019,-0.310275121886279,0.18118631139545,0.37057349550494,-0.0319371474321144,0.072951564961468,0.216892380274742,0.28246117158835,0.0363261995692008,0.269202499813995,-0.245819161154299,-0.44938951310933,-0.329575030558057,0.588897789888603,0.167574627170303,-0.420944346829564,-0.0331697406926497,0.004559548150995,0.287908002160913,0.131836154395409,0.247871942346003,0.226223515114528,0.732925061202178,0.4879532419008
healthy,0.424778929223036,0.0684994545784394,-0.542556445526254,-0.498365367291265,-0.0670013024165211,0.537735457627629,0.614624356596468,0.0322384309312273,0.0843299176840177,-0.529721068062761,-0.0901526897373914,0.292292984218549,-0.177168224366987,0.0376305558892714,0.0479967029778738,-0.0376883137933509,-0.57879681853488,0.305058847055187,-0.336332767205813,-0.433292204668764,-0.346714327138758,0.262003822008066,0.634749706203746,-0.748483236167659,-0.675437721112345,-0.426130225346759,0.486181452941836,0.477467057139212,0.44790540837499,-0.620166207903455,0.593244763974706,0.177511227804092
healthy,0.203412499027726,-0.0380329426448736,-0.0470344664514777,-0.355978128398141,0.0297180569055888,-0.32051740832232,0.373721218706167,-0.0851148546781158,0.520409024156816,0.210619386954115,-0.128162703917511,0.243965235128978,-0.128472716546754,-0.0768767801230688,0.0251806349757677,0.0954237297105927,-0.493950273462901,0.193953517105485,0.0324075183099162,-0.235317568408972,-0.220366275009532,0.400338932791452,-0.395392046145152,-0.360211253891223,-0.21753735123886,-0.139735403085355,-0.0032322509128669,0.376139351780599,0.20232553401181,0.250226119472517,0.372306501523038,0.173971456917055
healthy,0.594627367181546,0.302782657515271,-0.481447229218392,-0.373564623300917,0.113418341405066,0.182740340199633,0.702094920053442,0.234679656422195,0.363982469205145,-0.155796199814401,0.128817134704083,0.326072756611934,-0.267340826434778,0.161116303245471,0.138772125561017,0.337210080659169,-0.67748218233959,0.541292196761731,0.0157341046556123,-0.268043441707543,-0.142015821626871,0.537521288874401,0.486828093032328,-0.518465958540197,-0.617207187689594,-0.162028625938731,0.461542200367693,0.624039044663532,0.611473280338459,-0.412635767530231,0.779014105614868,0.539442887033179
