group,CD101,CD11a,CD127,CD16,CD197,CD2,CD226,CD244,CD279,CD28,CD319,CD38,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,Mac,TIGIT
healthy,-0.147206938287726,-0.442597547654963,0.297409914923893,0.0681881484494311,0.368352098289623,-0.179443462155817,-0.125193776538427,-0.449651754365803,-0.345146693423396,-0.144391217340517,-0.254901782697155,0.188206803691487,-0.179270349372042,0.604099588199967,-0.242312821058536,-0.410434376114036,-0.171637913755147,-0.0332413015268096,0.0299811388328707,-0.180368223466316,0.0951132567094878,0.13792259297271,0.441814112550867,0.178078874713968,-0.286425025439056,-0.126590916637588,-0.507819073021272,-0.510862089672556,-0.206865668050737,0.0254648137729499,-0.516116700541933,0.0186706059997267,-0.517676024103183
healthy,-0.108517745420739,0.0282778809290327,-0.0152295030343438,-0.0279151021353589,0.012868944592197,-0.256095907906452,0.0660566726793767,0.34216403642111,-0.0260676255591136,-0.294740686726423,0.134939510873628,0.0114617704123806,-0.121274157777818,0.124601884871963,0.0130345563299172,-0.127759597261625,-0.148477951733544,-0.206584688858976,-0.0992140105800053,0.308087940835346,0.0654581442555464,0.0336823626530333,-0.0597933153100261,-0.317082930580299,0.0186235348495224,0.229358933289358,0.071453997272503,-0.064069527405114,0.126321302765402,0.168996611763387,-0.0911244251331036,0.17479724614437,0.0412054961009515
healthy,0.0183674931958309,0.262958770625638,-0.306404536040225,0.62091355308467,0.286971376279554,-0.156713766513116,0.517980639858212,0.542947036496281,0.297550967093709,-0.0986989898586197,0.512253636246773,0.175577018637377,0.208239422392972,-0.143238942392979,0.267807042812534,0.193851277919087,0.0093083600536749,-0.47029657569862,-0.235956919384463,0.413133597804992,0.697731141116737,-0.227954303393778,-0.350164377201066,-0.508826624491831,0.0852544168193474,0.656467597318666,0.510332319964579,0.0172234189107299,0.619254618635795,0.34377451378597,0.550705380120388,0.452387632119752,0.536444730906083
healthy,-0.0931680026439159,-0.183741804674912,0.0794464557615246,-0.0241937707888145,-0.0442749998317986,-0.197018077133532,-0.401856313607491,-0.148672272168912,-0.160448065763822,0.216068671160477,-0.108239950628215,-0.0496499197832937,-0.272828863105117,-0.160210372880273,-0.0606501642177223,-0.106233469781745,0.0701639466909134,-0.349289895808931,-0.159372584597627,0.0370402014054932,-0.522752746796477,0.046701587506301,0.135973923176615,-0.230245911731451,-0.0590862522191934,0.0276338555835245,-0.0736222888975488,-0.235887768255328,-0.285222813174583,0.0966513484186219,-0.165845159128712,-0.034314368858141,-0.0152788691932255
healthy,-0.0641884907806463,-0.18151328677414,0.158218426740566,0.116913046565072,-0.0014372361162593,0.121828108451098,-0.192217890689199,-0.169335517204381,-0.193466675111231,-0.0307486312452878,-0.161137747026141,-0.0788044165988228,-0.266338878029245,0.0829061891999991,0.0177689575052602,-0.271275644538611,0.248956913655153,-0.10710517787993,0.0416815183070282,0.0248424698588528,-0.118311574232145,-0.133312736434582,0.18731826528671,0.260058878389849,0.0604257863589869,0.0602278889055052,-0.187585243065417,-0.0471366395972739,-0.0633213218940707,0.0250098111335859,-0.167290547571679,-0.233881207661206,-0.209710225134366
healthy,0.0122938956598127,-0.0897372227320166,0.220090753371647,-0.171980310818732,-0.0276614404630083,-0.0924814594231906,-0.0265664260839609,0.100975367093542,0.286445781219838,0.21710979288185,-0.080506764070014,-0.0336633045654058,0.264677418713129,-0.256863568759707,0.0697665815116343,0.065812038722878,0.405357564596847,-0.179353729249494,-0.009591107104766,0.242293943087492,-0.299938711551412,0.147773319697944,0.30282715824316,-0.459328168497392,-0.0807651845112476,-0.0193519259130694,0.0160597618480453,0.106592407610899,-0.298563066939622,0.0566981407417285,-0.040831284713323,0.102418788822636,0.296738068891615
healthy,-0.0279420847058523,0.422190919829636,-0.483136998033472,0.0750306229997338,-0.296222510435531,-0.248808163841839,-0.408029387100148,0.569621114119491,0.0337125216661921,-0.570177776333764,0.193300361065318,-0.0342323188856534,-0.137452183732805,0.196611468339015,-0.274987782459518,0.276490269325367,-0.416377130923292,-0.694347558856644,-0.548443178686105,0.324641738481486,0.262392614604627,-0.520572533537065,-0.32464263444559,-0.177844307649628,0.336285267061126,0.285899013463175,-0.155859821801846,-0.0584546822825141,0.0486563285040222,0.103024347948839,0.580024334934468,0.102805824203059,0.434055472384763
healthy,0.278030356957222,-0.586004256316592,0.495932634561655,-0.356804760582489,0.420994005243016,-0.254423704979404,-0.681201216497911,-0.63908509523384,-0.0394933941626711,0.503626681837045,-0.336581939979133,0.222656173047573,-0.0088519767815817,0.47211901363772,-0.0387105379823237,-0.446593840824262,0.3835392841546,0.174499460483441,0.134379814138541,-0.260996476875489,-0.77944998689704,0.713172131565424,0.613848805923065,-0.0186814060926636,-0.39413347495493,-0.521118734345887,-0.523874620038057,-0.610511105531868,-0.398956542162229,0.619368059172073,-0.686823194544583,-0.0822696452294348,-0.141626617707715
healthy,0.113387917960231,0.185650279912676,0.053528728896476,0.0040006298878535,-0.0319472754952761,0.461542731868507,0.438346271938823,0.20386599356076,0.114265317505694,0.0525879970951155,0.195665375100535,-0.0468679725277115,0.0377312238385505,0.0798860993014064,-0.122310716441436,0.477480346446194,0.0460753195134593,-0.0596626527400308,0.180168513505345,0.287867153856648,0.139100471626977,-0.0150080786673434,0.165313180721744,0.419145837599711,0.314861167003026,0.288201497017871,0.146072695882664,0.350480322640545,0.157275187918252,-0.0439213767089527,0.379112821051911,-0.0013452970796268,-0.0249776351828126
healthy,0.0417129285181188,0.355829899507255,-0.298128759435645,0.173803277953081,-0.216037347038344,0.161250865210377,0.347276847052871,0.457714954407119,0.240305720926297,0.0146259894457188,0.367782499844547,-0.292603066122278,0.247621042652127,-0.741413115393466,0.641471509203795,0.403352200460571,0.150281167442471,-0.131127477057949,-0.146457755800381,0.390793137650165,0.390909801188932,-0.242092824193649,-0.511182769734597,-0.187664063178872,0.183916634786265,0.348843981111546,0.62574122372996,0.514243362176901,0.418197479336347,-0.294566177687784,0.656987145947481,0.0785635480242886,0.401181818201391
