group,CD127,CD2,CD244,CD279,CD28,CD3,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD57,CD62L,CD7,CD8,KLRG1,CD16,CD226,CD244,CD279,CD3,CD45RA,CD49d,CD49f,CD5,CD52,CD57,CD7,CD8,CD94,CD95,CD99,KLRG1,TIGIT
healthy,-0.452330634369877,0.0081953791568249,0.39261889520428,0.255356181534,-0.0634211282496223,0.038174884349158,-0.697729087285989,-0.001962027712483,0.187529526008237,0.12029516463772,-0.195845913796909,-0.0912853566088442,-0.176544474600579,-0.309889430659411,-0.508409681284231,-0.309547780025045,0.31270048464698,0.0146717208588536,-0.105002619050682,-0.409985040807537,-0.396169327299016,-0.0619662050501391,0.703165454249322,-0.594662461132158,-0.137502105209431,0.0452142685236381,-0.0012129992455478,0.0619895996766727,0.546009759184779,-0.12520530336841,-0.075692206517385,-0.575639985524023,-0.616081668125507,-0.625835302942691,-0.43822019890864
healthy,-0.45999793669063,-0.0881388714764507,0.477416730342167,0.231107142690838,-0.427195394611972,-0.0345446427797046,-0.327472852072185,0.119325644388549,0.223543225443158,-0.314969418808156,-0.428883946215585,-0.301687111673842,0.466473438291954,-0.188793556934001,-0.579961055666915,-0.39315892236219,0.538938316849843,-0.0369502330327559,-0.402350717497609,-0.643599033214,-0.377922212484794,0.0876988505763202,0.367557422557591,-0.399889531853983,0.209654575819523,0.401697781883593,0.319122123436228,-0.557204332228119,0.517810369090322,0.237870996846817,-0.515485168310101,-0.465266752339598,-0.414670068809734,-0.6675011064814,-0.437147134728101
healthy,-0.502624515763728,-0.153977146234314,0.642953639377735,0.245681311665271,-0.228617040930809,-0.132332622640886,-0.376178507068966,0.115796348744118,0.264312769975564,-0.0428089947035823,-0.588399553114588,-0.374645573994528,0.601003538631383,-0.384124845616119,-0.482950047269898,-0.623003274530901,0.650718739002937,-0.314486023235463,-0.534261914725847,-0.770492994300243,-0.275410420278232,0.0011803497687432,0.35231574375053,-0.529053655336853,-0.0225756714696028,0.473868769129632,0.245463446636653,-0.667841093006241,0.393965647142085,0.389796737270821,-0.536210378854188,-0.597103624606515,-0.485229031503033,-0.793965024687899,-0.432126345790846
healthy,-0.196027829883837,-0.463628685855054,-0.157795916874345,-0.185729320329711,-0.0923775736665364,-0.331007784451513,-0.0020081968861762,-0.130468122305494,-0.314191418713603,-0.251582192069899,-0.390141195479774,-0.319108994886464,0.0119745554668094,-0.0575521080230316,-0.152690388255565,-0.459331165687121,-0.416258883204152,-0.0345418545711538,-0.20065512527762,0.0120628049475253,0.0186036819204429,-0.0546631863837143,-0.107725537810037,0.0349693183517344,0.410183189013661,-0.0689173635511542,0.149435471291835,-0.585329871611189,0.372100767756131,-0.196162104534143,0.188809943722873,0.124363068655974,0.0153153177064933,0.096674617301212,0.0030713978015915
healthy,-0.293351658516635,0.264018952161549,0.616506776860377,0.788369664671237,-0.373123216845938,-0.0301638208500141,-0.76702363527151,-0.0034175104110411,0.57574919297272,-0.0803058227268606,-0.310031478877192,0.0840868006421234,0.46633133536961,-0.565320108603489,-0.357563292570562,0.0589083647181427,0.610991982909028,0.128454714296685,-0.403558730395271,-0.314955673930526,-0.494911662786945,0.0909016780513594,0.419247244015065,-0.40307932060931,0.346342647779351,0.217363253414117,0.141003812086736,-0.469028959156493,0.222667231216922,-0.17871688882307,-0.221768358730848,-0.339524546292356,-0.430304199412012,-0.410899795537294,-0.0450026317629274
healthy,-0.477635924936214,-0.238145529855061,0.0960994519456974,-0.148637844592528,-0.566117993227095,-0.276711589778614,0.171793860041725,-0.128618766591218,-0.0984578153906421,-0.475241670960451,-0.0551481267267806,-0.346699538410845,0.66550742435261,-0.334387032326427,-0.4756131499984,-0.126858840564118,0.0428765600530849,-0.0974274532425192,-0.376878490109555,0.0801230726987697,-0.0105652227590231,-0.0589113823449,0.021665051297144,-0.196633768234773,0.0362878490574311,-0.168844974203715,0.0322271580753045,-0.676140202709309,0.463811993438505,-0.253421608690317,-0.0129111491358042,-0.119380017307371,-0.100817397332871,-0.260901967174848,-0.0206169294538347
healthy,-0.699018175440967,-0.361282827413657,0.470613509575958,-0.0476586922282343,-0.52520134668696,0.0155608557402097,0.152414826566625,-0.0748130581932319,0.0884953108241448,-0.580733187376645,-0.456627579865456,-0.359194908198473,0.394862368026715,-0.269715330794116,-0.266174759466192,-0.426482883217023,0.41094467189108,-0.0118646008772818,0.221993700890055,-0.63366427133744,-0.26507410977436,-0.208036857692972,0.0262125714771011,-0.286820512546304,0.493060270622357,0.568699080684727,0.399840814909622,-0.326486605533052,0.280270233291051,0.0961127031006262,-0.112841705050664,-0.136725805448665,-0.140216407484132,-0.716752926661431,-0.484956542116502
healthy,-0.507458029487535,-0.0867389188605863,0.604885633709567,0.108684375742707,-0.494474898950338,-0.0911627402410038,-0.57268250427173,-0.0374312515301503,0.291402984670037,-0.29094525845118,-0.425309602612492,-0.335550115142264,0.59356394578841,-0.694205480764652,-0.651146929318385,-0.480655714007647,0.575860611451548,0.0589268343684825,0.0155978469725402,0.0117953905392724,0.0940946077245923,0.166714301045833,0.287807428465974,-0.0149042713025347,0.378802464969583,0.306352603293504,0.309465716483444,-0.0151832534330929,0.333649271125099,-0.287519821194,0.031142439655961,0.132676566893442,0.0695525848848137,0.005031814829316,0.101775906669159
healthy,-0.643102775803719,-0.207665842043387,0.363938347559507,-0.101029543095466,-0.579903236601577,-0.158663943069439,0.0256017282993221,0.0402870490216141,0.159729517838633,-0.459111113610487,-0.502940660128751,-0.351334577848678,0.633716567725186,-0.531638780149933,-0.582574562921395,-0.298530901401583,0.305885371260599,0.129963703983625,0.721328880344776,0.0176593682030139,-0.202378279711774,0.0846739464276992,0.0862778764718189,0.239500842902367,-0.0234461198460298,-0.167282356260449,0.0495961329313407,0.6703846616305,-0.119824894060514,0.0901797568885615,0.289829594702602,-0.0334522406904661,0.174564663696712,0.105352484822704,-0.0657347635440817
healthy,-0.291053005597016,0.406734907680471,0.65051392006839,0.412618354227194,-0.0303483482891274,0.417252538956045,-0.233650467208114,0.675873754604255,0.686620973107466,0.0787544944836951,0.128245807818806,0.117820517933413,0.479324064536416,-0.233420433114352,-0.323529882405518,0.297952208982938,0.757842977706503,0.15409733024172,0.275915970736415,0.587085876378218,0.341876225725748,-0.0064218825149103,-0.749298370635873,0.407078094661559,-0.0170923389067372,-0.268131463604302,-0.231117154941771,0.529600631023029,-0.689119785882956,-0.325950349671692,0.425018876967809,0.610179646010181,0.484087296934604,0.766670696494961,0.487848428239159
