group,CD11a,CD127,CD16,CD197,CD2,CD226,CD244,CD279,CD28,CD3,CD319,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD8,CD94,CD95,CD99,CX3CR1,KLRG1,TIGIT
healthy,-0.557584205775466,0.130740035794128,-0.0983988567992317,0.350870176274666,-0.265614339851966,-0.20032533155376,-0.54398481840669,-0.389508810454638,-0.170861099999323,-0.0599386712025519,-0.185933995487441,-0.262671385621697,0.683022284027291,-0.202712481776024,-0.420329101872198,-0.25833903197716,-0.0032112135916682,-0.008013435960745,-0.315529152077574,0.0765416509101648,-0.353593719949873,0.285822849148231,0.512532012734974,0.0951981692519046,-0.151982501763649,-0.620369239900749,-0.563281073606706,-0.234611932332436,-0.569924716888,-0.421181596677732
healthy,0.278667566742151,-0.441677439497095,0.138202525099249,-0.396100199394155,0.0055291550948468,0.288267454372082,0.681111808513189,0.431211657578449,-0.362827996800249,-0.136864873967951,0.435324892547562,-0.20774992649349,-0.350311792257033,0.149951088620136,0.374407101907501,-0.29824426653553,-0.438125851591998,-0.36239769926459,0.413311964661537,0.579017151426659,0.228356406517182,-0.51558682106165,-0.484667976091695,-0.152405798865489,0.509728481151308,0.456534773088362,0.401008004169828,0.326189578028628,0.738625094554878,0.47527299584362
healthy,-0.341183734746233,0.197253501618116,-0.514099940901231,-0.185394413461214,0.0317634422884664,-0.471317211674256,-0.57248201641803,-0.461557313502975,-0.166338499400524,-0.0236676137597609,-0.503193831453338,-0.399373380130309,0.376463987305805,-0.2916286657794,-0.298082500013077,-0.235545592724269,0.354375700800382,0.167119273146363,-0.479224914592791,-0.50858904472763,-0.643448642455735,0.416929853616328,0.320112314520408,0.539629501232332,-0.466627765108293,-0.714259869270006,-0.193592064312958,-0.546537568531456,-0.702268505139131,-0.578369212579691
healthy,0.221855140797104,0.0435298381549556,-0.0241602376320546,0.0647817922129336,0.308180394910157,0.390505176833554,0.109771231909029,0.229739390204628,-0.0883390943160418,0.309835233144257,0.0850852578391193,0.265991570413799,0.0601836064777203,0.127399443999103,0.22646314207118,0.0652303506146793,0.421335213753723,0.232816041924892,0.0570919466225348,0.367622971426377,0.177950815032235,0.0204556648992877,-0.0376119015005914,0.274278144686701,-0.0378355818688443,0.148600058234789,0.306970092815402,0.197564144681499,0.302555227701597,0.0236700573180843
healthy,0.0070370517663846,0.20637891968374,0.133373108303462,-0.0324857633925091,0.107916778465387,0.0874058186565606,-0.0094229613292025,0.0539599485549456,-0.235524664039187,0.178978581005041,-0.127955148490255,0.246752661530407,0.107639514434144,-0.245630940003393,-0.0159481663966569,0.139840471153662,-0.0284383071314776,0.0324340009412215,0.109867809401184,-0.111680573071794,0.0329643381153593,0.0547445921001671,0.117690390539714,0.157517761711769,0.0272286023817523,0.0116535816919819,-0.0624110083267794,-0.135454936792051,-0.234144505745585,-0.23581356389542
healthy,0.10165586819282,-0.0151506248658537,0.121188850206971,-0.0122507064458085,0.221351935895726,0.233301978232146,-0.0106534716298474,-0.243279393568374,-0.297717138104995,0.152370976860701,0.0303752153655526,-0.274444171019268,0.146868059363941,-0.0520823570148291,0.0792149396769563,-0.241344885493597,0.116860937795056,0.0687261404073554,-0.133585245640561,0.485744907174844,0.0108141374829787,-0.200522955102142,-0.293049592687231,0.474215390867616,0.229485161265019,0.0298723881791541,-0.0254939182924173,0.206926079889777,0.113829857287228,-0.103543308140317
healthy,-0.553900125139947,0.618476116694502,-0.17853450466257,0.250113285176631,0.196449167300061,0.263302691051524,-0.748074991199822,-0.140443125879356,0.69549074337754,-0.257545248511541,-0.292416727824709,0.0673616451709998,-0.350983314855817,0.129670657158598,-0.343841714962399,0.533532261675587,0.610598424599692,0.504797861844535,-0.419672330433745,-0.441858509752213,0.0984887044782023,0.47387599853908,0.161831880600674,0.12272516961005,-0.397948478144485,0.152447055334455,-0.0271399527591801,-0.242439236698121,-0.726663961961147,-0.431791384649054
healthy,-0.390547128875539,0.500751467768467,-0.313660899692258,0.4721767577397,0.104014606009815,-0.492903143155116,-0.589966878105314,-0.107443201590217,0.47994284888447,0.104783085069925,-0.276056668970691,-0.0809724193143244,0.564084159941182,0.0570321253831551,-0.28177670646684,0.275020674840067,0.439287439339515,0.331887563795696,-0.268395973607668,-0.5672624347476,-0.287526865326281,0.651749897264083,0.642681043755573,0.492932806562258,-0.453804100386128,-0.459859685842116,-0.412389231411137,-0.310591807688917,-0.541002286482651,-0.190194243054866
healthy,-0.331007560218455,0.519226468017025,-0.116824115189943,0.241009281619592,0.030956333390907,-0.321381399056286,-0.535980449654422,-0.0308412262762953,0.497822379017351,-0.0826131817588307,-0.361593495452665,0.0012877480583162,-0.0363895022060048,-0.135313922504536,-0.351331558355689,0.415925774007058,0.356760326692494,0.232575520614831,-0.188003134173979,-0.628537140034699,-0.268861040017139,0.422613252923915,0.312466834440454,0.0024852998532554,-0.31953049924337,-0.163783965960574,-0.236166692610757,-0.469753934008693,-0.406741976894018,-0.36567371681152
healthy,0.708923861049729,-0.257982788298639,0.21856876786599,-0.0455390769111566,0.39733252486937,0.393390702683851,0.678689102818702,0.432482807531675,0.0027409234942243,0.48607759194885,0.563460401779054,0.327076818395144,-0.0946356390735547,0.641857861514828,0.674344844807143,0.04893002152275,0.202622214820941,0.150897588775134,0.542887132829256,0.47230389308153,0.541318379980024,-0.200566183863813,-0.238233498050281,0.253930871792188,0.383888017906409,0.551097831195229,0.616508382368618,0.606104307333781,0.703957110935292,0.631068512554527
