group,CD11a,CD127,CD16,CD195,CD2,CD226,CD244,CD279,CD28,CD3,CD319,CD326,CD336,CD366,CD38,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TCR,TIGIT
healthy,0.16297112161901,0.388899588224308,-0.0259903790063653,0.119897144934275,0.289269184236438,-0.0367081549877776,0.0343093407192209,-0.274013563789063,0.215969851600898,0.161792430369575,0.184896846321005,0.19431492008655,0.251250639283081,-0.0235789500655184,0.158856607554518,0.113222586645978,0.233596873420025,0.120321709253053,-0.0397324584275384,0.0808999485112947,0.162113877848821,0.348818468083871,0.0959172514099437,-0.0256337736157105,0.171995454311566,-0.0804022597505782,0.282419805401211,0.230441062987289,-0.049362709521035,-0.0374348711279915,0.167307620575701,0.0389507316825832,0.179258757408619,0.304813380434816,0.186762243301209,0.0249896204993346
healthy,-0.231983923583382,0.541512975138785,-0.100160944556136,-0.181702952963072,0.0539889577311625,-0.347266702186894,-0.583570412410391,-0.328951268445267,0.477285546341663,0.101670740886623,-0.406549957592211,-0.0332902468391093,-0.0165687252355713,-0.0540950185898886,0.0715140402522938,0.122252575118213,0.298260185759769,-0.119574888039933,-0.315498060371938,0.359786188686645,0.508926602220389,0.418876526040427,-0.303662797179541,-0.610367173026582,0.579749235496567,0.579686642141157,0.292778400473605,-0.121388965541213,-0.506476249643041,-0.326360055987738,-0.282074650951217,-0.371512970595449,0.217807447353913,-0.618518586671953,0.217163349714642,-0.355534307098583
healthy,-0.147600254905215,0.425257289673258,-0.438615363140309,-0.343195618640393,0.297816869589675,-0.398973082886,-0.447910681591577,-0.160699546232539,0.32520921772952,0.147185615440011,-0.326769493106298,-0.270579936769243,-0.191585046212842,-0.255681050754432,-0.0249143340442142,-0.160338833921359,0.264910467563163,-0.10143696040747,-0.0480069567217083,0.128886107859016,0.601815813604436,0.404292844828209,-0.257143825859611,-0.595946881509454,0.384997669028368,0.52845761994563,0.646816827235676,0.058550272880712,-0.481900391302012,-0.332450251531143,0.0394584887905787,-0.405720669415048,0.034202890860224,-0.4557056449301,0.159291321840777,-0.330359475531567
healthy,0.207469433948722,0.384601762056371,-0.240054189193146,0.417392915100364,0.520505642599177,-0.0078606194923615,0.109776012449847,0.14265877539439,0.37797334986328,0.240047793077195,-0.0208114816813482,-0.0167332072221519,0.131755480647699,-0.278478990929205,-0.193592968208657,-0.0542985171327305,-0.173084049039743,0.145449533495739,0.394385703308908,0.464399171848816,0.286921547872725,0.360090720698269,0.373951088195614,-0.545977526689946,0.122284467881534,0.357457375360681,0.486762394263738,0.345405035753443,0.0400048294996051,0.285569589071233,0.292100845578421,-0.24549756257419,0.291048250276186,0.492708016312333,0.0737389399971371,-0.0287787691698944
healthy,-0.385454510503719,0.187342013219143,-0.0807180821910136,-0.191495203213908,-0.213681355654957,-0.513021486982067,-0.559032159550697,-0.749151652656842,0.410626276461228,-0.0139732900511943,-0.303865195349077,0.0254209619419458,-0.0184318374027451,0.0746030846429225,-0.0151668662309252,-0.220221401809498,0.640197245084091,0.0059020195135466,-0.461974106184902,0.174542513357777,0.384855755609521,0.0141160020150348,-0.422074667947169,-0.319071576055996,0.581065049915806,0.322791733696606,0.119907076445303,0.0126094447097282,-0.412155801574415,-0.574182669543702,-0.516488604887808,-0.208753548581997,0.428687639875559,-0.57283263271206,-0.0575864473288621,-0.197997987217712
healthy,0.3788366746843,0.36533826102183,-0.139633312334397,0.264549795348384,0.421673576224237,0.104724480676909,0.141791008047043,0.165045143348114,0.472123824697929,0.396049995285577,0.135824830769517,0.143021921819939,0.191622916145636,-0.0175099836687785,0.0178379411596543,-0.118107538304712,0.0770765425246861,0.116698657603459,0.341697651220611,0.422627033985932,0.0705665420951815,0.349940201453554,0.407734647961901,-0.348610977251142,0.330849728462632,0.419700844439455,0.542307625089556,0.423879297180379,0.164164948408806,0.290122485536636,0.478325743048756,-0.0670686337038601,0.165913294996179,0.346137039245146,0.230401673717986,0.181246973847163
healthy,-0.477671785250562,0.655762019581931,-0.109570791923366,-0.27116592784504,0.186271078162562,0.0745364962468145,-0.639965293664488,-0.21014653395047,0.522291671001177,-0.256243317671654,-0.213952599923642,0.0410104115833107,-0.0599034543132405,-0.100894456194379,-0.0443320039614733,-0.0482075602550925,-0.0499115232220839,-0.0469141757287512,-0.224163026073702,0.548599718187286,0.409522041097368,0.344664912567265,-0.31877511848752,-0.486670351755446,0.249314198588998,0.277874688598129,0.179312636715203,-0.220185997806521,-0.265787483324492,-0.126610572447051,-0.169031569579257,-0.225940916850573,-0.0404952001651213,-0.649150973377151,-0.0947863711797739,-0.455000452092649
healthy,-0.480653515689402,0.578561167218046,-0.378670382211231,-0.114620117095455,-0.0027116100974689,-0.598621260383729,-0.633166236754991,-0.0433995624473847,0.575839120781503,0.0515658015381177,-0.308923905513088,-0.0154723091581375,0.0662890248239426,-0.146699679900273,0.188796988071467,-0.0092360122074445,0.541669718818934,0.0356725212966042,-0.337491512386092,0.412255651974416,0.402545679522119,0.316405312194904,-0.238310787050907,-0.738366591240923,0.782800958602098,0.698129242210966,0.310351375874776,-0.305291531302282,-0.521414390206652,-0.488398244157632,-0.491635835832119,-0.362115791017829,0.668300966707892,-0.612868152897109,0.009554748297652,-0.146176097323845
healthy,0.316843609848209,0.327514584873195,0.0388440375715131,0.436753088865004,0.392469058233339,-0.282906663354167,0.395864218946834,0.604752930561477,0.484119923692934,0.197748536849297,0.317949121264369,0.0918650237409731,0.0704594705327556,-0.0816407729022292,-0.156507891938847,0.069213583966997,-0.255282050310225,0.195989270068333,0.187754580226063,0.219573936700294,0.240901510354987,0.0657197338625505,0.468475892219108,-0.336109236082164,-0.0101205755306264,0.140463624277538,0.349481456692802,0.370064687794841,-0.229436785990836,0.416969358146746,0.286112686161548,-0.0381063442202328,0.471194696661684,0.396386565898456,0.0843913838836933,0.319943110908827
healthy,0.0631961652296025,0.437633366563602,0.0082728041355298,0.22195983562942,0.272347993358953,0.0662513602253478,-0.139453924303749,0.345521552798286,0.632594600453547,0.136800983419975,0.0590370742121886,0.0998192769822228,0.278140503855084,0.0740680124535641,0.130346377857693,0.0867767108067079,0.0056466979327609,0.274373477277926,0.0940609762070049,0.389460551009186,0.386598457845043,0.302169190929115,0.0309387748666814,-0.389719258206407,0.211791139576033,0.370196366985039,0.275065222693224,0.0622889128926178,-0.152354571313836,0.280735406819796,0.14567389356923,-0.0075822720552571,0.342685024813943,0.0026239367619761,0.0655413791185472,0.0833063912837752
