group,CD11a,CD11c,CD127,CD16,CD195,CD197,CD2,CD226,CD244,CD279,CD28,CD3,CD319,CD366,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD82,CD94,CD95,CD99,CX3CR1,KLRG1,Mac,TIGIT
healthy,0.527413146073452,0.149716029654703,-0.429183107909028,5.52399128721898e-05,0.389208515531966,-0.303331956714994,0.009976775675179,0.0663355491149687,0.406379891415849,0.341511429948393,-0.0191814223148793,0.138573589813795,0.21189431294783,0.0713292352422211,-0.214660965295017,0.223004610969071,-0.703690015973854,0.0962736776572646,-0.141532463604795,0.279768332275646,0.0390212564260654,-0.145948228417767,-0.141959116429741,0.130176842359581,-0.0586553621528999,-0.276884923315502,-0.516313615975004,-0.240080907033808,0.175244573709971,0.229739324438018,0.131640688518922,0.514959383488515,0.371822273154893,0.12583931601028,0.449594553751227,0.0466004586542456,0.331402790027166
healthy,-0.42493277465925,-0.0971809431166417,0.428488072067822,-0.134657065237299,-0.270750893465821,0.36003867416648,-0.126833148456514,-0.405138763294814,-0.713887976171484,-0.373114899807539,0.384547039265624,0.0719285981468691,-0.491853179598052,-0.122931570681761,0.0398186271330369,0.153871882705812,0.369982987615213,-0.240230488671048,0.159967632786713,-0.441328047909155,0.240707857308325,0.449682639815395,0.33382766421096,-0.463860683139929,-0.631973282295894,0.493079065962677,0.492300847965771,0.110078422373882,-0.172877148292225,-0.0363056358469507,-0.52661440380322,-0.485284041705752,-0.46656004637091,-0.405835751862141,-0.749169970052355,-0.103569406929375,-0.494002857726438
healthy,-0.475129431190427,-0.314640054737561,0.341296850220954,-0.376309914198879,-0.523786755591579,0.0310937319121903,-0.0949414361885434,-0.530069453663914,-0.723584655021135,-0.388838359506575,-0.0064502179965818,-0.0410624321900553,-0.41577428335942,-0.239799385014886,-0.0012134584614401,-0.290349595647522,0.379637295163309,-0.233175733984569,0.050489615999709,-0.39709553883789,-0.118972516403512,0.400960878598921,0.1902275418848,-0.568149047578053,-0.653243608166404,0.48945598028326,0.392406203297689,0.498984311587645,-0.276932848224539,-0.250274652379486,-0.534077870952245,-0.674410429577914,-0.388528890991564,-0.403004808549912,-0.84578912521297,-0.27329253935073,-0.490215940989315
healthy,-0.24900140076681,-0.0189669954372434,-0.0254301646628911,0.0125606511441057,-0.0715085319029202,-0.0323573066165075,-0.333495470311087,-0.317529742629621,-0.212119295865773,-0.100516379636068,0.0742078185584375,-0.344240351028563,-0.0926452570637964,0.0091414853942464,0.0142399527603085,-0.132178477441743,-0.165644241771519,-0.0824242334324095,-0.100641496125004,-0.231325682156895,-0.0698667210554989,-0.311528527551475,-0.225032269452413,-0.104217869529379,-0.217825492116066,-0.0431284084620246,-0.048707516066103,-0.458756289647122,-0.159295272749251,-0.019827613107241,-0.0599326337897838,-0.129875214277049,-0.300610853008507,-0.144301157756891,-0.265428222359567,-0.0248949942211714,-0.0256893735209952
healthy,0.264342584724381,0.0110926810762946,-0.364220274274251,-0.0892056848161741,-0.0165116076411348,-0.343583975086941,-0.0291326955306145,0.378005975887413,0.360349292264384,0.669244621271519,-0.392238930339941,-0.135744982726987,0.150515504824809,-0.230757252161894,-0.0895466882521318,0.106065308253894,-0.58375213385643,-0.113574563782884,-0.0311977626529013,0.331074734534597,-0.286781931111712,-0.360291156615755,-0.126429599751774,0.249577102930635,0.3588312903886,-0.541814899564485,-0.491887244180389,-0.123532765178065,-0.17363426583624,-0.169956543550425,0.308870226970273,0.406114935752554,0.386568209548874,0.211527096228467,0.563848500598991,-0.0681744410241102,0.0269755266910173
healthy,-0.149742795138616,-0.144837279229185,-0.0322420580486443,-0.219642216990935,0.0222168128353487,0.0270692178423327,-0.143323385725672,-0.127036173477769,-0.517885051739413,-0.108337390704529,0.0201710771963235,-0.0817156134189628,-0.399406887943523,0.0268582750710122,-0.128143708668576,-0.021729698618191,-0.289198359992829,0.255874330301852,-0.256659806888172,-0.0536677148762322,0.0800700208523887,-0.19749284068046,-0.0959181131242441,-0.0710034997489405,-0.0657713433185763,-0.0371711000246072,0.0079463041308194,-0.0539123463100923,-0.364411451259262,0.0051684487743542,0.147975141383523,-0.133746858610877,-0.154091257079565,-0.0571501326075328,-0.239716233054897,-0.0942348056471577,-0.298611447848505
healthy,-0.592532380447211,-0.0717921592349934,0.42995428395561,-0.0863472662172382,-0.345853827986396,0.150491986845944,0.0169421158345745,0.38025833507102,-0.777402317361026,-0.359358705364836,0.431989527389879,-0.312674568190142,-0.344907341593403,-0.0999545211930338,-0.0439899314864797,-0.0817432464106283,-0.200857376355051,0.0597780772398423,0.0765272548238611,-0.256247861554598,0.407344485542972,0.387049276487943,0.385173460487011,-0.445713820648261,-0.291648840133744,0.535142935278721,0.0535760751919688,0.174602211809755,-0.468421147846467,0.583647977288018,-0.180743751314977,0.0918139426956492,-0.0085790438730311,-0.223094999817253,-0.82875933255255,-0.100818894044795,-0.434259502247453
healthy,-0.465209915024565,-0.195431159791024,0.312689104111204,-0.361604395250525,-0.184671756684434,0.360416255767665,-0.0766613442677263,-0.594657616868287,-0.633828778000409,-0.13425295663784,0.311367000878782,-0.0720913589913111,-0.331382313929455,-0.223856476853687,0.0391339785905873,-0.237846427278979,0.41989930732454,0.0022454686892342,0.0068185449981991,-0.345668219471623,0.156737252560659,0.210028288967817,0.132727472741942,-0.376730075938264,-0.654994096309498,0.592962495692702,0.496744652657813,0.477784458322742,-0.34039754392216,-0.0643242276176516,-0.541738291947722,-0.555482923020735,-0.527495561881036,-0.385000747529523,-0.630238516695957,-0.153642922460604,-0.226844051856162
healthy,0.235366130883625,0.109970275938075,-0.579371873259453,0.129821164967667,0.145596250068583,-0.31905647305869,-0.145514270544271,0.387942143071645,0.383149715433188,-0.0318391444815663,-0.528961298905947,-0.0539398610150058,0.257353389552918,0.146996981244834,0.166607075953339,0.0204677031390873,0.0588007837998215,0.0397495813100487,-0.243483982551788,0.246020719865646,-0.424819385971328,-0.473934644263804,-0.281472905817911,0.0226586060864673,0.670050366608747,-0.468931188337357,-0.571196656311284,-0.271373949293864,0.136236179529031,-0.124633431562729,0.373443010309868,0.129644847815867,0.148937509933296,0.407473968818548,0.370941109553218,0.117571821799061,0.209620413059777
healthy,0.511437161074603,0.274030886379181,-0.493144314963576,0.195766610978944,0.350784624120239,-0.370520086843697,0.0615709161895674,0.347829624811802,0.659805255053394,0.327705446604731,-0.287993048343531,0.0911957635491528,0.474197355885262,0.221635630040355,-0.250271223751911,0.248610840206414,-0.628529461396891,0.576551653661349,-0.213443051103958,0.519791644937882,-0.0394118853641715,-0.276137264690502,-0.205736775149042,0.544162585420112,0.580864011211733,-0.556916863965237,-0.710165579185616,-0.166827408719454,0.391664941569694,0.100435322442201,0.493864254217292,0.601885468161159,0.562729296768157,0.588486985888033,0.796898362453016,0.0777504629621841,0.516157901638604
