group,CD11a,CD127,CD16,CD2,CD226,CD244,CD278,CD279,CD28,CD3,CD319,CD4,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD94,CD95,CD96,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,-0.390177870667077,0.434276813129808,0.0855611010477348,-0.149408066166731,-0.187348714484021,-0.488261091705836,-0.18530065177292,-0.417673423380342,0.0956142287806025,-0.113699327504809,-0.13547168705957,-0.096481191552987,0.657628727816989,-0.384968173592907,-0.0159268477512458,0.0620564644383968,0.12134768043059,-0.189496111678686,0.0418043395655529,0.188402319233971,0.56670299924951,0.0584507511575211,-0.0758213393111203,-0.478925611717211,-0.028588373763198,-0.456010338261255,-0.160757616780636,0.119965061264981,-0.470166174750163,-0.402423321135815
healthy,-0.0034069379021285,-0.319076612682956,0.176868706194595,-0.326953840149088,0.194747255270203,0.315158988224183,-0.0810813613461705,0.0052362698159193,-0.391879397466858,-0.144785319896965,0.148523403379818,-0.191636519058639,-0.155372442403685,-0.027421854572844,-0.423512043356215,-0.445595363587259,-0.342988782817468,0.157093092449045,0.515579842812566,-0.527104111328859,-0.407117321759785,-0.427071194623073,0.471225038248363,0.149625581280948,-0.110214721737664,0.0590693469663679,0.326581889464484,-0.220137169381379,0.238233254471943,0.0998175812410286
healthy,-0.381152560159227,0.438292348391226,-0.5523069871751,0.0653253258841316,-0.558746271460714,-0.698489436328209,-0.0336755688723515,-0.342606590073131,0.144797522370674,-0.0463157420240023,-0.478031501504935,-0.251058131523415,0.230814914817652,-0.317160753074121,-0.0528863448101604,0.496572201426624,0.256732638521232,-0.502467098416932,-0.747813178799479,0.27538000126517,0.42164009598757,0.483937141891491,-0.607716532542065,-0.589320375061686,-0.184928833227714,-0.234700685645575,-0.532637536452343,-0.0538064973490199,-0.719900218068806,-0.547784305971388
healthy,0.0052880298087122,0.364052504402478,-0.197993163467225,0.250896048358595,-0.305355047877894,-0.0409401328386196,-0.0865635959824262,0.0042060998997367,0.470442218701306,-0.0351337296377336,-0.130175967799719,-0.223121044860584,-0.27318315722922,0.218485491035824,0.441162347754711,-0.0225272094694638,0.178954719416134,0.318593089263487,-0.893131183514004,0.118502037886791,0.394870763041378,0.193317003001478,-0.0124794662192467,0.131741139784259,0.203623799032482,0.0329626658435842,-0.420651627425735,0.267758368108275,0.26840642536775,-0.0535499002698391
healthy,-0.490797043006568,0.202885765182533,-0.164551556097043,-0.27753519205798,-0.560194202347958,-0.568520482461374,-0.0339944781381711,-0.745168780752875,0.252418595043756,-0.0229876458776059,-0.404061995665224,-0.0856537230531368,0.711818562795886,-0.519373914510595,0.0438102855530617,0.350479836941657,-0.0510435882528166,-0.428020863867631,-0.395504250017694,0.542305461209615,0.316456148015123,0.133081968263924,-0.498541976026396,-0.621661395858208,-0.04059051716209,-0.664336394932039,-0.233234515380608,0.410195147946233,-0.612958115164776,-0.383162352037389
healthy,0.144680613924655,0.320344702470642,-0.143141473985404,0.140736254990446,-0.177715499605898,0.0094602828073044,-0.0027970732905458,0.0350676571476044,0.516972447993982,0.333881597567625,-0.02492410036506,-0.0884631744212705,0.347421970629092,0.0310761753518554,0.351187467947457,-0.0140787965455791,0.28131315312384,0.241201435883199,-0.407929874436471,0.468644767356571,0.577200129651468,0.364450080738957,0.0921735433501871,0.165146808094168,0.362212168114678,0.245953858622321,-0.110183822919031,0.349221452543648,0.0210031417722939,0.166365565708063
healthy,-0.542688711896917,0.313647239863391,-0.0461455694963162,0.0087591485213465,0.348961736271827,-0.71332248052083,0.145070685807143,-0.299894893339061,0.411282900254948,-0.354654421492555,-0.335718521819529,0.0210086008958885,-0.288935842211702,-0.201030189180506,0.359895276186833,0.324992240728765,0.340392913634145,-0.420960011405713,-0.323867194790046,0.344881009679053,-0.0234049911314431,-0.135266536666824,-0.194362031066816,0.101241601435089,0.0024369139078597,-0.0832664835666919,-0.164266618765806,-0.196177699090701,-0.813979060582882,-0.422192056775403
healthy,-0.58621131882991,0.520170570220736,-0.408862222331143,-0.201307664171039,-0.699263858343957,-0.669965179061184,-0.217375751872088,-0.0331493770977507,0.529777492531251,-0.100867028058846,-0.345138952267748,-0.012808174950921,0.454948069677163,-0.449630534594749,0.396487046119082,0.226045036019883,0.160036840804101,-0.272675396000573,-0.806309900517917,0.703469409647786,0.628791137035295,0.0458086560202316,-0.580848271995529,-0.529350033437003,0.0049866066004488,-0.607129599774729,-0.422370576795788,0.632770184139075,-0.684258439394415,-0.155650307009256
healthy,-0.370744563186626,0.554375423254476,-0.0974209099864948,-0.0043037573637222,-0.310801535569085,-0.44833532770477,-0.217915610659092,-0.124604147642694,0.42063184567471,0.0183832759698608,-0.448847711011889,-0.0173036985356968,-0.0506813835013797,-0.278187206062436,0.441987593799771,0.239571438696126,0.244596485763734,-0.105241540612904,-0.671332352651238,0.37406794008241,0.381669397679311,-0.0786983863114183,-0.192148497437369,-0.20147166142368,0.0977357887691736,-0.183419812937618,-0.353337267881268,0.115182947231424,-0.499569845831189,-0.435222831452184
healthy,0.310226721051953,-0.457480147871354,0.0759327985165327,-0.0926764330742379,0.146700491407271,0.523066233447278,0.143811629337701,0.248701149903499,-0.182933450809911,-0.0842161857195294,0.314274331860925,0.165989495708695,-0.779531470480767,0.315358929071296,-0.0034743086330938,-0.33846515063385,-0.243778978654908,0.386898642176582,0.461576273158781,-0.514763685043684,-0.731695377333753,-0.375479071032367,0.324575555466986,0.519332939519255,-0.0111915550219974,0.412788154228367,0.388379650473739,-0.421902283897706,0.660911289352718,0.379715279285249
healthy,-0.393324942029976,0.560633918997163,-0.460863731447954,0.191066603846079,-0.421320109929381,-0.651810948371238,-0.140523003403795,-0.0372756785784913,0.577503526604027,-0.202597629057477,-0.245701694433637,-0.0874215232994625,0.24027134181396,-0.307716552140905,0.413966869660225,0.57492053543942,0.322926375016444,-0.349323379350097,-0.756849261647133,0.15734677091954,0.352123201383037,0.236554094903639,-0.513404561284595,-0.452815367892271,0.199100617366321,-0.402359705313383,-0.53784861984924,0.447612272187798,-0.595292062171407,-0.129085527908858
healthy,-0.157435224386279,0.547543672742444,-0.125075778534901,0.294797099608272,0.140211648243022,-0.473050851003241,0.204065254092245,-0.149273902129091,0.664368948302215,0.341527246497115,-0.151134439963244,-0.0469412402100705,0.539593326142754,-0.0762434907373973,0.403895116062539,0.576800571406382,0.499945279071734,-0.292237182192025,-0.340665013120942,0.3150438873792,0.583679450652645,0.355554848470826,-0.262686693172486,-0.297946098353896,0.231421567540456,-0.0382097638602976,-0.169844601309203,0.350869213367143,-0.503148654935998,-0.353222979828529
healthy,-0.0090489759165826,-0.406039869366279,0.0867283910686553,-0.200151448664368,-0.0013020064880214,0.0997631850517973,0.0296480698396694,-0.0689689561634547,-0.242720884428736,-0.390317119933328,0.0219395178895156,0.002222487735231,-0.582454608852407,-0.151817393525584,-0.0788375776102796,-0.271017245722144,-0.197528197026849,0.0943468460599608,0.149779674191064,-0.462925990674486,-0.400170636061934,-0.400951589997822,0.0363798610423208,0.260175150558078,-0.240200748100689,0.150946991602607,0.0726036004633352,-0.154065327557412,0.291571886621923,-0.0031840056248547
