group,CD101,CD11a,CD127,CD16,CD195,CD197,CD2,CD226,CD244,CD279,CD28,CD3,CD38,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,0.406143570446711,0.593109443593885,-0.0905814560487855,0.0842519151126639,0.499721617459867,-0.284851067727754,0.383138751443544,0.156058631571753,0.530133189947844,0.459273136925123,0.304305222752124,0.228467284613993,-0.156304856846733,0.134131776622815,-0.641953869739381,0.288101462906091,0.659054956257658,0.210942037134049,0.086845699330756,0.485929203040534,0.0755987324267655,-0.242649901102413,-0.324042126366139,0.137317793883111,0.421508467252168,0.211682631246338,0.665397010291614,0.674697053927931,0.282137711745643,-0.0015198483383932,0.644649846908129,0.550097795923656
healthy,0.370395345638028,-0.193366692401644,0.423591349315633,-0.14590896027644,-0.0805931073152722,0.259067797672956,0.0728951958814505,-0.334327108919782,-0.471066004933166,-0.178231691114731,0.377738209665284,0.135549214610735,-0.0455366676207972,0.0191912376957145,0.119932132903711,-0.0979823095772981,-0.217935971956109,0.191592943260197,0.488217017901069,-0.224249648005725,-0.533871702883254,0.434127792096678,0.448939533888369,0.372154971159546,-0.0178953075281318,-0.544023661651386,-0.216465716554485,-0.207459965426999,-0.322356844279332,0.147326085043845,-0.490383211772513,-0.260690751444612
healthy,-0.135862522439331,0.109191121698581,-0.323186649002475,0.511424832549053,0.402910987502862,0.20850077492199,-0.260479117214194,0.321012434777976,0.40166236019363,0.399571499792547,-0.0270762054866994,-0.106805705861756,0.131946777875733,0.266560887139324,-0.356967144126147,0.203544234253151,0.0460229147701096,-0.0079000539140883,-0.475132060491887,0.268191460540078,0.423396094464733,-0.325292281197148,-0.3795333481642,-0.53213955722079,0.0045502025127918,0.420445343670618,0.473666688401775,-0.0803951722477046,0.553948601013882,0.300462741587968,0.427513650759282,0.481188420930112
healthy,-0.0974382392111214,-0.157424635509728,-0.449088812781397,0.264653681955961,-0.459755141612231,-0.0064972736911411,-0.482731058001756,0.115251398818972,-0.0625362434347349,-0.114591942786938,-0.48805570685757,-0.193928316175885,0.209248981407861,0.0992969836917909,0.235739819685478,-0.115618616542228,-0.359033367250029,-0.531489480460912,-0.210795478680309,-0.418421912400489,0.747958338074578,-0.167388632930967,-0.44081325224761,-0.358099808697348,-0.343851424299932,-0.0832803393599398,-0.27240525601363,-0.222874710526012,0.330772136114371,-0.33194597847556,-0.48340991240146,0.030072712250887
healthy,-0.46887222108145,0.058812693247542,-0.239189433851747,-0.0195877187751176,0.0209738711469884,-0.273862171579433,-0.0643684932298481,0.0263954960042488,0.140009954316273,0.091983098998151,-0.523963383687597,-0.188325263313533,-0.137828619295454,-0.0005810161256932,-0.316438173422538,-0.232621337487742,0.0033506308293205,-0.349236222512417,-0.402020379352262,0.0270788709793808,0.240672213407565,-0.31071861478092,-0.117573849665975,0.0556042678329215,-0.272364005730129,0.0929821631416648,0.0821653934854392,0.0181714107930894,-0.167951937250979,-0.147388799245747,0.0840466924547213,-0.123459900553745
healthy,-0.457897002496197,-0.41794540680388,-0.40437657608499,0.219127637767412,-0.308085669963677,-0.186762294095704,-0.613073327779067,-0.39061544429715,-0.222078693253077,-0.170875099494336,-0.350712753992197,-0.477450264598682,-0.0666834095793149,-0.0693842068101691,0.01103891557617,-0.323362453026394,-0.504829396057851,-0.417361673079531,-0.246855259616146,-0.378119503381443,0.0040816537762779,-0.303208312940828,-0.249911953318602,-0.510559263494064,-0.194637226827214,-0.108948503148475,-0.38190249663516,-0.496313162249369,-0.0957813292052606,-0.222590748527889,-0.410876773123873,-0.288667528097129
healthy,-0.0515479706388922,0.341129976625697,-0.582428204758811,0.0095945191991732,0.210477599976758,-0.179769609737886,-0.445206140400612,-0.378534523821738,0.515906133363814,0.116697648721227,-0.665078888811478,0.190781403014072,0.0079854264664961,0.0154233349613952,0.240324809590183,-0.150828978375542,-0.0060089251255635,-0.62052571146005,-0.565726041716885,0.139941774077465,0.326199534721561,-0.626772282794263,-0.172862943989913,-0.408630917560634,0.187438861056642,0.235158584785632,-0.25390327684755,-0.207859827024931,0.193412350293313,0.0889153360347636,0.533299425185465,0.317795286893321
healthy,-0.460206458450883,0.394690238513061,-0.592264599007826,0.30832933612721,0.118738347292852,-0.529198379239516,-0.116050908814775,0.476049388805424,0.592395040179182,0.0800260225356521,-0.568698197463625,-0.147085732164905,-0.214400577714761,-0.0449795265986174,-0.618717082760845,-0.0447352672270667,0.288361110129451,-0.369903281773824,-0.503038418379455,0.224306141263102,0.5642712041168,-0.745705743314544,-0.692432859327086,-0.373695366181364,0.250944405938429,0.452521998623439,0.433884312527036,0.400903894951308,0.292709594234827,-0.624967071457668,0.559246320630901,0.17145162547814
healthy,0.235964555291786,-0.0352905426160694,0.310225407786311,-0.0763520494994093,-0.370255114282921,0.150062071213656,0.221704272146709,0.138172412823994,-0.22280510524315,-0.148030613658453,0.146753145959621,0.108029317936977,0.0382117236024111,0.0238227944997451,0.16249776984025,-0.235471571395439,0.0312763753148676,0.207037845036585,0.247364187697948,-0.0825663447589347,-0.221638758961134,0.500215287644724,0.317317972186198,0.343016022391693,0.0310092038432493,-0.0676943636091051,-0.115152555792357,0.0724132295782425,-0.096468415497318,-0.114174981996352,-0.310526196518867,-0.0477272840658441
healthy,0.314801698801827,0.599383139255815,-0.25587084384546,0.116309213119088,0.275430841309469,-0.158994573694038,0.180574021134887,0.266142523667862,0.613740111262265,0.308672798475411,-0.290497830736714,0.294454739772794,0.0136715568553361,0.197665246719652,-0.0336726808796601,0.345854988463491,0.506236446982316,-0.191748248064527,-0.0945690492705998,0.529913288695554,0.483258586264759,-0.459970037295289,-0.255945971025832,0.0732857359832859,0.497290520602719,0.596424939097838,0.305807305157936,0.41269794198366,0.395007008355417,-0.0924042246836307,0.579460186345262,0.465932029741244
