group,CD11a,CD127,CD16,CD195,CD2,CD226,CD244,CD279,CD28,CD3,CD319,CD326,CD38,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD82,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,0.47675884850064,-0.299798189918919,-0.0314094144591271,0.412876564909973,0.191870255026481,0.0706260506350812,0.587030100738451,0.38952864818165,-0.0308343164220664,0.218639708788042,0.253143367359136,0.106137212734145,-0.0537032138045249,0.211343813008854,-0.623565596923057,0.119232759886956,0.369396696829941,0.152848835989604,-0.109767284775142,-0.092589092018429,0.286167218138257,-0.0882309238615837,-0.293802118047994,-0.586849154581545,-0.0997981508916867,0.27925461752762,0.165164848425179,0.221748192694866,0.561373808912803,0.404664634096436,0.181964671322677,-0.2856971684619,0.506339257835865,0.306600949946849
healthy,0.399340734308903,-0.369735345041962,0.212568602485516,0.332927783146878,0.119252997565441,0.466982955800652,0.662596341408092,0.394428084150674,-0.367245947196878,-0.0413701775657996,0.487985909224139,0.0912447324699916,-0.0561389122915696,-0.136929868399792,-0.236360236092004,0.175002538466215,0.415644412472591,-0.277376123572543,-0.348732596473042,-0.290709293335091,0.478071197903683,0.732167553658718,-0.513753271602216,-0.384775487204312,-0.0861737248660157,0.153794579117357,0.0041506946535307,0.587915838513284,0.427951407168383,0.423166358165871,0.462844066056448,-0.0715103312296465,0.722315067103583,0.441784090815292
healthy,0.220897441486,-0.361964381308988,0.588591648999039,0.42336967162173,-0.285344959636311,0.301438585509938,0.490840922284665,0.424003227961499,-0.0048603511136949,-0.100733569385425,0.466020024900112,0.485984663533256,0.167262285442245,0.251475373059714,-0.215561270182139,0.317675501577303,0.0700006394220032,-0.0653213051786606,-0.504735461224814,-0.334127627552209,0.295410729843674,0.554415674889365,-0.430356459467108,-0.406968257796066,-0.668708920409289,0.0839329413849514,0.269629818472047,0.564206359421782,0.490656115266054,-0.0163295698917296,0.580038556625886,0.201843383439863,0.536534617026769,0.554592934782194
healthy,0.115974153794553,-0.201046838084952,0.147355064894899,-0.212546987319314,-0.0046470387651588,0.442100962570942,0.102104047008235,0.155588848711407,-0.333599792556667,0.204182081057453,0.138340716581568,0.149744803615665,0.167419195349474,0.34511328694688,0.23758627256679,0.0628876672098148,-0.0360165372621758,-0.244644096523223,0.269190442542351,0.0348178016121219,-0.164740410362313,0.814789006459327,-0.0813374217146963,-0.282588534924474,-0.0434555508764588,-0.084191709579415,-0.022694770023642,-0.0222404997260667,0.0118970583606624,0.151483877918297,0.430629590506329,-0.188175136063326,-0.0465365953913853,0.0520640036314562
healthy,0.469206088723343,-0.311681554699879,0.0006623273724836,0.242496902814651,0.225508065564334,0.511055090157155,0.575132895787184,0.720607737345078,-0.443271806907401,-0.0850340386021399,0.325990897154093,0.0747821053695707,-0.0161883535612657,0.0742994733444954,-0.677336146285267,-0.048537034365401,0.544192627736202,-0.201736902200425,-0.3610430812208,-0.0040614096539015,0.378025459053194,0.421586538483467,-0.611636434141047,-0.396397890088078,0.0451473458225512,0.0364623109522973,-0.093596455392748,0.420067119386968,0.626194222748802,0.510590684127537,0.166680059910209,-0.375874880806562,0.5324504607704,0.253370593654428
healthy,0.205999012186691,0.247015976910456,0.0443459266722098,0.372030302912944,0.105218790856641,-0.108533556506378,0.389642136602033,-0.0252834457614583,0.326067276043364,0.20265927011022,0.128197353313163,0.145152877433501,0.130570066609067,-0.145119217315105,0.338002352459984,0.062364565337812,0.0987996101803643,0.216322789983194,-0.219539483194016,0.199805241312754,0.358728255973076,-0.224385954993614,0.384980178614123,0.566943646498849,0.156178261302968,0.207468733447947,0.167698599030274,0.220362758566529,0.104097665172875,0.162385070421455,-0.0373563954142079,0.203904145772339,0.136857283309812,0.385079707706596
healthy,0.59224074181986,-0.437203474304203,0.176742044883192,0.242055096460848,-0.0465950771230429,-0.220396779839636,0.761583827685855,0.176403498067782,-0.467143744006207,0.513485771158413,0.352597171585701,0.0142695163044343,0.0180421862900403,0.0040734927592559,0.419210337044862,-0.0397091770822345,0.302548865932915,-0.427838462619291,-0.378670249677164,-0.353460354308048,0.403345028096592,0.539641187868657,-0.32997979446482,-0.055255761854633,0.0340438484185791,0.366712124104244,-0.5022559233119,0.345472167265018,-0.114964646226518,0.0586731191932024,0.208153418606501,0.150622758438203,0.82243352257659,0.497736482757603
healthy,0.602935973696672,-0.456071086859858,0.390316861875838,0.158243380786795,0.286199168366108,0.703201692543593,0.652180041723753,0.053920964159867,-0.470633598654504,0.176275926893312,0.349805192514273,0.072733923321755,-0.19373982921119,0.0327850911170591,-0.413836221888575,0.0630007748511106,0.477935431794241,-0.355593691782979,-0.12469638429843,-0.0825379357661549,0.286555803781416,0.791380533818351,-0.639540344872995,-0.569234087027783,0.0430661150674926,0.415395953453309,-0.0122429106802873,0.553485439272635,0.537442491967613,0.630967484483085,0.421412677045202,-0.582404964942694,0.700067793772769,0.158919208307426
healthy,0.254765968394821,-0.465071846802079,0.0562724698820154,0.218982313320303,-0.0522864503019591,-0.185838930960084,0.562326230622783,0.266710740011579,-0.163453009738849,0.0487249615925331,0.199043754670171,0.0518347172157945,0.179312381214105,0.0058781868655761,-0.0940054614317948,0.175508970452822,0.126435573295308,-0.410049125566826,0.0305153268796798,-0.247948318445291,0.125724334884677,0.411429974464178,-0.117960794377,-0.403967256140767,-0.0954664403820773,0.331794651346647,-0.102408537095568,0.10631514236747,0.28009174053662,0.0459208836531425,0.220586516894109,0.198106244525076,0.45303554814692,0.435733049247465
healthy,0.525350637745383,-0.399603567996798,0.138393111042429,0.446027454041502,0.198396573552715,0.308767363786197,0.696348877973112,0.41950277793789,-0.0636358099251386,0.146298576561518,0.477714194032197,0.0941063005159313,-0.0925474084883187,0.261576296458066,-0.550586584883287,0.686953409950166,0.529938090758046,-0.0051894205081619,-0.112341089378185,-0.114406069952356,0.589116433664116,0.427808144927176,-0.303938722824576,-0.539263468247815,-0.036885008407184,0.415015871583091,0.278259853494611,0.475357637950283,0.69932417343468,0.558120080451382,0.553271356774329,-0.100603649079302,0.82191878634472,0.60524910698095
healthy,0.633530793280481,-0.319328682355551,0.463555463985075,0.362207432193198,0.162401278695163,0.408032395982589,0.770449549122186,0.296147163044311,-0.295097415369107,0.42802015282585,0.402837671904915,0.0737675567221742,0.116566729362154,0.16580804160363,-0.0893815500513156,0.420615194633589,0.463144321528095,-0.289708927941539,-0.175570818996655,-0.0460992244690423,0.461953817838987,0.591179415365834,-0.189140763603847,-0.205048743348795,0.0746666018175975,0.379721124931521,0.0327246112254287,0.36468074703039,0.623030845512285,0.572341044435961,0.479895934805423,-0.338503403382274,0.716676535427427,0.35396901836503
healthy,0.587824112895326,-0.350646605782696,0.24848609903204,0.0981441878112064,0.249168413008705,0.189897718691829,0.765710930088639,0.471571388069556,-0.346139223912998,0.0811918680220577,0.263378882890484,-0.0309044266019871,-0.119962037169819,0.13451700603822,-0.305434345090499,0.445796218906812,0.551186704789581,-0.130431216575038,-0.138365580102912,-0.0823912454317598,0.547367390666619,0.50586740695772,-0.0230096343383609,-0.278549693147135,0.102926511563342,0.301029475990359,0.0584688774458773,0.373442589173497,0.53145062248124,0.600065469788995,0.363819654781001,-0.132853664005363,0.797282875930524,0.52868459737373
healthy,-0.377817610968238,-0.192205489532029,-0.141473691100383,-0.217917802773134,-0.529495399227059,-0.361069964856643,-0.151426704004029,-0.0490067547171688,-0.307152812965595,-0.538655326964679,-0.303061753382141,-0.311705976796442,-0.174503443494463,-0.0898297625943923,-0.512763868830334,-0.220646123457844,-0.33945264321481,-0.214223664422677,-0.530697101413287,-0.524404403754261,-0.0404548087212088,-0.078339844154739,-0.368357034130485,-0.448850646485458,-0.554811350207911,-0.279517893499645,-0.294284093884419,0.0588521524950623,-0.163958889371231,-0.191982918024889,-0.158963685161113,-0.082286334327001,0.0347086507531151,-0.270989964227689
healthy,0.478055180459717,-0.503285134382154,0.263408385361264,0.315858367361983,-0.0292551724864909,0.183567831160735,0.775239211783806,0.396543909843805,-0.246480230543808,-0.0093889601296364,0.436960794693621,0.114503132035528,0.0760881416536955,0.0045619804793653,-0.482261255843685,0.310027609263857,0.361416320585881,-0.105801458377741,-0.504100354403703,-0.484204761148992,0.439105590873173,0.535031453361461,-0.448264604366223,-0.47755883506649,-0.334021552429991,0.407910370505363,0.0062791933205985,0.394227732766254,0.542850420621986,0.436111053398151,0.326024000334442,-0.230150809402565,0.713345612495472,0.556974063883597
healthy,-0.330044975205091,0.113266541757485,0.0171742044238868,0.0061189305804871,-0.172379937564738,-0.0262090056546501,-0.338265051443359,-0.218501820699585,0.110366696395045,-0.123964222046303,-0.0044511152304609,0.188325291090082,0.0486896842030341,0.0196339248189927,0.299508076223333,-0.0609559529272225,-0.244643158459369,0.0887488496676024,0.220386826958425,0.0783938353719379,-0.19566611781906,-0.0244651868691063,-0.0734963447133312,-0.0065088936273772,-0.0464713790705449,-0.198676983144403,0.0419097014488311,-0.112803800761688,-0.203132646729304,-0.367087355485123,0.132146339548725,0.110141822307238,-0.353965018558294,0.0140156380137431
