group,CD11a,CD127,CD197,CD2,CD226,CD244,CD278,CD279,CD28,CD3,CD319,CD326,CD38,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,0.397278081574829,-0.478346974054127,-0.34635057812822,-0.0349784131378704,-0.207587650385131,0.338063317468331,0.0108816285047888,0.197196925365708,-0.163971152309248,-0.118894584822509,0.16932381467472,-0.115129162861434,-0.280439427984598,0.0527318837650416,-0.548352983111061,-0.209634745808085,0.0484899145423038,-0.0594020600957059,-0.27414902266793,-0.230436427541018,0.0267594534495202,-0.205784668395064,-0.559116386043219,-0.348876893837146,-0.214282875288211,0.0965029756972568,0.235384691923505,0.125859940950273,-0.0412171344580685,-0.0931078703045997,0.271576985087686,0.138384285636418
healthy,-0.298966950299339,0.266139364706603,0.106236757403804,-0.0857288778507563,-0.411820459257081,-0.45758343284667,-0.0095773352094049,-0.186363920404,0.207056054618721,0.116491285443005,-0.40387699130436,-0.0581964395344447,-0.07013430341427,0.0714895559147926,-0.0465014351992855,-0.115997798323817,-0.233731093672734,0.0660158414650004,0.282646803927658,0.230041937106279,-0.325050498847968,-0.673260145493708,0.321666809516578,0.246441242665075,0.136039121823761,-0.57044075912497,-0.233751992286357,-0.281307427497652,-0.377117561563906,0.131195543033612,-0.507036556149838,-0.245295577136147
healthy,0.28973427371659,-0.271568873944106,-0.617592637354295,0.212890474527509,-0.0220449591314595,0.27715380053943,0.0020824464170212,-0.0859515819614904,-0.236663266474635,-0.0849075839186849,-0.283478863395846,-0.540347922866584,-0.232361325706346,-0.21857675030253,-0.286957024130828,-0.237714631982415,0.30449056867743,-0.182610448992533,-0.110613897901769,-0.132654309961385,0.165290639902327,-0.0327435696735942,-0.311975927045085,-0.198204172909331,0.0581911326682971,-0.144004038741214,0.033245704347647,0.488253724923652,-0.465231664972056,-0.626315176498355,0.256043393180942,-0.166346997943566
healthy,-0.213520848669612,-0.352750391292858,-0.0499883054906201,-0.535970811846944,-0.219245479088302,-0.05702878125582,-0.253934955975181,-0.315480985903014,-0.23789379709581,-0.309304793502132,-0.0334732208626288,-0.049741001044506,0.145979462231482,-0.210126576045545,0.171433461025332,-0.191746592198827,-0.367951253868597,-0.398318242193531,-0.489872798916742,-0.402600632866411,-0.297504601161639,0.123076894042992,-0.0698641956056737,-0.204569052993402,-0.293001835081325,0.0445936455813129,-0.291262530368574,-0.35926093895384,0.0633499729794139,-0.203860658296202,-0.544979123443832,0.026533793069332
healthy,0.432336202347346,-0.225405351921947,-0.39006165478774,0.107890785696355,0.582063864390106,0.537691603199358,0.153159575106406,0.610292806596935,-0.244888638823667,-0.0109823517124772,0.334201699842229,0.0856375722780567,-0.0138400430137982,0.138352428659241,-0.662927829906995,0.0110911840947288,0.513137873045104,-0.203358346780575,-0.32359205020265,0.0190677976315224,0.378320137789075,0.344244139541008,-0.427649723512697,-0.326780609965967,-0.226857113613867,0.4478179848028,0.582995328335648,0.455520925761165,0.16040083354296,-0.231161499953368,0.513865049475097,0.306319197272803
healthy,0.0578247474616037,-0.404132836673858,-0.125999780587031,-0.0981789540445533,0.212744798056313,-0.0142928788742906,0.125549329083945,-0.0313443980383477,-0.53283924334976,-0.219527015281942,0.154768413779083,-0.0756962479538022,-0.0435568892046666,-0.0440997273903073,0.0102473933361505,-0.0286915986663836,0.0644967472107961,-0.346964383852847,0.0352290137247181,-0.251350425074561,-0.185506736144252,0.726612070161309,-0.263983248426718,-0.599725566583038,-0.0566048650761277,-0.0488907737887817,0.0283924028608513,-0.110838582156361,0.278112166754142,-0.272412922820716,0.0590381924090942,-0.0256011675495275
healthy,-0.447099353057758,0.378218079399351,0.0725392888304234,0.139410476508377,0.179419318842278,-0.680344995171106,0.153794365370688,-0.172046194342506,0.400443026943021,-0.463784469190723,-0.297540353003345,-0.0211038953053579,-0.068807849854768,0.0503054455269405,-0.52272436161036,0.110847049073431,-0.151675725212049,0.288490073019849,0.424457224876824,0.349734101877341,-0.26734982694004,-0.628162608288477,0.372185749986417,0.107636675382783,0.0454555696359082,-0.355998092263847,0.180934557025884,0.0320204825138911,-0.232339534165281,-0.138946759403601,-0.682304708415359,-0.44055885720173
healthy,0.254858247665649,-0.698075262134968,-0.473726487396304,-0.20974818155702,0.303420729843,0.399096231469259,-0.0596571882283631,-0.108390470115992,-0.682837600858869,-0.265562437538992,0.150730738325769,-0.0462363005817016,-0.271264793988167,-0.323260383661045,-0.447457748073523,-0.0748735447831494,0.171743897095719,-0.54748342590555,-0.569676489688579,-0.478334027440929,-0.0340194286437396,0.445985300849863,-0.558851177813651,-0.631108589302447,-0.0309050325277594,0.348192300033376,0.152879845682213,0.181526716699566,0.18919095939265,-0.571916849681489,0.287998667389756,0.0270454388031326
healthy,0.0456329179314002,0.0977040986201073,0.0681425614073177,0.0276600501838691,-0.340730253317209,0.0911421737446273,0.0992226113588245,0.458633385803452,0.404168800623522,0.05023469923257,0.0863849369980615,0.0541478108048634,0.156505911415434,0.0609718027656465,-0.243677994448405,0.231520759184565,0.152223548994328,-0.0608604372329454,0.407864704923691,0.101503570775674,0.0940006389881081,-0.377805321917156,-0.0368896638921658,0.122652661552924,0.1514926096786,-0.215797973369557,0.331497876202423,0.068684690897513,-0.0820605972424719,0.479903249597438,0.118269266792477,0.124948941313778
healthy,0.505030137757541,-0.526028495112925,-0.31403124999369,0.0251807564659791,0.244294140382354,0.700462106148923,0.235162649208267,0.38698714824841,-0.185347571887516,0.100590623343248,0.468980962358736,0.100838165258191,-0.22794366000637,0.17618842321064,-0.630457806644901,0.612984887713251,0.478273337967689,-0.0633667710513218,-0.290277353677045,-0.221886588799751,0.536631240154906,0.558052698343362,-0.466783908174911,-0.668385439176515,-0.122491603456573,0.427642878086246,0.626303005943478,0.513695794831121,0.615287962007562,-0.275797663424265,0.815052070009997,0.663452066391716
