group,CD11a,CD127,CD16,CD2,CD226,CD244,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD49d,CD49f,CD5,CD54,CD57,CD62L,CD7,CD8,CD81,CD82,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TCR,TIGIT
healthy,-0.629282793307154,0.0751657896824988,-0.0669342024272324,-0.383649768675351,-0.160568913793341,-0.622940611159567,-0.578849995923477,-0.163529427439919,-0.346732141276781,-0.284831696459538,0.0368079913603183,-0.175920064194655,0.62197760552061,-0.613463399793885,-0.221997820070344,-0.0605413814678471,-0.43567540081504,-0.0073926753260325,0.172009762623998,0.504167375111406,-0.0745197025644697,-0.397336464593018,-0.292586842879323,-0.149508589294194,-0.66074112342592,-0.597077461009877,-0.242210758954139,0.138041451018709,-0.619196907970625,-0.0530416793374419,-0.506784759800131
healthy,0.318785273039381,-0.301600378032902,-0.0390977232950708,0.154884022574383,0.304411043970535,0.477331934291308,0.312403498640263,-0.169904256616985,-0.206173926638484,0.393277805835117,0.10790419795772,-0.087362233423232,-0.265337601024538,0.294011277011449,-0.0771505585633632,-0.256683688950947,0.286038093422831,0.459709101941215,-0.307372607608335,-0.365830017156048,-0.16744264052337,0.220432903507728,0.0138315884932771,0.465674448043146,0.32223703037164,0.38996410181335,0.221918164345402,0.0167302724331449,0.590751469873615,-0.203830092028126,0.338842865514665
healthy,-0.3443867446314,0.383508390368193,-0.532249397633675,0.108919896701014,-0.546496875401135,-0.655672197165158,-0.337027996089503,0.122350766797626,0.0016458855986276,-0.455012592823532,-0.0908892940258041,-0.264716022293404,0.295691975702834,-0.287301896805988,-0.0395635544830807,0.499233914596551,-0.459617934868074,-0.674301829579406,0.402190923895473,0.429471706021339,0.639961110150467,-0.189379367427533,-0.242259022720016,-0.606875637836431,-0.584306685895495,-0.211988854754368,-0.490267439462838,-0.017477971903797,-0.719117256304532,0.0614243787574655,-0.505077986725206
healthy,0.196955161661373,0.402098277165199,-0.255282516195828,0.516112479400511,-0.0261260308786554,0.075146437753241,0.155684023569919,0.406188741806466,0.226069414116332,-0.039777694511574,-0.214582598874719,-0.0601912660174629,-0.207142854192113,0.39187015127899,0.473528629355358,0.292281989431946,0.360725387572768,-0.574926702641973,0.136935960060142,0.368913568414163,0.460714765059129,0.347675813236448,0.178859693392571,0.0101256197442928,0.28806433279659,0.280554008733552,-0.267003279869267,0.294570704224763,0.486702717747401,0.048677475972744,-0.0256845482664333
healthy,-0.159463857906135,0.321296894526289,0.117391394111866,0.270449563219966,-0.298273266534413,-0.256887355589122,-0.41847238520601,0.307187629429534,0.223120884507532,-0.114195057835951,0.180059348218825,-0.0219917318603527,0.418344454296009,-0.231402614950378,0.524341809872304,0.310270020476034,-0.180538084809867,-0.346047813924831,0.430071219292914,0.382820878297409,0.240825611120775,0.208874345525006,-0.0084691183019215,-0.284304521293153,-0.231780305248713,-0.0682362434438783,-0.12333469389765,0.259697512528339,-0.517076398826152,0.226035504232668,0.117796342566968
healthy,-0.259738254490806,0.285197315664535,-0.250976176881851,0.0290747038608584,-0.299725725459895,-0.377624416151274,-0.06182520538454,0.329702647798669,0.0964673684977632,-0.422592252632211,-0.0798951544156589,0.0104004176946513,-0.168666340167897,-0.0923860556971394,0.0735119345901481,0.0956498881688113,-0.0584271764981993,-0.633807048486814,0.027222432907683,0.181237055122198,0.173796432500827,-0.143918126171981,0.0741629073603053,-0.152501012367579,-0.104887144903972,-0.1052747608921,-0.320718385708507,0.154311621518382,-0.22918784580086,0.0642089704260521,-0.218788941531282
healthy,0.326924866778457,-0.264171542151293,0.0279007536223328,-0.302160067591998,-0.580255102248111,0.560119481632679,0.186377855154355,-0.472500258446723,0.377349040249944,0.21327352384704,0.0666396497779827,-0.0528052049500376,0.501377050535737,-0.0452652555578409,-0.490535746289235,-0.310062406981083,0.167317282435149,0.2628185393594,-0.389061637373487,0.0901943064106477,-0.187856997845579,0.300838521403424,-0.669110280765618,0.295235168585841,-0.496930889717714,-0.343285974465636,0.177125238562876,0.362029486098631,0.603720009817466,0.404921010119141,0.265960704542677
healthy,-0.555453433087419,0.569631964798528,-0.416529599985252,-0.121117704473358,-0.669276269794753,-0.662123598759593,-0.0124129831165858,0.57734453198246,-0.0315738788848323,-0.330059112642696,0.213505150182176,0.023597136474756,0.475368401340969,-0.411049339666229,0.437104908777768,0.306362063772398,-0.240809387610982,-0.800572014408647,0.735661647121592,0.664424627166638,0.0989073809584821,-0.351754375845194,0.0684731850947376,-0.572103398884367,-0.50251861712606,-0.567403492392461,-0.405515567491304,0.662579707943262,-0.644455016516383,-0.130453098534928,-0.146954982810169
healthy,-0.133772232720681,0.561039190880987,-0.103986588912206,0.168232558131003,-0.350588407272648,-0.273068662306676,0.0952870996585967,0.549286741861679,0.0845699703251796,-0.211199427978439,-0.0833588688495242,0.0462909182199778,-0.106139232179396,-0.259016825014564,0.40522305179788,0.500930519662226,0.0070414862119287,-0.533863004184512,0.546872615192043,0.536521052819166,0.257589897341211,-0.133921044620679,0.114682279784943,-0.367815060101151,-0.0233116780921095,-0.0762375408672439,-0.42331492005672,0.234463476736676,-0.142709261246394,0.089220129076515,-0.218287886244576
healthy,-0.484755973901512,0.559580717751968,-0.135389249447792,-0.0128716102188573,-0.209351439841559,-0.652215574611835,-0.384650785908876,0.198900384365112,-0.108136282883294,-0.52656463845664,0.253338904012877,-0.211905847568269,0.630554223907302,-0.475131321211952,0.0380935374357226,0.296648462394858,-0.527522081250593,-0.56742212306323,0.507523683539391,0.710998909267393,0.169837916396658,-0.464468761728457,-0.166139357822897,-0.404031647621623,-0.609842997492717,-0.535241835601845,-0.589689079172915,0.397586164253934,-0.789167693019809,-0.0207023568113,-0.569213876069182
