group,CD11a,CD127,CD138,CD195,CD197,CD2,CD226,CD244,CD254,CD279,CD28,CD319,CD38,CD45RA,CD45RO,CD49d,CD49f,CD5,CD54,CD57,CD58,CD62L,CD66b,CD7,CD8,CD94,CD95,CD96,CD99,CX3CR1,ITGB7,KLRG1,NLRP2,Podoplanin,TIGIT
healthy,0.271457314167293,-0.112263340913089,-0.0409550683547307,0.301899592674369,-0.261811785760192,0.163420445214589,-0.0029097053738847,0.186244233029536,0.0830630839824262,0.106816241097697,0.217136581418799,-0.0832456985770992,-0.417484642584474,-0.582892988300021,0.124082662129793,0.11911100037299,0.284717573917965,-0.0456144791196323,0.0561838085075967,-0.132922343731978,0.199426510719634,-0.262414450008939,-0.20103691878676,-0.168799634980711,-0.182840928245722,0.0316307380023264,0.322363591849828,0.172606872660385,0.480724393749728,0.0214081855242812,-0.193192334756082,0.239189514599438,0.097391748892473,0.115407997421847,0.187291201610694
healthy,0.348831324117677,-0.351926371624772,0.0811617655931792,0.243113906919882,-0.311294422147332,0.081411095213269,0.473774525488917,0.586203080389397,0.0914861737471824,0.418189316908415,-0.249448068277249,0.386798653509324,-0.108769075665341,-0.452153170737442,0.160780873045711,0.445461103122522,-0.181508949091127,-0.361628961572359,0.406296372849172,0.534549908317722,0.289365691189431,-0.581191850941288,0.0019617497152692,-0.503467291109935,-0.188651407934728,0.445973305747881,0.499647877614023,-0.0005594555930132,0.490409623458717,0.333737848693216,-0.167745000446005,0.59048136750818,0.113453193080184,0.0146821378354165,0.416848949474982
healthy,0.208697302796196,-0.103085436626546,0.576548907005488,0.498696582669839,0.262802486686694,-0.0988269085143267,0.380501185269278,0.403102348316306,0.572423971213553,0.555771519591158,0.254399567300489,0.573178109208407,0.157692021234764,-0.261406406340352,0.324771242445469,0.185439421268142,0.218837249775731,-0.31980567576725,0.389535142263615,0.468132192860359,0.695566393267077,-0.247615516518096,0.618841852402957,-0.27416327549171,-0.481408204149687,0.39449340159543,0.638115431121327,0.318598949617126,0.0373868919167149,0.620501165889138,0.447817245148196,0.525046058509254,0.603524647159618,0.64227579608713,0.601201697635201
healthy,-0.17533435438933,-0.41851006304989,0.0112680561343421,-0.441975793011172,-0.0040325515612395,-0.504713595088817,0.0658633111630012,-0.0475318356330196,0.0065783326499783,-0.15932970818362,-0.428942695312618,0.0565594317470951,0.235157664370463,0.247718674500742,-0.130240561870705,-0.373023516067008,-0.485901078900649,-0.287729926850121,-0.357443510901878,0.629200378115988,0.0004193212423875,-0.126633032106081,0.0111106603545277,-0.372603012430593,-0.427409082728916,0.0178914438899345,-0.27870307645574,-0.314121455062152,-0.248408067662859,0.297568851791273,-0.298490296866282,-0.488425432438744,0.0889700628072648,0.0682811281440022,0.0411441355702955
healthy,0.130270755275284,0.101280532082215,0.0338010943496101,0.207729460222773,-0.357607595133089,0.182562812570328,0.514831820566907,0.368677447103893,0.08655534856585,0.681416277810042,-0.024125204201313,0.0730219609625167,-0.0059290677652372,-0.379809860942958,-0.198116013813073,0.419780202824098,-0.0349001608344871,-0.166258308705745,0.337101949607674,0.198157031503174,0.263477247708981,-0.415928431438629,0.149574580780117,-0.121954727056097,-0.273757653702046,0.337394815399559,0.46495208293826,0.208275071831704,0.489626067903967,0.184678727488843,-0.197381667328993,0.507054585800327,0.103292518039394,0.0370998419319535,0.0802242988826915
healthy,0.157871812025968,-0.159259454024399,0.0701825098619948,-0.173609460576333,-0.0442199397292657,0.0604423705103496,-0.0257094543153041,0.231445991149607,0.0868727420359799,-0.138517153293501,-0.0862663750121833,0.116863225995406,0.0484615785538289,0.319322326892949,-0.0076193339876747,-0.137993286091303,-0.13382481802624,-0.09434972009139,-0.0187686411913539,0.363292282336745,0.164050468647627,0.153715663417401,-0.0108294169054866,0.0868915594747922,0.30571335326666,0.379980637772166,0.0409102180595343,0.0176582633697422,0.210835023622592,0.193787874369035,-0.041516259470607,0.196953968981809,0.0472681597283542,0.0978045237902981,0.201006277339655
healthy,0.0205997533560306,-0.452661850545585,-0.0884366645773539,0.0369526302190235,-0.172071970541605,-0.463526279380601,-0.325844553403481,0.167875116174368,-0.0651005121975427,-0.253344011615599,-0.412438232076938,0.139261488215901,-0.0006233658317208,0.245561927513171,-0.197535590723514,-0.0777018149911807,-0.369535071205135,-0.538821082752632,0.0162925714403336,0.129037711458862,-0.246026287457888,-0.119691024954494,0.0015827589316383,-0.188807400609454,-0.478017908866953,0.205774419686044,-0.341675778638723,-0.294154004492723,-0.377415469738506,0.0213839680373882,0.032883258941167,0.188159574010681,-0.0497147318298835,-0.113288437262766,0.103840381698244
healthy,-0.461039208957512,0.390508378262086,-0.0258715178031669,-0.132276045376578,0.388548531000937,-0.11112785359403,-0.56406815507448,-0.587604787823559,-0.0615753019849527,0.0923148354968114,0.413705596293631,-0.296190024814856,0.120166611408353,0.327873217999195,0.0134610566890265,-0.278235796335472,0.359688310215447,0.201387923152709,-0.236333992425502,-0.727736053795909,-0.324805253213678,0.780083490708264,0.0279354301386191,0.463078142780976,0.180828721658467,-0.615622568781431,-0.433601258787991,0.0041689921413488,-0.494051426411809,-0.33031637803885,0.512994760370857,-0.628376441228032,0.0170335905538993,-0.015132933856113,-0.115244949753661
healthy,0.113113664434873,0.477356579618453,0.0901578347842944,0.139402787448071,0.220107753559033,0.415699301035491,0.187759206225299,0.100962677573019,0.147356075571153,0.169674389706344,0.439939399952649,-0.11953328021706,0.0431604326982997,-0.0326239530223196,0.189408692664103,0.255155471213447,0.309921733412063,0.242122188187619,0.202462102657096,-0.0487195280003113,0.179699922171576,0.22902360680225,0.145590245695577,0.365796815405954,0.268960355239343,0.0747411795755623,0.233208735178163,0.313959594933036,0.393364590007502,0.0634202634813324,0.0157885979001741,0.0725526968509823,0.133644864853905,0.17747083907604,-0.175494117948584
healthy,0.437758499116197,-0.42937796807545,0.0208593610334248,0.382094300730547,-0.380628370733953,0.0845186067379101,0.352419992209161,0.567541588733217,0.136141501645886,0.304737306806887,-0.158298873804897,0.387821841738406,-0.212918462420496,-0.608011448752571,0.578755761927571,0.443041164787551,-0.032433878176012,-0.233861605132694,0.503009543310797,0.444513945922601,0.362346295244434,-0.483297524659644,0.0993549187397768,-0.673852589561508,-0.214618169868151,0.53967434295984,0.599575217710062,-0.0117277907474032,0.540169941713863,0.454078590672788,-0.256846704012486,0.728430079398255,0.0881546828748662,0.14184184081138,0.426118400745949
