group,CD101,CD11a,CD127,CD138,CD197,CD1c,CD2,CD226,CD244,CD257,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD66b,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,0.179071069018835,0.175851136365157,0.0366746775896197,0.245946014699766,0.0685941156453708,0.0669103600687423,0.0954838085561774,-0.119116362358491,0.154850229597728,-0.0822096632262304,0.340985730182567,0.0996425675345909,0.20178016851187,0.167596987636186,0.0207228485058848,0.0613332895722554,0.149771909839803,0.194226352134502,0.267639123889968,0.321631371807269,0.0734830811208139,0.0411121099146968,0.0822977007815962,0.255633687816079,0.20959522556509,0.0395243283755739,0.268656230308142,-0.0954422909107974,0.280465409056848,-0.0663238276119125,-0.087307361490736,0.171733374069865,0.183268483278737,0.0780437267428484,0.0157770062998369,0.290159555399825,0.422342870321659
healthy,-0.137169193524184,0.354069651660439,-0.393020105991165,0.179779116637935,-0.140112464061496,-0.0169726242559367,0.189564586116782,0.389381693768177,0.414275595671753,0.0819713848556472,0.354864269919514,-0.192537255792396,0.198721466923783,0.390303630580234,0.249566456735916,0.100698464711323,-0.218770477523368,0.193967714485203,-0.0008320954341445,0.363581265050832,-0.158160314427773,-0.101514075711161,-0.145244603200801,0.242560145568812,0.625292614249843,0.0062401734288049,0.183357767850313,-0.234082691486911,-0.111757131299843,0.133698518401409,0.371770849168927,0.261608920359691,0.319989011503215,0.348391425717604,0.0397105783037289,0.532831826741902,0.252641091697047
healthy,-0.204309590792389,0.101657099222537,-0.0350307392581091,-0.51204615517972,-0.399987651360028,-0.561543775346229,0.252682433603602,-0.0293603408405279,-0.0224918606143304,-0.511706634655004,-0.237820539929894,-0.176659245352451,0.079552342242834,-0.309846059628676,-0.199524406690774,-0.195322632512715,0.0213710717776079,-0.111218046587751,0.0429427613393126,0.153746257460484,0.0196285331070886,0.177707036594404,0.145584635510523,0.0280265503990666,-0.0091419470492955,0.101447676060553,-0.552681070440709,0.07225035571579,0.359329661660353,0.114756380073369,-0.282790090094135,-0.171790835618231,0.327174588618813,-0.458477449079091,-0.582795660809022,-0.0620169765082096,-0.304500121848879
healthy,0.0595333963341775,0.157639491678465,-0.27945963923678,0.120331362027271,0.056525566669808,0.0612128162745674,-0.0255301552489222,0.3982580842513,0.191085334996597,0.115321151405314,-0.0408624458236903,-0.347882266942132,0.242327588952763,0.143881417270001,0.166649293811527,0.153043534906338,0.386435996718705,-0.0056764035466718,-0.0363084615839201,-0.0187041299409795,-0.303414673433898,0.0857260209633774,-0.0211562392310554,-0.164914772456482,0.718330982964285,0.0272529559500359,0.0416193959628436,-0.194065719029061,0.172632267062721,-0.105117067908669,0.154595477282253,-0.0213216419014358,0.155020725893798,0.407163138566291,-0.193593039763598,-0.114276456398716,0.113440537242409
healthy,-0.0992267037578021,0.364785836489876,-0.218843249088346,0.0344025941388236,-0.294374489973988,0.0574194106385216,0.0316643912342921,0.434256369717516,0.392485403155884,-0.0965660126659035,0.493143267661584,-0.335887399935744,0.0293589676512274,0.23753572330713,-0.0850499233740025,0.021220663730928,-0.649686914027504,-0.140684017534272,0.146915193599942,0.313511365444867,-0.193890361708058,-0.228652493863647,0.0541625425895949,0.326625068123036,0.405768892575192,-0.501494907327508,0.153039628983517,-0.527877184916169,-0.0649356183768978,-0.0217457616660751,0.502339666484093,0.437249131616208,0.280005864826542,0.0125210445774165,-0.14124068777966,0.448977223556939,0.158404053332157
healthy,-0.135535351451073,-0.130329284142088,-0.181178708011819,0.0235291540998003,0.0339552956112956,-0.0513011722354862,-0.31356163155678,0.0431087728542796,0.0672722155068397,-0.0954842180254947,0.198204951172837,-0.216167304669953,-0.456864492871436,0.0682861326119459,0.0540738208689517,0.35330280327107,-0.0084903348063972,0.0226473398223571,-0.173021780578248,-0.0205049723320451,0.0760044363648931,-0.104041051677129,-0.20642851554188,-0.0252085511205477,0.278213090419503,0.0194554775993611,-0.0057749407318194,-0.0636967817181281,-0.699407704859614,-0.136959232232369,-0.0017110137436726,-0.139872493099796,-0.126141601201481,-0.0151661007346496,-0.104067780263913,-0.199254250906115,0.199493847226924
healthy,0.116326312851195,0.242705433896982,0.222491515465395,0.060545738556812,0.0085864038564198,0.0625721580483579,0.260200167213145,0.170749190607116,0.229963338989054,0.0255592904482654,0.262893968312396,-0.0629484633812055,0.3630955568834,0.0152470339060795,0.047716166273078,-0.0720640472514204,0.110178720296486,-0.0750960430319648,0.275924023204168,0.176388771166947,0.154340193756712,0.202531592144558,0.132590315968217,0.081098930158788,0.224297611283922,-0.215157245515377,-0.0108089977637429,0.0006486882632944,0.304306659379861,0.0883120797364371,0.10631885889907,0.0487893321623123,0.193683446972597,0.100735127263179,-0.0242412662983421,0.171864999241188,-0.0041193110708584
healthy,-0.448270432947174,0.487591501787701,-0.563506488399941,0.0082678650555339,-0.484622418458272,0.0632023290785387,0.0161837731431157,0.613826336495726,0.64065115163676,-0.0278187909770979,0.0506281092019171,-0.564802186298272,-0.0304623916853443,0.314859399488866,-0.174868709694813,0.0282572815094915,-0.527019170618156,-0.0274567762696032,-0.19810394278893,0.350696731333422,-0.397786562929309,-0.38348894094122,-0.298010266898875,0.253662525097583,0.752935739630641,-0.76977709309175,-0.0058554969577334,-0.688446729765646,-0.316993941945404,0.31719812140936,0.534111285944996,0.500849235870822,0.503869479280193,0.373228743483062,-0.661134210959383,0.62368801281977,0.153640665698361
healthy,0.454353024406438,0.0787601006666519,-0.264985681408064,0.0606967650938523,0.0227418763320524,-0.0185240106991665,0.288305328257165,0.765447398477668,0.0673815489407668,0.0419369963165234,-0.27862507662966,-0.388637390410787,0.0511227801972976,0.0195919021075998,0.0762213100339679,0.0246780257306558,0.262754561632304,0.0112509985160903,0.0279388196350428,0.312632227919505,-0.125847841921153,-0.0971397518400534,0.154694422814772,-0.0623475946188736,0.607463566830241,-0.159245423233574,0.108738519180018,-0.182947798447873,0.260765307680035,-0.0136981458661248,0.397292190531867,-0.0121452580515555,0.238296013801188,0.390051007439566,-0.305858513952806,-0.062310923573503,0.0060164797794628
healthy,-0.200131628052774,-0.570842188246772,0.395758095564033,0.104674493375194,0.392882629974264,-0.0203697910213584,-0.298435408167431,-0.27617869780815,-0.674384411615879,-0.0193886216155333,-0.0544843136567059,0.153325151864224,-0.272658497322579,-0.259332030244651,0.235953952380106,-0.109214351310986,0.435969516190946,-0.442814640029097,0.0543349754402357,-0.641822030995253,0.0044819631006981,0.194664616202014,0.0876094821970228,-0.496447030981884,-0.382654520971426,0.262407863379644,-0.0228399146747028,0.460092901741198,-0.0921286628653917,-0.283690715576317,-0.356199787525525,-0.566000840252718,-0.596657492614715,-0.381904402814401,0.217090633333347,-0.664200298920705,-0.484625490578195
