group,CD11a,CD127,CD195,CD2,CD226,CD244,CD278,CD279,CD28,CD3,CD326,CD38,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD54,CD57,CD58,CD62L,CD7,CD8,CD94,CD95,CD99,CX3CR1,KLRG1,TIGIT
healthy,-0.270644755970766,0.367789543851771,-0.129793044831906,0.0960760154416356,-0.250291996250126,-0.362176530368881,-0.071929490368602,-0.294213329319331,0.247846062551707,0.0374402014961499,0.0707158573765149,0.155641604182606,-0.097253562686696,0.704877432968476,0.0671694670664716,-0.136165246417854,0.016497376012052,0.156429934503331,-0.0699212562590909,0.109393125287978,-0.143539811960878,0.223467223568136,0.487231743342289,0.256583639092798,-0.0666936897328813,-0.341588986115304,-0.235024418822055,-0.0853531209754742,-0.283970300905424,-0.233539542178872
healthy,-0.473385575771835,0.124894241182253,-0.683119715317948,-0.496766679566397,-0.338670064142944,-0.567530989990361,-0.175419565332401,-0.382038205866483,0.040088882186418,0.0811843254965917,-0.132794542647723,0.0726475866537424,0.0739629784205014,0.482706074492773,-0.249767752659403,-0.485664904511721,0.0015721564577545,0.0220472027495157,-0.591159187776853,-0.299507922456487,-0.374714848090804,0.369979163747922,0.250360583674272,-0.270633750386069,-0.264418075271803,-0.555954664111196,-0.604165443179712,-0.169375248165304,-0.72149090860392,-0.392329893926794
healthy,-0.237259521193426,0.144486682145316,-0.506742725271601,0.0302616835568385,-0.346981265652717,-0.506243868971245,-0.151338067360263,-0.535726663034539,-0.228141704628682,-0.002707732576351,-0.602255999749605,-0.183467538606343,-0.310941265927268,0.249039967066615,-0.266117320434858,-0.207985215305178,-0.223433447797372,0.31183170481534,-0.436502710214491,-0.390682304509581,-0.679468474162467,0.26490619639581,0.145823898682216,0.359722375920425,-0.434874279096744,-0.648885141666531,-0.0847450409441328,-0.614488605139599,-0.563046826663637,-0.654392730360336
healthy,-0.240678549441659,-0.163018541971026,-0.22655461932687,-0.43993399220208,-0.102693407471508,-0.215860889076252,-0.141381866927344,-0.0320959016178035,-0.117649884318407,-0.292843894468377,-0.0015516251204232,0.121470510782481,0.0489826396451227,-0.054231566083887,-0.0699294333652186,-0.308405203715818,-0.244260900862751,-0.231351500460346,-0.232557870109724,0.227863856330427,-0.0366142572993553,-0.0898782253331231,-0.232200807162117,-0.630722961952075,-0.0737776527100102,-0.164579946437143,-0.287232525363536,0.08712600539579,-0.35330899666511,0.0010311604219668
healthy,0.395189098780551,-0.306999575503359,0.240863615757951,0.259470217581019,0.485361878733232,0.553737871451284,0.0281865146667912,0.624466520079185,-0.433462427614426,-0.0178677410130657,0.160075059650533,-0.11135322213027,-0.0632655970135727,-0.702277009385861,-0.0727164446815559,0.428065304016724,-0.0360680180240487,-0.347700308746458,0.471649103138919,0.453048298945307,0.252374803752728,-0.556656998700126,-0.412909612972008,0.1380095852827,0.552277039310679,0.554217148309316,0.584283542640997,0.223487018449661,0.486901730178914,0.325473350384081
healthy,-0.211101466615579,-0.226744675574709,-0.194242427057257,-0.31907195579409,-0.273629458951848,-0.218747153708877,-0.0697828147938933,-0.0948821999025497,-0.0396149959284033,-0.281610222875088,-0.0697612724019801,0.106489509653267,0.269952221665656,0.0496968214976915,-0.199533048353179,-0.339639642345515,-0.290041870795743,0.1405801714533,-0.389084867041713,-0.0870046764495289,-0.129646193587337,-0.0595504697005287,-0.187509901281925,-0.543321494620422,-0.323306328515251,-0.163932564328872,-0.3263883528105,-0.114310980378451,-0.448819824536001,-0.207383759479413
healthy,-0.599998488527766,0.620594059533338,-0.264564544487502,0.229203866043085,0.305405929615418,-0.806245383046078,0.3102062727751,-0.199787679680308,0.60333285077796,-0.351256359181115,0.0020852492482221,-0.0642510304301089,-0.0526359323454583,-0.405906697001819,0.111525842195018,-0.268272039672936,0.505248549478141,0.577040481862219,-0.410234143278199,-0.535149192139925,0.149949133020845,0.487762683901791,0.125878090238859,0.204370634058544,-0.370350326848338,0.159125470375274,0.0224039071779243,-0.272291841349489,-0.805046115063679,-0.518481724203768
healthy,0.338174704748861,-0.388551400909035,0.162673594820331,-0.100886558673774,0.424657232635488,0.542534845994558,-0.0043570338530729,0.164167800623938,-0.369127234900623,-0.0890932398026907,0.0252903117331215,-0.0769562816003066,0.138303950040834,-0.538158673236203,0.0077143437511422,0.238809206266798,-0.191053777862759,-0.359454240065387,0.28783843351832,0.491975075116696,0.300592360344608,-0.61865131328957,-0.558987787931634,-0.563990738512144,0.385106413087212,0.47512062198232,0.389650249295341,0.292377788208084,0.524619163887194,0.216598164258749
healthy,-0.019805605673447,0.457479490665647,0.173010461480325,0.0671572272183224,-0.438086947371747,-0.119624887054026,-0.0609579110257035,0.292632176921571,0.556279255413633,0.135062873019463,-0.0139227049935449,0.0464484729122642,0.0737772778892941,-0.0544399856045956,0.0998077889306376,-0.11847760225498,0.24343292740101,0.520463330835336,0.0069195572214064,-0.667957862979694,-0.107206965727893,0.209629187833242,0.403879673029888,0.109913077045945,-0.430394461545424,0.169123103440839,-0.0444257668240093,-0.241729650202018,-0.213965560456393,0.0009521479750225
healthy,-0.321103074901167,0.538309061007336,-0.252990960300708,0.185392742325577,-0.103939033211634,-0.552465488808488,-0.0460931194184369,-0.28299215704694,0.32253711798151,0.0988483496345014,0.0611904898708798,0.2832348425561,-0.134538901348601,0.752660398655231,-0.418632785545091,-0.289181056849702,0.110879778479003,0.465235543802216,-0.447553971898006,-0.481102451380187,-0.29388608496381,0.626519605699685,0.765441036907941,0.406894431438282,-0.405403393197199,-0.485872180936556,-0.393086219576189,-0.362966680133063,-0.675164376979915,-0.391048361519017
healthy,-0.401779262582813,0.548851876438536,-0.258045432824949,0.114015536382164,-0.386759313516245,-0.65720117314938,-0.129427585853527,-0.107272891345052,0.556416601954077,-0.174402365001009,0.0106421983569164,0.012880372563185,-0.0905210639882079,0.328710158462882,-0.247164649122982,-0.314613000975595,0.424239919327075,0.534760277601433,-0.364246327585313,-0.718883489656227,-0.381882218567913,0.261749583212598,0.417624670779086,0.208614705116772,-0.442021027213748,-0.485095204493446,-0.39777090264066,-0.516338396444104,-0.666577069376136,-0.152673577468171
healthy,0.170120796317109,-0.422455134136484,0.196167204778613,-0.16414205433346,0.113098574877764,0.332293478684002,0.0811588964418203,0.30994094180081,-0.295615931148794,0.0324013357065074,0.119877091145833,0.0146017478081923,0.108650968720325,0.0421546138462885,0.121770451008293,0.0964872782057,-0.0050934344451846,-0.278974479199753,0.190076101522341,0.433220047680307,0.174996511431777,0.175790320868998,-0.226679968699789,-0.0834950455651585,0.304755467600023,0.266105203610844,0.129980433355637,0.378320638707347,0.43576185910577,0.2294794018325
