group,CD11a,CD127,CD195,CD2,CD226,CD244,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,0.502896137155607,-0.215410871633894,0.370440429519218,0.130653256173228,0.0248495527907629,0.445251055248016,0.293558684327925,0.12179603000289,0.130587491788241,0.234027181453909,-0.128979859684196,0.260805657948062,-0.630494580429831,-0.03135430972694,0.332941686362065,0.166536719893821,-0.106351201473619,-0.0914238486486902,0.25923970783054,-0.0855771429753156,-0.337475857028944,-0.303775996312021,-0.185419778056211,0.190117454692539,0.57859625701889,0.418388304746955,0.195165731644822,-0.191241045599048,0.504671021775971,0.352938239134561
healthy,0.302921131923642,-0.404989762357621,0.199752027853434,-0.0991530425887508,0.185464887454175,0.629941881022794,0.356770635249714,-0.325087598846094,-0.0529138375188244,0.352778891086085,-0.0918846932890902,-0.0623190888468431,-0.442332279394595,-0.276169809518225,0.371542132026756,-0.301755841484268,-0.481728687214047,-0.31442857307337,0.390567455419287,0.391697597893204,-0.424363304212816,-0.598541635266073,-0.196652959820586,0.365135822113741,0.511914860494679,0.400343665087431,0.306237313636401,-0.0539416396768452,0.539681345701279,0.381003558566278
healthy,0.433053706743448,-0.559152908203006,0.378229073699408,-0.026568660149865,0.444720061704343,0.730275256826706,0.291688806712868,-0.201302449354676,-0.117140662040275,0.320093302166667,-0.015014857624515,0.106585247842132,-0.44391639560983,-0.21060134441116,0.413414683766058,-0.0319898309937219,-0.568598625667237,-0.343645779210128,0.510939397978307,0.575232947153352,-0.3702976758376,-0.448602016912219,-0.43545772099168,0.500340972438436,0.557332079085608,0.381342921094819,0.268550356398644,-0.155320359741815,0.713919522182667,0.429836073956582
healthy,-0.247593902181541,-0.104530297445217,-0.136437790518306,-0.395998675317418,-0.303415709515432,-0.184624625999524,-0.149939157472202,0.0086065138952358,-0.345736041399737,-0.0763762884352461,0.047127538207187,-0.158799233302432,-0.0924911288517477,-0.133088978095557,-0.26479737309272,-0.153796530640939,-0.366609901538214,-0.270571728154714,-0.153065422389385,-0.145796468836637,-0.0586026389254393,-0.092624830977209,-0.436205741978976,-0.0414202281127467,-0.161618251600259,-0.323791580089462,-0.0975466360290371,-0.0584768569708524,-0.343753911293417,-0.0160203382372957
healthy,0.450995051727911,-0.327026296361851,0.169097598821267,0.165064480458257,0.588155532860933,0.557202035269418,0.677656446732697,-0.455921294948663,-0.0655825541979133,0.287640077636841,-0.0394493965728239,0.14891389000946,-0.703506671244576,-0.0069020209559169,0.517565305669807,-0.123474829555297,-0.343645101566149,0.0993118799088005,0.49001916504895,0.406063370025612,-0.495775167294926,-0.288719420065087,-0.0031744227531481,0.480965568237465,0.630705966723627,0.630620640163375,0.248117617876598,-0.320472316733574,0.54314949712876,0.283863189855233
healthy,-0.147751497157335,-0.3941668417338,0.0600982947341721,-0.273203457039507,0.135581589879123,0.0513334130440059,-0.0569150226265503,-0.554507745480693,-0.327585364216072,0.0079586404013651,-0.141394489371579,0.0509559253730964,-0.197394871485327,-0.411177117952676,-0.0122032505153064,-0.238707169886717,-0.160109495029434,-0.408418712016358,-0.0906084941873201,0.44119404770824,-0.370099709320355,-0.468871129810957,-0.430841432627263,-0.0432864562082077,-0.164388006324338,-0.256044134288166,0.166044092462436,-0.266922779366316,0.0745002891757575,-0.101269320147452
healthy,-0.212329550393888,-0.301311006532944,-0.156664560347602,-0.162459393142013,0.25196971144396,-0.256341265671638,-0.171962415665265,-0.0494838522202791,-0.294706009286213,-0.111432545748246,-0.0775959405518712,-0.0141385057039955,-0.302726122550435,-0.24128826701336,-0.141477839880262,-0.0392272377552404,-0.0714377463876379,0.0843811566744547,-0.100731119125737,0.0328917786153199,0.296017510026831,-0.0981549415195323,-0.097514365693303,-0.0690589990679956,0.248788911111393,0.189900365311344,0.0512371119435232,-0.212004780531693,-0.282733910346386,0.0253003288319876
healthy,0.473225317415973,-0.533612407112392,0.141689437739937,0.0012867048876114,0.605212125400152,0.645745330020319,0.077105040766837,-0.527814442196326,-0.0332762929639731,0.316718310748612,-0.159900185530994,0.0606203184238192,-0.537431234313129,-0.17951024537796,0.351994180000032,-0.342117882204822,-0.38999034248986,-0.295254466997082,0.286131721516745,0.709451709776273,-0.749719285132783,-0.6688793653742,-0.374642498165195,0.539150694889533,0.510348227322747,0.498847573027985,0.367783064557362,-0.634228035707,0.626881313598289,0.176279493575766
healthy,0.0881350092481266,-0.546456708143824,0.0597084581234086,-0.265213867798058,0.240747319171551,0.218373043917499,-0.0488889891641017,-0.534896356727961,-0.246868561316883,0.106675763874099,0.04170190098723,-0.0524948844082667,-0.14101033416417,-0.315274020770683,0.123069407350848,-0.299433629760747,-0.525097072918644,-0.341270616458368,-0.0201711850723978,0.372879021535892,-0.424254969131946,-0.61197136847091,-0.442972864937784,0.253647765698332,0.0542816170873782,0.0270894210505824,0.215252123008237,-0.304368473211379,0.143024663892501,0.122561930670063
healthy,0.43693708587042,-0.48706005456693,0.261097479722893,0.0210986951785704,0.137650069240134,0.638225866020152,0.299230627585281,-0.176901310719929,0.0253143354505476,0.367099680995568,-0.30778701079858,0.175497348341655,-0.693665610230773,-0.226032067022284,0.414985643515402,-0.110390646206187,-0.336696329660878,-0.237038333040613,0.503490765824209,0.474865364346961,-0.447456141921319,-0.604612539862735,-0.236092146287088,0.455763662385561,0.57495358676403,0.469636554108047,0.398752722580541,-0.374093169232548,0.730502283735953,0.483641290742017
