group,CD101,CD11a,CD127,CD16,CD195,CD1c,CD2,CD224,CD226,CD244,CD279,CD28,CD3,CD319,CD4,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD8,CD82,CD94,CD95,CD99,CX3CR1,KLRG1,TCR,TIGIT
healthy,0.269842794340019,-0.427942480181878,0.168375789840498,-0.201885309573992,-0.29336331264414,0.112671012438177,-0.280080425787877,-0.338849097163912,0.0988917599813902,-0.294046256040766,-0.226710503728248,-0.118564716556603,-0.214451062392321,-0.361243792914637,-0.229519611635876,0.223143788872987,-0.34594111026064,-0.0617992376621186,-0.0614990282511191,-0.134423239227086,-0.217335930645188,-0.124329148481205,-0.267841285151803,0.11909762324924,-0.108745088095267,-0.0464431306905666,0.0480064768109425,-0.247343671705773,-0.323206177373609,-0.187881201220708,-0.174257920759285,-0.16603390844631,-0.0937031501948819,-0.132103524779259
healthy,-0.0364187847101632,0.327584635994487,-0.152816486620294,0.042454667353983,0.100344964931438,0.167908554247384,0.227797854955178,0.0780358413058431,0.331835329776609,0.252792989218675,0.168272902474548,-0.106792933075582,0.0136559750880633,0.256231938548682,0.279350032202816,-0.179369261462038,0.215749211800474,0.144472438809634,0.0251337132121617,0.0046611268414065,0.174131521328176,0.1530322822725,0.234559718790609,0.0878784215138721,-0.255315935168397,-0.214216194713218,0.094623454027434,0.187602179836505,0.183704351343526,0.222681953104036,0.149605731378641,0.215415046215393,0.0614840759895963,0.0578289236611577
healthy,0.103066946130757,-0.235120761163021,0.101909756705958,-0.441236991768972,-0.494514640476592,-0.572182865057132,-0.0107040907055731,-0.5478889099409,-0.381281288631481,-0.420856292846038,-0.526407825448242,-0.34452762559375,-0.0016398404677861,-0.465092200115359,-0.341988426269276,0.408354937514211,-0.199709888381903,-0.318965393853093,0.176791169325107,0.0411383762752466,-0.377651522276264,-0.269480282311783,-0.627358733647645,0.301049155977714,0.188469241591945,0.297856103307756,-0.531125912751678,-0.32618428524321,-0.671354069409261,-0.123010723069896,-0.550433350637009,-0.536454072560993,-0.0514041462736496,-0.507601780363193
healthy,0.0635826003983725,-0.0039393096574898,0.501602504416523,-0.171508983097629,0.411365044819568,0.0206338362822047,0.265181876432428,0.257184619005177,-0.0407524691926918,-0.243655302341285,0.384659859870678,0.499553858510974,-0.0749999955466704,-0.101212620427356,0.187500863035033,-0.488846289489829,0.207374011317478,0.494051212011986,0.319746144326252,0.264656590631362,0.273016452375975,-0.43380796491279,0.0508057304832811,0.146423300013132,0.242951966373415,-0.279279934388761,0.326216749534969,-0.152259900601376,0.242595368456011,0.126217621150586,-0.205358325473069,0.366491276249759,-0.26418393150133,-0.0035602277874671
healthy,0.19590144276205,-0.556630794721026,0.130995912351851,-0.0619766706140696,-0.223550772956925,-0.144172277419465,-0.384812548405189,-0.243820984751959,-0.658904201693764,-0.594948348570791,-0.768561515068841,0.333466495430747,-0.0904810773474773,-0.349605141868488,-0.0840247058782958,0.691728897323554,-0.604723524777594,0.0232997936613867,0.26159197725153,-0.0417179668552042,-0.555748309511337,-0.418415647365552,-0.33525264822845,0.552137569075842,0.339372321642292,-0.0679233103798607,7.17721889993348e-05,-0.544726792237737,-0.663205281383401,-0.715460361240482,-0.181157016700743,-0.63274505172748,-0.0339733554356043,-0.319843773745225
healthy,0.0102065093039775,-0.113299987944837,0.294995599061837,-0.357089405020355,-0.007870144781371,-0.0003655304352213,0.0695700160991355,-0.236930036911919,-0.11014758360242,-0.0214343819510589,-0.0332778222996621,0.381307347068827,0.146402444201505,-0.0799642360367896,0.106443891227137,-0.0087084565839904,-0.0892924055924606,0.352675456563014,0.0027559306977706,0.217419185067103,0.034596598690829,-0.520356548194743,-0.0333167087071709,0.383392170173422,0.571482561014837,-0.0897945551860791,0.22811367133029,0.0264762684515876,-0.149842227010688,0.0186148604550193,-0.199876513246663,-0.262694144210927,-0.0977556456815213,-0.0555825258691536
healthy,-0.127163925551219,0.565685793150574,-0.575115173209562,0.210347209074507,0.24679143571491,0.0474298383603576,-0.301855030481818,-0.307837913768435,-0.363695039749195,0.764671715104079,0.149343526991291,-0.667014388704959,0.381373756612671,0.280137118877661,0.067008043368981,0.416258767413263,0.236232378132958,-0.590115746837137,-0.583111189226581,-0.543907615985082,0.320380653110131,0.476568109075375,-0.236175507361613,-0.478828872022238,-0.187887289849089,-0.305770427055185,-0.672499792600683,0.344118815355793,-0.291257177246203,-0.168697773416538,0.246497128820478,0.761258159748949,0.306740724791703,0.479123541134087
healthy,0.14804989309884,-0.521209047843622,0.428854077146188,-0.257451810302733,-0.108180830784967,-0.0605619509350174,-0.319954466657643,-0.0900115678647522,-0.572312234511375,-0.491921819123612,-0.0455890379541274,0.443912172256246,-0.175670747370709,-0.275419567088669,0.047740215173427,0.392650438782317,-0.423465817701264,0.347067072478037,0.0673543379192667,0.0569084430752802,-0.185227255878062,-0.617132465991767,-0.234363242710281,0.524926441270762,0.507996015349996,-0.257766425951655,0.0400330965212217,-0.374530091989622,-0.398496697975282,-0.526348230104387,-0.325753087155254,-0.574980932783493,-0.354696686149563,-0.0868774700557004
healthy,-0.422761018133867,-0.264241999010421,0.310873322892703,-0.125692628850095,-0.191763232234829,0.0196015885857746,-0.330401635827963,-0.173826026565817,-0.60812375060525,-0.360931682129563,-0.0419566437266415,0.228943600776784,-0.0346889982565265,-0.263363558908229,-0.0301526189702114,0.0385627805461367,-0.538368770342367,0.157780158297112,0.0378217012164723,0.0385893780241539,-0.13748914832793,-0.572368155332156,-0.254659238689304,0.203445770844679,0.329865225310324,-0.31360010631479,-0.110612118684241,-0.260752248942449,-0.2437896127455,-0.35286550012264,-0.396873704364763,-0.414165650719903,-0.130822516635508,-0.26781262728882
healthy,0.0301043898027159,0.430940769176247,-0.469268138132542,0.102344206696196,0.331068849475752,0.203676583380948,-0.0525190239877198,0.212672534731833,0.231443633849637,0.600838945273594,0.310104277148943,-0.242419924245331,0.039697004093148,0.349143043615993,0.215760261918184,-0.673122445257132,0.390989960738467,-0.0309475878362957,-0.301648944434563,-0.202524042248712,0.464437216627388,0.571278124131406,0.347810021419557,-0.583642848539212,-0.740371690281145,-0.343074184426147,0.0713951712288776,0.457257287794507,0.51633466366059,0.462941966367114,0.446931522864782,0.706777789491972,-0.0634350590700525,0.441738877115861
