group,CD11a,CD127,CD16,CD195,CD2,CD226,CD244,CD269,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD8,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,-0.649437138574594,0.16254205574802,-0.0905382171975191,-0.443689283395105,-0.257418960695141,-0.159173784123104,-0.559110333452264,-0.155322114156323,-0.538103304640226,-0.10284027147995,-0.234459243467098,-0.32552269091327,0.0987638909856573,-0.217638136208885,0.640580471769697,-0.29884704255392,-0.509117710360694,-0.146932601755698,-0.0177569629913171,-0.0379038386295787,-0.344655806415416,0.0243992308590949,-0.385890780648178,0.156809565383386,0.498768512617709,0.0456375380510608,-0.19342733208986,-0.650504913005584,-0.538614719441314,-0.286920704615986,0.0680843028234414,-0.593798260739213,-0.493763670218215
healthy,0.137302857210804,0.461081572496439,-0.001150400653477,0.0824773513972331,0.438118596999236,-0.0114553169507252,-0.274130668416462,0.0390672087316732,-0.17833244616358,0.508932899562239,0.151222337825895,-0.0893347881799528,0.090078939956471,0.146758468356687,0.17716821313772,0.029707281847831,0.009587196229913,0.531835685462001,0.571325620688406,0.447714792044247,-0.0062982672562694,-0.306634493349873,0.0432877942011504,0.384597338680951,0.625804022498998,0.498928364498214,-0.251738256939473,-0.0375038263422364,0.0635374682285044,-0.215778242075864,0.181839668278124,-0.200423870240748,-0.0522237679423012
healthy,-0.36819264856544,0.338289225777729,-0.591337743027393,-0.49127392257028,0.0323522894308432,-0.588572556115858,-0.694268789528964,-0.51611034151328,-0.39190231340818,0.0405517712154304,-0.0332564823200167,-0.538379547597212,-0.117904160659383,-0.306278457306291,0.249019235221664,-0.211929152166581,-0.327999023852134,-0.115386077170691,0.465325930110596,0.218019244131416,-0.518103721406479,-0.74690421953661,-0.602770617342932,0.291874117945094,0.365803897980371,0.516796724649025,-0.635144058644749,-0.641288579246738,-0.226987064773263,-0.58605562451942,-0.136209075193119,-0.730796019177605,-0.57165704988645
healthy,0.100600759331214,0.44376842155513,-0.290937759239793,0.458088785240172,0.42928620134371,-0.180550237578048,-0.0039768167554386,-0.0450261085202898,0.150068812903063,0.498311941781463,0.112863204611149,-0.0891734800017214,-0.218192785753104,-0.0893933973805474,-0.328038627792451,0.117607360636684,0.332965166097765,0.522544788613916,0.211073272143332,0.317888090211298,0.382814604836122,-0.809354509505341,-0.0396803342236927,0.0964127434566275,0.386957927542962,0.286704316740776,-0.0339344704057779,0.246585538773858,0.158098719821188,-0.372505515049189,0.318833655448546,0.466102958660892,-0.0747702427664232
healthy,0.0463805684602625,-0.0027651957670722,0.247882151812853,0.328746786103207,0.0888380859961941,0.027565970304792,0.193012750093423,0.0154992746062188,0.158624511695328,0.0379851444950735,-0.0761598830103558,0.148782840878292,-0.0235441726520329,0.0223772659250651,-0.15897400570048,0.0529452034692133,-0.0163245243057225,0.193812156985543,-0.123543805452284,0.0786872085766158,0.0676919153281683,-0.0277492411761869,0.183770776245478,-0.261787700049636,-0.124937113961343,-0.360561517711742,0.132126099930587,0.207803759289045,0.11593360085991,0.0026452911079048,-0.330467679848152,0.146460468617731,0.247197315448841
healthy,0.121184329873159,0.464402982817643,-0.468553587167496,0.330946736796158,0.341188502672294,0.01060108420967,-0.0094700547860098,-0.0083584280039556,0.20932388675553,0.5912307199057,0.435488401908514,0.0293565168945654,0.0591560676458897,0.151226910874571,-0.183366700670895,0.143912495135646,0.152942358474263,0.404194846909028,0.232656605080725,0.400013792411563,0.205310468985183,-0.523466876788059,0.108649545638537,0.209174440608737,0.376073908455014,0.192331190848489,-0.277633485350567,0.19500571808706,0.253895991542808,-0.149609457903983,0.314834907959716,0.106350902849232,0.0445679864319991
healthy,-0.490362267188753,0.686424111716701,-0.0678195042047996,-0.348995605395962,0.157145302484204,0.201172651454244,-0.678110401013833,0.0525187250053413,-0.259263047385702,0.468004367185148,-0.218603175324415,-0.275315029448449,0.0207373603156707,-0.0124457796582025,-0.016673911926523,0.107913727738523,-0.228184385685896,0.544901529195487,0.586790520093888,0.431927969101746,-0.364972135131952,-0.357857438824352,0.0482702547080862,0.410345906901647,0.365129012362815,0.186887351541089,-0.209710958395522,-0.117736273614256,-0.125998620917,-0.141000741467066,-0.0268321548435858,-0.67425820151129,-0.468123005544367
healthy,-0.481371127906428,0.497022712707487,-0.390428651157537,-0.143746919325384,-0.0234469898826954,-0.620796165692236,-0.651704818066659,-0.100711978660922,-0.0726980825215861,0.500065909657992,0.0018800143132393,-0.322670878433559,0.140257537459257,-0.0888736432773464,0.508950789327325,0.029127015281346,-0.35323109930631,0.320122096487817,0.350629134436116,0.262756950216349,-0.30395544069602,-0.725201716983332,-0.35861906842626,0.733878175556977,0.642487291185269,0.391570100893064,-0.559835611521969,-0.521802240982573,-0.512950680966039,-0.377381528523511,0.620259261352428,-0.642162523135565,-0.177509325352348
healthy,-0.127538972789753,0.51394662175499,-0.0707534409642765,-0.0272248864200137,0.0796668523283662,-0.54111439824283,-0.175338562404242,-0.0595122646594158,0.165176216397241,0.595673799881712,0.0234013386726416,-0.0820793999198427,-0.21873197653311,-0.0205840010325223,-0.262939006618763,0.0511174712024911,-0.283739631604104,0.423380547873298,0.389545633285566,0.0435677961756792,0.0571117247803873,-0.627580868427207,-0.251988876387649,0.321559944359103,0.288435466923039,0.115453622197886,-0.374016047540707,-0.0634658090876692,-0.149916056148247,-0.412483199062269,0.273670657428305,-0.137064017708501,-0.195251805487069
healthy,-0.483768171818769,0.510847440940474,-0.139852715865101,-0.294988696744433,-0.0212959773179105,-0.302966350042282,-0.650602122137014,-0.0427532307786495,-0.271183532673988,0.301448874297485,-0.044909149026895,-0.405996809909817,0.264575623738006,-0.186244677191245,0.646787956457128,-0.538927694454132,-0.491597505279451,0.0726141000717317,0.362495128449131,0.256430296374257,-0.532229970530031,-0.58777595148639,-0.417484393541084,0.553847457733086,0.725302304635674,0.194230156524973,-0.535100264507482,-0.576300180833886,-0.555354970253153,-0.487534389019696,0.385455683349808,-0.76664289602397,-0.490146302534787
