group,CD101,CD11a,CD127,CD16,CD195,CD197,CD2,CD226,CD244,CD279,CD28,CD3,CD305,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD88,CD94,CD95,CD99,KLRG1,TCR,TIGIT
healthy,-0.303444274320098,-0.607861244185605,0.209187901576431,0.0146717208588536,-0.477178586874101,0.356931869067647,-0.274898615540118,-0.105002619050682,-0.409985040807537,-0.396169327299016,-0.196293889486661,-0.0619662050501391,0.131633787597177,-0.0068560476609103,0.703165454249322,-0.191050649577867,0.0413174061602523,-0.594662461132158,-0.137502105209431,0.0452142685236381,-0.0012129992455478,-0.338773816378513,0.0619895996766727,0.318450570931422,0.546009759184779,-0.12520530336841,-0.0393423878208038,-0.075692206517385,-0.575639985524023,-0.616081668125507,-0.625835302942691,0.107295140160017,-0.43822019890864
healthy,0.289105584095742,-0.362490685471876,0.464746665185197,-0.0369502330327559,-0.259194337097512,0.357389800637482,-0.104404611930211,-0.402350717497609,-0.643599033214,-0.377922212484794,0.3199163982591,0.0876988505763202,-0.0269215264443658,0.0689634414509421,0.367557422557591,-0.2019829174404,0.137325358571006,-0.399889531853983,0.209654575819523,0.401697781883593,0.319122123436228,-0.385188506584497,-0.557204332228119,0.450670110769629,0.517810369090322,0.237870996846817,-0.159004222680431,-0.515485168310101,-0.465266752339598,-0.414670068809734,-0.6675011064814,0.211443490089006,-0.437147134728101
healthy,0.308828015394255,-0.501585136280022,0.415605521598238,-0.314486023235463,-0.36288620262163,0.186680785982127,-0.114396620841135,-0.534261914725847,-0.770492994300243,-0.275410420278232,0.169142736123465,0.0011803497687432,0.240827316273923,-0.152642550506912,0.35231574375053,-0.120997896140043,0.135791789118842,-0.529053655336853,-0.0225756714696028,0.473868769129632,0.245463446636653,-0.588185351773289,-0.667841093006241,0.301818650755409,0.393965647142085,0.389796737270821,-0.121624152110135,-0.536210378854188,-0.597103624606515,-0.485229031503033,-0.793965024687899,0.116001199650762,-0.432126345790846
healthy,0.102463292315017,-0.0438418543146204,0.377167373991785,-0.0345418545711538,0.239828276521757,0.0631366891824725,0.149899981751575,-0.20065512527762,0.0120628049475253,0.0186036819204429,0.418871966705241,-0.0546631863837143,-0.076685286374081,-0.0503881106982794,-0.107725537810037,0.0664119902357712,0.264813345403301,0.0349693183517344,0.410183189013661,-0.0689173635511542,0.149435471291835,0.346758848125945,-0.585329871611189,0.187001370509022,0.372100767756131,-0.196162104534143,0.0735909239187461,0.188809943722873,0.124363068655974,0.0153153177064933,0.096674617301212,-0.307105104899257,0.0030713978015915
healthy,0.256948649093475,-0.40802638715438,0.16054370499924,0.128454714296685,0.0873531224702516,0.226163897971076,-0.270226025406294,-0.403558730395271,-0.314955673930526,-0.494911662786945,0.281569010111502,0.0909016780513594,-0.142556025698281,0.0645525205816971,0.419247244015065,0.186359149009446,0.0948386867361931,-0.40307932060931,0.346342647779351,0.217363253414117,0.141003812086736,-0.311117599647281,-0.469028959156493,0.469817150030271,0.222667231216922,-0.17871688882307,0.139574527123264,-0.221768358730848,-0.339524546292356,-0.430304199412012,-0.410899795537294,0.0937253315349718,-0.0450026317629274
healthy,-0.0729338327734167,-0.0972533379540086,0.175551520171185,-0.0974274532425192,-0.0765349868434731,-0.0084422546969215,-0.160781670646301,-0.376878490109555,0.0801230726987697,-0.0105652227590231,0.285477828893646,-0.0589113823449,0.0447074185670235,0.0507443959723682,0.021665051297144,-0.0390888694606452,0.137045986655624,-0.196633768234773,0.0362878490574311,-0.168844974203715,0.0322271580753045,0.0247966700622449,-0.676140202709309,0.159426611912973,0.463811993438505,-0.253421608690317,-0.005258136038233,-0.0129111491358042,-0.119380017307371,-0.100817397332871,-0.260901967174848,-0.255925981673252,-0.0206169294538347
healthy,0.0435965423495315,-0.505774002002841,0.599703985883393,-0.0118646008772818,-0.370373211140317,0.291294924618442,0.0763069560571449,0.221993700890055,-0.63366427133744,-0.26507410977436,0.43954236063348,-0.208036857692972,0.0053506600299211,0.0391832772592623,0.0262125714771011,0.0290047109988808,0.304793561056256,-0.286820512546304,0.493060270622357,0.568699080684727,0.399840814909622,-0.385650031835303,-0.326486605533052,0.506541166783315,0.280270233291051,0.0961127031006262,-0.0191146772800497,-0.112841705050664,-0.136725805448665,-0.140216407484132,-0.716752926661431,-0.143603840324129,-0.484956542116502
healthy,0.0760781376921143,-0.0177401656557868,0.421096918279877,0.0589268343684825,0.0917988479646644,0.254399292858887,0.146158140106871,0.0155978469725402,0.0117953905392724,0.0940946077245923,0.416340443476574,0.166714301045833,0.32605965568501,0.364285761267517,0.287807428465974,0.0709172283124941,0.334716291279705,-0.0149042713025347,0.378802464969583,0.306352603293504,0.309465716483444,0.222743876174544,-0.0151832534330929,0.188447526708622,0.333649271125099,-0.287519821194,0.161833604171476,0.031142439655961,0.132676566893442,0.0695525848848137,0.005031814829316,-0.0759296898764724,0.101775906669159
healthy,0.36168853721163,0.0274414247267188,-0.224422166046283,0.129963703983625,0.0420469717861807,0.0394856591824689,0.12432143124694,0.721328880344776,0.0176593682030139,-0.202378279711774,-0.340587699181814,0.0846739464276992,0.153958847044053,0.0880406517873554,0.0862778764718189,0.0763375125868835,-0.0123942082539147,0.239500842902367,-0.0234461198460298,-0.167282356260449,0.0495961329313407,-0.0866615810723834,0.6703846616305,-0.147683246980447,-0.119824894060514,0.0901797568885615,0.0825308897840694,0.289829594702602,-0.0334522406904661,0.174564663696712,0.105352484822704,0.13945477704758,-0.0657347635440817
healthy,0.0389559005732106,0.421357614642179,-0.458520264659106,0.15409733024172,0.341857802137475,-0.320801115088148,-0.0122545788468788,0.275915970736415,0.587085876378218,0.341876225725748,-0.160634983983051,-0.0064218825149103,-0.566413708540842,0.215666632419805,-0.749298370635873,0.605707530248054,-0.249480503156969,0.407078094661559,-0.0170923389067372,-0.268131463604302,-0.231117154941771,0.453475563976756,0.529600631023029,-0.535025985290983,-0.689119785882956,-0.325950349671692,0.0246262958911502,0.425018876967809,0.610179646010181,0.484087296934604,0.766670696494961,-0.108781780034407,0.487848428239159
