group,CD101,CD11a,CD127,CD195,CD197,CD2,CD226,CD244,CD279,CD28,CD305,CD319,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD94,CD95,CD96,CD99,ITGB7,KLRG1,Mac,TIGIT
healthy,-0.0330573651054014,-0.430080282103695,0.433037024500599,-0.276440044176964,0.377721050670454,-0.059172929926026,-0.0070759830192501,-0.436409376013653,-0.332802667789996,0.0279102898414001,0.254969496209155,-0.16020006084003,0.193355872083983,-0.193534138360798,0.741301091622802,-0.0179077003684573,0.169276886397224,-0.216868203644224,-0.12816749576582,0.169574946817,0.146548456094983,-0.0955955425671089,0.159523337853856,0.278783159431525,0.504551294222069,0.25658840591315,-0.120637215200106,-0.472815662976192,0.0432718777723725,-0.379049023601725,0.181518918969907,-0.394473665239682,0.0732643411779026,-0.293565035595011
healthy,0.329713136259586,-0.16076025192285,0.472869464103535,-0.171880829557105,0.432285205944233,0.0328041623189746,-0.196316879927321,-0.530608794245386,-0.328588151239515,0.349952742564681,0.10438633383766,-0.32596708030747,0.125834354492814,0.217843019416744,0.491364184850034,-0.119329584999638,0.361222202488488,-0.306145440298756,0.305874282573476,0.527410412973215,0.377373436051419,-0.326209253900123,-0.337890018982149,0.46018447966171,0.636297357103532,0.175336394404642,-0.387195749437895,-0.42305580508565,0.101414130675035,-0.34676736369026,0.16395606810861,-0.532121447626947,0.0649226127789738,-0.338916880775763
healthy,0.198943172240691,-0.219051694619284,0.35520497523986,-0.42818746346474,-0.12777719749813,0.199593898671244,-0.351744167516389,-0.512023258906911,-0.403941321030183,-0.003041156385065,0.361994419255459,-0.45500672976634,-0.126999734005869,-0.272070185783585,0.39469810025128,-0.206815267954781,0.14656482260041,-0.159415656689141,-0.0186049578477997,0.497805902180394,0.304863292639148,-0.354514857396576,-0.461157127799615,0.413618666144217,0.426864753637063,0.622311253983318,-0.456914563976728,-0.566648191502181,-0.175740736374798,-0.0480755166954727,-0.232558000885012,-0.561496538056226,-0.400684594525743,-0.519360398537715
healthy,0.113246472401714,0.265913390715639,0.131628840068764,0.167238485693741,0.0493663845320829,0.41834945886153,0.303502094529804,0.190185720961201,0.148887994613935,0.0315293778685126,0.153835961145458,0.0779838678591074,-0.0445664847789873,0.13810418739112,0.0980005709353845,0.129364929154091,0.154787380136027,0.300683790795924,0.184097225127322,0.359447656853643,0.28533372128198,0.187232111429948,0.103513080057795,0.0925390421930384,0.13089096939071,0.453175386660205,0.0739802397329566,0.186556294159331,0.176551119049165,0.349296591030287,0.0834478232077837,0.358932578654206,0.0384873136930934,0.0311509981517141
healthy,0.267593236096446,-0.467308217186348,0.410102622977508,-0.149572114309466,0.405543646775386,-0.148179577695331,-0.541919196935477,-0.523486352825624,-0.63604340108005,0.426561277759272,-0.0033094295237169,-0.310879209538073,-0.0187587265718508,-0.0742668930009986,0.680620433021833,0.0776592549846415,-0.0249812343014007,-0.492182055580602,0.228816590783384,0.390876338136808,0.0399007463818559,-0.343890084773512,-0.409902093932873,0.560931147501845,0.397393784827307,-0.0067534287983641,-0.423955077529567,-0.57801976021388,0.0349215971394523,-0.502969075257749,0.414962743521762,-0.548458054219278,-0.0064967002128112,-0.285267752235954
healthy,0.272837140047037,0.311935477894736,0.166584222398486,0.0862360457643244,0.135276839030134,0.467662233743891,0.460696334112514,0.179976274113968,-0.0101686571474137,0.0018267280447905,0.104851497988137,0.165098218368669,0.0534473509745947,-0.0427316048532658,0.0993926359696324,0.242311076785595,0.204997505512761,0.347257372352989,0.0832781186681558,0.301359224935205,0.336021738288125,0.119770156614567,0.425118997393176,0.0372090872370013,-0.101300073910159,0.504725640504746,0.17954912070094,0.216172505526481,0.225465828212775,0.27102600142362,-0.023247692411111,0.373953848485756,0.115427412832382,0.0925346252599852
healthy,0.0892828660932666,-0.403311100192204,0.695451609716646,-0.337548358860866,0.297447552318122,0.27094688626588,0.226210650064573,-0.577293596468598,-0.148664089141163,0.525900971625716,-0.025544549460351,-0.22070335325489,0.0104540083418392,-0.0283207211533244,-4.57021769476058e-05,0.167137214678766,0.379975200333125,-0.153611261595023,0.562951812354495,0.56828256755539,0.477389689091516,-0.300437732524545,-0.304024860299785,0.497569336436045,0.311399216636965,0.331455703277069,-0.171611545237839,-0.0522119298970798,0.235630320544743,-0.0285883035204102,-0.10277770168171,-0.569715547897508,-0.0626092759498721,-0.391780610007168
healthy,0.463811945313307,-0.35673140747013,0.498234258560065,-0.123708216788394,0.491176959391991,0.127321726232233,-0.434892738023987,-0.561923054272139,-0.121680709172709,0.477733253935107,0.194551822300936,-0.255262265590872,0.166221594027975,-0.0510181029920476,0.606920892242904,0.0445930788055545,0.226682267904637,-0.250062235836034,0.267405693433969,0.451275804037033,0.364471056352466,-0.254215238152747,-0.501753435858255,0.679634052571371,0.641156157743737,0.495619525967995,-0.40526554444427,-0.441031956258564,0.130706780407929,-0.380320428481275,0.565786483776882,-0.534251641632399,0.0016953485530088,-0.191765298576262
healthy,0.222542246825423,-0.250216640518936,0.51495346144753,-0.275449736103465,0.441703054124459,0.180705259498402,0.0161424912208676,-0.494516900302951,-0.181293852309932,0.383791885484909,0.30185760153249,-0.298837273955968,-0.0594364978902577,0.0660762032309901,0.165356840807372,-0.0416461293526336,0.271364258786026,-0.127245217597764,0.4376475167327,0.472538774415594,0.431275630789891,-0.183444312469353,-0.332047835654856,0.582710652977076,0.516295719600595,0.286341609543701,-0.186306927574014,-0.209396288562677,0.189493540586392,-0.0773410078755938,0.0823759766953024,-0.460286098388012,-0.0320731970626972,-0.298422168967023
healthy,0.0194737442943171,-0.411016232496625,0.555602059632966,-0.249867669267918,0.406158077484602,0.0835783684568001,-0.14526495068731,-0.608475953654415,-0.272780512635602,0.321453398999947,0.537304959019566,-0.330210339167032,0.27361562696857,-0.163590797131189,0.705344675145897,-0.436837790889563,0.303731313356233,-0.380471765609636,0.130405183068977,0.422146729579108,0.304747361804658,-0.472168716389323,-0.511799785145281,0.612159847471329,0.746947843072947,0.329904261565289,-0.450130902243343,-0.511608960096688,0.104370398130736,-0.448323386806217,0.423629148440546,-0.712968740531843,0.0237747770509365,-0.43848425920266
