group,CD101,CD11a,CD11b,CD127,CD16,CD195,CD197,CD2,CD226,CD244,CD278,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD88,CD94,CD95,CD99,CLEC12A,CX3CR1,ITGB7,KLRG1,TCR,TIGIT
healthy,-0.284839363956128,-0.644242570103937,-0.103519647752875,0.236040377778055,-0.2098343330363,-0.453622506191057,0.265211183078496,-0.216551909736545,-0.021548064427291,-0.544372523020042,-0.240382877478576,-0.448977356605742,-0.0307190838474588,-0.104463314495565,-0.309818041352462,0.0016809151487793,0.0197255562914123,0.486235337440565,-0.217905004429896,-0.528360120782726,0.039141115304386,0.10449308084936,0.132622842709088,-0.488911011867405,-0.0933440694519758,0.344973412743485,0.391371940398645,-0.306835459244697,-0.386463465420357,-0.076886118385505,-0.235871242451813,-0.570194475653186,-0.479751286758867,-0.176866709560216,-0.302417601515895,-0.0040545631479071,-0.618308498234587,0.0306857421747101,-0.434854976136236
healthy,-0.0069520798233143,-0.442914768735895,-0.128109392525449,0.103414215575998,-0.0817443133641946,-0.254427811474724,0.116536493836296,-0.414879863185663,-0.277625399196826,-0.341983470712812,-0.189803094379507,-0.619321333779336,0.0250090894355938,-0.141178784626922,-0.322173532408005,0.144161626906036,-0.0032844653908305,0.282873436360283,-0.168993106555362,-0.574112874971881,-0.092020742972968,-0.0585878830871098,-0.0739020481667856,-0.345754377381875,-0.157944103924157,0.211470683948668,0.127370628783676,-0.442886141877693,-0.286880382117321,0.108656686384726,-0.0038564948276525,-0.478251338012008,-0.4853918056992,-0.111359803679584,-0.194650036569575,0.0005636262502953,-0.485169147795059,-0.169064530135432,-0.404193340033389
healthy,0.270265496513113,-0.55278898219973,-0.0543190302119959,0.401826688171832,-0.155164508376601,-0.200949292236093,0.326566035433488,-0.223562102503437,-0.431199668045835,-0.691037586428111,-0.0108937623491794,-0.155292020681702,0.192765092864582,-0.0203129002956526,-0.165166047738517,0.11640858987655,-0.0711470299426946,0.199862361368615,-0.0934501603715102,-0.525733576835319,-0.0271998828416093,0.333094620767257,0.17835382004162,-0.519497106714287,-0.508811303485582,0.220418586092552,0.280775852428305,0.201849011781474,-0.322254294902841,0.0615815911593581,-0.425727054482964,-0.439639758055733,-0.563579685382762,0.0429665491899747,-0.0611001777364651,0.309783664769265,-0.736067896065253,0.123857504018428,-0.290101972400943
healthy,-0.0843119218004738,-0.175689858953822,-0.138149518328315,0.208524418438705,-0.133374478163027,0.172101656311206,-0.0518939492209771,-0.0677586343355293,-0.410652475511232,-0.192314736559572,-0.203813278620608,-0.0271743651702823,0.305127326946444,-0.279381256429126,-0.136479649750345,-0.130568310014711,-0.200737914029143,-0.317385761100418,-0.0158585456101581,-0.0293201811781069,0.214875857037566,-0.188123955506805,-0.0570230489406901,0.111921013566344,-0.651820113436029,0.0002207474850982,0.169667468393193,-0.208975532982974,0.0418724586355643,-0.0361627813028011,-0.102256495070043,-0.0142040125816291,-0.19050780113069,0.0100311955971397,-0.372460779603563,0.158258349863412,0.0034686585593871,-0.481363514226814,-0.0768781745932598
healthy,0.13837436925563,-0.432341533447169,-0.190899504730745,0.331907285859789,-0.0085857251988618,-0.187692417878118,0.467328947905609,-0.27552855028874,-0.500234705512134,-0.620728045663921,-0.18556856179457,-0.802012328566293,0.354353346852649,-0.0386433387443286,-0.311188826463224,0.207239793704407,0.0982405957574078,0.725739165188001,-0.0497583225951135,-0.604023080891277,0.132619568441417,0.245490419329714,-0.0444672287747683,-0.483741455550621,-0.460830917277836,0.439198797136879,0.313092354614002,-0.151308964268111,-0.133333816888964,0.108351292449558,-0.473892450356153,-0.592261269816655,-0.616504049892972,0.003008756444604,-0.215177063555132,0.187022447313028,-0.696278430980568,-0.0117000870981988,-0.332830312208904
healthy,0.260165323143256,0.0620622384703998,-0.0125478178113609,0.120235771511949,-0.146821929656329,-0.0586808951197002,0.0619502465924707,-0.0337671246646914,-0.316287754262866,-0.0814248614496055,-0.152236401298843,-0.158533086133077,0.326420656552086,0.0979734656099067,0.0760439293020866,0.0486400282299854,-0.41595375138661,0.077183085849106,-0.241981015901726,-0.0912558904598085,0.0074217158214589,-0.352157129008872,0.0724845972811524,0.096592101550089,-0.464676908125779,0.145379921084791,0.271903294398757,0.528288901991009,0.0808370064412434,-0.0817792139257998,0.129151327624877,0.0601044628812286,0.0307915188835949,-0.001152588064153,-0.144153620184775,0.254315135282219,-0.103054297443761,-0.139059020328829,0.014235542942862
healthy,0.0168237696723027,-0.565430952117696,-0.175225489372006,0.649146574227979,-0.128995284792452,-0.295411501190223,0.2096917415723,0.176461246261705,0.286203739369525,-0.782518319502021,0.292585078525246,-0.20593268315422,0.602221267520962,-0.313500540357742,-0.359036936336874,-0.0614956470904458,0.0224729229905968,-0.289764985168094,0.148611322874998,-0.207994358593702,0.608631090119253,0.530685964767435,0.506898028582903,-0.393890398719007,-0.495287687539524,0.504529796228444,0.183264965608962,0.125624722585889,-0.392719674634342,-0.109918537146384,-0.292775096140317,0.085050996311223,-0.0086672081683089,-0.112674263798946,-0.232586692600198,-0.182039005081141,-0.801806998193551,-0.2620231453676,-0.480662437714549
healthy,0.324428027307013,-0.608738724412354,-0.17498708143979,0.467438589742554,-0.446952088567185,-0.155485712373921,0.388820710553283,-0.240560050865386,-0.733351405308086,-0.689144643055057,-0.241441748932798,-0.0490157101249735,0.474364005866156,-0.15164720348216,-0.362965893593961,0.156918982353503,-0.0805312031248571,0.399361310914022,-0.0213084154151317,-0.474147181671041,0.351800191671812,0.173775337924966,0.0968233577692992,-0.306109859310062,-0.842526512661393,0.648327772600061,0.589722354604946,0.0718370052247141,-0.40738149155528,-0.0544473031131376,-0.600791225233781,-0.561676230588091,-0.637204070974792,-0.123135140706697,-0.449884000940437,0.604168981256595,-0.691642285533544,-0.226795672463051,-0.17586656370693
healthy,-0.132233120815891,-0.240169834785515,-0.139173612721702,-0.316634273356863,-0.0554125323906908,-0.0367751356429235,-0.125043269793766,-0.255232650946127,0.16977597365778,-0.14514820808615,0.255161612111663,-0.337248182051715,-0.455055881344199,-0.17414318270601,-0.0947154928105907,0.0549223899008416,-0.0867766231745264,0.0281939155917501,-0.100125896308074,-0.0879155849189707,-0.185004446914588,-0.240100830806565,-0.250050474378396,-0.295701816574952,0.196965745567546,-0.137449501888696,-0.226400337700128,-0.270400947866834,-0.189340137166532,0.0049001875466583,-0.246939556942659,-0.141291885194998,-0.20849789354709,-0.122318930461179,0.0091304685670024,-0.452626276849337,-0.0238777196631182,-0.285683758830198,0.0043085841832337
healthy,-0.293889505144949,-0.41352891455358,-0.286788709712041,-0.0428688785000639,-0.185156900000788,-0.151725267194023,-0.184634222038975,-0.452665967461931,-0.338781304461238,-0.233130974991869,-0.158816042787997,-0.0734954681122491,-0.031198034572337,-0.539033487659462,-0.340561787297634,-0.209803587078593,-0.199013957351057,-0.425799591035135,-0.216412185763705,-0.473827048213748,-0.049715152295425,-0.335830781009412,-0.356688995091872,-0.244182098099547,-0.234838317117979,-0.0821356231263481,-0.261762446647126,-0.550419756012808,-0.313880041473375,-0.172476320625918,-0.195354254486911,-0.177382207905078,-0.342303019683673,-0.0879213723534954,-0.402923077843031,-0.186164059247943,-0.283410832266649,-0.53620950318202,-0.215782646056993
healthy,-0.194685256519896,-0.326512707528147,-0.322036281073946,-0.0911757038892034,-0.342491503072893,-0.231895704922796,-0.256940450311929,-0.181784775393857,-0.287556770805558,-0.21724732085296,-0.179222348233987,-0.148464500268135,-0.160440123389522,-0.35202747960438,-0.115249671695515,-0.188628346312279,-0.0606294427100361,-0.335972636181743,-0.183855341870923,-0.354682350464867,-0.270887788379708,-0.106106531264202,-0.19249715055116,-0.304305946407002,-0.167045093939398,-0.503830986030858,-0.390097396037571,-0.498289455262977,-0.248667826002979,-0.113802197571749,-0.249550997039964,-0.208381232235946,-0.329055322923936,-0.0370490561823889,-0.176720942074212,0.0087303431739165,-0.0981056626959612,-0.339026454183445,-0.189279836659679
healthy,-0.321190918183893,-0.346757705588939,-0.129960325857132,0.262936249522993,-0.140937520590434,0.0253584395114279,0.286130681950651,-0.13226298421782,-0.0976053017589733,-0.563843994031234,-0.0345733437826862,-0.316948110676686,0.357289188740593,0.15314212431802,-0.235476786405751,0.199838604312254,-0.0989744284571199,0.581143129267954,-0.499837777292263,-0.348046349613195,0.0550157910388665,0.223253836879585,0.131244660611427,-0.44620881584244,-0.35801046671544,0.282771884721834,0.289328317869855,0.0819585918725829,-0.205430613047441,-0.0047291378597296,-0.198170921036864,-0.49448956817696,-0.384865273077805,-0.072263287673715,-0.218002394043525,0.0553868835953673,-0.537844466275435,0.139299650541002,-0.461751585626644
healthy,-0.34759560922563,-0.41416206983244,-0.144981090627151,-0.333616892197382,-0.154503962050289,-0.241790491512047,-0.290611321429438,-0.653183166374766,-0.40762877423916,-0.29361299522322,-0.42423097322019,-0.164087006939964,-0.397612572750506,-0.607054108453572,-0.278192147827198,-0.194978684768982,-0.0775632650504681,-0.374551095419518,-0.269107588405545,-0.502762645205433,-0.217545913697133,-0.593975748626668,-0.543274243800228,-0.22739210704164,-0.23130674061884,-0.316721074320697,-0.487234990528786,-0.560693816932093,-0.392020331271386,-0.279302226317738,-0.158385985437326,-0.305044371539701,-0.357034469292991,-0.121477102862955,-0.182170140990383,-0.325685232135042,-0.0672953808547429,-0.433521188813318,-0.34532246179918
healthy,0.198177646045651,-0.391873364508141,-0.0767754651216825,0.551705945711753,-0.197747419646988,-0.209125863247717,0.270985130914729,0.0356225777717395,0.0119642982466989,-0.696060075551546,0.0748318065203458,-0.321345007114491,0.378185992886042,0.0507947291511621,-0.304078912847079,0.0229079760130104,0.109137245187386,0.309929603969778,-0.147368355686859,-0.306682371367932,0.300212498507218,0.563630045225556,0.527173497301835,-0.367604334858059,-0.477348859088074,0.415305905974162,0.422662119014429,0.194878911759361,-0.289179882790703,-0.0102049218160083,-0.425957669802871,-0.354530420405042,-0.262383924808897,-0.0301153075210368,-0.253029297274252,0.137225796336267,-0.697050854229549,0.224870040273778,-0.464496767104135
