group,CD11a,CD127,CD197,CD2,CD226,CD244,CD279,CD28,CD3,CD38,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD70,CD8,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,Podoplanin,TIGIT
healthy,-0.112007278066569,-0.561922182733198,-0.154650755888761,-0.417257509425104,-0.0462925047086525,-0.0198786729027714,-0.246156435632049,-0.43116668468047,-0.0970878619582246,0.0069869364617935,-0.0660327836326854,-0.261343366172618,-0.361925267147371,-0.256766483493594,-0.265253865730772,-0.239266488978096,-0.364611357920208,-0.0614355135575617,-0.0650074328175543,-0.379153714701799,-0.141391512005346,-0.581061100460639,-0.0167328914829668,-0.211768223385524,-0.235797180255974,-0.187091058552942,-0.176758361755133,-0.0539906339029187,-0.176986673987023,-0.0788529512176948
healthy,-0.120258289654635,0.587855042775476,0.343091858483589,0.0921692596766859,-0.205514880418029,-0.430838758405908,-0.226111288387519,0.450085721404773,0.239548113330822,-0.0030110160786352,0.140224916073747,0.263376465601325,-0.223358705286399,0.328711303548829,0.578960621347432,0.525740522621104,-0.112368694645216,-0.519141159593266,0.473078409104154,0.521073503842271,0.0226765531307062,0.244787708813796,-0.415146165084421,-0.0969941776186962,-0.11917439660249,-0.256524998955524,0.193868375121617,-0.486038818048604,-0.0205848902828792,-0.240034492360775
healthy,0.0634167907242964,-0.53039066167594,-0.0887003387747393,-0.386568451224306,0.209628812055257,0.313510032996812,0.0615237909075789,-0.384330556538624,-0.202547121141098,0.0040385249951166,-0.261399288305738,-0.317658990459674,-0.0140230698799614,-0.220223340004653,-0.604054229326313,-0.467347334001605,0.0955308576087004,0.400300011122109,-0.156649800848641,-0.450077723271526,0.118717546846245,-0.585703389787538,0.362625913273219,0.159434535781744,-0.0875139017468314,0.237929417986294,-0.0820651801422881,0.26685611068815,0.150422971485656,0.227039302327821
healthy,-0.0079334441995932,-0.546773613893186,-0.0452540001724851,-0.420062519270348,0.0810605088482334,0.141040505143528,-0.403449122166683,-0.475473749039788,-0.0722703423761837,0.216049140477751,0.512508308146911,-0.24040753207181,-0.224939421160825,-0.593161440875806,-0.425884915091112,-0.377303685883592,-0.38634060931637,0.54480226849684,0.0226564801722819,-0.253956892840515,-0.0691906574145099,0.147534440604962,0.147664079338509,-0.281133449126229,-0.13523647058966,0.264600822047753,-0.304967974366304,-0.570358216088344,-0.0016889878900278,0.135074196252016
healthy,0.516951418738298,-0.317562832818102,-0.42701236126201,0.0653874097758868,0.416095810681089,0.459274045825642,0.577357111199063,-0.452897784343937,-0.0433322577024217,-0.064664589259816,-0.57661283125056,0.0037100324926043,0.344890206113215,-0.348313406786737,-0.436697067862143,-0.235061894122733,0.377499247024834,0.458296307793864,-0.516462256244884,-0.453804865029739,0.0421961283902177,0.0613617992969647,0.302757815163998,0.420119262552914,0.330075889308986,0.0989392314580829,-0.335561676467573,0.5230184874213,0.109486473557085,0.0783043527251742
healthy,-0.104434315266859,-0.460607012651913,-0.112741042196141,-0.296205019437365,-0.120236031196319,0.0782356704199499,-0.336397025429627,-0.482388471804454,-0.306171198893125,-0.0283176214540418,0.269205474954657,-0.252514611138236,-0.0741342742604474,-0.499119880257799,-0.246353341735733,-0.341378947748603,-0.115935301204774,0.507739058160455,-0.367531692069584,-0.338844578676496,0.103812512102689,0.16062739605218,0.214316350590251,-0.113278422270068,-0.233190028456468,0.299622655077411,-0.168385526631679,0.0204618930585845,0.0145424939668239,-0.0677148456864985
healthy,0.563108457789599,-0.614959743362419,-0.29030670146725,-0.145175449595886,-0.189160379295229,0.762933101009579,0.248545425374853,-0.600880026304073,0.265614955338654,-0.0127487049585167,0.178160181173239,-0.252127350149124,0.302082273613195,-0.534122823964395,-0.52146996495323,-0.459733375750874,0.432008657057848,0.48861368865502,-0.561611005279143,-0.31091442614497,-0.0243505052945192,-0.200167049785206,0.324518466487197,-0.0189168506791584,0.0697490109987673,0.236187476431651,0.121510044573999,0.765773411693249,-0.0848998948643291,0.446145985212017
healthy,0.438734728320284,-0.545806167311124,-0.493848649110216,-0.049962160466293,0.568923831112226,0.6257190003956,0.0556447768618018,-0.541203229360502,-0.0812032185537984,-0.173002293505428,-0.550799821502551,-0.212452381809765,0.314896084963411,-0.360384181863677,-0.428913617890685,-0.333540834829529,0.260270627196683,0.676578487671332,-0.76913980593025,-0.669302099219794,-0.0045316156304658,-0.395676892939815,0.528598169122073,0.48117360201602,0.464592180970274,0.342106117255205,-0.630522512533495,0.602038761453233,-0.0646342690661144,0.164362155360635
healthy,0.208399712075549,-0.621756017184523,-0.283132572735187,-0.111749186247332,0.438167870529062,0.413841722690782,-0.0851747449244802,-0.601053401653088,-0.0425240259907098,0.168351050601328,0.143900551208729,-0.249428872862554,0.26410949115039,-0.450628631409304,-0.421880528723076,-0.261913766238692,0.0270095336416963,0.768376469753459,-0.459191030363383,-0.517460940396062,0.0599299525023687,-0.166104169679559,0.397339828717761,0.093884369974753,0.123960638299957,0.44332712578359,-0.316456078986322,0.338319895138484,0.138488548272072,0.233830547159155
healthy,0.466149910790753,0.026334826880131,0.0236332142491717,0.439183622109584,0.444889412377118,0.417410911586085,0.269448993200204,0.128412265704412,0.344014145220868,-0.0110758274037502,0.0353767511912172,0.133281971471589,0.448621604974712,-0.0617566231832958,0.317461449459532,0.259170259554133,0.261229299171994,0.297465971230782,0.0701849796176602,0.050502749072147,0.33490531448431,0.163724657074426,0.40982452440768,0.345514997792829,0.352029158438597,0.406613863376755,0.291428545428742,0.453466313317267,0.431621737751873,0.393006201107296
