group,CD107a,CD11a,CD11b,CD127,CD138,CD195,CD2,CD224,CD226,CD244,CD278,CD279,CD28,CD319,CD326,CD4,CD45,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD70,CD8,CD81,CD94,CD95,CD99,CX3CR1,KLRG1,TIGIT
healthy,-0.0086589684726602,-0.590473466111103,-0.0897361850541578,0.0643200418680633,-0.193338499282634,-0.300875878891856,-0.312336597597431,-0.481032290928754,-0.0821263147318638,-0.43579005565726,-0.267919175451535,-0.574857653362253,-0.187363364954577,-0.0600072395890322,-0.0158664252924263,-0.0949866032552904,-0.404532289214149,0.622115899066168,-0.145621792763163,-0.339295040825599,-0.198289733938523,-0.10354972730166,-0.111667564404112,-0.342936824837284,-0.0216628230954156,-0.343535561390356,0.197869652626697,0.449545283641842,0.050434104928942,-0.253389869456887,-0.288268984363074,-0.0591971912334042,-0.580175503029177,-0.604127716561308,-0.15112785780168,-0.443217746090328,-0.402759349254057
healthy,-0.0271809901352176,0.296958743643778,0.0045834129980589,-0.400784341641035,0.093912611302675,0.164783791517155,0.348703615751915,-0.0392743869603019,0.0757598961065946,0.246252719695991,0.137283483826709,0.186809836313262,-0.20534152309903,0.167716523013311,-0.116123818296463,-0.235221033846995,0.103382349564942,-0.019080981063641,0.0379007974548087,0.260170476559855,-0.174869754955663,-0.147105712966978,-0.272023519669436,0.133234168271431,0.150872655678566,-0.0315729521286323,-0.0484433220498749,-0.0778717976971993,-0.131348489018071,0.282389612777098,0.144586772420546,0.183657203594228,0.0844268028717244,0.0887353205041847,-0.0073317544797361,0.458403289582145,0.284619685316476
healthy,-0.249125671723242,0.285557551665278,-0.173883031095022,-0.547801990661899,-0.323102543739018,0.0248630917193778,-0.0655414144851666,-0.100162742342459,0.0212777868345529,0.429969142393018,-0.123034922263714,-0.0174714264061831,-0.475369403668389,-0.0517523062913376,-0.254027562557717,-0.245102887226374,-0.191488012631735,-0.279415686525139,-0.0551938674307758,0.368908051012801,-0.36347320576914,-0.560378476027401,-0.401506456517059,0.239279499148843,0.21939407089868,-0.127727000704806,-0.123148925999261,-0.330340666552732,-0.249327395500523,-0.118557989475664,0.109438886857559,0.216796983674237,0.0624092972678906,0.251829876826219,-0.152033172233531,0.326724224250913,0.0860886765171643
healthy,0.0409901647386794,0.150064700888044,0.102134754206424,-0.249430904609519,0.101813603992333,-0.19476391497647,0.0172474431651269,-0.119578865144237,0.389424964705705,0.148597598027655,0.215995778181955,0.0296493707615189,-0.337528508903269,0.132306463963555,0.0998896963438293,0.186374734366447,0.0465913589169011,0.28335520468617,0.0136803424367076,0.0110150729541988,-0.26868239889159,0.176758661002515,0.0136530964571976,-0.170451282185401,0.677207780958881,0.163144861511027,-0.0497535318965768,-0.227579192392221,0.0779286117684702,0.195271241168628,-0.0673484163095401,0.0286846679591933,-0.0108112752432845,0.152475195805415,0.365714156745144,-0.0376293884495351,0.0566065405410552
healthy,0.288604436653329,0.363191837642793,0.159592090399988,-0.178842178503313,0.0574618603943372,0.159353346607518,0.0984502119840788,0.0258540608642984,0.468694324693497,0.468413773635123,0.297824659562254,0.65559133638472,-0.437340066864854,0.130801242532988,0.0206070792950279,0.174804402974932,0.209667121585694,-0.377148187805741,-0.0104936439308351,0.49114184413749,-0.332093747337067,-0.315248279930122,-0.0576824309563095,0.432888325129957,0.293020838745625,0.190905046316227,-0.432231778027849,-0.208396271496258,-0.0400101352644772,0.0002800961252777,0.0580532197886039,0.30799334088836,0.439989910666334,0.315170140626998,0.179869107292652,0.530686403218716,-0.0194599852425646
healthy,0.0934017760990188,0.163959341196853,-0.0360650475416941,-0.191060182064558,0.0781500077049941,-0.222099651491127,0.0739656568093077,0.203074752611234,0.0788511433142127,0.179172856277107,0.100999062300404,-0.180695567720911,-0.249787764351914,0.13226391760521,0.0224482079776575,-0.209829783013014,-0.0296174874780846,0.482877608565942,-0.0602163963954984,0.0045017561477737,-0.315344021553836,0.0466614984376088,-0.0106315236194558,-0.0718629199468959,0.552397329568541,0.0834005284032392,-0.0972854551736312,-0.137658519257547,0.130019662113873,0.219546917822709,0.193149617645445,0.331476449863344,0.0465437981664273,0.038770607370923,0.350017989121375,0.124047596504245,0.10363639656981
healthy,-0.20248267938831,-0.236361563992104,-0.120324199739929,-0.0921654720502885,-0.230901847356876,-0.314862740842687,-0.589380780272308,-0.463175164783611,-0.308181192014613,-0.0735834375018597,-0.261409484031815,-0.386899139933007,-0.321914440806382,-0.113538999253015,-0.0347976586685046,-0.124167067461707,-0.198139992618855,0.420733362091641,-0.125313149345715,-0.429461361687606,-0.26319225920104,-0.200220641534974,-0.264500951829872,-0.288126025270339,0.181108558495678,-0.282833612089843,0.16371940276663,-0.0550954924897181,-0.114128021791415,-0.27692480914177,-0.129598032730849,0.255244545794224,-0.445934964704318,-0.40024984676412,-0.0245993644619604,-0.078218899464203,0.0009851012388756
healthy,0.0016528701864536,0.387191825342415,0.0475121772433998,-0.317320458489269,-0.0240818661783349,0.053963677690677,0.305133342849189,-0.006456039130972,0.419048779672721,0.321902034655311,0.246607034910229,-0.0624642466269805,-0.333675512672643,0.1644209255198,0.0328244755811323,-0.129888284503309,0.165472534549498,-0.192230373637629,0.0669806966779318,0.303891095207774,-0.335557135519114,0.0175893328684813,-0.0076489924833595,0.0584359907793205,0.464868780397809,0.130113367083541,-0.371001878561834,-0.31159851123849,-0.0217152889226339,0.419612257221316,0.251956407574305,0.287649033523915,0.212442038601396,0.376109059572244,0.214464368239833,0.384510247977606,0.003159048298891
healthy,0.127045656036334,0.272091000533795,0.0217680728310679,-0.570380367234981,-0.0198709598598289,0.0684855315665828,-0.0462998268118543,0.127495281702229,0.338756608129931,0.458981079075453,0.194700822377161,-0.123188939446255,-0.561036522311715,0.26291755054869,0.104955393753094,-0.0150637841656775,0.0019075423889597,0.268313499639128,0.0360731439815765,0.21656914132627,-0.498613696262137,-0.41035601633201,-0.268195423682299,0.0365168625687058,0.76231567665876,0.189691010090484,-0.39384988612736,-0.493945994963114,0.024583741661444,-0.0652614135555466,0.213325108684201,0.363785120301864,0.0381657649507317,0.131027453849448,0.434952639257812,0.398140297376294,0.254639464359238
healthy,0.203422856946938,0.600665807631914,0.379999806994443,-0.396419795878192,0.190034138389072,0.390292939691622,0.182406226535354,0.301950905392912,0.373717699552312,0.704444106856782,0.255241650620526,0.465658293006102,-0.115004933012279,0.550478281656618,0.159948513160254,0.300900685777039,0.393526416698797,-0.538876079556511,0.698586203577446,0.590184581826438,0.0639020874872366,-0.10894176755572,-0.0800094462908798,0.617972750043556,0.529640952443114,0.559753859855494,-0.428626231249025,-0.564208657109903,-0.0375688016298628,-0.0874577637673352,0.491263244453787,0.471414466870664,0.671319224888133,0.626775794591785,0.620161827048376,0.862667861323902,0.609337971536406
