group,B7,CD107a,CD11a,CD127,CD138,CD1c,CD2,CD223,CD226,CD244,CD254,CD257,CD269,CD279,CD28,CD30,CD307d,CD326,CD336,CD38,CD4,CD45RA,CD49d,CD49f,CD5,CD54,CD57,CD58,CD62L,CD66b,CD7,CD70,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,NLRP2,Podoplanin,TIGIT
healthy,0.10408858401267,-0.0668629355886044,0.13976484645866,-0.0048726576357277,0.158871168484934,-0.137550590425443,0.0685479469917879,0.203447230346286,0.212126599654738,-0.0710506467403765,0.0184971383973142,-0.0801911223880863,-0.122600569736587,0.235057227368671,0.236735721816631,0.186201487422379,-0.0956716865737126,-0.125823875112663,0.103386130721967,-0.132048036130462,-0.0280410844712143,-0.20192288274419,0.153401839494148,0.0588123544143684,0.28232475341467,-0.0103330959668702,0.0500087024520374,0.0589837432648516,0.0221301898953376,0.078835479495377,-0.142841904111016,-0.0615965927188377,0.151827995034921,0.0161505367827828,-0.245807671106605,0.212798585111748,0.388880266288801,-0.0167576447641945,0.203968549748947,0.017412830826355,-0.0527169120919419,0.131973441137003,0.162879747138337
healthy,-0.0434322226464459,-0.0303839446636029,-0.183333561560264,0.366640377882567,-0.076015581122107,0.170787367885367,0.0798299353741891,0.0069253057270131,-0.305334179472002,-0.372038183938849,-0.111356578143695,0.0133109196394057,-0.238625621200449,-0.181736171180139,0.411550664218375,-0.0893732105170519,0.036666866641394,0.0434503028725177,-0.0604585305081804,0.0075291457863919,0.263090947001337,-0.0629970423514672,-0.242111056962148,0.384651006717128,0.310709372721601,-0.24140730253223,-0.484028032948396,-0.161276236502309,0.594023742996008,-0.0431672711395704,0.185865451105876,-0.0781689883010922,0.267723204262248,-0.0298171421179048,-0.480451923327058,-0.0592086111926931,-0.0049090542814263,-0.336669755930304,-0.0398981194225994,-0.291633382565893,-0.0613535922098624,-0.120455685191215,-0.211484605701417
healthy,0.600927166223897,0.637340849814723,0.267461400583674,0.0645193961630616,0.669565717687371,0.629145516676853,0.101809448421734,0.608096865626594,0.390039798500788,0.399195686228013,0.652216796697068,0.636766537385652,0.64885110003187,0.501436947804514,0.418284993492745,0.670266628758115,0.628932244458178,0.651325770468084,0.609629207109607,0.189253724060133,0.415975475266151,-0.0778564555191106,0.163385997282052,0.349525524480931,-0.0106041359807904,0.364413314308942,0.38876922797816,0.681325657596456,-0.272469666815785,0.638766115320542,-0.025427725642344,0.639101477155096,-0.180393627066615,0.217323254576156,0.391406934278807,0.617324007274371,0.11169733242717,0.651927074086742,0.505322313940333,0.473179023505865,0.663504633514625,0.6368188783595,0.548695555739931
healthy,0.173093858439103,0.0622534052707492,0.183371640489072,-0.163521584123304,0.115826895805946,0.0552942675655034,0.115056524929029,0.0901678121570874,0.421237783255463,0.178445375704964,0.178727806847326,0.115309605776051,0.163924266006752,0.0834807512030289,-0.273645972642114,0.132715363265738,0.10725310060723,0.117444206333829,0.0626488129042096,0.114113418724861,0.239379221911115,0.262375322059916,0.0635183845819668,-0.161478756164673,0.252949560244364,-0.0771024239402181,0.616923664993586,0.189263612943734,-0.0197411973324027,0.0438747604534735,-0.16578099605908,0.110839159268054,0.21284170633173,-0.0048655565327494,0.0576824569555905,0.0416800144607314,0.214782392631431,0.353686792596867,-0.133785309211329,0.0616764895006438,0.0811602527098961,0.0917673782491437,0.0519596795145772
healthy,0.104327128245938,0.317917492691576,0.367430062002093,-0.168158467585079,0.136109288585753,-0.0301861063502293,0.386819190174428,0.129583029883449,0.487239839722103,0.338028312190932,0.205404960654609,-0.0550053816267211,0.184172670030133,0.559805922342248,-0.0989584016815371,0.11581859913634,-0.0412731916591313,0.107359275407438,0.174895772848014,0.0760841514256334,-0.030120527562809,-0.522149706647494,0.491607064330641,-0.0331066658648033,0.0194048404970805,0.345126683040157,0.388673424873129,0.098528913284775,-0.375895469951462,0.0963897002831329,-0.171044921462701,0.0040004751044955,0.306741565936145,0.202790841498383,0.38541077607607,0.444332991314997,0.511530405657122,0.338420909071298,-0.103335359993969,0.520926741160324,0.017663110875399,0.166602828998737,0.364427302217131
healthy,0.144824964964805,-0.0012572606046744,0.174957976431232,0.371421309096131,0.0834012343007628,-0.0314915791682319,0.248952685540573,0.0046968277613738,0.213526958017183,-0.0589856783067159,0.164560041104408,0.150088333823375,0.131616146431626,0.383337822067214,0.447448171144811,0.182021674357801,0.111791424516411,0.135191218658101,0.207307372296395,0.192272276540567,0.446489245673216,-0.175447450167698,0.191396233188383,0.325022191145515,0.466700611566486,0.0563475246689697,-0.354375183878974,0.0932694479763446,0.291076606505191,0.116551784201173,0.236911596416533,0.026916176728203,-0.208425439080127,-0.11151280381946,-0.307647091408926,0.208685976559063,0.215096663269395,-0.0887527885431295,0.171119099351183,-0.0133028267544094,0.121138128674201,0.0546265314812466,-0.186905024217265
healthy,-0.0635217180263096,0.114756940357057,0.645934535603425,-0.537891438443047,0.0914092337293509,0.0240057203121322,-0.0032581194618176,0.0174702122930025,-0.196089321274627,0.798732143935019,0.0781574719370707,-0.0455599413286613,-0.0016059973362464,0.314002482300788,-0.456167959659373,0.0897505089693632,-0.0455860765458448,0.0315388664387204,0.094734048489315,0.0294685655567713,0.0019068034206409,0.206518030414021,0.352534095220384,-0.481317129517923,-0.436567591880178,0.477963260835109,0.470180032719115,-0.0412263926107402,-0.496175325953036,0.0513503856734581,-0.162946155351443,0.0297401208417374,-0.0144732035470753,0.384661557725627,0.248732873553811,0.0523255161469526,0.177622280965991,0.236108385732477,0.121807508794079,0.830805641726403,0.0637940219558262,-0.0120114007275287,0.502812284394217
healthy,0.0231303619548585,0.0442858008214801,0.606553364523427,-0.483852929397693,0.0427474604124717,0.0806794699055234,0.253828429470892,0.0586540191806946,0.718794648781138,0.675815046321153,0.0774816999634703,0.0325241718167511,0.133374413456257,0.0515951003565744,-0.49070929690999,0.0458269560072744,0.0445550626342592,0.0714482193873349,0.0394801360490913,-0.18918964768149,0.0385383195862802,-0.428894526538654,0.481095910456755,-0.361736696843904,-0.176091477790094,0.293317222433008,0.809593955323798,0.376475698041536,-0.662848217820421,0.0280026519207444,-0.59681291959189,0.0647600524844208,-0.0016462457910333,0.410115654317042,0.578887210890526,0.548819591013747,0.633916890591485,0.433073329560688,-0.606694694906229,0.690456727871701,0.0268955551881096,0.0341402060953149,0.167042264150748
healthy,-0.0297078554385323,0.150066163269148,0.278402691133308,-0.547643010129439,-0.0401150606344394,0.0370033385610285,0.0269942653321632,0.101204893669977,0.297563363729567,0.512631112893806,0.133992698344786,-0.0113612571345852,0.0149324696182264,0.112455969617402,-0.40563815053348,-0.126763144054245,0.0552716704015626,0.133464494139135,-0.014380312911638,0.109891074536466,-0.018075306619507,-0.0407211226632598,0.308929607471551,-0.401185112159752,-0.407813245882811,0.198322897659149,0.546875579949753,0.242963733761696,-0.572234484932556,0.0294330504958139,-0.454861177120517,-0.0096244772585408,-0.0353101327329269,0.288143896926547,0.393513730208639,0.202276319078725,0.22040735618658,0.411808976467089,-0.199872743484769,0.419242125883106,-0.0057270356673406,0.0987388671628551,0.294011094593169
healthy,-0.109864910925299,-0.188497701705588,-0.423906101891898,0.345623197959288,-0.194984174903781,-0.0694028451053585,-0.257268502176417,-0.29232773334531,-0.237026058669868,-0.384468514590168,-0.298681756153691,-0.16454414571307,-0.243779124561826,-0.148845840271432,0.0124690934960331,0.051144645843873,-0.153714034816357,-0.1894899183508,-0.128490790912827,-0.0555057056449029,-0.188525224258893,0.214976958714066,-0.426803911085276,0.056911484618232,0.0266077619346586,-0.278340379339142,-0.396240717360236,-0.37124103025569,0.18728229998487,-0.0469589849623054,0.210142277692596,0.0454449714897929,-0.243664537464009,-0.286088072076876,-0.309952365263237,-0.487176693941729,-0.427681566441743,-0.486363985364468,0.0538170758264882,-0.459441276082516,0.129255987755249,-0.23368544420697,-0.495120102136077
