group,CD101,CD11a,CD127,CD195,CD1c,CD2,CD224,CD226,CD244,CD279,CD28,CD3,CD319,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,-0.350944548291937,-0.670786137857168,-0.004435367847906,-0.490134964434038,-0.144421404113786,-0.433571853947082,-0.374826746528791,-0.115485202942805,-0.479968241079984,-0.234194286243636,-0.188381252696944,-0.242001669380122,-0.14995492237361,-0.0987030124116434,0.584981697712249,-0.165846508743184,-0.391172771267642,-0.239717756641267,-0.0140407217427989,-0.0841649555257269,-0.431488384233669,0.0636810204613271,-0.35333804493613,0.381893628256375,0.311483172458579,-0.211627756352088,-0.483249298811546,-0.212226348272593,-0.52789186758495,-0.674482397974064,-0.173056040499558,0.189716294524079,-0.695990058431866,-0.291326495336716
healthy,0.16746907292594,-0.536285018467091,-0.0370859704099869,-0.594479007858668,0.0921597031359545,-0.472522555656634,-0.207785447261046,-0.302876735868202,-0.642493691751045,-0.481287914431091,-0.0412729835982349,-0.244785242077145,-0.312817097222318,-0.0515637303320442,0.452013950754345,-0.171902262691878,-0.495292341839651,-0.0731637033363279,-0.0570407109643367,-0.052311913003829,-0.573438906435058,-0.314831034210263,-0.292819662257716,0.135551692179602,0.140391351730518,-0.299720591968941,-0.399864097692469,-0.270830819748786,-0.572261230422862,-0.673354692864358,-0.223134826393312,-0.208643004871352,-0.728860844575088,-0.445638885629794
healthy,-0.134936965267229,0.166119810085495,-0.210422502815357,-0.28542014112598,-0.588498407406703,0.140072723259417,-0.37020580244148,0.0742588229654139,0.148245800692238,-0.401327264871961,-0.464612426142577,-0.0480942711594124,-0.307867414363512,-0.336434382972854,0.103290528772708,-0.145376169639196,0.25032136999111,-0.195435800733637,-0.11420874711661,-0.094784537037507,0.0656398945093459,0.154756285679698,-0.450026178955297,0.25070534852334,-0.005031458597525,0.242225150638297,0.0775942243841013,0.020976559104796,-0.252600822435065,0.304811860754695,-0.389924954034428,-0.622846039163661,0.0088158487704865,-0.304511021186816
healthy,0.0192915926189919,0.151501868587641,-0.333990849475546,-0.266011459578994,0.0420743669346506,-0.089734635943129,-0.156809429295588,0.367069481661849,0.172007522578228,-0.0947293666912075,-0.368470444102868,0.205797237625132,0.137573416964905,0.0820261597171165,0.411006700491838,-0.0144001123202242,-0.0301426829143775,-0.369989651155951,0.01227555423425,-0.0805469597196357,-0.222501481525034,0.716620793553302,0.149791751264381,0.0220266593466658,-0.21267221393367,0.197033448788101,-0.14250138661484,0.129401712866336,-0.050500484350362,0.12576310935064,0.393677692696502,-0.225489031318137,-0.194439823584053,0.131756534363585
healthy,0.137716646381003,0.108807747387811,-0.0209222672148741,0.169806383770402,0.0858201017885099,0.294919155986312,0.0686161799053799,0.0668887046950397,0.134334390324927,-0.0413846943301536,-0.0796750064902183,0.0732312558870286,-0.0834834405296353,0.0096872221330541,0.0942377567081534,-0.0077575389698481,0.0825426075285508,0.231647601738437,0.0866061574403369,-0.0257430888831914,0.0143234914119461,0.0157492850715709,0.0287534301889856,-0.0936659617744327,-0.114776868696223,0.0964568064012134,0.240193330345704,0.153119784362267,0.10162492474134,-0.0095425865821995,-0.0418276636395385,0.0238807845719285,-0.19461978592657,-0.0483328038591521
healthy,-0.320282273213503,-0.292867729650485,-0.296183393807606,-0.0602854580211576,0.0818765531417488,-0.510168798756371,-0.159694527312252,-0.200452766153602,0.0552919710981262,0.221356843933071,-0.284522618562869,-0.42834177420969,-0.0963934182902235,0.104495831564298,0.0894991114822642,-0.21941606524592,-0.203320034536099,-0.19002388020258,-0.303121157462606,-0.442393210494258,-0.0692115300675497,0.0389920405324829,-0.144432448702048,-0.161735151995214,-0.0705977703515307,-0.665269939093889,-0.103323374376689,-0.0229526533634689,-0.223372069826704,-0.261780883503787,-0.010857290929913,-0.0068542888937236,-0.214077274455978,0.0256982630968462
healthy,0.0912472499543461,-0.40055747250963,0.618885757060636,-0.258263306118223,0.0260501090870368,0.313383659570868,0.264592326327517,0.301506995711079,-0.572733335335889,-0.136178809263518,0.646212606240536,-0.20275813109428,-0.185988644299025,0.0308403735294125,-0.225296088144972,0.188055245777036,-0.19388866371133,0.606209688195011,0.618365442857826,0.476078896277141,-0.196340793828516,-0.376938019875136,0.196875030580936,0.538422028119433,0.382776430544507,0.424959466592264,-0.177773560202936,-0.225563013724995,0.183643597863267,0.154420947475554,-0.153013540161954,-0.0141641489335527,-0.557630572015904,-0.350821212734636
healthy,0.431955335300863,-0.374316909162466,0.411213504749597,-0.153703646854284,-0.0500019264631773,0.065941251900076,-0.141585932384133,-0.46349369370798,-0.574977529286264,-0.14144256356131,0.390027932274462,0.0941061351739419,-0.278313203228346,-0.131592360637728,0.558452511909831,0.0338328779057955,-0.26565370077888,0.199722741717116,0.371874202645816,0.290777135619663,-0.300398273886305,-0.522015081618402,-0.310379877308283,0.665892988856683,0.5802916440784,0.527507355403752,-0.251800995307175,-0.422257541915272,-0.489903792991141,-0.426144985560685,-0.300919668871167,0.518738566251371,-0.553642719385923,-0.214464330898002
healthy,0.0085476835863813,-0.119851021778727,0.480939734070511,-0.0838956143882857,0.0297320612065922,0.0711444126819376,-0.11275416338169,-0.437425090876224,-0.186482366056606,0.341037114372747,0.507849767170839,0.125100503490633,-0.12249677960056,0.0235017348626139,-0.0914424518773376,-0.108714097639879,-0.0843921907516116,0.274956551542122,0.310997165627974,0.224004006462931,0.0484387567476079,-0.621505928959752,-0.128600225090861,0.477028697707327,0.535888992737699,0.115814579936357,0.014746870143126,-0.419308679597089,0.0077157033609747,-0.0318539926447071,-0.306774794823089,0.427515845960744,-0.226293281601819,-0.0878499605360909
healthy,-0.0476139356984485,-0.501565458810609,0.476365032556287,-0.34673794437621,-0.178737518467349,-0.0465627823765805,-0.312542051395639,-0.256728487233442,-0.674195099858833,-0.406662457223655,0.158802782047297,-0.0621599650023055,-0.433594250097546,-0.229298641528962,0.720402536299926,-0.63938140653755,-0.488503794931055,-0.0156795233719504,0.245878689799781,0.17727603797771,-0.540104133603464,-0.533240169730746,-0.44222425621611,0.515457729476933,0.693444263958845,0.251989555560231,-0.429029394519662,-0.478459599199583,-0.645843348329036,-0.566772064106539,-0.507712232541501,0.349497017500748,-0.812845140312882,-0.534494431633679
healthy,-0.0569790280723876,0.631818517435577,-0.377240422652333,0.31879197265616,-0.0546126484730978,0.185417240429056,0.24664091992699,0.615261191497446,0.789935541627313,0.176067510608456,-0.406042829241743,0.501245142152685,0.493625850944086,0.275645531154723,0.0274171150945317,0.323593105487896,0.542751481910742,-0.327456681891199,-0.204258272677847,-0.0167334558133717,0.499637731386424,0.801366574467018,0.554028352595921,0.0026628323621715,-0.168414008274296,0.0050100859316972,0.323044637665094,0.515304768608264,0.600053381813143,0.629997837353516,0.692580259368764,-0.256225530487742,0.7500788270751,0.399598726111682
