group,CD101,CD11a,CD127,CD197,CD2,CD224,CD226,CD244,CD279,CD28,CD3,CD305,CD319,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,Podoplanin,TCR,TIGIT
healthy,0.380799272336737,0.469252358494624,-0.0674147080588016,-0.138963094940526,0.218476582114285,0.427989084373416,0.30122378489645,0.50848718822317,0.235434144181904,0.0284816513571625,0.289603393453591,-0.0329527640070384,0.123483927404874,-0.140214650994863,0.195134049994909,-0.524585568246808,0.137754493378146,-0.0006654831351419,0.177932313827672,0.235757619301553,0.0450665717560687,-0.072722647681898,0.307673694362984,0.0356364861870287,0.420098167864263,0.0343876442123673,-0.34911684328131,-0.002707553959996,0.246787245279252,0.200448078191365,0.469117916220398,0.393597927141552,0.207812455357379,-0.315628375255096,0.482401551059272,0.127180321124706,-0.0449790387473829,0.208801942768219
healthy,-0.0349963159146998,-0.157933155293133,-0.14075445799908,-0.0010565619602508,-0.121462894040284,0.0521870846463473,0.164910652569222,-0.112931380533312,-0.254100242897949,0.0102260614849002,-0.173092108692194,-0.0291607982027989,0.0640374476621457,0.228156451899492,0.213678288372253,0.126884308256823,0.034884259666115,0.0774253450228908,-0.0519551835002505,0.150146342627814,-0.0548119997292535,0.0500353887855451,-0.131671425488508,0.0230205957850295,0.0935932274740868,0.177230969526548,-0.145096151744603,-0.396358563134673,-0.126741687466304,0.164271141458356,-0.071517806002276,-0.074867487121944,-0.0040879844809799,-0.238340692636026,-0.213085042293779,0.139580131058153,-0.162756986819272,-0.194571118334204
healthy,-0.154440690412618,0.449236547131061,-0.335699737473971,0.032030049910147,0.0149985873400245,0.252032774617406,0.539596533783132,0.721926874215139,0.19526696140151,-0.202759451813246,0.0499857288069005,-0.106509475576351,0.385783749908618,0.0859910467739857,0.201320979886629,-0.055967725053672,0.244501032649127,-0.090126199874153,0.370068050517176,0.0089579421038895,-0.384964635717249,-0.182232400389876,0.544377449212167,0.758572004617988,0.381613715125955,-0.228654628391958,-0.301007451603107,-0.396135211313424,0.177801004853515,0.667658274423843,0.496725464616158,0.315336935612648,0.422084407582351,-0.0358562267898705,0.725296343335643,0.287263605426022,-0.0445351699962119,0.444471218112504
healthy,0.0795208968111373,0.0637737612483971,0.397106018936731,0.0260530747454393,0.277415459666077,0.23493660290859,-0.215518453739634,0.0079353837090654,-0.0001053141251763,0.512245147336569,0.0035677234809202,-0.153809610514215,-0.0982959678323404,-0.105412252003919,-0.196220032007342,-0.186333019935312,0.105652754677122,0.207674733830038,0.263395387031788,0.471237458293229,-0.0350255193368753,0.195925029623072,0.385756769448467,-0.819245771107463,-0.0487901231579981,0.262365115718038,0.462358976320185,0.154586292724677,0.240022878878184,0.159611750222282,0.18371634760406,0.116061311120147,-0.350102745389787,0.301360253380061,0.268323071570512,-0.0444310585168754,-0.274489219129749,0.031765989172924
healthy,0.136032875821957,-0.178927703359976,0.275702587048768,0.168568774194506,0.0594662569904888,0.0519286616178592,-0.252427088709139,-0.24533469606355,-0.0075621461216654,0.513839601212154,-0.154822599838874,-0.213129349295527,-0.0843289329021628,-0.224366361172344,-0.0846437324047354,0.155082670704548,0.105402939962619,-0.170818477698979,-0.148697964433201,0.29403932936113,0.297720658102187,0.164690161465708,-0.0138604248269897,-0.117833048375212,0.0029972377220304,0.136830167804984,0.0967818983283333,0.0710666113413113,0.0642362720629355,-0.377679993633323,-0.0344600258264033,-0.0028866584002736,-0.0361202476733922,0.269805243215404,-0.0992896789152533,0.0748509238922027,-0.111516942009197,-0.0817647866550947
healthy,-0.189668413326855,-0.0349050382308479,-0.344467639060137,-0.0710429803684168,-0.0703099569893901,0.188510617385328,0.0220898682593828,0.068924485844439,-0.310389161833752,-0.418950835136757,-0.080553993828,-0.0208482657923226,0.0820153836892835,-0.0887796061362545,-0.300374722544796,0.233950510449769,-0.040687239460442,-0.189253875843568,-0.117645786733869,-0.466156138956925,-0.0338212344537363,-0.213353190648788,-0.173057432217189,0.636464741151029,0.0312591725857002,-0.27694607830772,-0.45105109533478,0.224555904123744,0.0578974278852154,0.148462393202555,-0.0316350130750314,-0.144691588569057,0.314463358539065,-0.18710249997215,0.107111804733637,0.0956377482873149,0.145817029356631,0.0006820320032819
healthy,0.0500950276719352,0.554501447368863,-0.329587815297583,-0.0750857846103567,0.0848839954919877,-0.0315328765113919,-0.0954933866424044,0.740702118740727,0.260434233570888,-0.352490198446923,0.477873390043799,0.352774945875393,0.365220233379702,0.15748781229626,0.0951634157570775,0.43394041234148,-0.0232319261434075,0.0908859250462973,0.217972614201063,-0.360319262873894,-0.16412730996977,-0.130553646932013,0.38620317632111,0.559486525561253,0.0227197772565645,-0.136200016526939,-0.0267356911965658,0.0369515592654439,0.407033802678518,0.406911565565903,0.0416806236154064,0.217190504412331,0.290880402550074,0.111512875887452,0.683501991266193,0.0731986032387625,0.492156348029865,0.464634738632519
healthy,0.466904560615046,-0.342077283192255,0.495922559291986,0.49032229721211,0.13814160328069,-0.0812418710808273,-0.410436633322412,-0.542834798651043,-0.127734896987134,0.471066679051857,0.144625175487286,0.203183593559133,-0.246049725669959,0.168824948183403,-0.0497140306057717,0.61420746590884,0.0425020053093848,0.232361584529349,-0.233887035978344,0.260977400127907,0.452871509680171,0.371619580198087,-0.24171846260288,-0.476549365646726,-0.237049832808877,0.665551436465762,0.641814347558819,0.504119513368373,-0.212447838287877,-0.372559131045114,-0.428041315778191,-0.362006629184118,-0.262722050550114,0.560796339474682,-0.5175986060693,0.0819820164801726,0.17136938776444,-0.186832371657753
healthy,8.40911251630527e-05,0.0758546749496782,0.334798270551239,-0.085660855128676,0.13337851279706,-0.0935947907162407,-0.450340264705858,0.299413862523776,0.409943863359701,0.38091014354537,-0.0101720585284546,-0.214202880714633,0.0787053977495918,-0.253784146377984,-0.0854313917661773,-0.32217363559389,0.182993624144002,0.152819458802601,0.0037125774635428,0.212234771316276,0.14589852291351,-0.0533321783176359,0.384297903752909,-0.513568061250978,-0.0500808536714999,-0.0964952908547665,0.255544413519194,0.191761082739545,0.123010646832658,-0.233187164857118,0.180676912637427,0.0774646563275776,-0.194291601414346,0.385901502367784,0.0902699766686152,-0.0730032223399905,-0.0357384564556391,0.09059110299671
healthy,-0.135878786862248,0.24368803576838,-0.5832032075616,-0.401307961767336,-0.219018853352241,0.216514083627217,0.166669850675728,0.55133176953618,0.301622873476634,-0.318111580739681,-0.132752450890987,-0.560831237435744,0.358974350742515,-0.277537109148322,0.144454711081639,-0.618770357620003,0.391820357402357,-0.385236932713123,0.236810610456452,-0.144533338416845,-0.432223140998597,-0.313114335257315,0.415674045036069,0.561959631731646,0.325557401891752,-0.544424064166747,-0.761535328241834,-0.46812136508224,0.288991584234355,0.451043806093291,0.434045141672955,0.333491591130894,0.459117241787803,-0.347611043816983,0.694894157392297,0.13875264217474,-0.206094185860527,0.417940671635038
