group,CD11a,CD127,CD2,CD226,CD244,CD278,CD279,CD28,CD319,CD326,CD4,CD41,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD94,CD95,CD99,ITGB7,KLRG1,TCR,TIGIT
healthy,-0.0036758585081005,-0.431268643820178,-0.130486101003945,0.187296158229321,-7.55268727308942e-05,0.0807455354094287,0.0942143250131369,-0.277504046441322,-0.198285020586219,0.0123145318075289,-0.218571000045702,-0.019482159515114,-0.260912233039295,-0.0402143724052444,-0.126275319265782,-0.0430724865133028,-0.149516772898715,-0.187542099889402,-0.0889116812353788,-0.181113254880967,-0.456792874402147,-0.657787808254283,-0.0578119972303389,-0.18337536356699,0.0443248133253106,0.0075654298407099,-0.402598019367217,0.0629586366272631,-0.140981711288069,0.0233341878579905
healthy,0.344529435290837,-0.231558370925627,0.293093282577825,0.0445832263545995,0.524562337018878,0.224616202108685,0.602126137967372,-0.0669525051404361,0.31239793229617,0.0475665311073965,-0.0175815500332691,0.0938788519755728,-0.35406484926616,0.117888306493805,0.452546480844035,-0.154600622260777,-0.0357964709620829,-0.131555981962505,0.332846476715866,0.22275258840213,-0.165351302137389,-0.273595256440364,0.39292764664326,0.122104352181634,0.401805534725729,0.418417999473697,0.158475254126645,0.622184261631435,0.183651643842799,0.453127429681736
healthy,0.439818837744621,-0.488895205102075,-0.0095857085964924,0.462892387109182,0.710646811754619,0.107839093491629,0.298907091467946,-0.16453340375946,0.364509365783981,0.198626909613566,0.156669022009691,0.0736749439741414,-0.330923818711602,0.152782823211074,0.419541215140742,-0.0345446150709776,-0.516469730829676,-0.274723353929208,0.486163320431628,0.672269527546067,-0.390598032331539,-0.472234180170514,-0.486911486737957,0.53304731283419,0.556754946475721,0.369279811415332,-0.157044947360043,0.747565857079632,-0.0848283548879311,0.479803646866702
healthy,-0.223074198521793,-0.0332853832971543,-0.329830630677198,-0.0454623455130835,-0.274552042336504,-0.0649797577086927,0.131939415494694,-0.0065478725775614,-0.0374166701916395,0.0233841624378579,0.159154945453643,0.0180992625852377,-0.167766441252746,0.020261155526001,-0.225257900958372,-0.118347000491194,-0.0668465174568672,-0.156310393739743,-0.174485097562137,0.221211838700073,-0.0916219482032646,-0.203968728941234,-0.711940665340263,-0.149594552377325,-0.0685779294719563,-0.205171990040318,-0.100195257367597,-0.22660489595661,-0.312186965102175,-0.0015107273279169
healthy,0.29683563814568,-0.565980060119813,0.126319658939758,0.139713014620834,0.382348911228921,-0.150896946682959,0.42591238992262,-0.371891804381275,0.174314328859967,0.067092816309393,-0.147974490105302,0.154354569851963,-0.425758744574925,-0.0881791068174018,0.257993346664502,-0.322891658321102,-0.29398177782469,-0.297045253763815,0.0974334191710482,0.485914085822542,-0.354754350542713,-0.549326002996707,0.138056267970246,0.270732130098839,0.248936527956719,0.246695072926982,-0.307507239203262,0.378043540952356,-0.0586770013859512,0.294873146581527
healthy,-0.221744017821494,-0.248543901716093,-0.42448073011624,-0.285942980420823,0.0449476768151536,-0.0511631792202736,0.0378440272712546,-0.204810447886366,-0.0426020971465841,-0.154010076878766,0.123367986377887,-0.0586913435486071,0.164893921003347,-0.271685386171135,-0.359864260492874,-0.368873445248964,-0.0684829805900119,-0.358602056252558,-0.275782119385177,0.132200308719996,-0.0314131780943543,-0.128840483428729,-0.705537299684594,-0.16765456442086,-0.205749743623634,-0.358435557584795,0.022684626168228,-0.201318408182818,-0.289609357882704,-0.0306451014261644
healthy,0.564102788942179,-0.635978644152445,-0.245057893256659,-0.295868104086787,0.745799691608105,-0.333703791660997,0.204522168010664,-0.639482985431164,0.284837944721766,-0.0075679895288319,0.0065464240714386,0.0758398001531222,0.266924267572906,-0.0970899987181474,0.280143997430046,-0.558039148559228,-0.588338959617673,-0.520454304955621,0.345772807443596,0.485138983552732,-0.594039966191535,-0.291935294322615,-0.26871904351848,0.309392916716254,-0.132100018589472,-0.0403588948824974,0.0967843076645151,0.767130099549491,0.190963100816564,0.470595682968794
healthy,0.537447419376001,-0.551146092187202,0.0977725024771058,0.662044217949651,0.660612410716815,0.153781520901667,0.0403506198228844,-0.562954005757821,0.335050915448363,0.0381272659660894,0.0174246659715055,0.0334234482924873,-0.493586414583594,-0.0006029074561529,0.39698694350481,-0.417562374924028,-0.316531828526153,-0.238123422808558,0.255250737034321,0.807832991261245,-0.765420867324623,-0.672002450041844,-0.192372848952428,0.561191007812315,0.523317971077761,0.559851479198876,-0.660342069111968,0.650652424193029,0.0781722222890266,0.159342074409942
healthy,0.217088061391959,-0.467416922288405,-0.178182291415538,-0.263284013289167,0.575394876255562,-0.0388020334222384,0.292847077174798,-0.218027996496934,0.31846079061468,0.106568464391059,-0.0871792486599149,-0.0385382822840404,-0.155845940290939,0.0289657993698853,0.0899898859804325,-0.341362017301934,-0.364671026754309,-0.416937447979672,0.311154662947512,0.127975972809085,-0.38477778986746,-0.325851372674363,-0.166750678413315,0.0737840281300462,0.18159691845373,-0.0120727850101175,0.0581288526717593,0.556024600347215,-0.0764903060047147,0.238263835576619
healthy,0.388132501944396,-0.559214985629445,-0.0999024161141084,0.170633876734071,0.611012300944834,0.0901235010867489,0.353936326081888,-0.247716231797248,0.407385993085326,0.0690386833479321,0.163133796008151,0.103736919044207,-0.703487594830965,0.508072289941844,0.364961208296055,-0.0941716078380403,-0.350400500682518,-0.30122995508448,0.470497213411323,0.531368406966777,-0.550379345124386,-0.738951241278116,-0.345353029722192,0.418662007227334,0.555676251032741,0.417353313402378,-0.306193873706587,0.764551445206356,-0.139214328464151,0.516164237689052
