group,CD107a,CD11a,CD127,CD138,CD16,CD195,CD197,CD2,CD226,CD244,CD254,CD257,CD279,CD28,CD3,CD30,CD305,CD307d,CD319,CD326,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD94,CD95,CD96,CD99,CX3CR1,HLA,ITGB7,Ig,KLRG1,Podoplanin,TIGIT
healthy,0.034935135690546,0.531645220013699,-0.275285934889484,0.112927794365054,-0.0223555927393752,0.387065114799828,-0.224563895885884,0.242618564420666,-0.0389011841611982,0.417759273573971,0.118807222878482,0.0695082305812994,0.599158868952313,0.0955374070641975,0.166963834347892,-0.0619291355819879,-0.0059744252277954,0.0879739073967317,0.215026819313462,0.14621798880342,-0.0748817320796571,0.262696462606558,-0.592263568197344,0.207437658540806,-0.0572171866768453,0.428074052101914,0.176662397934348,-0.0078326930930306,0.056786511924445,0.293360051669099,-0.0060560640737912,-0.0227645250798376,-0.512210480479794,0.0523110865440089,-0.0250449655218249,0.588163213794622,0.205852632801615,0.564325732582189,0.223260295920157,0.401955725166122,-0.0447766931436948,-0.0208587530159376,0.395594048629019,0.193068978858624,0.482185524908755
healthy,-0.255588551179614,-0.55075339174992,0.114517757897848,-0.126358298379287,-0.189465195877089,-0.408349241811661,0.0895299336459078,-0.498313509011948,-0.442086746707948,-0.557040222098271,-0.273545261713773,-0.121646532856951,-0.48411803397153,0.0022843988103079,-0.0697554546150019,-0.143781442453095,-0.219834985552367,-0.0578320857161587,-0.422886857929939,-0.0790305781515681,-0.0767953603134337,0.0151380896214056,0.300099458212517,-0.266570518343257,-0.0701674592254237,-0.517949061513209,-0.0436904341776488,-0.012194262306894,0.0522529611466442,-0.449231400606476,-0.528768920630311,0.304482453116692,0.132864864810268,-0.310803206822237,-0.399530274444861,-0.440299868888595,-0.0867579700693371,-0.552874154673617,-0.365761386987734,-0.210009362571599,-0.106627656461573,-0.20413435938354,-0.711420938364352,-0.159272035799163,-0.44413357525205
healthy,0.361566226334938,-0.337505834009337,0.534783730212606,0.416821248944214,0.134490699682846,-0.0176041331805041,0.539643622120703,-0.0161873104340531,-0.0897896553867786,-0.403224259971113,0.393306276195423,0.374721053917611,-0.0109262628372765,0.404203121172845,0.130390723085044,0.439192082318924,0.147905065959888,0.316963360752257,0.131691219872618,0.354130858113096,0.120956541509384,0.136089921506443,0.308492023183189,0.0415062123644746,0.252442836441352,-0.303984231546905,0.297351549584234,0.361571180779723,0.321658307067394,-0.22729987221464,-0.205554361840616,0.351496079049285,0.367263927528951,0.23755277849538,-0.104563625888477,-0.0882204560260934,0.30569162952376,-0.373738237264434,0.235759964013174,0.0158017705297786,0.57078887937536,0.25683114456164,-0.422972644879956,0.338102784241526,0.0203844596458317
healthy,0.0399777185508011,-0.141037802879373,0.342636333635052,-0.0325956909002637,-0.155043874372099,0.282207386406569,0.022917735782668,0.0555659673748855,-0.261171943898511,-0.250583213243635,-0.0837708046812037,-0.0720635151452139,0.247548747136656,0.382975468468676,-0.242859905027293,-0.0451388039491205,-0.264131094261224,-0.0434361825141264,-0.0987879363652829,-0.0469665764773894,-0.106580389786889,0.0443321746429108,-0.477848739547902,0.138514737507886,0.0971432523027323,0.070964632905094,0.349946229073946,0.0889828715238578,0.0938349762746799,0.191255731617382,-0.547095173165936,-0.0803036098580796,0.110558828161238,-0.333230203026132,-0.23038249052342,0.113975494134379,0.19497122769144,-0.0839357265088535,-0.305408992219709,-0.0123214701166026,0.197120654708834,-0.0400417149876637,0.201421095312634,-0.0136715879812703,-0.12361967589706
healthy,0.185966041239002,0.479495111381769,-0.191007992455791,0.0378625486785475,0.0213171291366026,0.184869604776349,-0.444190503225095,0.106949847457411,0.568954552224023,0.48859960871375,0.165602294415697,-0.0958222363453935,0.555615941099275,-0.22584628607224,-0.0102709653367753,0.201617353615612,0.176287151222349,-0.0567840058081732,0.367003231393314,0.0217324724417906,0.0616667460077297,0.236017438348205,-0.430101474430385,0.0176746090583296,0.165365933471484,0.545232839179314,-0.12889702364969,-0.262613557577004,-0.0811657098525865,0.391317574889555,0.221010585066128,-0.331243922762803,-0.155518498693115,-0.192306737864325,0.458366408552871,0.542273676525494,0.153606736613397,0.463703252449711,0.175112927320863,0.0384696914109595,-0.144049877091841,-0.220250766330115,0.576530053648563,0.0982278359479078,0.285550930135293
healthy,-0.0665549584580768,-0.25481116056812,-0.544215667876486,-0.140749474694783,0.224409087991587,-0.177648472884028,-0.193750808705891,-0.448820616017029,-0.174600416264499,0.0842341542143329,-0.180170830603196,-0.194372102631076,-0.259063957979701,-0.418720365016221,-0.546927733920898,-0.163183031580793,-0.155103816231947,-0.154844512355437,-0.0886830198825553,-0.0910779348126659,-0.0759044620015608,-0.32558086533734,0.0744366245193285,-0.284632183169489,-0.319616159489057,-0.116550112703621,-0.229393948233775,-0.541370733868347,-0.497846947962189,0.0667983643757521,0.0482160159109156,-0.166587405681587,-0.124754433053264,-0.122180533876891,0.326196966828792,-0.19439698686874,-0.224931496868881,-0.212421803273819,-0.0511140586823614,0.0289972946392439,-0.217784163310892,-0.0076237591498408,-0.0258484677503006,-0.106887577407108,-0.0738180971217129
healthy,-0.177568530451359,0.269307352572674,-0.559783246573892,-0.117395339730638,-0.0002584989508549,0.235160033068868,-0.269875060133151,-0.46840406336009,-0.430483511640273,0.467145943336232,-0.0913021614180916,-0.111516631337243,0.0491114578253988,-0.529540024795462,0.0134971979379809,-0.0745216407280977,0.0146084392702707,-0.118985742149374,0.101829329155973,-0.0849592229613381,-0.0726204099827793,-0.0880369022261722,0.168700533655499,-0.271028993933129,-0.456305550863642,0.126095761449329,-0.536605133932691,-0.652276399986873,-0.685063095720261,0.200479749539916,0.193380968181141,-0.443867458732381,-0.344733120594064,-0.379593282661465,0.140694943652522,-0.275353083343036,-0.324833770676157,-0.258538506189611,0.0461284819074905,0.0559799682145323,0.152672936612438,-0.0849042924041623,0.483343274838358,-0.14102955427031,0.255327190244078
healthy,-0.0314830389161973,0.365572412674521,-0.429207627518231,0.0167992838479321,0.280136199906577,0.157421511551203,-0.448477366976219,-0.0944178216366239,0.45490114158167,0.57266305622524,0.0029165306733896,0.0111576622481477,0.154107908427284,-0.409266740260648,-0.103563738622947,-0.0702660166012196,-0.146602356901682,0.0071676631468913,0.274258621908489,0.0242322426262275,-0.111252297544373,0.11758906848791,-0.566208493807937,-0.0302616362715202,-0.166759984135112,0.275532656420523,-0.202873862382975,-0.402043378104219,-0.306328044586011,0.295826668334243,0.505210913644444,-0.632642105561502,-0.589641229870924,-0.522587127938695,0.419699633214562,0.479216694389291,-0.085151831755063,0.4105005245032,0.300240728563701,0.0530120475612777,-0.516456301810462,0.044166578295829,0.53405531746111,-0.0349616860046923,0.219470855521125
healthy,0.109064004690262,-0.0715206241314837,-0.415488594075988,0.0152480604659116,0.0771366020116251,-0.308288381023511,-0.0591627662637834,-0.250874839075147,0.425221438827504,-0.148906017197445,0.0178451446043888,-0.0426317407898284,-0.525154250912636,-0.586087835301142,-0.190160249732563,-0.0266405451965456,0.155945611974599,0.144006104054655,-0.061046847036939,0.0134455295854545,0.127052186128674,0.0240593838667227,0.229452341986837,-0.139680658657535,-0.18555441454176,-0.0805229639614245,-0.237748495473389,-0.427564382155202,-0.107043352209137,-0.271583891010103,0.565730143847485,-0.187106696927036,-0.274294271907531,-0.309147176213341,0.232608360898513,-0.249688235132432,-0.117816621762687,-0.112903991410212,0.200999858541855,0.0564117052149276,-0.479143287148174,0.0076004837830753,-0.23521349460074,0.0538931623140488,-0.117599266313887
healthy,0.121564979004287,0.477026264639967,-0.440252685059587,0.225325830948759,0.17113289373445,0.290613018647231,-0.294157192564614,0.104108303425145,0.358944030854492,0.598326261952806,0.271336468361182,0.164146942356135,0.27675899165168,-0.204479217877202,0.116503809202918,0.0872301981664283,-0.383983599127777,0.161857923441385,0.444848988366922,0.196626372824265,-0.2805597395593,0.317943483755698,-0.591574401540726,0.55162242913305,-0.112055497698554,0.531981661816423,0.0775264156013025,-0.20551855437621,-0.0901582362899593,0.508528697092933,0.625088120325512,-0.451344056482045,-0.618869639115362,-0.105252463742337,0.396032984831633,0.563955700509124,0.107339672029845,0.556531925352702,0.589260212851595,0.14896861012295,-0.459549628095785,0.297371776817903,0.723973450048656,0.275417019786786,0.509830299258364
