group,CD11a,CD11b,CD127,CD16,CD195,CD2,CD226,CD244,CD269,CD279,CD28,CD319,CD38,CD4,CD45,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,HLA,KLRG1,TCR,TIGIT
healthy,-0.220537000518237,-0.208907103168189,-0.198702557433277,-0.179728580520957,-0.0625478457430509,-0.142306359403212,0.116144545047232,-0.360535079668197,-0.102789500066965,0.06540002652778,0.133679389259292,-0.448201116681267,-0.118058974214567,0.108452944125476,-0.17078253859554,-0.199667267328702,0.0462779494922334,-0.38875907240423,0.160975267939743,0.168745939153869,0.107474598508085,-0.229066299347355,-0.215228434442717,-0.218664849489588,0.170192606945092,-0.0767550281992807,-0.376907718420652,-0.160355950461398,-0.134196158542315,0.0707675544487742,0.0220570917928391,-0.0759441155136109,0.0116298341736246,-0.266517985201911,-0.0702165350322423,-0.126993920745976
healthy,-0.164732214029101,-0.213274732478868,0.471803706798646,0.0189265323700375,-0.0361509001749567,0.05382024836868,-0.25533967211199,-0.483704606913472,-0.100934003509564,-0.247413499408502,0.271598947893645,-0.408732142835879,-0.0486001329663551,0.0178284790135801,-0.106685026898298,0.167674782881876,-0.0845497515273835,-0.185344608523421,0.179908315096037,0.356049349701751,0.339672740850827,-0.180096745040544,-0.467558173253903,-0.201641743879734,0.484383984476745,0.479167774553673,0.362215015154861,-0.17559921179701,-0.454742677170469,-0.215733388671244,-0.176231129298588,-0.271224262881302,-0.0655687100261581,-0.454466522871274,0.154791370987276,-0.276265962874668
healthy,-0.304220550760193,-0.546383893705086,0.238299153185342,-0.62907596001044,-0.52939870293973,0.067120648700432,-0.543899843401276,-0.647866570216779,-0.610562932200444,-0.432685335225743,-0.0589303977532334,-0.578461478706906,-0.180376698605995,-0.335216834398067,-0.348592463401882,0.195082396235621,-0.277982033174915,-0.2356507978903,-0.179444575208239,0.394431475629248,0.154842424824447,-0.501916671841901,-0.658328765469,-0.679855592721197,0.307202208033875,0.316138381055137,0.487703351952457,-0.123990155739624,-0.643928314233293,-0.657822641202557,-0.128794233021387,-0.667622114587729,-0.100796926154821,-0.676529023779769,-0.0442065416609964,-0.629032854730279
healthy,-0.245476304133531,-0.128915786531504,0.0376439168403083,-0.0315957585373888,-0.0154738824497496,-0.275322333316077,-0.345032133055723,-0.224676450607311,-0.135622786965162,-0.058218185389981,0.13140589948153,-0.103615532785645,-0.0151661454403623,-0.126151457069553,-0.240851500494713,-0.227463877565898,-0.0645081796860369,-0.196027759731768,0.0005119060679072,-0.266092212049257,-0.182414739017476,-0.0617697987186835,-0.3042125429565,-0.139919636311416,-0.0598267394604615,-0.0187609871345832,-0.438632537142274,-0.109516572926702,-0.100374565472521,-0.0994325766476618,-0.28413653715975,-0.194267782415994,-0.0571183759827479,-0.20263763650686,-0.467503026767831,-0.0493929258543232
healthy,-0.501539209149951,-0.232996096377155,0.0197020198403895,0.0043787198514195,-0.285671151237999,-0.229178244551595,-0.596088747564614,-0.528911364087986,-0.308199634902307,-0.692185963438369,0.0679006073068233,-0.293189365603008,0.0750904219031826,-0.14338066167225,-0.368035649239328,0.596583162449683,0.0548216892470549,-0.576057597370427,0.0388103969602513,0.132561715025887,-0.232765635587643,-0.546434356609373,-0.344670080138937,-0.400426738201685,0.353220040716455,0.278951175920728,0.0498726711952929,0.0080689385225848,-0.423381232961256,-0.649643695814215,-0.59762654999478,-0.22421380550153,-0.025355023884496,-0.648501417165902,-0.0469769142877524,-0.270531174354361
healthy,-0.344626501194418,-0.172107830238952,-0.017026763448183,-0.0304613943076611,-0.231593544941651,-0.40904203674699,-0.530491432780281,-0.298739161002537,-0.275121073561927,-0.388600507591078,0.0262481495032676,-0.235328930626582,-0.096786643105398,-0.223524850588518,-0.21226788921218,0.0091788383121241,-0.209219977300213,-0.401870628979076,-0.275857339363409,-0.442622004705867,-0.266297735628864,-0.197722348690718,-0.489369508082372,-0.235942696222576,-0.0843488691463533,-0.0313844592950889,-0.101596708789331,-0.243187935927402,0.0097826196966613,-0.301885824055111,-0.429650642073551,-0.237384740504313,-0.0767776514514333,-0.470114531536704,-0.305121752250848,-0.0932922787689037
healthy,-0.477846043089774,-0.126040245282713,-0.104215960972287,-0.0561955678546315,-0.325205145784956,-0.306820971415429,0.0585391171715084,-0.455803441125095,-0.0250548194641051,-0.389042989338666,0.0343133991257637,-0.208851508765545,0.101217270029288,0.0899591272479851,-0.308291389519698,0.0074763488158173,0.143877942743586,-0.417184508316077,-0.170668201041804,0.0507382980473379,0.125588003667373,-0.469076020007345,0.0331909505656338,-0.0588985092722992,0.350879655041604,-0.0581575134869878,-0.231533098969375,-0.194183030500601,-0.0771097517413253,-0.0776372551381132,-0.226427315336101,-0.0417041661708958,0.0595252505012811,-0.458429910399734,-0.0604087928033344,-0.194022564498945
healthy,-0.594462273082519,-0.142931372696554,0.446295327479494,-0.371126074403764,-0.154370659033644,-0.297377765290713,-0.690646873398685,-0.633943763365211,-0.12327697940111,-0.0476598150988602,0.464989832930128,-0.342189323748065,0.20517799746651,-0.020001800589186,-0.213226097359268,0.409018148086068,-0.0584251772668462,-0.471705346847969,0.354951028531525,0.112272952181139,0.0735082439748366,-0.276310277246212,-0.771032056519638,-0.348401487475044,0.632763548972746,0.555227073256549,-0.0790010066609291,-0.413909548245464,-0.542865032080292,-0.521652161643749,-0.6231865949238,-0.409795971858447,-0.109223961363859,-0.690770334842535,-0.283293125559347,-0.147727041212519
healthy,0.0119967504121834,0.0274736943819757,-0.515071306791416,0.117548176809044,-0.0338004348342195,-0.216333893189024,0.497676607098511,0.199821177176137,0.0220784078116922,-0.272516905231913,-0.600536345484916,0.0304710771174931,0.150869960695183,-0.0378373562553482,-0.161052138916364,0.230636008714123,-0.0964596942443964,0.149983683603892,-0.271868319335268,-0.370775341023821,-0.200273017165157,-0.129529076248299,0.713555680756058,0.193949950700329,-0.400115587060469,-0.466099162933033,-0.31859811614114,-0.0241240652270863,0.383528641081735,-0.0574885507554621,0.0242430776395264,0.370891653470081,0.077670846664181,0.123551681330491,-0.110524213439254,0.0234593229323076
healthy,-0.520007239272212,-0.331895236662723,0.403787289791434,-0.170809677200783,-0.389334457822711,-0.0979044097667495,-0.344199787588707,-0.678555724080783,-0.114077576773487,-0.357762200014151,0.191687538769926,-0.465864397330168,0.222037839196274,-0.221157333717574,-0.25038547960027,0.609520588511884,-0.631645915457631,-0.504776753369189,0.0919169809667757,0.226979131109898,0.15673682012243,-0.534642471006559,-0.564234608696471,-0.4939155657859,0.442926921866041,0.577916516081358,0.132181412985845,-0.416568223451385,-0.51409869635737,-0.607145601246536,-0.501972398937566,-0.57561043303855,-0.236448005738462,-0.815096978463136,0.0563986074339459,-0.580984145783828
