group,CD11a,CD127,CD16,CD197,CD1c,CD2,CD226,CD244,CD278,CD279,CD28,CD3,CD319,CD35,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD66b,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,-0.0317719928154111,0.427409921846322,0.0411592590810686,0.198139764662722,-0.0455023511029557,0.28810387391344,0.0321166494634702,-0.112993236730266,-0.0149357573548031,-0.295021716695082,0.199573216505701,0.113365380753442,-0.130343853109779,-0.0361536211135167,-0.268845339294397,0.11437353091979,0.167108154925049,0.064023002456548,0.0074216617456136,0.111939856581968,0.107894850215204,0.110593645212718,0.037043932651574,-0.0571235526673402,0.138902141509366,0.374105178396581,0.568467161090375,0.209932522487529,0.0929144433239804,-0.118963446409056,0.256885935190261,-0.0298556867783629,0.0032750280324086,0.225735042708099,-0.0691180189685967
healthy,0.422480055954992,-0.337236203368204,0.124150148311367,-0.295463917451661,-0.129208689416779,0.144942921476943,0.392730880380301,0.693313461431424,0.161519760316053,0.380427122659642,-0.330045838646283,0.0393520483355283,0.421081710484164,-0.169803238059471,-0.156221324133541,-0.414314748007498,0.148397502698265,0.493602215722952,-0.253322424364112,-0.375765022815619,-0.257451603104322,0.623073927676128,0.264992218097266,-0.473848460488299,0.0017478005013556,-0.421930680891199,0.0388974399820535,0.251399138116213,0.478124430505781,0.485211397921087,0.50158286616752,0.413305560239559,-0.0154154788136836,0.730134184297855,0.507278595031288
healthy,0.0899666130430258,-0.199829129055372,0.646307508466807,0.438726591150282,0.612608036417781,-0.270734829777176,0.38968948971191,0.399907734261851,0.0171308143627835,0.2542376822197,-0.105320291041262,0.0315922334972999,0.512510422088588,0.37049069135278,0.288891845522836,0.0365898243841741,0.192898882511509,-0.0413602583680517,0.0198735472122363,-0.35950692475712,-0.181210928559343,0.59866666090993,0.604855964537257,-0.116500091255967,0.603988984348027,-0.213069118116732,-0.542555828946145,-0.0367679720446516,0.55444750044014,0.367984658711125,-0.178820313875012,0.680965820991953,0.377519530710105,0.347166529696693,0.471958015044093
healthy,0.0484281815797409,-0.305464928311574,0.255910842807403,0.0943124277299571,0.0945905478338567,-0.195150042429846,0.375188387831682,0.0895100786129458,0.0766073860516262,0.0208512075881605,-0.406089778704563,0.0829949875453665,0.15251791029136,0.0504487764226582,0.269777203212931,0.328516285114658,0.0059653242767219,-0.176533936274868,-0.367118916315137,0.044393895532225,-0.125631975990055,0.907249735245453,0.195898498018594,-0.0307351441287494,0.0814863311282272,-0.32522599910115,-0.223425336771618,-0.199354954146066,0.122622528004646,-0.0734899628858395,0.0483035159692887,0.464243818340499,-0.228589684382592,-0.231470017507013,0.109382251609977
healthy,0.468784931837324,-0.228704733234931,0.0505085948127327,-0.534583143816451,0.143285292303961,0.267611152841716,0.600801857414802,0.504150218306162,0.203752166861838,0.719630606104638,-0.10781933137407,0.0626279640681735,0.321596718485604,0.0950520718904667,0.17113368427429,-0.553493112928062,0.0137172158676301,0.672018409795804,-0.114538636595884,-0.166242751644951,0.0240560417961861,0.386711994712296,0.385282244782271,-0.273248055078422,-0.0007098536250021,-0.223398260334016,0.0929192960782608,0.161345587702461,0.355919033879969,0.631296288365193,0.612085801154424,0.29231268345715,-0.0990867955865946,0.801728657630497,0.301624107701765
healthy,0.0243051887754327,-0.225008620642186,0.298353473430628,-0.0295404424211826,0.0759512940042024,-0.208432457437967,0.175617856850394,0.331298588112514,-0.0261291325579016,0.178657584072749,-0.237248171078408,-0.315181561492195,0.186002319347759,-0.0341637611680137,0.061323429380092,0.138418106290145,0.142151262829876,0.0502738002107677,0.0380685815079509,-0.289393904200468,-0.184648781083916,0.47029284612037,0.162405126740808,0.0303975307436237,0.0534177294610817,-0.0167167871067147,-0.321965848846191,-0.0611953362798411,0.154419399993879,0.0800746086642785,0.0841040413836414,0.248110214707297,-0.0332849506504736,0.0457967319497444,0.305928342251898
healthy,0.572245495099959,-0.664974436921704,0.151951294142463,-0.222435868763712,0.0167346120155536,-0.225122216628365,-0.22294651816478,0.773906928285888,-0.29137377679018,0.204409500134374,-0.606850164983149,0.293567587759708,0.315869391633913,-0.022688080445848,0.0727808323236416,0.261418034138738,-0.0473414757782594,0.256837583623788,-0.58590071710841,-0.554412040098745,-0.469087649965886,0.489413953747976,-0.0630626038185695,-0.381525268199724,0.0841905216709086,-0.183623646854683,-0.228423458884864,0.322148267151349,0.351502555997695,-0.0282921052523121,0.0786566752201672,0.277742448783651,0.176325707122891,0.748709289345713,0.499399478132724
healthy,0.595764421167389,-0.485188339294941,0.438787829949521,-0.408361404012774,0.0781275211105715,0.214681054572061,0.721193955774538,0.687895560515235,0.220905281871508,0.045588049075799,-0.496087043335328,0.12369996016316,0.358764073880303,-0.15317967895532,0.0583301558122727,-0.421960321735516,0.0209217976764145,0.463087052227192,-0.366036286382086,-0.202316540005503,-0.127068875356511,0.831123646365592,0.386998073351161,-0.681601046074676,0.0274582768925706,-0.60606580954156,-0.0834583092467466,0.402958364371912,0.609454455361874,0.553791765178016,0.625312923803432,0.441529089083299,-0.614104196930234,0.695634409578484,0.174379694392997
healthy,0.121329684250113,-0.584212552330408,0.110939644723632,-0.233294851281052,-0.0069945728718655,-0.336238943869754,0.227174572332547,0.302580118400321,0.0666397675242831,-0.246861229081215,-0.590124258204951,-0.0450600934444814,0.199562598091695,-0.0458173922158778,0.0280361425307891,0.233345949020505,0.0476884248765075,0.0134584116982832,-0.480296832268955,-0.441270642241254,-0.31818944979489,0.653265347472809,0.169073122674472,-0.255392114544238,0.0130869207716369,-0.378474323358506,-0.385845202049079,0.142855583372642,0.348478845810669,-0.0659449838748806,-0.019186445857133,0.36637145716223,-0.353910928904292,0.310952453918532,0.173301392035484
healthy,-0.197415089589597,-0.0601618771256937,-0.220161763639064,-0.0946935408652622,-0.0671155423051588,-0.336271603997459,-0.40060623898199,-0.100980612224145,-0.437344694941376,-0.207504225375585,-0.374344788827726,-0.185955745275043,-0.26412032417934,0.0350081583521037,-0.193382811805721,0.161109053416383,-0.575249034120871,-0.210945679743284,-0.218474183537589,-0.389325040885134,-0.152561738191132,-0.0897851916303913,-0.310600274742472,-0.129246262285398,-0.154934767580617,0.135847533911932,-0.219452592363715,-0.0529938619377117,-0.0071956897701399,-0.391450688000808,-0.239289028064969,-0.368087724285178,-0.156879491496885,-0.197620717286863,-0.3371201241435
healthy,0.236067354115494,-0.548211055716749,0.476263346876734,-0.258294221180775,0.0485843553578914,-0.352101372779433,0.199785378516719,0.444855844151353,0.133720266614874,0.0447478063638725,-0.554979223372674,0.191601142778598,0.330708523088435,-0.0967789049052107,0.113859867388582,-0.119575077688867,0.0713962893583651,0.08256863692533,-0.5741827997075,-0.589486777344678,-0.349939434842091,0.72051723753598,0.274478629620243,-0.189099602894185,-0.0116577690720424,-0.36631275829495,-0.359897560366511,-0.127014218384645,0.315285984172722,0.264502414180082,0.20507286232943,0.525768342772739,-0.410541814048933,0.285259171425459,0.232741730946719
healthy,0.525604395407835,-0.294948517104648,0.27389123991671,-0.159103059259303,0.038920634869855,0.15320667870404,0.222684186890318,0.723339673518662,0.11673803803874,0.489739546413514,-0.372346052524655,0.0918995916681745,0.182062952193903,-0.0110020222461164,0.162983241886221,-0.393238223061691,0.546490115072978,0.457667437696614,-0.087766918777157,-0.166697149223607,-0.126678509086308,0.510153920582396,0.325371655350607,-0.123621608786422,0.0972171739480963,-0.272814790118667,-0.0055063711837315,0.365401257625505,0.340416259307039,0.530954866449117,0.501783218096094,0.413966206474402,-0.0797280742454557,0.72774515893872,0.504875282031061
healthy,-0.134227601514142,-0.29469830494336,-0.0503983411910783,-0.332501092311122,-0.111578410542519,-0.302387538400285,-0.203309785962571,-0.0617877464488892,0.0252607790777198,-0.0532186647749098,-0.326235505928596,-0.42609111699929,-0.214346136835377,-0.0693321748052901,0.0910110673713496,-0.484239792210168,-0.261954136796926,-0.237244355018974,-0.248672070692607,-0.368662815324994,-0.337554648090462,-0.0644862384372355,-0.026525868247819,-0.207774495391655,-0.153151445646982,-0.287207440091309,-0.485702510410601,0.0630919793605573,-0.137658220956188,0.030806057225792,0.0063014814451648,-0.241177244104141,-0.130828592300728,0.122908665948853,-0.100152821479437
