group,CD11a,CD127,CD16,CD197,CD2,CD224,CD226,CD244,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD47,CD49d,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,KLRG1,TCR,TIGIT
healthy,-0.49250216355836,-0.0582892871019505,-0.126902651841282,0.394674393073863,-0.339453941917042,-0.485266415502186,-0.265031636773007,-0.351003588329558,-0.380393374892489,-0.33604219434195,-0.109801691849565,-0.0981237876347063,0.332021245863405,-0.0963959298044607,0.517661353482985,-0.212806186143343,-0.53147441613532,-0.146862995494325,-0.0457119243243451,-0.322942860336333,-0.0656300426873225,0.30468597437152,0.131828224623874,-0.150445617132811,-0.188225653244043,-0.0213544862061258,-0.571557056814501,-0.683960650870338,-0.607820327739687,0.0573067685016507,-0.525142766554141
healthy,-0.303093009915805,0.488512159159158,-0.106489851606311,0.398712227689855,-0.0054830542806801,-0.155164655235486,-0.3693846756365,-0.622126677935438,-0.370975101987926,0.412307858127014,0.130831089443805,-0.430284381651716,0.104506769932982,0.153604290212505,0.372937000355155,0.230693770559854,-0.371457723869941,0.487136935083715,0.396019908478951,-0.368117561619718,-0.619069661047082,0.599252608532848,0.554531074694758,0.215855704364784,-0.130850898461902,-0.491987957519121,-0.412218137751907,-0.381609890874539,-0.677995523295225,0.247146010119347,-0.422507116124085
healthy,-0.256922971004992,0.277749978960516,-0.401250029361383,-0.0706077924318489,0.0791943197599918,-0.47242579781767,-0.357459242523007,-0.512752474092139,-0.481678245788462,-0.127873545897632,0.0595867939502361,-0.45158410186236,-0.0627402909283746,-0.324363676630571,0.465433030436429,0.114214459547954,-0.252016082974367,0.414841757166,0.246667013869998,-0.394599546941559,-0.443633781814641,0.463675310983373,0.424954759738311,0.520347593885872,-0.149054023326551,-0.382319548739532,-0.645711475769503,-0.147435520185434,-0.64066353034705,0.0681998887250862,-0.528648556961171
healthy,0.225097926011144,-0.0960617911047418,0.0669352858146048,0.0425513791470305,0.206416513756087,-0.0319420256565795,0.385913849791028,0.200454601795631,0.0670656317584488,-0.194116394379048,0.322260238811841,0.112743490531925,0.0505669274428693,0.171070423088489,0.241464793039185,0.0432103680904115,0.146200875225011,0.265665868531882,0.144125211835206,-0.0101331134734637,0.442625856675042,0.037527703374085,-0.0625667806845585,0.353585857858135,0.0583517067953137,0.0694748521906724,0.0720440846080149,0.260242430812234,0.139285064539361,0.482492438116672,0.0582586795263891
healthy,0.0297955169108514,0.152928942413401,-0.127142324873431,0.0848286345971603,0.195455226010001,0.0669084094808353,0.142641801426193,-0.157951708430951,0.0678628267477265,0.329117251406618,0.312303811534386,-0.0086871364191382,0.0789209993919595,0.113281854338439,0.10762394909416,0.204308192723898,0.104230232038459,0.521778633344666,0.186475979404072,-0.118071454923308,0.0380927616221903,0.211009351037756,0.0518977700012414,0.0180143304275873,0.109254201859948,-0.031303543585936,0.0311552787794234,0.0276101607421856,0.0084707531351792,0.298811811642413,0.0076684575140956
healthy,0.329779648965877,0.347466391025981,-0.169209894157022,0.187089434419131,0.397096185874765,0.0406476859631279,0.148315262494108,0.265688717148125,0.0391819354962802,0.411228298693691,0.287471464197854,0.113380962728389,0.112146029794286,-0.093751409439476,0.0795441584241056,0.438304821845637,0.386558141953558,-0.0285977750722803,0.439337049858041,0.449004747233478,-0.279833906500954,0.345815260519637,0.572049700274074,0.562045687015179,0.137165847444581,0.290626150343443,0.308260201488991,0.47986813585068,0.206476893093715,0.185110769406369,0.285265485062982
healthy,-0.400610015228661,0.660753961189017,-0.0600043194506776,0.294982146569182,0.335448625180703,0.0617554931884628,0.220227505155261,-0.531425818311413,-0.0589122991601849,0.482671491719043,-0.0409013764141472,-0.194067377111907,-0.0213035557892722,-0.0119336729968014,-0.0199385414702131,0.396615861691904,-0.199499812073086,0.597411648744715,0.487932239807599,-0.316606239925859,-0.29096446331915,0.411931065791795,0.365909119735385,0.252697247981223,-0.244896046558618,-0.235254519356406,-0.0815678309470798,-0.0796567478233182,-0.48526759129892,-0.018682678440694,-0.400098716175148
healthy,-0.33107681273114,0.535936908150178,-0.230128729536627,0.516619708846463,0.152021001339012,-0.0565521980672267,-0.392955822092694,-0.530361004998888,-0.12229508829056,0.509500846588079,0.17160891094944,-0.233967361176281,0.20492874557888,0.0042198662348353,0.651137457109852,0.275083928260551,-0.239260653977395,0.490629176980503,0.406148072308786,-0.219341738892717,-0.449838249423147,0.688697276598514,0.663694037533322,0.442783889773393,-0.20819162676055,-0.349232519809863,-0.409387317065222,-0.346636023383712,-0.504282682960693,0.176008337461598,-0.178016997318038
healthy,-0.0058703144482604,0.509590678303317,-0.0284777537198474,0.327687832705288,0.254589089789054,-0.10032542536027,-0.185670485761381,-0.201154930522812,0.0506101788418749,0.445133188310993,0.212905080051879,-0.0921268690466267,-0.139642744814191,-0.0289190867872946,0.0386332934128996,0.264215213356517,-0.0626669089712512,0.41844942489852,0.261670416067526,0.0620847106107639,-0.342198669784,0.358687485773674,0.442516673593579,0.506008276060662,-0.0123312917199492,-0.244385272633243,-0.0783548709911709,-0.0228658258923123,-0.0315874590507483,0.255136513132788,-0.133768739369041
healthy,-0.400533735767822,0.180916899313466,-0.0806938293616625,0.0950402797395568,-0.219509959954428,-0.077003051766368,-0.235947826767467,-0.313958490170514,-0.268989028581381,0.121545198150036,-0.307130776888415,-0.503590673860744,-0.0814630001607615,-0.0823092461697906,-0.136388505747867,-0.0192022997276688,-0.370029180509687,-0.0464483166160869,-0.0700077402048304,-0.270623784699303,-0.187462770697518,0.251961334402588,0.0602333508351208,-0.294063287157581,-0.393018219664975,-0.399973766110597,-0.171718096598744,-0.201194285288454,-0.315274449017623,-0.297473650354831,-0.36368295963625
