group,CD101,CD11a,CD127,CD195,CD1c,CD2,CD224,CD226,CD244,CD279,CD28,CD3,CD319,CD336,CD38,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD66b,CD7,CD8,CD81,CD82,CD94,CD95,CD99,CX3CR1,HLA,ITGB7,KLRG1,Podoplanin,TCR,TIGIT
healthy,0.322836719371101,0.536278736396278,-0.0227198474375946,0.38777958171054,-0.0799287438992882,0.395684940863695,0.456774182147551,0.286092361383982,0.348329937034884,0.481496350610645,0.383633247654862,-0.0447488646832169,0.178673951322388,0.0444686216694087,0.0047136506129926,0.171386145331843,-0.446502171178736,0.207190274506498,0.51976581727503,0.15528436839708,0.18667442097204,0.0840407902486236,0.428857093996752,0.137218941357364,-0.136897163915059,0.0702031126686483,-0.356790426505685,0.0994549398263351,0.373188917622516,0.372669594129708,0.155231210995517,0.653677849349423,0.542764734549396,0.384797908461187,0.188239946915058,0.11390527885771,0.415992923290392,0.292901728016958,0.0477699527977879,0.311671021260339
healthy,-0.255058907950722,-0.280813078230531,-0.330717503282481,-0.22509226223452,-0.0229358042066149,-0.460519669210716,-0.093760019145666,-0.0161455516292743,-0.0389084185362598,-0.234803157106533,-0.394358024402168,-0.235163563243276,-0.0073933110089511,-0.136078373178302,0.0738400046813285,-0.128669629079348,-0.0374433124962242,-0.283877796760496,-0.212317922076909,-0.286365205530247,-0.464441486799215,-0.299994210841687,-0.146880085548038,0.17055537827306,-0.15692406461116,-0.0376188548587447,-0.397538698907779,-0.614445686194387,-0.274647167569436,-0.144727180465102,0.266015056901608,-0.104042588076692,-0.231485915722522,0.0470416173365241,-0.0723314643887866,-0.265213228893436,-0.0685189348566585,0.0417490410108692,-0.366237804400274,-0.198366900981074
healthy,0.124583091631814,-0.161509500759896,0.183551346627589,0.267363325778491,0.593317054652014,-0.179263209108032,0.350561233303395,-0.0289885461217688,-0.139136745334514,0.350397325080797,0.405267930702656,0.0220484907755625,0.301118200251299,0.47046326402901,0.226624156816723,0.274731773420882,-0.126948356437874,0.110714362190998,-0.174043351685394,0.167254735459526,0.0511357733181118,0.0378336520610541,-0.0670281873811391,-0.113958924438479,-0.193869167575726,0.571073252704172,0.0292438786035631,-0.261635412349785,-0.0452433494239806,0.432668663195524,0.0116169174965438,0.247607341590508,-0.301234990708396,0.412422685221953,0.0572294715592099,0.626753501345134,-0.0509703199546265,0.518478998475579,0.145823666623279,0.313255049931382
healthy,0.0079381051178074,-0.072358771386827,0.348711680422668,0.314081676106535,-0.0281757878172217,0.140855260573229,0.175026142854586,-0.34404150152782,-0.116553004819049,0.0333245899638305,0.429440534794687,-0.145322913824354,-0.125836057544117,0.0317149940898838,-0.161675277186092,-0.16538187802474,-0.326097699734077,0.113244555103753,0.123630246068317,0.413969120202534,-0.0607137406220766,0.109719871427549,0.284480090247131,-0.81317685072973,0.0864960009250512,-0.0260579624126984,0.319603844244307,-0.0373528068732903,0.177119650566201,0.133980393330597,-0.0297385076995838,0.0881501748730747,-0.0487077271664888,-0.408171872148664,0.0015679863054541,0.251217963643028,0.220861690662341,-0.092347838292694,-0.399178946162128,-0.0658265806046422
healthy,0.0129702950876542,-0.37408327458122,0.242818753296029,-0.220154768548465,-0.0683951361323111,-0.353777182181461,-0.35659038146146,-0.446923502703395,-0.528726172940476,-0.511586619824887,0.202218886909833,-0.182530320282268,-0.391534418539887,-0.102541006873408,0.0454062221459508,-0.0113162393078951,0.663259890493315,0.0303814508491689,-0.381417832065309,-0.130815646175398,0.0764370253679759,-0.209615600560404,-0.440692049510528,-0.415355185291544,0.353120884639247,-0.0866262050850099,0.322908274570345,-0.11477198081521,-0.19110498330906,-0.325133537104602,-0.441241339188453,-0.552108856732295,-0.597564248014918,-0.232689425091706,0.160873254991285,0.185770351505313,-0.461937312009408,-0.256953265564379,-0.217695362253215,-0.55073004219215
healthy,-0.159522807575747,-0.519686374930754,-0.215840457855192,-0.475691311926792,0.0384297565678636,-0.491475972945119,-0.111048711256946,-0.452087553616244,-0.246554074680434,-0.197895073304351,-0.175111239639334,-0.539687276532723,-0.27949881711649,-0.192801206343184,-0.050594163714947,-0.175710388026624,0.184138787313927,-0.316318713947273,-0.400394344981456,-0.463193756640749,-0.276283608396934,-0.350025712383499,-0.338103883615884,0.0559874204545539,-0.241717738271816,-0.072072127157656,-0.106490536647029,-0.263111919746244,-0.391749156585136,-0.235146206950016,-0.105044139371166,-0.243108962520646,-0.418572106262922,-0.160252748825529,-0.0788199419312091,0.0850243231355516,-0.593663966300367,-0.144213140707009,-0.444895213347995,-0.157796395610787
healthy,0.0481119184892073,-0.555005645177751,0.604242346766928,-0.35200817880203,-0.0366391582820205,0.247313973714049,0.231603960639734,0.297885272137451,-0.733057638152018,-0.277964289832423,0.575837889970779,-0.369330238093664,-0.298003637188339,-0.0758924531172585,-0.0641167465656889,-0.103625220944484,-0.228549204255623,0.283223149843603,-0.220241154595983,0.592880480560134,0.533984303208158,0.49323969919509,-0.335056171579794,-0.45879851417356,0.497096393738085,-0.0428376069131085,0.203466958880457,0.280138922606835,-0.414623442182557,0.562248998047508,-0.238850606105382,0.0711363295851169,0.0217173661084277,-0.226914451456761,-0.119082960231572,-0.20873359306113,-0.774536122333011,0.071807778884818,-0.288379566744194,-0.477449816756546
healthy,0.267363446428576,-0.57975835547538,0.487704302407623,-0.13000220639389,-0.0760361512340032,-0.261480654138521,-0.115600463853026,-0.669361049486675,-0.619495562443112,-0.0385673755334173,0.502051774410431,-0.149263300375112,-0.333500906472646,-0.0043414662563154,0.225878305972793,0.0096935673150672,0.428105758944337,0.0830514854971391,-0.449908040038286,0.388557649548158,0.149404883819682,0.115019753167544,-0.246837831446844,-0.769788407163168,0.647607955048571,-0.0141920941407697,0.589615766278498,-0.0686235559526673,-0.390070554257113,0.0358578369538487,-0.514362702159942,-0.500170087059357,-0.596921955697709,-0.398471896974938,-0.0996023394301939,0.596589411992896,-0.670579563507672,-0.0138550111080271,-0.271243838954414,-0.132891157212404
healthy,-0.0679101188491812,-0.217868528000568,0.538353610755562,0.0163474666355657,0.0689095425821845,0.141495254268031,-0.174792909599466,-0.46280972443583,-0.37037690449291,0.158403233878795,0.57640347831656,-0.0533294356113495,-0.23401771662148,-0.0537484435143565,-0.208496755316678,-0.0578905741863034,-0.179206077292181,0.152040587156107,-0.168507900651762,0.402963579192505,0.381840306834091,0.232584331769194,-0.0020562030713757,-0.746291778758614,0.317915091954321,-0.0468511763624602,0.377800298825528,0.123541111059091,-0.109034196069904,0.108188597064875,-0.420241385131423,-0.0154747201881249,-0.139242962361195,-0.513647277414967,-0.156147926938974,0.410376269850984,-0.379279219139103,-0.134826741752012,-0.140670211723791,-0.172251220185487
healthy,0.157367201462608,-0.355880448014688,0.505331862283473,-0.287654226791027,-0.16221722073677,0.0777606440924315,-0.239434321605497,-0.268645787207356,-0.600178505393901,-0.249408291770754,0.334350498241617,0.0085897658059378,-0.422536437640413,-0.0534919648316294,0.157880417123069,-0.22180605238491,0.444712046657741,0.218027952605885,-0.352052896143141,0.149277711535148,0.296765824923871,0.152357921911647,-0.527992657248221,-0.548044497442139,0.483812256701324,-0.092570019387992,0.656213769497225,0.273928944725923,-0.390682279541197,-0.0850129415642572,-0.487650772516075,-0.454054687929728,-0.400454252213656,-0.518425440006592,-0.134829337960859,0.269592406928189,-0.73060707012661,-0.158316162053704,0.132767394690223,-0.35743138986138
