group,CD101,CD11a,CD127,CD16,CD195,CD197,CD2,CD226,CD244,CD279,CD28,CD3,CD319,CD326,CD38,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD57,CD62L,CD7,CD8,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TCR,TIGIT
healthy,0.0507840549698919,0.101584284533731,-0.550773695834886,-0.0704364129033292,0.0793004952464748,-0.388544809321601,-0.210687151225717,0.0166842219468072,0.201289186077531,0.0687823589833761,-0.187209721521767,-0.234969704929902,-0.0506834265242685,-0.0972721159456035,-0.157656677162166,0.0828844503615253,-0.463478896081774,-0.275289786119873,-0.0554574905853939,-0.0191822148864342,-0.29742317458974,-0.285508503523921,-0.189861983077455,-0.391041409338111,-0.505722247509591,-0.46668124611186,-0.0437896100019315,0.189297671159886,0.0786928726873847,-0.0617815509836842,-0.293232674578385,0.151024719516904,-0.283876510668808,0.0693354489274598
healthy,0.339005470903149,-0.373661767157922,0.486922959077312,-0.1308004407366,-0.289643974663893,0.379396363087607,-0.0620046141858527,-0.374887191075108,-0.660713869079034,-0.409188200019666,0.393000399386289,0.0619939474002832,-0.475905955196694,-0.0787946479966421,0.0407124054571253,0.12189199681642,0.378340108290708,0.190216226593782,-0.407153540791082,0.293778203094013,0.438683029400769,0.359660368029312,-0.650082056429267,0.507940466844407,0.528756088311594,0.166077525792568,-0.505946440196937,-0.459158784391179,-0.429453083169789,-0.401712012414855,0.133238437467512,-0.734259923725936,0.181358794452557,-0.46198825668269
healthy,0.312647709282391,-0.509479982611895,0.381847794305622,-0.269933325619376,-0.396558841702628,0.183260808857046,-0.147354125688534,-0.45836964445468,-0.737272021715377,-0.370851578858748,0.0046175657423341,-0.0219406960680685,-0.346459004524651,-0.191103334780885,0.0493439539684784,-0.221690380872252,0.460114507823146,0.0882177896535281,-0.514932404206449,-0.123644674579972,0.423448557423378,0.206530314462127,-0.523499665972595,0.415385416902764,0.397204718600004,0.386411415562139,-0.454913604929957,-0.674781747970095,-0.484945390991862,-0.281185337405362,0.054032505012993,-0.823575118516756,0.137356405814716,-0.486803486964542
healthy,-0.0418130945389608,-0.111577666876537,-0.405610726906855,0.317274108797398,-0.443530111754205,0.0274167724933526,-0.421196772588642,0.18165153362376,0.0145402766087903,-0.112311808955001,-0.458708125189092,-0.125795298762031,0.096347346364247,0.0904834405097213,0.268250163250393,0.134441252770729,0.316501467883704,-0.15546517667302,-0.335505072055834,-0.473957955273179,-0.197498130640695,-0.294988846160629,0.778011790694825,-0.109502809949914,-0.374755867452367,-0.364040217598356,0.0385312773222744,-0.221078003752613,-0.149238310333165,0.37568904185919,-0.289325362134225,-0.460942151946571,0.102702954356988,0.063544728288559
healthy,0.134375414177895,-0.410089522785889,0.295221307927326,-0.063473039863014,-0.0464654759262843,0.304836723467346,-0.197539846086335,-0.40633665606856,-0.380442531769256,-0.482230198644714,0.204173426694171,-0.159688067240572,-0.281882393663362,-0.0006461587445527,-0.0448899269192026,-0.0095188903583205,0.415879942131918,-0.0233538434619085,-0.380309667110838,0.246277098496963,0.110589959497792,0.146773096569458,-0.43221401932809,0.371443883958951,0.208104919311909,-0.123657252344855,-0.290449171558323,-0.329868570869601,-0.251881712750495,-0.165755544028052,0.0635839935174157,-0.610839061511359,-0.0215306529556734,-0.304506858717034
healthy,-0.151407029960505,-0.0324321818831401,-0.0397716821326751,0.261774908695253,-0.162275264206393,0.168120843894513,-0.101361553843804,0.092591110057826,-0.353265895500187,0.159254628070802,0.036962171288245,-0.002817100801676,-0.0068677507001505,0.0238181742224791,0.138651606318006,0.551384040348631,0.0222238498861857,-0.0861734049681642,-0.0611755355853344,-0.0413497897551536,0.368943672135702,-0.0284759444802793,0.299233406597351,0.0414534434089062,-0.126502026875237,-0.614912474083925,-0.116467931335969,-0.054150222641486,-0.0525938974013703,0.158335947616909,0.0884055815899799,-0.110550526845343,0.0349500446375784,-0.0963010077764521
healthy,0.0909790607504526,-0.516904566684938,0.517680987395386,-0.0242771594143409,-0.393970102428202,0.359171671070097,-0.0123646274557819,0.109113373416471,-0.602648340615482,-0.273477074990174,0.31188492823756,-0.0419892443365146,-0.263949098647775,0.0203266603161897,0.108120448321151,0.0416010923163691,0.173446353176301,0.272604338505767,-0.392501080295205,0.322366793619908,0.52594495956224,0.386881223721551,-0.241785788460995,0.451943038905475,0.292593717334745,0.0648600746394272,-0.1573285687695,-0.246944670686488,-0.277459704389895,-0.0762290538759256,0.058749321308476,-0.60859166307088,0.0655209933875235,-0.407245394095555
healthy,0.441479084260934,-0.495782315363086,0.539648622585924,-0.39974543727723,-0.134792698939554,0.476480341336705,-0.0306970814520059,-0.626670105269594,-0.654496127320141,-0.0567398167724401,0.539296369500041,0.0125653677426666,-0.321660780814761,-0.0239400401049444,0.161584610517557,-0.0511019121592902,0.514278410164339,0.170351187438308,-0.363959502787298,0.367488596012449,0.372371023654137,0.276551440197417,-0.748781647005354,0.756982619527377,0.667487635163529,0.328346331188543,-0.562525923600415,-0.512418165808302,-0.515334103559913,-0.380649782522161,0.647031591727479,-0.636061573614753,-0.0020660980534614,-0.165099752208536
healthy,-0.0597045831970946,-0.111053172077838,0.338406844923399,-0.0918411150336699,0.127645089385438,0.16695912792473,0.0345586553927833,-0.626964722332352,-0.0601151891595228,0.346565476001315,0.549604678882469,0.0404888500954012,-0.0442659649009358,0.0253072202605734,-0.0408562174898161,0.0577562446735949,-0.345240142660632,0.152995787335841,-0.229935740078486,0.283992584799251,0.381154571750015,0.0742010496184675,-0.55653963971146,0.144422774815199,0.425120404521819,-0.0331953899428122,-0.355945003176635,0.175438531081153,-0.0615015139423195,-0.272300889258019,0.349100055852846,0.0388644474548229,-0.0017369636995779,0.137405025512881
healthy,-0.0093961867718152,0.334471048929238,-0.507492430082421,0.0781927490416186,0.297596557023919,-0.371323506186574,-0.0932850694615636,0.151828923847545,0.574599905493068,0.246113311580777,-0.241268736377757,0.0229535650581908,0.392267655999626,0.0028766118061638,-0.374941320511343,0.209079128426746,-0.642711183079541,-0.294184870899031,0.347188650951773,-0.133686357929113,-0.360491582418134,-0.277082978962446,0.503992284908725,-0.494760860374773,-0.720935739181918,-0.383881657919715,0.423910009464208,0.471798168853322,0.351630546194543,0.465294606928391,-0.357658255702596,0.695443751318807,-0.0431732672091349,0.423032744178015
