group,B7,CD107a,CD11a,CD11b,CD11c,CD127,CD138,CD16,CD1c,CD2,CD223,CD226,CD244,CD254,CD269,CD279,CD28,CD3,CD30,CD307d,CD326,CD366,CD38,CD4,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD66b,CD7,CD70,CD8,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,NLRP2,Podoplanin,TIGIT
healthy,0.0593528286449001,0.0502269230725755,0.0180455632812146,0.168964754694492,-0.0797595293940323,0.360000019169804,0.204647939072383,0.0314259864329888,0.0133283453503208,0.267734822570865,0.171454470466233,-0.0135069574580824,-0.2466707663391,0.0997561018045451,-0.0546027925652109,-0.137688703760579,0.342711279597361,0.11082738544305,0.21896682466662,0.188528327687882,0.0642073053039144,0.0161361635943327,-0.0600977795662968,-0.201423357797968,0.307340714403332,0.201704608398931,-0.051328366052028,0.261037361237261,0.205479206843251,0.116665070960523,0.180656376852928,-0.0268121080449861,0.0382079636317995,-0.0748657725352323,0.630088044419955,0.130273028766527,0.464712549306441,-0.0242293899824439,-0.114254597024725,0.158969429301072,0.10095303618336,0.40692713576335,0.100691372360677,0.0745705966400925,0.0776179294606189,0.0459271372198568
healthy,-0.143598719826531,-0.0091606103997495,-0.180223952828486,-0.136615404632982,-0.133930458312597,0.351362205595716,-0.0711026316212273,-0.185492736364885,0.0280035924014792,0.0817524374117801,0.20023836166208,-0.107668403354971,-0.366962392094521,-0.0325488900118041,-0.110230648994107,-0.0684685423539001,0.342931938107105,0.449575813239362,-0.0090838832141043,-0.149895313428001,0.0910349052258234,-0.104903024336705,0.0642482111937171,0.323501760422932,-0.0331402385116223,-0.161533656379923,0.278218665884069,0.386478700154391,0.346117161372072,-0.371698272384624,-0.334496038810824,-0.132078074782,0.448005457258765,-0.0946456463580917,0.221466629065372,-0.160674978587204,-0.116443404553753,-0.4041874181707,-0.184060698557489,-0.0789534664340293,-0.147505127108167,-0.0617902856462608,-0.300932621147314,-0.075236166524721,-0.0102821187667814,-0.146434193052011
healthy,0.618710947392861,0.62202397531125,0.0790638417842131,0.633583542098831,0.605984193079472,-0.0248191512857057,0.635428134350365,0.633104316977952,0.610225262831302,-0.159834843477167,0.624418031791671,0.361158849174978,0.316381907715103,0.633884396902281,0.624485951285605,0.306392519674232,0.0896955844393562,0.20095793522446,0.617939206539095,0.613792150533388,0.648571200953285,0.467602945868976,0.318553968810906,0.345406764480727,0.240816618541052,6.39802029596619e-05,0.130265152905309,-0.140431200797367,-0.0147980054280341,0.249584723945777,0.609524757534112,0.626006015801993,-0.0369349276909546,0.667393908475087,-0.0493510450106346,0.633678764565225,-0.320459299398773,0.4276921000393,0.359474488273364,-0.156065221195778,0.718252196824913,0.449502352172129,0.317130907482733,0.646690985683435,0.643631405972705,0.508658023884784
healthy,-0.0673054032808404,-0.0163039977393782,-0.234335306793162,-0.113106653120885,0.0106356350514596,-0.148940780366331,-0.048195226188425,0.107342520539278,-0.0128552085629685,-0.424947894456686,-0.0124218735340603,-0.276995337417721,-0.148807732456931,-0.121368029897922,-0.126236137832841,-0.204482794900522,-0.0321196645116167,-0.328917230258948,-0.0988120874131067,-0.06844734326587,-0.060922171807639,0.0861172019854436,0.0724117126742539,-0.1766027812504,-0.0130417439900885,-0.284924363890189,-0.19731102766175,-0.408533865942337,-0.298057412590809,-0.16661368070789,-0.0947518276630033,-0.127645334791122,-0.0255070950048561,-0.0326738266206899,-0.090061941113357,-0.0951620241211617,-0.417965340618704,0.0241931499715643,-0.186500413124673,-0.325022624813282,-0.0555550926499926,-0.0793072293164558,-0.38899255904947,-0.0017381775647404,-0.0077639796631069,0.0083903780456257
healthy,0.115591040081873,0.302812622227585,0.501859075139332,0.274669685427937,0.20177948468856,-0.188195662669962,0.125042757065621,0.061817221431805,0.276642073798889,0.317829182610762,0.236869738405229,0.399334618697311,0.534930076382072,0.14181936104739,0.189557548381695,0.622050244457446,-0.201647721128351,0.0978441859660554,0.225269670844544,-0.0735159203021598,-0.0690366771992559,-0.07294002964415,-0.0425249616870012,0.105223649380226,-0.511575652351881,0.6353810127869,-0.314747939883177,-0.155420223019241,0.0798639759891565,0.383492802027849,0.485377716180705,0.312588676369082,-0.0927787758204738,-0.0342895395128164,-0.0863673820659631,0.173619542691203,0.201212757255102,0.183120894208891,0.540539606703394,0.453740127503443,0.0526974052829295,0.041356617512085,0.519665139629553,0.279122297162615,0.129529036667916,0.318393902900611
healthy,0.0569531763158997,0.0992209917141004,0.054724418235095,-0.0249817331603424,0.0523487830316989,-0.298483467058416,0.0404578180180042,0.270450530176941,0.0573891409384453,-0.082365518038419,0.166032685422404,0.249484123721217,0.132278641600659,0.15468398265935,0.172986159090562,-0.0075445041272095,-0.465543334992663,-0.0955675478044955,0.0200412986580113,-0.0094090738113963,-0.0147552017688585,0.229322194737728,0.0564557894524986,0.0978501376337125,0.0596747347429651,-0.0353920007652378,-0.35181615723596,0.186907091431826,-0.154418957129927,-0.227123846970207,0.804775539207048,0.0862097127984868,-0.180908278405678,0.0112263780965586,-0.509952876126308,0.13870534144495,-0.179033282910555,-0.0931409809152144,-0.0052299386034031,-0.109103478124091,0.422352215851129,-0.130405899767337,0.0808330698670757,0.0849776658452932,0.193780169809904,0.064820781896736
healthy,-0.0523234579849384,0.0303314599279223,0.440713820491829,0.14907665006484,0.0798444427687314,-0.660671363883893,0.0576974221145317,0.150333070671432,0.0033514677849245,-0.278791011262417,-0.0164772892042108,-0.145957688932198,0.609024958749356,0.003420559202193,-0.0219756821147172,0.123008494253429,-0.504277385131571,0.229619999292729,0.028268759991108,-0.0500205244448961,-0.0236390611622849,0.113935526627253,0.0719514598123585,0.0815651223544888,0.222442426638603,0.185302451003207,-0.601098590555935,-0.544127086395223,-0.391735504487791,0.305166322144993,0.478153358261169,-0.0113053840786479,-0.307802618979552,0.0571015651740287,-0.235589506091584,-0.0540706413629438,-0.305392796573836,0.231065913317212,0.0976303662575266,0.091931849495995,0.223025705579682,0.0406165016079716,0.585891352064994,0.0434663192955113,-0.0673596239381909,0.425672992202263
healthy,0.0021847343524939,0.0107182824577983,0.579374694721922,0.125105554867672,0.0401863320786759,-0.525051388701837,0.0175311978194885,0.399185094759212,0.0738008863797273,0.196580881369295,0.0338557883450591,0.690688210016,0.661010095663658,0.0474672580477578,0.107412509881211,0.0343391076020946,-0.535758433010685,0.0955323795336508,0.0057744846364214,0.0235121956656832,0.0532198627256576,0.148560844946581,-0.212821215675608,-0.0020206413111943,-0.464978601079336,0.446608892214812,-0.403939721943471,-0.228367666940464,-0.168562303627298,0.264082365270199,0.796052880659035,0.346694245594859,-0.709607430597354,0.0093947008018027,-0.631539888850036,0.035370698876234,-0.0314915027053874,0.56948171602026,0.522906467943685,0.601360105779586,0.415262637401854,-0.632359511375085,0.682112777577479,0.0037326705349715,0.0011339128820572,0.152477930677004
healthy,0.068474609036015,0.216699833963845,0.113810463905926,0.131161861581556,0.0611517151125227,-0.280820183067144,0.118459119909587,0.0614070100535528,0.0842199332431498,0.209788436377633,0.218923598900961,0.378261811676487,0.178741532494889,0.11367698348046,0.18526641197443,-0.200456804868725,-0.297139107547761,0.189355187549023,0.0265225512290399,0.165836310963369,0.0686224865581636,0.124110257904141,0.17045956534005,0.0947532548602514,0.441187081514234,0.205010898695898,-0.279115671155592,0.0568307865555554,0.0871106660594095,0.0061875192288325,0.616735470586548,0.102181527910243,0.0394898831596072,0.090120769502571,-0.136063014997173,0.0959418903875938,0.351791886920755,0.431854195852115,-0.0328209527115298,0.0566680045770233,0.387724728645218,-0.0492599253949184,0.0870362878480334,0.113514933235584,0.162356984942896,0.203363222373901
healthy,-0.0760853484575929,-0.0866021030045605,0.366817881310383,0.268462950390225,0.228533438316581,-0.490463688770752,-0.0511672572385748,0.0535898143241406,0.182088497045264,-0.106620502582486,0.0058139285185894,0.148066672180295,0.571805405806678,0.0640836053681315,-0.0970814153573846,0.301573438026948,-0.294811622636086,-0.085189007621886,-0.116565194762403,-0.0665776202103645,-0.0707904933359273,0.210762408638765,-0.308361932693642,0.154858731770507,-0.770417943156474,0.327225503048511,-0.0732207920324351,-0.402465452615625,-0.292369199923793,0.459701646406913,0.475236745847749,0.300764932551175,-0.58615111246363,0.0100462087043379,-0.754820287103069,-0.283597089565904,-0.360252526979771,0.435371493402298,0.491685680022514,0.412376954229237,0.372957364042037,-0.450539807809002,0.664364963248881,0.0461296333140514,0.0302956403812872,0.402527172913077
