group,CD11a,CD127,CD197,CD2,CD226,CD244,CD279,CD28,CD3,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD7,CD8,CD81,CD82,CD94,CD95,CD96,CD99,CX3CR1,KLRG1,TCR,TIGIT
healthy,0.534058711323623,-0.363282095269609,-0.399756516311498,0.0093893446517003,-0.0841951200305372,0.414602250293819,0.37026125582096,-0.0965120825910862,-0.0058822334919409,-0.0655810057895739,-0.218897000848891,-0.391332583986815,-0.0607796848830307,-0.0242542270692744,0.467393830405688,-0.168871570843507,-0.242703904411238,-0.136471966299291,-0.0056575109003957,0.0994768765735263,-0.600329095285807,-0.398930347889821,0.142942641898596,0.118717694970232,0.0633234129993699,0.114275725992934,0.363457691538241,-0.0335822070416047,0.283832412598943,0.108865823362706,0.482520005690743,-0.0677214101632477,0.38318076977643
healthy,-0.391363224741611,0.358952622486635,0.312386833523765,-0.0778632942592046,-0.417976330959214,-0.688200758364957,-0.443548664401363,0.314389277097863,0.0390636040021789,0.036137544909636,0.0874727832177645,0.363823973996788,-0.19185357663591,0.167333108622521,-0.435815998971073,0.197970929639408,0.376732495003784,0.26649776558932,-0.616828334814453,-0.313510876065064,0.482764119352809,0.473180389582241,0.207223044161169,-0.149958578923715,-0.0690493280550559,-0.530672679417882,-0.509868072778116,-0.0109231734621771,-0.477776402530488,-0.405806949250395,-0.710798614599301,0.200782770587778,-0.433403362805245
healthy,-0.207031813566854,-0.266658807326104,-0.178005533663976,-0.439043312784305,-0.179833221585657,-0.108335345898631,-0.200747896109275,-0.338724056214622,-0.334980384578356,-0.0175165562286244,-0.123009271144249,-0.152944147344084,-0.130043967284356,-0.226313243136465,-0.331958141988091,-0.301791612359762,-0.326204804186233,-0.344299591171546,-0.176460003434759,-0.211313193770424,-0.195035270244496,-0.254237604216268,-0.430206213346521,-0.284535910786567,-0.261142847819828,-0.0923097085518063,-0.244236526536068,-0.333897219633138,-0.229429631099567,-0.172119780679468,-0.251798665979411,-0.335718209766489,-0.211382194075884
healthy,-0.0900582174160617,-0.47696010861476,0.0043116820000228,-0.451736824765539,0.169026122367612,0.0199763447255502,-0.189627462084811,-0.498970519804817,-0.120460740427296,0.23557802485132,0.0321743258923761,0.364202745726506,-0.111875184527956,-0.212128820365653,-0.307269893168127,-0.548963342367124,-0.265625935721573,-0.343903595547196,0.782128232963371,0.0335900775558197,-0.0858413644088271,-0.377054120532041,-0.233758414060674,-0.341482258163819,-0.219166603364269,0.0660253460998701,-0.250359178781196,-0.301676422201159,-0.155645280131892,0.362771620725107,-0.491659434584381,0.123229888891009,0.0911736428184305
healthy,-0.226715682173515,0.017151545714321,-0.0778115406177764,-0.0629752808097545,-0.25796733373171,-0.493665131278003,-0.541835204311549,0.115988574065175,0.0845251636764554,0.174568853818245,-0.0263466377744275,0.408294433113181,0.156534556618611,-0.0448709853654191,-0.411819187608723,-0.152681686590671,0.106887379028814,-0.294884375550522,-0.135648934125624,-0.299797647780699,0.330419361699712,0.0612422291501839,0.100699744002643,0.032696068913997,-0.0537849742485785,-0.344416351746641,-0.482313864075025,-0.248051993990545,-0.457312107682198,-0.162436906092681,-0.349922388216677,0.172728183299241,-0.176363195708225
healthy,-0.192921348123438,-0.277800919419839,-0.109854830253497,-0.200595112032961,0.201990173908246,0.0299174668878242,-0.0404008021404058,-0.45712307969929,-0.291778086202955,-0.0009596131335317,0.17941568999178,-0.277789966668741,0.0691033335943685,-0.299197288344544,-0.0724316354315047,-0.240249236052798,0.0081863810131089,-0.214847116895466,0.432257374177021,-0.0767587460356792,-0.412002668075925,-0.488156830059044,-0.432221796174893,-0.252704239921074,-0.154912538555684,-0.112006167043529,-0.11263669967045,-0.296737960143281,-0.260625720771803,0.156243458163348,-0.0498688024356658,-0.138424028829137,-0.12558173695622
healthy,-0.433391453014686,0.324816720216349,0.167227714811615,0.222270110867605,0.522324285808634,-0.633612114703855,-0.184427743939817,0.496409069278445,-0.30031087684493,0.0058309016913207,0.123743292811752,-0.326699023690698,0.145693438680607,0.186838718699782,-0.206419862189899,0.384471496434743,0.440635370136374,0.52961448522626,-0.140302105113329,0.369136726007388,0.507197337374307,0.228212955912815,0.109532050061656,-0.318921677330227,0.684231286902651,-0.239918469617213,0.406714527970816,0.160904673931576,0.261239140846454,-0.0370214575250702,-0.715722656578755,-0.285087910652239,-0.29032626903881
healthy,0.389133092868729,-0.509123303287752,-0.472940675791488,-0.112679492860532,0.488929634745633,0.59502365199211,0.124456534590463,-0.493205385635645,-0.101425237459656,-0.149155673604082,0.0655211545797735,-0.571879551034728,-0.0431433593727569,-0.210234533698981,0.293228036278682,-0.277267957020437,-0.448283635854148,-0.341511983172992,0.555284818409675,0.282415155364482,-0.632425663667835,-0.643874414810233,-0.480800729131806,0.249309367624507,-0.0385824814458761,0.458620299758772,0.456800426198555,-0.12031270405661,0.407527435418854,0.311758444055162,0.545025500693048,-0.124006103235894,0.197968889321358
healthy,-0.0970693562401884,-0.61117207616524,-0.159646702238429,-0.37073845182526,0.330283872520114,0.0545779581836398,-0.351438029403362,-0.718574899697948,-0.117882732552143,0.167024966393513,-0.0305219646213702,0.267586835022044,-0.103265447474116,-0.325775752489631,-0.0039314002479904,-0.436039328458403,-0.381277957809831,-0.263704401490556,0.681002557968322,0.0708111933743972,-0.20112340557695,-0.482088090469428,-0.413415156426609,-0.0839913370072145,-0.202616381986475,0.231171818866533,-0.21916173801413,-0.325707797773739,-0.165564583201984,0.317556616785999,0.0434035785510926,-0.13637873982674,0.0238274413692624
healthy,-0.14133994534454,-0.344033425958497,-0.336706703815695,-0.402648648900736,-0.0940184589829085,0.0710887160406235,-0.129823938979001,-0.505422075529599,-0.417193834186075,-0.176295079612666,-0.161383816097981,-0.363470022948085,-0.184587733651613,-0.368389155601635,-0.19363098312945,-0.315771619505343,-0.565142492383431,-0.408330156956753,0.250879875771996,-0.142564063641492,-0.358152242247306,-0.455810511043176,-0.59303227624041,-0.127782066408333,-0.170352248864936,0.310549815426816,-0.107973699816913,-0.303738635066194,-0.0834840896192228,-0.131133800150979,0.0552053198943887,-0.404822545336328,-0.138962258414645
