group,CD11a,CD127,CD197,CD2,CD226,CD244,CD278,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TCR,TIGIT
healthy,0.177988938286973,0.162378672750372,-0.15721606427875,0.116803256432673,-0.0293980577430425,0.226308721450851,0.176075341943196,0.394780686408155,0.0845278948319025,0.12668508546512,0.248936858811002,0.138255270987099,-0.050540155288218,0.0195041586666919,0.258930391351671,0.26726796341046,-0.0427033211680753,0.163914825530795,0.177723491823078,0.142896345712852,-0.121155304307701,0.058325450911656,-0.148883831115073,0.0138380794821631,0.167193761007228,0.0396505641395729,0.0839311477174467,-0.0945392522150256,0.0918138405757213,0.211489347655706,0.130344515105785,0.0192215259984308,0.162637609229603
healthy,0.137983454547587,-0.364214861257649,-0.47176039224612,-0.0770648673925724,0.132197712684074,0.497948348256498,-0.141344562387217,0.245066206042745,-0.385764662282771,-0.340172017130085,0.271161792802655,-0.141971602413719,-0.336769802118133,-0.269709304578272,-0.351417690095419,0.280574676234677,-0.302580708082965,-0.593699883874002,-0.421417351085089,0.354523867147332,0.326614484509257,-0.436781613682701,-0.424263195860142,-0.174445590894018,0.0215906845148851,0.441732672095761,0.333234710366198,0.209640134244598,0.196639403167097,0.0300838018329365,0.560483185383625,-0.431254850288998,0.362249691733915
healthy,-0.0883727454821509,0.446075377921605,0.029088077639936,0.291757580925427,-0.222344121539169,-0.348368555894957,-0.0231349495622916,-0.251478376319349,0.172800005832329,0.227010125269654,-0.299388630506164,-0.0156658038808274,-0.105237577066108,0.405488357758063,0.251988787193036,-0.0711973558779341,0.146617995634088,0.593352201542785,0.4045627470968,-0.178589253642198,-0.334388506978965,0.339577514374763,0.450744585961897,0.591555665693091,-0.0078538286958618,-0.358089846888147,-0.34662916837332,0.009872546687443,-0.320824902316117,-0.0516344069078121,-0.339619802561094,0.255481932302626,-0.365552817570774
healthy,0.164669987172184,0.494721591119311,0.038105232553869,0.512055024314347,-0.0595945101019423,0.0269153171712539,0.0911386608676145,0.202712415349755,0.51157713739881,0.199600076363694,-0.0517215432485806,-0.20510150727999,-0.0118908183965148,-0.287564405651431,0.262893096643716,0.378475943083837,0.571883894621076,0.294667610244021,0.384357228873378,0.438444603067814,-0.688296282801688,0.16970585061711,0.424512401701971,0.283469388681229,0.366425519665837,0.0516584235823884,0.310534215136207,0.257007073811339,-0.297662904655455,0.345143863454334,0.529512003956182,-0.0564810476898574,-0.0306160640912286
healthy,-0.424760709498836,0.2175811048083,0.486308918970328,-0.253928559223483,-0.571342319797131,-0.526923282651478,-0.142837365145423,-0.720241313129913,0.400890257910829,0.0730910556524012,-0.224555629137341,0.141242829665886,0.0320481978863708,0.654481038742492,0.110495128510343,-0.5489598279177,0.131237951676981,0.404073911377073,0.0035823715921593,-0.473322457389102,-0.409402533972339,0.470594742425211,0.430973448401653,-0.0428028375146705,0.0039210948680689,-0.544494675333701,-0.572780655644983,-0.691609086616638,-0.14223650126868,0.345423268662524,-0.59224272725908,0.0381070746234277,-0.209296785401332
healthy,-0.0649789096941632,0.100663148891235,0.127273203064591,0.249093942416567,0.227832180688353,0.12390596994906,0.0307625822337297,-0.219138603188723,0.0918861870297988,0.0234359238863066,-0.0431594176108219,-0.0258206643604215,0.0720507281845453,0.116312783334812,0.207950602993804,0.0697155785705467,0.0991113608215163,0.0100770052850478,0.218932225521651,0.0831278517821213,0.198018531829854,0.0964145064249501,0.258000386466396,-0.0940521432408312,-0.0003145515687637,0.57659391523166,-0.0069377455029181,0.169212912663503,-0.0496194955629941,0.053994388415389,-0.0083776542877407,-0.0746917540148433,0.103934978221141
healthy,-0.492281580181252,0.698736657760285,0.260585368262069,0.247251192616243,0.201233551729493,-0.639279563653459,0.186627027076027,-0.13367321291852,0.485849556488655,-0.131706708045904,-0.306084470630254,-0.0150908852613399,-0.0016670842118917,-0.0726969587609255,0.389142845546659,-0.227098892798183,0.560067193345941,0.616974697713183,0.475004529208582,-0.366611521388172,-0.401680520623329,0.478234305429864,0.284151300656232,0.192923649785814,-0.305449514527642,-0.276244452204768,-0.060600195448928,-0.0949465420404938,-0.198201112376666,-0.135690826508427,-0.631784957103035,-0.0873253952198711,-0.488394561533682
healthy,-0.458850455978849,0.629858912823013,0.528409630179225,0.0388709742543393,-0.550847121885564,-0.615905310423472,-0.0624827801349671,-0.046045965667035,0.60798981483514,0.112694824135398,-0.293048328240907,0.225479787229071,0.0579322339409595,0.587468738509599,0.262747406449552,-0.32764867590373,0.436559496432471,0.469861977564249,0.364821174447103,-0.203247094976633,-0.667386589521341,0.775332770305628,0.717993582781031,0.255152360019435,-0.269011389172982,-0.481110447102553,-0.451335665415995,-0.456011469780521,-0.331209206606565,0.67538066524089,-0.568536848498953,0.0321610729752239,-0.145657630303402
healthy,0.436669496575876,-0.0307236634323195,-0.0800696040423794,0.336244152548184,0.02529850075697,0.495790023217948,0.0292278630107175,0.429888080059984,0.093019338389801,0.192320011692806,0.210025068999042,-0.0335269192513245,0.0041811573550255,-0.210393837212157,0.112242480678878,0.279063770771987,0.0166040941501261,0.136560615025782,-0.0144334824008323,0.331936421071402,0.153562702738024,-0.111995558045929,-0.134668875761159,0.341858436360177,0.337282626545495,0.0165800945092555,0.368378945216567,0.328648447648405,0.111362925010498,0.104924823360818,0.584142282420223,0.0963841203202488,0.390004558967972
healthy,-0.309470599628276,0.533431928020866,0.294324219217476,-0.0232855886806166,-0.28115369763853,-0.512931600635435,-0.242255683005476,-0.151111273487503,0.401910045568872,-0.0662630091034088,-0.442455911648557,0.186306872464361,-0.217541451661146,0.364914185856649,0.216472999778935,-0.400659643320962,0.205874304132254,0.273928334233734,0.158926269227821,-0.409203092742893,-0.570607515249984,0.418597394666447,0.490035966725055,0.0247046117466328,-0.228727293969418,-0.278411776227599,-0.359001979023735,-0.333839852354646,-0.574623829235317,0.30452428845448,-0.614709045063806,-0.0289073545300874,-0.370479429749605
