group,CD11a,CD127,CD195,CD197,CD2,CD226,CD244,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,0.654960599648609,-0.0593272496752417,0.473446297042021,-0.300679359948785,0.35883438982986,0.188203948083242,0.54378844853759,0.426873169282294,0.243361594856564,0.264900875188165,0.233505974512401,-0.0491971460864116,0.233993345735021,-0.659407468937448,0.0628043724229651,0.539286546850299,0.250049591952505,0.0166563838523328,0.0549526862933806,0.430283176479169,0.0307663608243169,-0.191583534031426,-0.466562498221975,0.0007007225917595,0.459351199865248,0.169463004157715,0.686220909665062,0.600278219788639,0.258752555834954,-0.13157964421225,0.606428485819894,0.381698292784181
healthy,-0.239153409026597,0.513467566694402,-0.205320359468546,0.363552912769426,0.0473357274653568,-0.355525870929564,-0.587743375713226,-0.328925331501999,0.408834428257046,0.13347123808681,-0.422010613662212,0.0402981632877574,0.0877951340205135,0.337036872741994,0.19054590616081,-0.290195243131238,0.324382717873762,0.454011784090572,0.379884785167489,-0.328853895532762,-0.605170879138987,0.546172237930623,0.563068715802312,0.311057022123944,-0.0973845841252222,-0.512055973972586,-0.370165239813243,-0.310731377800437,-0.36723925892838,0.185558398057653,-0.593767118261334,-0.360244278240641
healthy,-0.337993176107609,0.300504687281835,0.164962946070117,0.610094964665678,-0.175019292874738,-0.115916044682265,-0.288128119765661,0.161480381239358,0.327837574827077,0.108483320802917,0.242613659971716,0.227944461961784,0.190392419094194,0.293224339780048,0.130281284417098,-0.397300211446166,0.112594845808633,0.191087606258017,0.145362128561097,-0.203177354541744,-0.083458018901392,0.080271787790803,0.170329070090144,0.0558628254750702,-0.255117926262073,-0.0373498961088404,-0.0475441655190136,-0.517193612169133,0.440825480241706,0.643911054803093,-0.265653114305353,0.147099604363662
healthy,0.0575220100314663,-0.32183202390863,-0.299001714923598,0.075764808996511,-0.168814702206107,0.382279739566383,0.0642458625360183,0.0523146238711664,-0.420376609050498,0.0931861699313263,0.14763579464582,0.195665065090364,0.260969774570191,0.265418159382794,-0.0961657041619205,-0.11491682807223,-0.386381618738687,0.106653278982561,-0.116027960207356,-0.257241989223537,0.886141621645936,-0.0878051337558575,-0.366229809394777,-0.118743056429115,-0.182058165087213,0.0326956446001252,-0.0653540182731893,0.0558074418684954,0.441618385782852,-0.240344960202274,-0.1787394038771,0.0671233765733684
healthy,-0.151552505768775,-0.0180418549575072,-0.180678528555382,0.0851245361505078,-0.191582303424293,-0.455423747179339,-0.474830102216511,-0.51295141726398,0.0776051855389762,0.019653995854244,-0.141226997070282,-0.142347590419895,-0.372768000118853,0.44335795564986,-0.187615662891165,-0.354351425771671,0.0849824651332746,0.0553727650528662,-0.167913254511561,-0.278266182716796,-0.186146558346758,0.288538965931948,0.0341623679430444,0.198738574815148,0.136768231434903,-0.215694633075245,-0.519377629999049,-0.248860066727187,-0.260708134745737,0.125840979512125,-0.260354141010398,-0.0890424586681028
healthy,-0.227685733668988,-0.0926379622681144,-0.300639959266588,-0.146855078950557,-0.106000626567159,-0.0330028524354751,0.105849267400417,-0.178172173795498,-0.353151720865399,-0.278757961054919,-0.1471545828612,0.0173281327410847,-0.0460778297649311,0.138040572336222,-0.0530668418095618,-0.0704910776639087,-0.179823665877344,-0.122672845699508,-0.174080434951525,-0.111754642989122,-0.0757767154750353,-0.332730912405439,-0.0556070776700338,-0.0889781678827471,-0.132022339256775,0.221133472561914,-0.235571236562129,-0.187203043277988,0.0405730672452114,-0.121702416382379,-0.159595353692352,-0.13921580123876
healthy,0.49488589454779,-0.71788452705856,0.344435245987724,-0.305605747049549,-0.180550359163577,-0.204015571075654,0.676372771006759,0.221734713918904,-0.457288081368694,0.136406437897209,0.321443410773929,0.0112781351985841,0.0047084247175647,0.0969232433168422,-0.330371543394706,0.305496333747282,-0.521911024423011,-0.576198860470531,-0.455508539011477,0.430143915640744,0.437044376408249,-0.471087977573064,-0.26080445252465,-0.221257865676867,0.334516501997086,0.209425469998129,0.127931297884134,0.144172571886263,0.245144228485642,0.0933995379338291,0.701407711180179,0.4699382633455
healthy,-0.485450661757302,0.467828681605334,-0.142757824185853,0.454645273257975,-0.0731011053154454,-0.607634488715672,-0.623523854951467,-0.0565868482825854,0.476927452962961,-0.014813865528579,-0.320122861991741,0.152688210412347,-0.0953058469898862,0.51742134822119,0.139404887731867,-0.331683419965579,0.324508698888209,0.287252834120281,0.2396435154747,-0.288197527808447,-0.735514032184819,0.788858911347996,0.633742049103458,0.356874070357794,-0.340784453946795,-0.513881538709076,-0.525627232060066,-0.519346220670869,-0.357027549662028,0.614644092253042,-0.666491568507325,-0.158206941245603
healthy,-0.0095069839655169,0.248917246198547,-0.0217559058548319,0.100401222367008,0.0264817313746955,-0.5929251313466,-0.0094384856487158,0.154883453017462,0.278195826926901,0.0506048680518965,-0.211467908474039,-0.158776581508608,-0.125999993762352,-0.009259300418772,0.0293558492668525,-0.29229849695728,0.0408295265962016,0.209609672330354,0.0486031390218413,0.0897594591255852,-0.513906762519983,0.360853674716062,0.368402383485167,0.174982735417132,0.196394443807662,-0.33745135795823,-0.101109380404751,-0.195477329850765,-0.441916599638497,0.356314996235567,-0.0394224318419796,-0.0791616837231491
healthy,0.264162287466329,-0.454643081348665,0.193639657388278,-0.388789419848446,-0.127186116235606,0.171134109078655,0.457734315836817,0.234549715088881,-0.261764518906492,-0.179894477775662,0.163769498856987,-0.272030301295246,0.145596099252348,-0.772398689090572,-0.265412983272892,0.267718310040293,0.112080566719565,-0.344159329050396,-0.270644905969241,0.358003998340322,0.409326079267984,-0.551868692753183,-0.734273229228139,-0.354078470496927,0.216890875699431,0.222067446200834,0.442646511294163,0.390549786928496,0.331249586133181,-0.430231117061329,0.565632659774,0.345956802500951
