group,CD101,CD11a,CD127,CD16,CD195,CD197,CD2,CD224,CD226,CD244,CD279,CD28,CD3,CD319,CD336,CD38,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD57,CD62L,CD7,CD8,CD94,CD95,CD96,CD99,CX3CR1,KLRG1,TCR,TIGIT
healthy,0.389958539393807,0.520873987253778,-0.0091638640151211,-0.001287089969922,0.403076638179453,-0.301843204965038,0.376514630877975,0.359637507144612,0.0858673644982871,0.501362486562222,0.599213422701597,0.223287120088476,0.13731890416223,0.246820442745482,-0.101556848895943,-0.200150414643205,0.113092186324703,-0.576669778749891,0.281270344415686,0.639131143770806,0.191457777874247,0.0698843931195704,0.0004107005319571,-0.0333763980696026,-0.258846910775811,-0.443911270692864,0.170008647857853,0.137288549129135,0.600041262292725,0.342267431750352,0.571061159401282,0.379460578981256,0.519872699481519,-0.0988269821438307,0.545551533147428
healthy,-0.0841307174151004,-0.0353900737081934,-0.026081753093252,-0.0672206470687182,0.0316439064917893,-0.231716684760375,-0.14984235906764,0.0395313611217563,-0.175125966040825,0.213978345138659,-0.0180411391923987,0.0222682052350517,-0.296542358953048,0.0144053715071842,-0.0713745146470234,0.0946141959554677,-0.122412717343938,-0.193504991858481,0.155852153726039,-0.0106324832881499,-0.051775108828925,-0.275799098450094,-0.168657333281719,-0.182179366626651,-0.0515186039842536,-0.27966814707562,-0.230266337614207,0.150817650268884,0.220060602222615,0.104275430847049,0.0548118937023365,-0.13637043468439,0.0359928716196953,-0.327163216182402,0.0646483297445202
healthy,-0.310686556491407,0.407207248707437,-0.442092688946795,0.347022599676484,0.40918175206053,-0.112463060098506,-0.0147822553445779,0.373544495459265,0.431833837270431,0.692591820077301,0.346234570997138,-0.0811671639906769,-0.0865883277466628,0.370413512565276,0.169878615841524,-0.0011118590638543,0.157085200430566,-0.492613313904259,0.124318532364352,0.409577335387211,0.0225344046547251,-0.532855204022961,-0.318461717213812,0.506030182434892,-0.399998990488716,-0.425252496427369,-0.459897135956304,0.483470388463568,0.614503248419971,0.153992260472387,0.337067618934728,0.324852985961373,0.73396799996927,-0.186781475511979,0.478478578849377
healthy,0.0264242197364087,-0.0393576545786554,0.366043772366294,-0.206251232982492,0.346201082013273,-0.0473656949856929,0.204339587051983,0.186677915593426,-0.330457935618895,-0.0848172973573616,0.0348454799634414,0.452071261419132,-0.0921680316074311,-0.125035542584326,0.0448894908652575,-0.183313618147679,-0.179895264460149,-0.321084226270297,0.0433259911111284,0.174127629008364,0.442467170041539,-0.0238239840790376,0.156070386540016,-0.867472647158418,0.0813957806481178,0.350924535184794,0.0728014236928694,-0.0391650174046558,0.111468537306179,0.17714901047261,-0.0107738471954974,-0.421897749178135,0.268702979887083,-0.354610603033006,-0.0775097546283286
healthy,-0.22604093576898,0.485444618784258,-0.217502548110372,0.0835636368283507,0.312383098799283,-0.491772529794637,0.275320608136487,0.232844884109438,0.60665943102552,0.570464989510232,0.690454741784111,-0.26278341995909,-0.0569576434676889,0.347229427385118,0.0111608538154632,-0.0892024914342997,0.0861315680910901,-0.810056611879858,-0.0853801028917944,0.545232839179314,-0.0445766918337115,-0.350251666716678,0.069127275083586,0.429595273429712,-0.529154234127401,-0.382503039550846,-0.019233267269074,0.542476547806946,0.671949420699094,0.0276569811104426,0.649482564566602,0.189691420537761,0.562794435250771,-0.073243687719927,0.402922505853252
healthy,-0.128444462187902,-0.195958737803001,-0.0677535190885079,0.0383382456398987,0.0367792187239432,-0.167465330306742,-0.3338762992949,-0.330860621360984,-0.292656662344549,-0.0604619522855696,-0.0376140582465477,-0.100218333764317,-0.461424977430058,-0.144143698117673,-0.0915376025998616,-0.208175265555447,-0.201379578213104,0.067145153869093,-0.232716923889023,0.0141029819561512,0.0475305416006042,-0.600754344820779,-0.408234410812054,-0.315377822941913,-0.0872291576215903,0.17294030023343,-0.19231620111242,0.170391182823551,-0.184068471686244,-0.039912482684026,-0.153415512489152,-0.339090443110775,-0.0883920716654038,-0.523340568649612,0.112207724345916
healthy,-0.006120784047827,-0.445412944070662,0.190380976558796,-0.171794695582683,-0.150486156100854,-0.0923814369999835,-0.0861799202787328,-0.047579120932249,0.144776539501566,-0.520802326158808,-0.196214627430458,0.299179183029958,-0.391546265178551,-0.320274601683141,-0.130835266691838,-0.0922733378742543,-0.112771416716442,-0.374951733667187,-0.118972630568145,-0.19849069302712,0.299503019705664,0.0444988454185313,0.105098796992026,-0.480505219007864,0.109967273801237,-0.240676177851153,-0.10791608984623,-0.160800836502681,0.0406346469898392,-0.0812703599864709,-0.107802563079668,-0.312882086923164,-0.601461220305131,-0.448182575270203,-0.381584749598958
healthy,-0.440432945097158,0.409639288470069,-0.503790130759422,0.309990550094917,0.144265046802224,-0.487089500666437,-0.0643295894979944,0.105026944052847,0.51240293112931,0.605303006343068,0.11686745378496,-0.484493224342921,-0.101722979028586,0.283954365677134,-0.0596046368661076,-0.161885053873315,0.070137678299994,-0.595592067057819,-0.0398089165114748,0.302868164685814,-0.280375939152047,-0.421018316883585,-0.331895188910082,0.589295598391589,-0.732460909678655,-0.653742464394202,-0.454538150381518,0.450840700063016,0.49113209098578,-0.102702538383688,0.445372382756999,0.31312866539248,0.579037627903944,-0.126717775484984,0.19965133067458
healthy,-0.129671638055594,0.257638346174289,-0.576324762836839,0.0693229554594886,0.168342972510287,-0.343062180277192,-0.183204730654128,0.129796584590808,0.25979146706616,0.391089978978032,-0.0566646836366668,-0.495250170476908,-0.0540524053041473,0.284265762565008,-0.0338101923601555,0.116818821652942,-0.0420519144621823,0.0633008709584559,-0.0017429027608325,0.138981991833224,-0.50782697264412,-0.561726658961129,-0.344868813653373,0.582043230711991,-0.599991330277133,-0.429490954995624,-0.239665298129664,0.309379177920428,0.0829242100498633,-0.243851009802093,0.107801671004307,0.345721106074252,0.442454253197455,-0.0547281327750585,0.177454242844208
healthy,-0.288768709534078,-0.627127951272798,0.293505313470577,-0.188671238501773,-0.34686515707277,0.118806692458732,-0.327129465710594,-0.327366214322281,-0.497432724907605,-0.614701728937258,-0.369334393975558,-0.0144383416064989,-0.27751631703758,-0.445174344056718,-0.0498965928902123,0.167769931810516,-0.33015544547278,0.445347142973119,-0.714219749277993,-0.584316403473811,-0.144304516881493,-0.0911990680803878,-0.0745001031485224,-0.565622514419414,0.269352526827235,0.411871288549471,-0.139768479339465,-0.359275460967627,-0.576133960628388,-0.238725836295042,-0.640844708847722,-0.604103635381613,-0.642325605246496,-0.173026639441829,-0.636128904845266
healthy,-0.0815071829789747,-0.318337800164867,0.1012617523386,-0.186464144256343,0.0909129863722655,-0.111909505497582,-0.161726446825843,-0.0140792807426822,-0.0678360257276671,-0.182151538661708,-0.274641406279708,-0.0191878792735393,-0.483702507618423,-0.101434013667662,-0.127352229601296,-0.247032192144916,-0.103960212592638,-0.334198001575417,0.035252873334878,-0.177048300110565,0.280572295130337,-0.114350970079582,-0.0803454193012391,-0.230424317298891,-0.204942492819606,-0.197141374936537,-0.149909079378993,-0.123000873503591,-0.0763990568958485,-0.0418103156759194,-0.189510721120694,-0.221731206222984,-0.116088915346873,-0.372421429693082,0.123164524961223
healthy,-0.103869866094543,-0.36762757366804,0.0432277754892774,-0.100351267302626,0.0200079579724115,0.0303973720925485,-0.210573551390396,-0.157463288860682,-0.0481099986123868,-0.347561230988298,-0.0974363606352738,0.0704772092330665,-0.248756596436808,-0.100229139910028,-0.106950383868834,0.0214017948275167,-0.0444663338161564,-0.12495605226349,-0.242664235835382,-0.314133203975857,0.041155310079861,-0.182467241159507,-0.116145981408916,-0.273025794577677,-0.352144139088812,-0.0614316688137264,-0.236070665494099,-0.0736766433797085,-0.148369153727053,-0.124580918369868,-0.293110024736279,-0.215374530413073,-0.40358458668273,-0.220234389045492,-0.163883381819784
healthy,-0.45473333960438,-0.265743149870461,-0.343375031662163,-0.138004343346196,-0.143086376142529,-0.427055570618333,-0.543316436300756,0.103375410617777,-0.291739592227518,-0.0781149235222594,-0.120673487622054,-0.556275071334335,-0.507535460404217,-0.19037168140213,-0.270275776483261,-0.331587915550897,-0.0919030465412103,-0.537976805752659,-0.192017505337913,-0.457930523450155,-0.116983211521049,-0.633561171271302,-0.493152942749948,-0.0120466413990096,-0.509341002961152,-0.756741847486739,-0.590823008189393,0.0077422271648386,-0.140293360806431,-0.479945473253163,-0.16089707414836,-0.129074195092796,0.132160034972849,-0.347508840689206,-0.236893036504007
