group,CD11a,CD127,CD195,CD197,CD2,CD226,CD244,CD254,CD279,CD28,CD319,CD38,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,0.408383043594038,0.12837578771052,0.374807208622752,-0.0412728538888477,0.399352802863952,0.10317270581883,0.294630330523218,0.247032151259545,0.359603436983605,0.234959219624765,0.189487679179544,-0.130245609043217,-0.199382091230309,-0.22531833565832,0.221294686852744,0.562377439356738,0.0677777985127517,0.189290083081574,0.0923885173400314,0.506192058514601,0.217473941346483,-0.137402724287668,-0.0278293365341771,0.643701886707661,0.0399699978924972,0.392731520021609,0.508734610663126,0.297698381883824,0.0812775669480098,0.551588927058094,0.394304288808267
healthy,0.326430880276978,-0.436090407959354,0.264924084918974,-0.396492551337923,0.0214015673256101,0.360418194782717,0.649928809010435,0.167034366525011,0.43245264055635,-0.389272599687638,0.442391718312528,-0.110047125149127,-0.148242108589853,-0.417660929713911,-0.230839856116501,0.408904519299903,-0.290295105682611,-0.46919463457386,-0.364422695558885,0.416995150363029,0.582272340645502,-0.570336292809815,-0.5531252025012,-0.190264458076078,0.499068628772355,0.457751065645111,0.429125812884361,0.384220881536688,-0.129671144634237,0.699249512358538,0.448182410075378
healthy,0.492132588089749,-0.383139486313056,0.0564775477654941,-0.532467824962832,0.265194260240466,0.290706333144155,0.561285799320101,-0.316770734877127,-0.0252811097603385,-0.295622565066085,-0.0680830890975125,-0.237887801922238,-0.109561017355683,-0.317299369265014,-0.171269666508154,0.56560762205216,-0.0136593157245114,-0.298844432275173,-0.180508230190068,0.442680156245211,0.312850992041258,-0.139571255829262,-0.308932785035647,-0.0072659197223975,0.193171716749742,0.264673657539892,0.619691029818589,-0.21610621002535,-0.500133162678884,0.550423382157961,0.0399110344181156
healthy,0.0013210453051921,-0.440837373552291,-0.410882259889592,0.0343898084311658,-0.342503412035873,0.267186869579576,0.0720916372755754,0.0886782149510072,-0.149862883337262,-0.474191260678467,0.123198874455856,0.231677671512508,0.0603373218770191,0.402755879943798,-0.162653203355452,-0.229456100675487,-0.518095839817156,-0.168075531832077,-0.263631064149848,-0.353893392885158,0.843577466903932,-0.044761301934281,-0.342423911823603,-0.112773785638955,0.0996239902330313,-0.174472211787905,-0.0512124401221192,0.407088777692639,-0.295391265829349,-0.422733042531768,0.121452678727885
healthy,0.391473322203907,-0.0482861836598595,0.16671854673113,-0.379271816003175,0.32619365568513,0.620809164792086,0.493588876099617,0.221083156073151,0.684894652606174,-0.241477364293899,0.221697626751333,-0.116183080703076,0.0351541906330675,-0.587109058846254,-0.0565191268725238,0.548384836667739,-0.0832358929970999,-0.232635101426918,0.138238929360811,0.54502410837337,0.333606141644585,-0.406639072626589,-0.208369784934044,0.106794428210077,0.446741220275746,0.589114644637951,0.640697985406057,0.240678738639823,-0.17276246728072,0.618621668357026,0.149246080067539
healthy,0.0839120765920504,-0.26360386616286,0.199585153100633,0.0118813378959596,-0.0153933826643619,0.275184540368466,0.446925274288943,0.10304661712514,0.0119047743535866,-0.318251373967527,0.103776716462806,0.0309290094024974,-0.02881383157811,0.379133110814829,0.0005478081106968,0.0942293744057,0.124234562217817,-0.16312923376515,-0.029641106351594,0.200572376243572,0.462055052903722,-0.152835524214108,-0.0225729897844925,0.0125118019135054,0.313206247566172,0.0804440517847166,0.115205364407736,0.335117139223737,-0.12402862712589,0.199794495261476,0.254681826110147
healthy,0.534375551497431,-0.684616921425605,0.302486822706288,-0.31314586550054,-0.0292848796632881,-0.140465607337434,0.710777988286819,0.0551774137473002,0.230759699701737,-0.478904537815023,0.317793663311607,-0.0364271098266804,-0.019883919035274,0.0852050293698725,-0.227692347412252,0.359604256409355,-0.438592330708499,-0.501061260142884,-0.334150114650467,0.48738694014768,0.406760437373994,-0.33810967416241,-0.216450193402031,-0.052934758423655,0.209029349813452,0.159306295471672,0.270515077417681,0.194776934481436,-0.0005702086764289,0.732267034475757,0.521793856659218
healthy,0.509238868052467,-0.534575362193977,0.136621213551785,-0.464123839788237,0.053737368423523,0.645948277252064,0.661032038791937,0.0306719302487294,0.0476169746921698,-0.539992639995938,0.328400661031186,-0.154569675895139,0.0504185115652236,-0.490509057763905,-0.158360222965834,0.377604000902553,-0.3770734969032,-0.351579922983938,-0.255321283364625,0.276652767234952,0.7812023179129,-0.756635535075276,-0.659822626815962,-0.293288210999434,0.57775230087913,0.519860919484834,0.532827567099551,0.394048808943341,-0.647354099623596,0.639703799605334,0.165850253114838
healthy,0.259656597681627,-0.569692623682345,0.097120521898704,-0.258330053829988,-0.0358088539642847,0.446438934980019,0.415873655203778,0.124313686061524,-0.0328840648096867,-0.537843693603507,0.248697203863931,0.135332506953616,0.0043145187271018,0.102941375254723,-0.215604055482963,0.298388832899235,-0.413344431601276,-0.369427576705961,-0.250066009834773,0.0481377046730073,0.769729883382978,-0.457685793615781,-0.519876961177439,-0.0881901522826909,0.375068600721657,0.130240813315703,0.183188246800227,0.426448836931986,-0.337716216024573,0.436912095303823,0.277089164886232
healthy,0.229993602629807,-0.459146025978567,0.219558147651256,-0.226452198835752,-0.213916801429521,0.171426261582424,0.483756077350734,0.212781052396655,0.334080470246918,-0.267644854002947,0.39790572762411,-0.257464183133041,0.214810591291773,-0.468451653482704,-0.339185921115517,0.211107401193946,-0.14841070883698,-0.38818913926505,-0.246050374511845,0.434069095006699,0.501583610603618,-0.556406351038653,-0.660799189315892,-0.336556309517773,0.514827585556935,0.357766899775288,0.250624301510365,0.509672764296107,-0.285490592289419,0.63557864478681,0.428984407565036
