group,CD11a,CD127,CD16,CD197,CD2,CD226,CD244,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,KLRG1,TCR,TIGIT
healthy,0.383464592233862,-0.157333021352429,0.0615925028524917,-0.153452965392868,0.260012253750011,0.178791600650479,0.265346044403026,0.422399761841021,0.114171474649691,0.0624957491844501,0.266889542351851,-0.202195865607382,-0.121041590525539,-0.442734864248006,0.126265357995758,0.0744575087606307,0.607580308727199,0.0665792097295454,0.0731003711230957,0.0295656627133327,0.0882503654797981,-0.256018634351687,-0.116850580319137,0.289579569570074,0.101906854593967,0.0667004861957094,0.390420428299238,0.27663428294596,0.270402309992258,-0.0238778202090211,0.256646416898051
healthy,-0.304771289850776,0.387987307981968,-0.290973006351314,0.217807111281786,-0.144340668287616,-0.338539589093321,-0.558830915172282,-0.276833973672379,0.284750262408404,0.130111940816781,-0.42272256212974,0.0626608180744081,0.104682390017093,0.0912979158168388,-0.132596637383811,0.095253705321252,-0.391997369191746,0.234650979712179,0.324342113413529,0.309003037150468,-0.599061124230804,0.382026233611895,0.195133867363547,-0.118260290921956,-0.264669951040645,-0.460612663701647,-0.246958436003824,-0.329604290877194,-0.642469641845806,0.0223918278277679,-0.399664406219152
healthy,0.193459522821531,-0.246815936599039,-0.426003286113429,-0.603144095704029,0.115076238886882,-0.132528528046092,0.149697933330526,-0.107771183315447,-0.255889839328633,-0.31969692682149,-0.349892507194984,-0.235094816101392,-0.273551605860532,-0.294812556944546,-0.260622875409632,-0.194573150647047,0.261690755742785,-0.168341702146094,-0.200458405677142,-0.241400184303158,-0.229200555030727,-0.273744408337555,-0.187580280523372,0.0108092592413203,0.108469691507031,-0.231456786755189,-0.0289610680751626,0.347511108776904,0.14281681779217,-0.361342682928716,-0.190397495641636
healthy,-0.217675189431655,-0.0058477936869682,0.0140825377563999,-0.0582951818519383,-0.279334248625148,-0.395664032927076,-0.136018355093866,-0.185161556724978,0.131262620781795,-0.321313509165612,-0.0832414644257741,0.0042064113426065,-0.253791755227703,-0.112684598575295,-0.0900795326937628,-0.0755806053029845,-0.188172748120309,-0.0231708438472307,-0.389400841176635,-0.211448607506619,-0.410056206232559,-0.0303315386522638,0.041468156545821,-0.274851075761848,-0.120675491911259,0.0065199931588306,-0.117208660846981,-0.29099180065905,-0.256544696659235,-0.459827887170175,-0.036331102638539
healthy,0.225228305322893,-0.538747071504708,-0.026419502969069,-0.416814325584141,-0.0806503637512408,0.175160178549283,0.318626816089995,0.521347311237543,-0.430947202154689,0.0289383669473453,0.150592909056097,-0.241265314615586,-0.066550781649502,-0.569006568445178,0.0046283154799837,-0.2906331659686,0.330651331886898,-0.345414618405503,-0.330893497401979,-0.20521574010201,0.421896791511588,-0.206281171777245,-0.529561730272951,-0.0428962028897631,0.0422029265701473,0.187389266166438,0.294027614060249,0.29194707763343,0.473319033178791,-0.0402777965084908,0.22051063021515
healthy,-0.0078518602650272,0.29075113610056,-0.270670346362742,0.0649113596958489,0.014117449289449,-0.15125692302739,-0.287722514287814,0.258086872078836,0.42262447839018,0.0175977883756938,-0.123721497039062,0.0845813544425769,0.277848738262012,-0.298250010952644,0.024109470208922,0.167469521328066,-0.0684467446026989,0.296319700404147,0.102214371743154,0.160743345508624,-0.55441155443379,0.161468730927643,0.343823012879848,-0.234245309759371,-0.241785984061577,-0.111432688652066,0.0232319674418268,0.0768406657356462,-0.283336520464638,-0.187700956181765,-0.152934014995644
healthy,0.270541487279622,-0.601657878850753,-0.09256366501834,-0.287238541421631,-0.107873906674258,-0.270545874941107,0.461007742746963,0.230751845450745,-0.458307414130496,-0.111520899660509,0.234112814172471,-0.137260996574028,-0.0558772061538986,-0.0995072619792202,-0.0661851962522134,-0.361332252458911,0.0735848342744748,-0.485204975978307,-0.417379395957569,-0.394696447130593,0.156224995567193,-0.273761569429045,-0.184056223693834,-0.230113015377608,0.269218857801266,0.0828521354299457,-0.011708161654196,0.0490387355468461,0.535653624993007,-0.201061807962818,0.292780081300649
healthy,-0.436626789704918,0.402357694172884,-0.344247682442818,0.416598515215392,-0.0159980592871609,-0.578323072956574,-0.608400781631171,-0.0607669248767078,0.408864940610105,0.0027886802520769,-0.306453637021796,0.0950064930845447,-0.150977500590062,0.462736560774046,0.029663242067102,0.101640504567552,-0.291631607040865,0.268714092325443,0.286395097925981,0.222126444650662,-0.686772226358443,0.711710116760397,0.566978154969763,0.470621030110031,-0.313090733652014,-0.526698895515945,-0.509905876641712,-0.489876551384287,-0.616370509843154,0.0581761962072818,-0.175619331949425
healthy,-0.291688543840134,0.287717298531647,-0.159665255102627,0.0450855238113582,-0.0594773202449758,-0.415855306930133,-0.400080240803285,0.0111544689653503,0.317000717272722,-0.213800223981255,-0.365135541121521,-0.170898375058776,-0.0453737259886105,-0.207692696541036,-0.146513744696651,-0.0287443442413471,-0.239396757355691,0.307183924907851,0.141476977099895,0.0933478039862337,-0.768995431538447,0.336479328859592,0.307596011123354,-0.102573525927352,-0.265161363434604,-0.409404951477146,-0.104191700999026,-0.236759256707589,-0.443008063137825,-0.205348608891173,-0.231435309091882
healthy,-0.415357085572386,0.122063624406509,-0.116424647595397,0.0397629146881528,-0.43073197131041,-0.254937739512494,-0.380807053107307,-0.252009026297742,-0.243231659280159,-0.365992791777774,-0.444577145126106,-0.0947205274424149,-0.15082820479269,0.187022240700245,-0.627598716658448,-0.278580635222897,-0.384203960646364,-0.0990419377647942,-0.327563009992381,-0.165729950804844,-0.236799211442137,-0.0991892863433353,0.105957078150409,-0.319669374044323,-0.337917140661842,-0.198410809523778,-0.499308664889842,-0.534664896827556,-0.394927075401752,-0.305880049193793,-0.262878509033286
healthy,-0.234257963128787,0.54913135479521,-0.34046101768188,0.340683464370308,0.271616689416555,-0.335074565316242,-0.467151925399481,0.0281147952962471,0.602342878963802,-0.0303854533981515,-0.290509505695776,0.034504829624611,-0.145421536517249,0.327724213697397,-0.183051583702193,0.319589090447214,-0.2017083192601,0.412769945302517,0.538272353773997,0.369974607931449,-0.666050810551284,0.008743995273538,0.404101018530502,0.287321688156918,0.0506640900793981,-0.464067895742564,-0.328679648402514,-0.283145191819759,-0.439112321626215,-0.0324192458281426,-0.318372361814565
healthy,-0.131411629911611,-0.027418420118445,0.178281732559445,0.152818007499366,-0.218679696249167,0.108674752251868,-0.091854364317825,-0.0806824540583372,0.0370498004996687,-0.008113524768378,-0.0817879891691969,0.120958779266743,-0.0149157796043218,0.334752487010791,-0.0733291440285361,-0.0408900060436231,-0.167482178490174,-0.0582542762411206,-0.0146291758207338,-0.0558667518238346,0.101432910791887,0.0195527213531433,0.0857223620209738,-0.0772306268107574,0.0306487364279733,0.093142231614534,-0.0006953380167265,-0.157184582374171,-0.0110005841673675,-0.0167005446002014,0.0424782089409966
healthy,0.0035094630835834,0.172140133468523,-0.193741927212088,0.18379074818074,0.123685410920954,-0.0860367065571002,-0.0358724794797817,-0.259340925782852,0.127844447010727,0.270263605951319,-0.138970048637667,0.184374640710027,-0.10895833698107,0.520122609591945,-0.333497539894384,0.16387409504442,0.130727379969284,-0.100032417809133,0.159744841631947,0.183114185756133,-0.0502001859114232,0.305485035376525,0.19703370787437,0.314087145101717,0.069638243658002,-0.0367989666210844,-0.247411523292097,-0.106247026548637,-0.120758555530256,0.431002978949679,-0.12809601700494
