group,CD11a,CD127,CD16,CD2,CD226,CD244,CD279,CD28,CD3,CD319,CD38,CD4,CD45,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,0.623236973392515,0.183680932414259,0.184147773550732,0.335867269570436,0.191471991557359,0.655412131309003,0.450152741931221,0.12907008627499,0.254128707122631,0.391331648174447,0.169453461188238,0.156590724264041,0.478462798863843,-0.32498506331941,0.65484178011039,0.0831772671993867,0.0375340366100338,0.0327748575676954,0.64739343077192,0.17490165786146,0.434425616747604,-0.0504368013239645,-0.114465482844144,0.229612969540583,0.419962867729648,0.368884816462026,0.594658344489369,0.45340584602101,0.423326755644438,0.0853517410422187,0.667264810299954,0.472094798181517
healthy,0.368143890926756,-0.426177772448838,0.0935685696366553,0.159584343882616,0.427441167641632,0.635495523553725,0.454798314756501,-0.373484909506601,-0.101116417592942,0.466286225459406,-0.110092081663632,-0.12461131512679,0.139138916897931,-0.318430416127783,0.447964884611313,-0.242879024034181,-0.364435414296326,-0.340668044706296,0.384877140431027,0.614074171090738,0.268305856149329,-0.616717610258157,-0.452916541508052,-0.0812943951857112,0.243153595935116,0.502693129647029,0.360704859369831,0.398290876919849,0.397764068218574,-0.0932109447597023,0.715467526916114,0.450310848935073
healthy,0.343538856400271,-0.254266045250895,0.581404894343381,-0.0140647438313771,0.534775844796874,0.652795937359283,0.488280866139811,0.0915990376371208,0.0912442935963456,0.528098090506296,0.142468607555981,0.376489007631767,0.349316984778465,-0.290122758642336,0.255869777105734,0.188564663027223,-0.364494990867474,-0.176064390290518,0.515907214590575,0.609592192221347,0.641197977998922,-0.397711427503374,-0.34097922335264,-0.5453019443989,0.195634277306886,0.54666587583583,0.687356044885861,0.182113938494961,0.619269427823205,0.240023229058036,0.748163138766709,0.600690250466086
healthy,0.197676247093335,-0.149254967711723,0.128144766848217,0.117771112801989,0.446774575941995,0.185149682917044,0.0857882999162596,-0.259960444839314,0.298545330087197,0.136488034555273,0.12871340970852,0.251113044329499,0.139579144021591,0.289895604099202,0.074726827725675,-0.147930649053129,0.249960155340409,0.104320319119577,-0.057032062933837,0.638015005561537,0.208407619434625,0.0321990946225724,-0.138630508375062,0.185679403877498,-0.0061856456747764,0.109022408809639,0.0546511299682362,0.236073095407017,0.376386551051273,-0.127170459792952,0.0619585431716466,0.084064105702724
healthy,0.450824456533574,-0.355715202445226,0.0549854372378535,0.128315903601384,0.490870911107788,0.539592535860568,0.73076671594813,-0.31906158962071,-0.100284708568828,0.345145467311987,-0.152290437205981,0.0098555539077877,0.0850446543536679,-0.717935741409492,0.512698788817861,-0.0946537824843312,-0.320952535554598,0.0742821411827687,0.420464459140389,0.441321786187509,0.32120573481992,-0.58729622655714,-0.496887907126309,-0.12116232204377,0.0212812031767693,0.499012657526247,0.627369595302992,0.616706531327524,0.213450944306943,-0.401446529802584,0.616704689407673,0.30444455957918
healthy,0.165986662455808,-0.247367158127503,-0.0798018587443885,0.243751900730672,0.434453456544913,0.0990344707869643,0.383482438586547,-0.262384449448162,0.0565137022638215,0.227052773818676,-0.0119126311939244,0.395242326388696,0.0632430251591176,-0.281384242978,0.202220338207649,0.0197281349310993,0.381908110603189,0.0491399122041089,-0.0119503929752964,0.548298710728609,0.0680808454813314,-0.144943170258421,-0.40701154038601,-0.327514063236673,0.0451851497375068,-0.269482002050196,0.153088156479694,0.146934831645389,0.219401663750224,-0.159293057675371,0.250135546992347,-0.0221592588303436
healthy,0.629079202852311,-0.536773645062198,0.1857248834254,-0.0954508006014989,-0.159313013991348,0.82765062650191,0.231620507554643,-0.484722568807364,0.3397169724367,0.349505618547424,0.0062679415386058,0.0116802659763612,0.270709238144776,0.251257649204069,0.345146573913405,-0.432039274620155,-0.49825819431563,-0.436500242784102,0.499540731729256,0.538798082977678,-0.0037480387302459,-0.474896600784752,-0.255483084820436,-0.135312238288376,0.362739187679279,0.352323184141402,0.0635146395511503,0.178731396573152,0.266955286298566,0.0837603003987228,0.794733837406163,0.501040747277945
healthy,0.51683603799282,-0.504861293811244,0.440049979971269,0.0669010169343055,0.660818729067128,0.673169465998844,0.0649960388483781,-0.505365576531364,0.0286191089457065,0.335283567083587,-0.130113977345347,0.0900471242170449,0.0700576745313054,-0.465842559875955,0.393089395844679,-0.333226908364631,-0.332152048149004,-0.224858846941191,0.308317275070873,0.782102795834068,0.380944847503726,-0.709109115518223,-0.635833502700351,-0.324489037277283,0.35202883653587,0.591074895492911,0.535740964321333,0.543115558174195,0.408851626844851,-0.628017759074724,0.642159062847335,0.181730137405175
healthy,0.270861128521511,-0.552815202444127,0.116068828250207,-0.111428331656072,0.292672780242273,0.505994403630051,0.122942470603056,-0.456477960882123,-0.0653149392596951,0.294071988347919,0.169724914936486,-0.0016992078269728,0.0353102885166665,-0.0659032473022388,0.228750739444189,-0.430311137095242,-0.397164231016457,-0.296278891363077,0.0903630714354683,0.64098884690635,0.265440762257149,-0.451645732507942,-0.498877996792388,-0.246764981786037,0.199452508292328,0.260749992396802,0.233530806700713,0.212620048394425,0.385213261191561,-0.204476332402709,0.424770716824681,0.300734545125595
healthy,0.193958835393904,-0.374203154978834,0.104817069699809,-0.148992088871172,0.150122248789552,0.424987684407845,0.339967587494372,-0.075537743098136,-0.0796330204640302,0.395260072146562,-0.307641135093862,0.193019440181062,0.0800878660635806,-0.67269485565866,0.242523368194156,0.0137649798835023,-0.30445307057418,-0.252965419623019,0.367751948191641,0.387266018121205,0.362198996580893,-0.431349670043326,-0.596293969627217,-0.401018071397055,0.253800000338781,0.301413607525373,0.492847117407766,0.279999925937987,0.485398507981004,-0.23983475466478,0.658804869050724,0.446402210245223
healthy,0.300142797744042,-0.610133125902282,0.381035847322065,-0.245830382656728,0.315594345617452,0.561035617252174,0.0258758204001267,-0.599910314651197,0.0960152343645537,0.28271647861552,-0.0389577713213209,0.106615187749904,-0.0179254801394179,-0.422269686566934,0.214125761644951,-0.512099126814181,-0.596759341615218,-0.402968005949455,0.257468195312878,0.71592381106207,0.330878099000895,-0.378258623264415,-0.479316646614138,-0.373578821797904,-0.0182247464290912,0.395760331133205,0.408556416645627,0.28879335500597,0.477243948635479,-0.462692324071852,0.536711628244369,0.174629935894419
healthy,-0.140672627933144,0.498477275427867,-0.129569272509248,0.227876087070738,0.0977897307634706,-0.418714085449567,-0.362979260111027,0.451762908650514,0.200594441880938,-0.229766261619689,0.221631695725127,-0.106218513845807,0.129328813912048,0.563286343127165,-0.11563266419587,0.173006969312084,0.53717029709603,0.441569346978636,-0.270302681091968,-0.295356711511186,0.0039065444293007,0.221176689696329,0.54995822713301,0.377437514884198,0.0207027179814726,-0.123428437510087,-0.306453846111964,-0.088136983022369,-0.126963282948623,0.429399737587598,-0.411257714074929,-0.266497262653009
