group,B7,CD11a,CD127,CD16,CD195,CD2,CD226,CD244,CD257,CD279,CD28,CD3,CD38,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,KLRG1,TIGIT
healthy,0.212011802529414,-0.0612272274395325,0.192268150555329,-0.0218529095322383,-0.0507218188179732,0.19043749643263,0.201581903825241,-0.0091941379737741,-0.161483267051524,0.215581538874351,-0.0059056694486361,0.0936386690833882,0.0675910157716986,0.170654235219129,0.122451636647533,0.167250616670703,0.0561179268297205,0.243647257958938,0.124217808566709,0.123584211893729,0.14209392712463,0.394885575944931,0.0277909446231108,0.481672896119233,-0.0242404785873627,-0.186522125856435,-0.0290138306646015,0.149119106084763,0.112103541613399,0.0270273984141496,0.168404444729449
healthy,0.0073161285379561,-0.0026710235103959,0.389268600547956,-0.138575014155853,0.0468022597782475,0.2713797991053,-0.154130274221058,-0.372148917605264,0.0547423198441113,-0.178052127661337,0.477250052877196,0.113383150585689,-0.0724602678433047,0.102268842653862,-0.0435654258953667,-0.031215314178558,0.400223309719671,0.508005153506763,0.349335932774358,-0.208491170497978,-0.438394355238815,0.110598876227903,0.451991887236476,0.396050848830674,0.0640388039658756,-0.441475860185022,-0.181026348038594,-0.0134131824467953,-0.255696675569436,-0.333605113505466,-0.124475665455334
healthy,0.0874602957196211,0.432999427331629,-0.135406544772247,0.186881415074428,0.335373294351354,0.285156009512168,0.467344791454335,0.600697769175168,0.192107390881587,0.211732211786251,0.0939850828971354,0.0860303834342655,-0.13249623470752,-0.266030943344401,0.136367227868584,0.497879011734592,0.291889707081923,-0.209920753886519,-0.0077354334041312,0.569542264667254,0.442128603646625,-0.197817307381768,-0.258107828369086,-0.0847023586284521,0.330554086066151,0.462334504055753,0.580892012539391,0.499757075387987,0.188138523035708,0.780546168958107,0.406072788542003
healthy,0.136786553786031,0.239515995985414,-0.048133972113636,0.0648945484848628,-0.003225772664525,0.243621260165649,0.402497445330564,0.186727052020494,0.120759393780471,0.121819367510292,-0.149198702010502,0.331700882984224,0.0500437822090409,0.208339481857748,0.0988289101167274,0.192354769870867,-0.0241834379431902,0.311479010866691,0.180127336969973,0.0329568367128324,0.418892433731181,0.0366292562026778,-0.0438803947463912,0.337153544448948,0.0947071653539277,0.0620397148380036,0.113005892072246,0.292746867891444,0.254924499688878,0.194391383100301,0.0533726338011518
healthy,0.098389992450642,0.347230524772675,0.143711623189827,-0.124726056496037,0.160431932399679,0.230836583215811,0.414550784604372,0.222512610532129,0.0532055564847238,0.338283897539473,-0.0461963076105074,0.0816173069582582,0.039788041829078,-0.401144753613989,-0.0131616083468166,0.35612867145337,-0.0683352865338546,0.0147014224503536,0.179014440898892,0.359671183504014,0.120725237620409,-0.179931748944667,0.0746497269426859,0.334611130401284,0.0839523555674008,0.0931111169772402,0.337837913030739,0.329452869510366,0.0397809030449373,0.303609050636845,0.192430709716711
healthy,-0.0623859137147114,-0.27287228081716,-0.292129154005563,0.160723314595123,-0.0959406765036296,-0.467856034962805,-0.181591353760438,-0.220037054897989,-0.0036091854625282,-0.280540640917259,-0.307805883518246,-0.373404390634945,-0.0154972390637187,-0.0549664865483251,-0.0901611776478425,-0.0633214316761468,-0.386760123776161,-0.200248670994655,-0.427908463770408,-0.172002597675113,0.175149826793605,-0.207730211724625,-0.305680647143556,-0.434128611325522,-0.186626945286317,-0.245337947328462,-0.245832360813317,-0.480722934179346,0.0497879055837493,-0.140907458783748,-0.0598810330835713
healthy,-0.0621007644030955,0.561981266091589,-0.5985094069481,0.0826981226943363,0.351322323260282,-0.0976205680251225,-0.24777908803684,0.762277162008813,-0.0020540709363528,0.238619096581699,-0.455167904434258,0.225648908367724,-0.0425005581868334,0.0578855863226211,-0.133891700649311,0.307682963416645,-0.424061286250478,-0.550242435827986,-0.428653138786007,0.541664473624123,0.335868167982059,-0.375391006034501,-0.168687179228174,-0.16009646449762,0.392226304031681,0.259870041694028,0.137015213382073,0.209847076558193,0.207769199584949,0.763545053231918,0.487307713588522
healthy,0.0186991146905425,0.558291589825953,-0.377943633001618,0.365627994063729,0.139720062700807,0.335740165280529,0.628804217632582,0.552372861009946,0.0471944283936151,0.0864390633078895,-0.402172349845625,0.24976356528761,-0.182301877960823,-0.29508965575939,0.106934058236786,0.493700128737278,-0.289655548720011,-0.0395487193297846,0.0097200988947897,0.246081957407872,0.663409427377799,-0.37938301411383,-0.450568343664572,0.234300458763861,0.365124819857177,0.459167045460972,0.443162751874113,0.563314978921155,0.389294115461326,0.582988333347345,0.14955272087534
healthy,0.0805059674991317,-0.117897120656742,0.659584958284213,-0.0827583355750114,-0.023506865837779,0.166641133248161,-0.341980452424284,-0.374293374848788,0.0477038208711469,0.0958229472432196,0.617189055609079,0.101510896284922,-0.0746920983935915,-0.09293097965255,-0.0290846680133001,-0.14475324015934,0.498497855634367,0.474123828512969,0.442827749777671,0.0353362047794149,-0.669129229025393,0.424557531624921,0.597738818258994,0.0840160652147099,-0.166962379363846,-0.293488332742862,0.0636714901462989,0.0255697827323748,-0.456250623550924,-0.294152044954858,-0.172698556957853
healthy,0.119553033093961,0.507361687662862,-0.465779941588252,0.123530280914907,0.373174058714847,0.133377417417023,0.280577799897286,0.666566696557879,0.237850467929907,0.492920868824543,-0.210176121939813,0.203112214298717,-0.0592598598104197,-0.475037371710148,0.590323107895605,0.507080758971491,-0.0618196015875211,-0.140807789942022,-0.182442885722583,0.596060091258077,0.458711330152706,-0.367484924839087,-0.543987776413446,0.0194299339500842,0.464714427235581,0.487015085542027,0.558781833606347,0.506273215254994,0.621520255839552,0.750875751976659,0.590306588008921
healthy,0.279170525035675,0.746326881700758,-0.0721272240570408,0.366347459111883,0.534727550571503,0.493698803802787,0.651054416035407,0.782349768386306,0.257641784081676,0.258979707766777,-0.105045815868938,0.569816845370271,0.19762207331188,0.162161030516947,0.344365647894273,0.702559155772824,0.006721623002169,0.0202275925719277,0.228355074758703,0.65613084889079,0.542223577613312,0.0882469018094819,0.154714400198089,0.420459005985479,0.547497267962037,0.520780086355213,0.652017071262158,0.731618256538879,0.592261681404558,0.740258166779116,0.418317692042757
healthy,-0.138879994043395,0.21374931365525,-0.573574221169086,0.141410032327942,0.0321070849004347,-0.199518565502265,-0.104157246493763,0.54223920682586,-0.0014870518366201,0.293036700751605,-0.575124414333706,-0.266426153229398,-0.269720245118779,-0.504325541737892,0.133519451218314,0.162724455590472,-0.260317206470747,-0.574971962942026,-0.472036793980725,0.356633685038206,0.369388201798796,-0.199156200142705,-0.557205020557766,-0.314696161527467,0.144889400186042,0.319028364898784,0.333307844010638,0.139849046526763,0.236604598598402,0.592081344758382,0.311804096579199
healthy,-0.0718589397142054,0.11673614776154,-0.161749813303578,0.308210517652682,-0.10318528438324,0.0108080121138898,0.0638990614014917,0.249472949005362,0.129694467132984,0.202911000898531,-0.288219388646332,-0.203063936428652,-0.183794089553125,-0.560069472150925,0.156117534593121,0.0473217703944891,-0.114950061102999,-0.205897293128915,-0.217733725635103,0.234393828428171,0.175389709953918,-0.297142076293513,-0.239297071759508,-0.221833036352055,0.0532848280776852,-0.0016128080754207,0.359781402254805,0.315929073980755,0.081113350626587,0.433189588459884,0.186695603370396
