group,CD101,CD11a,CD127,CD195,CD197,CD2,CD226,CD244,CD257,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD82,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,-0.0221559758618645,-0.302910087691211,0.406295072091502,-0.12321355104221,0.33484790988426,-0.108813239340967,-0.132183758413622,-0.290546844270901,-0.0568613530941561,-0.247197916300195,0.0547546783676806,0.0245069208824824,0.0410858481972984,0.132959375668957,-0.134272207738034,0.573002615421117,0.153860658374511,-0.0415559287418457,-0.115989833728443,0.0343847603725075,0.0279419629358277,0.0477905688467746,0.105320106272057,0.0224497422063263,0.502161397758192,0.258109021605472,-0.155411010216881,-0.315017666791395,0.0018146555751227,-0.318458809793905,-0.383890707894487,-0.0295368205870067,0.0839250446987593,-0.223000714964958,-0.138092731827943
healthy,-0.198632985157971,-0.126063617010625,-0.341138682819188,-0.0825163866889646,-0.18120087409157,-0.0725646432351913,0.187921350042564,0.0823998142212704,0.155905718009812,-0.029824492034014,-0.241329924209888,-0.187447610343789,0.142739348670251,0.154471654232526,-0.0037101337585631,-0.0842025987909642,-0.11380854514456,-0.0508873221675165,-0.144464582937265,-0.284000089923653,-0.204954974281314,-0.0773429583876116,0.310088517833974,0.0059467267376602,-0.349708222517759,-0.445351776237132,-0.13973426733139,-0.0193628027674491,0.335298162635775,-0.059987077695923,-0.032555554590896,0.0764192881244019,-0.155593940573089,0.239016848147492,0.0610945970055664
healthy,-0.305845155778048,0.499669881525232,-0.417553187527296,0.42647753421185,-0.156407236763051,0.0764652599200992,0.529643716193332,0.757853663538489,0.16926510839077,0.321063104400674,-0.112839656748444,-0.0093095470623251,0.34403611621925,-0.0140846740568231,0.201337208030914,-0.428870464027022,-0.124116267593964,0.481068670844045,0.0631515410928687,-0.475932539562762,-0.251629007090302,0.584528783910763,0.605352824620299,-0.394985429146999,-0.452525668004139,-0.475783322689286,0.282223820199369,0.181606450775049,0.524289042204692,0.630211799675575,0.447283474452212,0.299139913437672,-0.122145799928512,0.809458615986057,0.432932431677126
healthy,0.0548369465508618,0.168412249126966,-0.241535275683244,-0.191671654723687,0.0550167765430441,0.0216995994948818,0.405116540319992,0.162268967724557,0.113918429161754,0.0159608661666476,-0.323339669668058,0.250993301290292,0.131176602502886,0.128186874764754,0.178192862407351,0.319596494142202,-0.0365087037642229,0.021193136189215,-0.262032617453341,0.162657482853462,0.0176921086049544,-0.15893826897766,0.681340718444805,-0.0035791726644655,-0.196297124509227,0.197428936551965,-0.0688454560609217,-0.0836387037393707,0.0699358212724245,-0.0015459839669352,0.173229127231815,0.377144010637261,-0.183831198903617,-0.0496088626555239,0.0881953336869643
healthy,-0.210787026860619,-0.302070778171884,0.12912626294116,-0.105479527125936,0.281085339854898,-0.206710095000683,-0.232659078299965,-0.175795420173418,0.0917286277416708,-0.307525505449104,0.0921830130993699,-0.0991838770969391,-0.028306131964759,-0.256087984028679,0.0575694669588789,0.159321631626783,-0.103054132453244,-0.0944240176300261,0.089434920668478,0.169686047767362,0.137374578075493,-0.177107182384963,-0.173315755149885,0.402156174188644,0.136479957774011,-0.0864304025093256,-0.174021397910661,0.0567883643113199,-0.169077821514727,-0.132732766960281,-0.0667098449372588,-0.307853100713286,0.293386380927367,-0.194346712002161,-0.0901072075696168
healthy,-0.148088865218666,0.0213840652364513,-0.053534158866111,0.0940209771625805,-0.0804978905388601,0.0639450587924725,0.160295294011863,-0.134530931579179,-0.009634696160267,0.185849380012891,-0.0840856356098004,0.0352848857383603,0.0144523092721553,-0.0300285077241925,0.431235648339559,-0.398754906863882,-0.127010339876039,-0.118397453710384,-0.113110195786127,0.309966514282828,0.0540831481625609,-0.316057317895478,0.243063285457287,-0.139145218792527,-0.381886476889131,-0.615027864870976,0.0810866537729854,-0.10040250070215,-0.399092931643089,-0.0434959175686828,-0.132556003039497,0.0304212586291343,-0.125888825452241,-0.134677825694764,-0.183317112563964
healthy,-0.0717925282176403,0.607679809462535,-0.614659733747755,0.319012575683519,-0.201550123256049,-0.202946440185758,-0.292415479692417,0.790491216903579,-0.0387194751017937,0.211050585323202,-0.615854535121579,0.391060739938814,0.344328713777851,0.0647775295420926,0.0166156346117634,0.34620005470544,-0.219642021634887,0.293754800364341,-0.594367198523044,-0.533473594437442,-0.474541777628083,0.384702977431133,0.504051915249606,-0.508205970843105,-0.192933695147566,-0.253468912405016,0.380181411158325,-0.581971252102636,0.336170137871095,-0.131238466006396,-0.0224132938242872,0.263212768339163,0.16939535135471,0.794623927610183,0.47464597079075
healthy,-0.458876646945521,0.48597756762423,-0.531217059675195,0.138536092296198,-0.459398826428205,0.0121210738768501,0.630077007952073,0.656337200048371,-0.0044626263183715,0.0616736933411701,-0.531492530471032,-0.001457929642756,0.323684104742519,-0.144397937688239,0.0628096680573677,-0.494140050720644,-0.163202966284553,0.362862923858142,-0.353248843356288,-0.374506414193446,-0.274310784667214,0.288703107767585,0.749368297498785,-0.716671579357303,-0.657787832100425,-0.362603626876423,0.328629407587141,-0.0442532888261682,0.573109354278349,0.511782245460777,0.509948696983222,0.389783532253851,-0.634335999860857,0.62977989219113,0.173760484399341
healthy,0.554913402216108,0.115640784360198,0.191252098874694,0.397435216693627,-0.0488035063743348,0.415978486199315,0.568439914109142,-0.0089990892444248,0.0776388686500475,-0.0345839749194037,0.116058801002078,-0.0466960381577325,0.0355807181438116,0.0582712074270471,0.106975546270618,-0.154083813329912,0.148917651707999,0.339712068501522,0.23469856728173,0.203264714770797,0.184933724908526,0.0502106135242453,0.0687454579437422,-0.0199262343216461,0.0406802921437254,0.269336926337217,-0.170535818935687,0.199539061568728,0.018669154324328,0.287414611605437,0.341876171660448,0.0750605596277157,-0.203565520443307,0.054539611095769,0.0649797211306087
healthy,-0.546082905740932,-0.359762152147937,-0.284194999785092,-0.188557729492931,-0.269627531469705,-0.569971186761228,-0.21712605934835,-0.16134739875209,-0.147281730302308,-0.126679414505461,-0.428813263866028,-0.428039540437995,-0.172581928954937,-0.161681766369523,-0.149753694835108,-0.220332308832181,-0.367027782828919,-0.405580596033991,-0.183722700086087,-0.501295180841262,-0.37581830858082,-0.0966575874947099,-0.001536458323258,-0.383338249811335,-0.452338302369105,-0.620562907728596,-0.167336330861462,-0.284945018317775,0.0500687135085359,-0.284047186610349,-0.294838791212703,-0.180725957917796,-0.286279773628408,-0.169215051427588,-0.308538200574812
