group,CD11a,CD127,CD195,CD1c,CD2,CD226,CD244,CD279,CD28,CD319,CD38,CD4,CD45,CD45RA,CD49d,CD49f,CD5,CD52,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,ITGB7,KLRG1,TCR,TIGIT
healthy,0.0968298517528589,0.27037963957777,-0.0236467220075382,0.0924925175008309,0.234690633534693,0.096512394995849,0.0093552619689334,-0.0049098374355427,0.0945867383236853,0.228035933984852,0.167802924024075,-0.241496379605337,0.118845590240443,0.325619306131799,0.284053487514268,-0.0100058191622065,0.202020591563678,0.142928560708663,0.300844460654462,0.29138401324693,0.255253419713114,0.642457746595761,0.167560596336939,-0.0549833842799357,0.0452733238863671,0.116238584084754,0.347280442586278,0.168240125957472,0.331560589188122,0.143315992430631
healthy,0.316866956598113,-0.205263069071377,0.447350773290906,-0.0243380824011165,0.16924491662151,0.319192003163528,0.655559266787437,0.536865795980779,-0.148465218149076,0.422705711278438,-0.0207174604344067,-0.157280329174623,0.25579584786612,-0.459789680937046,0.461752858878084,-0.165933700136446,-0.318808525017459,-0.20677265654451,0.506439326608701,-0.280346955130262,-0.373225262824848,-0.0195780775965299,0.234449019428673,0.567779842436388,0.5265437480497,0.517113506958061,0.0996956553191505,0.718668190477227,-0.199221827763698,0.460435936612086
healthy,-0.462627777928204,0.497436375073392,-0.203211588913583,0.175203414210564,-0.0467475020245494,-0.406565593583164,-0.668803746233196,-0.106541579936891,0.317363296990945,-0.119280541357324,0.112339272424456,0.0147626084032494,0.0118177895940523,0.394704459433589,-0.480890331365061,0.0784095959172152,0.512944093289348,0.348763271679825,-0.491602038326475,0.266759523495193,0.444015199912104,0.333708931110983,-0.229737348255652,-0.372900084799661,-0.389563795930263,-0.464572568616841,0.374060550335741,-0.653377137257193,0.237862188554908,-0.208107245354338
healthy,-0.183728579527252,0.0106352184582235,-0.0223222051194084,-0.0130059803348859,-0.271971961486445,-0.324717170339294,-0.132387377316931,-0.177728697034197,0.149096966933755,-0.085697420571464,0.03032350679368,-0.229917215369864,-0.183082281177534,-0.061608517303819,-0.160849275928553,-0.0140995733698437,-0.377713722945433,-0.195922277326835,-0.343921844381804,0.0748720931014466,0.086142679035312,-0.326547060672043,-0.128256277337282,0.0831826892467073,-0.0925476225948285,-0.235648110894595,0.047876538475025,-0.265237903072008,-0.439029598085062,0.0260664125727135
healthy,0.122204801243057,0.305533183808699,-0.0105516507210238,-0.0571332864077137,0.17874707407649,0.405270223928065,-0.064822348427075,0.179638143860658,0.150515283553109,-0.0305925338735658,0.0176428626946854,0.100461489172441,0.33799171024339,-0.0988035897700471,0.0482104027126733,-0.0010375159853694,0.129777001143756,0.221206238880384,0.0416948518639352,-0.169927422628555,0.108684959387105,0.0415060961939401,-0.0393989842596946,0.0460171762250927,0.149736138528953,0.193094602919023,0.0489708582572909,0.264734246757925,-0.0014592651906763,-0.214042846994251
healthy,0.264404786784252,0.407654472095153,0.214163274990425,-0.0091312521848726,0.338890014187943,0.0052713705207249,0.113201925810861,0.118801854368761,0.498218152218376,0.048325309540084,0.0699550613295497,-0.0424000071402483,0.39351230197154,0.0804420225833949,0.238864983190471,0.416672763353014,0.10343704369984,0.362482240450159,-0.602150641247531,0.297500734278613,0.478798661602382,0.436540047389708,0.231357256710776,0.0627833902288328,0.222626042158779,0.349891189516633,0.197940067139495,0.235820929638215,0.285614797309666,0.0987356914687946
healthy,0.51206179095845,-0.143079225828454,0.198325103038462,0.073418716270894,0.0232479722262604,-0.217396081118949,0.687987686509949,0.270738649756593,-0.305948415216084,0.267765941601387,-0.0436116764426429,-0.0687387302791972,0.311496846463163,0.345027530200328,0.289372928095245,-0.24757926320543,-0.210197135209883,-0.296810128416283,0.414793385315357,-0.462586713769521,0.0148152257546513,0.0651473545061909,0.310704675316683,0.237935956042364,-0.119381343095605,0.0867906867847961,0.142735040221829,0.755506243593692,0.367670989791574,0.296182784418196
healthy,-0.526292253436669,0.512432177342965,-0.144328885646414,-0.056767583320868,-0.101540198413196,-0.654368339724737,-0.65876939873037,-0.0423678217372961,0.523208982416987,-0.331926292583584,0.162861261499206,-0.0580534296921067,-0.0705586554256272,0.496647115520102,-0.384277981751394,0.370679964594399,0.312308974983779,0.226201378895774,-0.790098218434128,0.785735277007755,0.650415055360483,0.248935292544385,-0.35793357055215,-0.567074927755743,-0.534070032832834,-0.555319285186983,0.644896176428661,-0.657366631159649,-0.0337842920140921,-0.16069545683836
healthy,0.395567171598042,0.0155553511079081,0.497523686256774,0.0848000506464535,0.150657203877199,-0.108365832316166,0.53458618202632,0.49331382030333,0.0885092780299103,0.283176398090333,-0.0265506493112263,-0.111903624123334,0.299712220704849,-0.412437862623642,0.334624033535738,-0.0679298494917758,-0.158384798996694,-0.267192691128504,0.100702113998249,-0.260922038505793,-0.154186589310009,0.117240831404101,0.361721297307902,-0.166640505437102,0.402761151504328,0.280119148428669,0.160447206043657,0.461380963014682,-0.0887820678502285,0.270966903946724
healthy,0.0690050312087141,-0.632991399570427,0.0368587821671614,0.184924965785838,-0.283326534538611,-0.0796294227181094,0.355736152918552,0.0533967337636019,-0.423803699079661,0.21248937290592,-0.193931023266788,0.0671434967062435,-0.17113865672882,-0.450042244446535,-0.0002688356582448,-0.230475768102783,-0.445390797601894,-0.437879315084508,0.431831798215708,-0.33801651545288,-0.704761559867425,-0.520956194107922,0.132036738854996,0.338534381088835,0.143403852226777,0.107721812016903,-0.324875408306399,0.384583161695413,-0.161899227552172,0.206415851478767
