group,B7,CD11a,CD127,CD195,CD2,CD226,CD244,CD279,CD28,CD3,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD94,CD95,CD96,CD99,CX3CR1,KLRG1,TIGIT
healthy,0.297189115605107,0.113521151373194,0.192657386520313,-0.119699866757437,0.210854306395,0.34230366470706,0.119327423789964,-0.0820091634688231,-0.0278382694822704,-0.0190779008388256,-0.204723489005634,0.197983901067249,-0.0550567042938077,0.222505961911671,0.0353177408244786,0.14335601282661,0.115151070173636,0.0556499220801916,0.17524489010356,0.217964842206397,0.030824874416717,-0.100826756437845,0.487407381002816,-0.0933086381680146,0.0559284196813825,0.231129407788276,0.103330606058928,0.218379190375551,0.0660137789973067,0.0210758812397987
healthy,-0.131670872222761,0.133991736350283,0.232093732703199,0.136003176424269,0.0901790777204247,-0.276560016460807,0.0339523387637318,0.099962974504479,0.20132878975507,0.180040281375122,-0.0373090058912489,0.0442905826508058,-0.0425743622064621,0.150091064679892,0.112880205897427,0.005272272343338,0.161958565345599,0.220254946282659,0.153598105909935,-0.257253459923286,0.21054307729411,0.153832643233141,0.334739263749619,-0.268419161679451,0.161177906388147,0.224390940649799,0.165732024183721,-0.0633687254227313,0.0222928443149887,0.0369116107510138
healthy,0.0484520317728687,0.522937558341051,-0.436573876326474,0.359042645958784,0.106432710057633,0.524503503774588,0.765523010672744,0.243048275789125,-0.155211890541115,0.0165821128626067,0.153487023737697,-0.310008953762231,0.172436704513997,-0.130787157743788,0.515992133497606,0.0651134798993098,-0.449112704608037,-0.224195729092018,0.592936334601006,0.657807049174034,-0.310674314905052,-0.40978259812656,-0.366653830430487,0.532227547650667,0.586015454059782,0.118477407951672,0.494394968986041,0.254622484273633,0.804398441470529,0.41827677568039
healthy,0.0974860778735764,0.25560739701036,0.0145790204254639,0.0686981914407584,0.323115912216109,0.336329198887637,0.214764121350154,0.0953082234308968,-0.0786395943397372,0.344451171684231,0.134653371468495,0.180614405153655,0.093994403347442,0.100810281164048,0.238342396770111,0.0610261717591826,0.300750974566576,0.217115446102339,0.108599400014284,0.238772265126239,0.0603833399786196,0.0458048085134777,0.451987742497095,0.0867534307340391,0.131148786898817,0.0922487772937133,0.305926876378215,0.162915440272008,0.262322363202174,0.0368667058949126
healthy,-0.0173897042826704,0.416742735365016,-0.230296815646276,0.252376748670843,0.353434077630244,0.634194188682297,0.702751383615633,0.789644183680507,-0.199625060654479,0.004237162646516,0.173474038948812,-0.676246572486406,-0.0707770599390939,0.0404335981246173,0.616223349776822,0.0392066342209954,-0.140905485298415,0.123388749446802,0.512840980718902,0.407551532855413,-0.44760096999496,-0.349002835663141,0.03554108611858,0.502378352634765,0.723618376522929,0.221177113883226,0.693031648490154,0.308820368774965,0.642597558920171,0.396171544733015
healthy,0.0438283143389164,0.197211558591976,-0.134545894478962,-0.0855645438949871,0.279448598340134,0.199464748198151,0.141823749212808,-0.149302484860004,-0.157432751470169,0.211559227111222,-0.303017968507652,0.160263818006958,0.140601196882439,0.070218846973371,0.145702925612695,-0.113631233488948,0.0457942847238315,0.0791851331505113,0.076927274059953,0.414975696257656,-0.114021579369618,-0.169910156191222,0.521720983138843,0.340236537106656,0.135315357391196,0.0864011260267103,0.207454292215809,0.278667333521242,0.389095755811093,0.042687517958955
healthy,-0.126885522012726,0.409878674703868,-0.089040511320843,0.255852068490025,0.249482336245974,-0.150270727157722,0.437275937690762,0.208382126118567,-0.0229761829723703,0.200795756033674,-0.0713425170711463,-0.0793438130651439,0.0895295929908156,0.0779136091901653,0.21685398789754,0.0552010305363001,-0.0961711186847185,-0.121142286262773,0.421282173446088,-0.0743449804535879,0.180916422997924,0.0708956978310634,0.11534571737452,0.0415093687195015,0.0698357933578256,0.174525601753458,0.180601883243713,-0.0649016479900097,0.487376642139696,0.254035954802814
healthy,0.0179228878309704,0.596665575377855,-0.465212423762759,0.166320341508748,0.279401968204623,0.698190931194868,0.652854745490802,0.051737586736149,-0.479587933127819,0.147154878856964,0.0192501885542812,-0.441784439488304,0.052333987766326,-0.0620986561884624,0.475180870647038,-0.358098396649448,-0.146567104817681,-0.098462652908546,0.284538643889158,0.775721502429831,-0.674705247994727,-0.578732527101338,0.0503589979918018,0.556121318975357,0.53651338899211,0.0311971884950385,0.630142895796786,0.412178565253881,0.699089192804231,0.157626845659805
healthy,0.135772579326385,0.260494199985006,0.217722318533174,0.347119434427047,0.31791979033621,-0.2400252623301,0.396129157672234,0.723698934594601,0.400376666333704,0.153110368702791,-0.00587770279526,-0.333400117632206,0.137316894039024,0.175486811818841,0.24155835597243,0.199278496213162,0.304708639555943,0.0565502205763604,0.36108928306695,-0.295598430757876,-0.0668861243619401,0.001854805181253,0.364546382388988,-0.0993452996803249,0.4206281879245,0.209428701073083,0.285936524709376,-0.0542765587862453,0.323652280612252,0.31684713142357
healthy,0.149001882424782,0.591960933414485,-0.345519609092215,0.50166326888543,0.203177517312467,0.213174644189451,0.671361877313047,0.488170766919879,-0.0107465285000474,0.318940918646982,0.236956196932061,-0.459407295064047,0.660176872459277,-0.0890215753756531,0.568368988215582,-0.0295935521454525,-0.043908256166748,-0.0524711353741229,0.570759711150306,0.405533743599942,-0.393856503745019,-0.457685503727175,0.0272958286609944,0.379476445898545,0.680804296867685,0.168344371614239,0.536043256008312,0.573571733530798,0.825740281857068,0.636437259300378
