group,CD11a,CD127,CD195,CD1c,CD2,CD226,CD244,CD269,CD279,CD28,CD38,CD4,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD66b,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,-0.495220364191982,0.430917850913464,-0.340928680632696,-0.0457813164707531,-0.133236997504138,-0.1177929003083,-0.364492687799295,-0.161963325011481,-0.368971803565161,-0.0738688816807055,0.357614697902801,-0.235036548305226,0.757877242118015,-0.176017669997649,-0.19353373364676,0.0150221905853562,0.0521446407958132,-0.160297432973046,0.0565265049584211,-0.27097209805594,0.345021107118259,0.0348249123445441,0.469830609651493,0.191364003035287,-0.209898284523423,-0.110578450214407,-0.518137134606775,-0.459974318209319,-0.151108235266828,0.191687194627415,-0.362397138159046,-0.293387138355941
healthy,0.401797404231371,-0.124196979646343,0.444687933390083,0.0494951469250386,0.245152359317982,0.116283680691724,0.667479596336942,0.155166779588834,0.485406900537003,0.0747807859146462,-0.0484620522432324,0.0200384417285805,-0.490065125148599,0.3864990611164,0.0372113034416934,-0.173336155785156,-0.171287568643111,0.488927629166133,0.193577942724083,0.274696937951504,-0.264769662488592,0.0028164493954676,-0.291775152521839,-0.005673114986801,0.377143405265081,0.327626176562857,0.58605471445424,0.55797232022776,0.0909367976381248,0.23710111604285,0.680377964672399,0.579970583285987
healthy,-0.156458491366135,0.291740473632011,-0.412372062301048,-0.607113112298249,0.174783671872173,-0.354670022375245,-0.443539449018716,-0.606064914252402,-0.510026242679539,-0.104219431840102,-0.274826590415851,-0.32050533370548,0.175318528107162,-0.145199167153664,0.0030247266696901,0.367033789202154,0.188594328095253,-0.296794817250289,-0.517893721563177,-0.637113016669608,0.231735741901016,-0.614250650868225,0.333330519670253,0.495764780301254,-0.06305178551521,-0.473091121841809,-0.530522321621386,0.0237920231861369,-0.667176919140106,-0.399312558718504,-0.416951107378959,-0.591651986109315
healthy,0.141075903900013,0.474400278898997,0.479263463291857,-0.028633446469624,0.493228289490213,-0.102956730669721,0.0096259504359907,-0.0019714600523428,0.203325893975615,0.495523407087626,-0.225630465430873,-0.0269748498593134,-0.325000932921284,0.361063962987834,0.549185885911665,0.296451669311919,0.369475388922617,0.403601551946537,-0.717037202293471,0.0058442898157758,0.106220128707558,-0.0026635773082388,0.380395739640462,0.310671146136756,0.361752697069996,-0.0298410508790526,0.290085723100097,0.218560947508797,-0.322975576894105,0.332118576949555,0.520126269019427,-0.0678292373520219
healthy,-0.400397583307641,0.360433841434112,-0.150299389300752,-0.114758706492417,-0.191083242258886,-0.57412024547042,-0.535251437490987,-0.129269848459901,-0.6991108500554,0.392396131931174,0.107544850887805,0.0051476942724973,0.614789421783984,-0.604848977413949,0.242851731650793,0.36803857289118,0.0571044611209466,-0.409403482304272,-0.3676498383235,-0.296246343226251,0.495613386326851,0.0194307390572626,0.323046004693856,-0.135244932786902,-0.0070292123798528,-0.427726977220148,-0.585324990528256,-0.574367144179625,-0.234068182881281,0.261334868584581,-0.692368012383026,-0.232602326516918
healthy,0.269009290231592,0.400339219995305,0.162154434690695,0.0018339060891576,0.413675583774626,0.0377870926480499,0.164277338468635,0.0327155340270611,-0.131192963394963,0.323795484120733,-0.0519526118746886,-0.286021278681325,0.002127039790546,0.180381772906703,0.21315950503518,-0.0141259768263379,0.242622877761141,0.310851842392673,-0.208713649266608,0.183286501748697,0.218835038031673,0.0854293378067385,0.305364298877012,0.576434224004921,0.393265860769708,0.324979861349767,0.144717297559949,0.324408618993381,-0.112418035571331,0.0602549103662562,0.453673587124131,0.209405504542471
healthy,0.520531871868983,-0.434130555160395,0.183425856383414,0.0987735885486783,-0.148055214161974,-0.459818840768245,0.739059408439028,-0.0542562285732715,0.311217021840005,-0.446781383747908,0.0398435610448641,-0.0499476461293365,0.444339766928304,0.207818760278614,-0.453792749304839,-0.418953796291268,-0.452015814091217,0.352979864202168,0.417393363572661,-0.210211626383587,-0.517146999191067,0.045655813034868,-0.0730849543463946,-0.0788117884741635,0.342669159137859,0.20112073734362,-0.211196865816368,-0.0916431443260854,0.236992134419944,0.226218185202645,0.793920433313438,0.443242091298653
healthy,-0.461613302933102,0.643229487950018,-0.0822915601132903,-0.0508101576318392,0.0542983390354962,-0.557407610119383,-0.617121741757046,-0.0232778510687511,-0.0297471741717621,0.630318535203955,0.226636423622131,0.073858569888187,0.562601213075378,-0.321808872156561,0.463564649837061,0.468605984381817,0.369924653059913,-0.190363428695392,-0.684694167463539,-0.255384521712617,0.736064691306197,0.0281436255336181,0.723306929124726,0.254057763683749,-0.262957354726958,-0.500035714697308,-0.434494402636597,-0.447745589982728,-0.341485861358119,0.682773850693551,-0.569033242574094,-0.134195956458855
healthy,-0.0843128523633255,0.445327714574233,-0.160590244422858,0.104954921617094,0.260552795094069,-0.197863255439876,-0.2760306098895,0.0626676649550179,-0.0059032094043266,0.427104151700357,-0.141410114394999,0.0048371936508748,0.22263656133845,-0.0646117688300609,0.326993020474787,0.418436589047873,0.296125971460377,-0.0208208542892622,-0.306385735707139,-0.20043831920344,0.488597400732259,0.0507200489577469,0.442749481997327,0.476847262532812,-0.0305184990930495,-0.140358518279715,-0.175397302220302,-0.0513038131745878,-0.210875415699535,0.249011941647421,-0.114458692617343,-0.120781163608025
healthy,-0.434744544360538,0.58221594223664,-0.296883727258711,-0.149325150408372,0.0270549367897097,-0.189581753147621,-0.598373589892068,-0.045370947851804,-0.265072881219256,0.316353172898002,0.237976905167582,-0.167661451036883,0.696032025214473,-0.414046818990125,0.108377436551119,0.383683256454754,0.305003708053082,-0.477985972613396,-0.509127960519616,-0.338639627480817,0.593431195561333,-0.0221154181342872,0.745169651358044,0.263287345165001,-0.314500558659473,-0.444686936352815,-0.549574496653704,-0.487771313253337,-0.451560321436269,0.42894127229223,-0.722829353742497,-0.454349729523208
