group,CD11a,CD127,CD16,CD197,CD2,CD226,CD244,CD254,CD279,CD28,CD3,CD319,CD336,CD38,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD82,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,-0.432725932898341,0.224262385800571,-0.217606588777417,0.406851121556403,-0.119482515003173,0.0038891628478525,-0.434818276561455,0.0258067682277927,-0.497282221880678,0.206914491779656,-0.0071130658041232,-0.0499568956361051,0.143157156662147,0.0995334665959418,-0.0276900066831648,0.471771740072331,-0.0311149273042271,-0.298804402635796,0.0174514526834842,0.229525541214569,0.200378879306853,-0.271507858478938,0.0311163099521764,0.585939702416361,0.42996061000915,-0.059709191730477,-0.0963563826844057,-0.123607269456019,-0.392278931225978,-0.297040908960183,-0.127011762467728,0.3000229647354,-0.291210840254138,-0.229635686099284
healthy,-0.399430624523195,0.432330956515736,-0.0943033270135553,0.357487390714866,-0.0885331805678341,-0.363086556699817,-0.672569354589647,-0.186449142538697,-0.355567560111974,0.411037980842734,0.0519768839870261,-0.481738456103755,-0.131749724695067,0.0067038726272637,0.170527707356828,0.372943863312068,0.213764626086529,-0.456196642881202,0.271677670153211,0.466598714765334,0.316793525077431,-0.419875287282628,-0.642301888426322,0.370336617267672,0.531646378599198,0.0830711022976598,-0.0654934749439484,-0.553751222051858,-0.448131654213649,-0.454326604713503,-0.424257505057772,0.0761938447329907,-0.72082900940071,-0.493352723676249
healthy,-0.4260931050577,0.394412363809985,0.151305071027396,0.55282041501741,-0.156190787983374,-0.255302793414514,-0.486074580880554,0.434728492926167,0.156166671963647,0.427057849043508,0.0991166335842447,0.132516738325173,0.380429146757882,0.213407075945655,0.174708824417644,0.188687532691112,0.183972298461859,-0.447826213308521,0.11560599946989,0.309095650932096,0.216960084273413,-0.328530389132096,-0.305869544524234,0.103689805486364,0.27451488396088,0.0559602867433707,0.287770278037564,-0.136174964798027,-0.117038101363383,-0.550249766612154,0.294011749388474,0.640161805634715,-0.403740891669608,0.0837515669874378
healthy,0.0273998469280206,0.456197742845449,-0.274234411681596,-0.0061215334812367,0.349443952170238,-0.229318277428809,-0.0679554924224827,-0.0526572646934086,0.16035476331344,0.501451437290304,0.0186519118575285,-0.114714063635239,0.0913086608973659,-0.20474074008676,-0.0513097189508111,-0.374192792088401,0.188799959741351,0.263579050441364,0.535357921905541,0.166131394281112,0.270755748771488,0.382158250379464,-0.828012301971815,0.096065569140988,0.371798884721388,0.0925881415739765,0.201316111789401,-0.0501768805702691,0.19910743202778,0.0901479204238832,-0.386491864997797,0.306350605371362,0.427844295987406,-0.083631312067272
healthy,-0.426408019344149,0.314582915410026,-0.116814923991371,0.494831940497998,-0.249832098824103,-0.592031103322732,-0.560818709444326,-0.143570418142891,-0.821831099160433,0.400712096107431,-0.0088326147815241,-0.36895619969042,-0.0128620095964526,0.0592906776523725,-0.127030759294097,0.734948658011707,0.0224171779948053,-0.521924784783151,0.077563443790658,0.32053768060009,-0.0815301953343469,-0.452694945877409,-0.419167616569303,0.593663090462022,0.413269830218113,-0.0259866960674381,-0.0750350631299969,-0.512475437960322,-0.629003521275183,-0.625096531282276,-0.269547147861848,0.4236792566447,-0.657299859010372,-0.344718120423149
healthy,-0.092796266853776,0.131259403124326,-0.0370772334540212,0.137834574963357,0.0374667286487694,-0.360605767102869,-0.322909696991105,0.0460108291911778,-0.0597879407105509,0.404762833765735,0.0209276372870537,-0.175833564746531,0.0332039644590387,0.0219949263657207,0.001246413667112,-0.0455323672084084,0.0894076729349112,-0.116902365468669,-0.0128785132707784,0.011483981487421,0.0236092659544012,-0.0324148076116314,-0.103909810263757,0.209428097156014,0.133180925681073,0.0444242457877078,0.0889716208830018,-0.197763204041233,0.0596863373566815,-0.0151469621134059,-0.118979152502386,0.36387955126325,-0.035075106149562,0.0616374863972359
healthy,0.46064254848326,-0.467399129418464,0.0472846681677385,-0.181443827670611,-0.174146335964412,-0.439159519296821,0.646319188325068,-0.0013561180574104,0.265686560794194,-0.515593563242644,0.226735459789984,0.246593797057307,0.0317444862216797,-0.0025843471021663,-0.0654860499610144,0.268105053625389,-0.216031609907756,0.22308807963134,-0.447382397077634,-0.538791964546918,-0.521734271084713,0.318346125967054,0.333724146502883,-0.747037897044437,-0.142999300997148,-0.189575413903564,-0.663796132253484,0.230380177434615,-0.279609758779729,-0.173189064387023,0.17262605628945,0.186000967510723,0.707543506093545,0.327682152031832
healthy,-0.542963070579279,0.579037229035132,-0.389567966390126,0.480765349226074,-0.10591243468387,-0.653079448563385,-0.651725022186212,-0.0129173569334592,-0.0304018555752607,0.589179120191304,-0.0150024654249397,-0.324935860154651,0.0486864765653319,0.227073666899499,0.0279465804674508,0.518149589711852,0.183197438579005,-0.40112081157521,0.439926919427221,0.322282351448257,0.250556819426464,-0.23737417834405,-0.775632624848759,0.758216992110325,0.684045434320846,0.115582765344779,0.0762838209487315,-0.548537495023416,-0.497918100911271,-0.555823538691139,-0.39181177062082,0.670671885939833,-0.648818890860138,-0.143605482784968
healthy,0.0476469802635605,0.598849740609912,-0.0215284867548582,0.099672257077447,0.117156373199252,-0.513483712930621,-0.154641168203175,-0.0886315893435158,0.319363757386845,0.669657651245946,0.128996712677476,0.0422881099455768,0.0034252971515441,-0.163283138752511,0.0240164226261718,-0.286825384965552,0.197882514144269,-0.0936791918145182,0.302439102080227,0.242687543807526,0.077243564407375,0.168497512011786,-0.671886844081701,0.130784852028987,0.452855842151119,0.108616474288494,0.0246525623010486,-0.452064570853742,0.162240778963817,0.0444063347005918,-0.391117862789965,0.42592400858856,0.0618329494164249,-0.0002030998272853
healthy,0.0939170206216699,0.401005188790049,-0.109267710064195,0.193008811557759,0.382876361297303,-0.15362387520164,-0.179400856310356,-0.109096127168463,0.0784347143461483,0.558773097143333,0.25568233580667,-0.228318355314068,-0.0412002211093301,0.20113899926458,-0.119910406863845,0.0621388295896922,0.426536816457884,0.0466093822482048,0.398500051295652,0.446302452961187,0.278251245471657,-0.125286068436385,-0.440324762593717,0.396073648727831,0.501391141273715,0.302560214466568,0.267331934097971,-0.269622089421032,0.0671424427549841,0.123225730351435,-0.424657938501846,0.0891371836566364,-0.273877409214579,-0.132801505362856
