group,CD11a,CD11b,CD127,CD154,CD197,CD2,CD226,CD244,CD254,CD279,CD28,CD30,CD319,CD336,CD4,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,NLRP2,TIGIT
healthy,0.660638833712438,0.199328602335168,0.0952282607171767,0.0977150859069277,-0.1918889470546,0.567190920409581,0.166808774578717,0.607845306863085,0.226642647258901,0.487368317806284,0.279789492504371,0.223560231239875,0.317014908918545,0.0322929218353977,0.0175639201964215,-0.468261945260916,0.689358153717792,0.272434436067667,0.143232513659234,0.0894133262771326,0.619745676786215,0.0687261203879686,-0.125898841092075,-0.178608768258149,0.349164823971396,0.63998580735312,0.261976456174833,0.665623304689429,0.628650966757456,0.418921496570009,0.0083150412319836,0.639398358246212,0.267076514204664,0.430802872357424
healthy,-0.199533556223908,-0.323944341798874,0.25685744297857,-0.0448944780579807,0.138845784689735,-0.227363330259947,-0.302441165025852,-0.373824886610467,-0.132405608049187,-0.180850324810061,0.224522782854982,-0.0790494906318412,-0.298493873615234,-0.110537138633095,0.021148072376505,0.0324362952168071,-0.128918737182543,0.114290177169694,0.1645681942742,0.179538863587068,-0.207734432504734,-0.464689826902614,-0.0265500325055133,0.0943664367998337,0.160161375304519,-0.0814690504597952,-0.482484837780135,-0.110211419736586,-0.119664322179478,-0.251190556621379,-0.07847943943837,-0.504825278542702,-0.10184893132725,-0.255987781746171
healthy,0.470027027617938,0.239290547882425,-0.445929211565582,0.173709084581474,-0.136572050251802,0.0108551169379614,0.525398421624895,0.757571198588288,0.177062920280798,0.301808557024118,-0.148577635917243,0.151764217287486,0.386678613067736,0.164671913329886,0.189127389908431,-0.341369633157511,0.463270311552359,0.0408132603234527,-0.541236311398287,-0.282318883654457,0.555914860013506,0.68193689241032,-0.376624017515164,-0.425021869373274,-0.474121516979465,0.277612338019183,0.564189884421974,0.616245732653662,0.416128468173432,0.34690880241153,-0.0983839583551516,0.750342040458276,0.169759314747843,0.488705227634201
healthy,0.258902243123127,0.151098513065463,0.0446994182923274,0.0953320956183726,0.0631237865529961,0.330812134544696,0.373334843994953,0.16717942061246,0.172037769672685,0.153772577497238,-0.0549276535273924,0.132022159541793,0.0995689107710994,0.111512425465634,0.182313734209751,0.129229811525747,0.274993493025893,0.0870649546740548,0.346084714832573,0.229858333806444,0.120388448842268,0.273243241140649,0.0869622064346243,0.0391924758534058,0.382544925789488,0.162543836241214,0.0864138026545626,0.156375838096663,0.331192125744352,0.174895095938789,0.0150462590680836,0.312319653857341,0.0420894174346314,0.0518723670615917
healthy,0.532288992929123,0.235816113681343,0.0105946799939149,-0.0724591072033456,-0.401105123475174,0.332062822932465,0.711726406350276,0.531852635254327,0.172416779768777,0.780271158466504,-0.0559742465852359,0.293226739559833,0.268080623807596,0.125355572721257,0.0972903357387506,-0.617513356281137,0.629233833605494,0.0177107628256278,-0.212493893385587,0.109616405171712,0.615331297482485,0.275546757178737,-0.530438044390189,-0.121944132431211,0.0646399613557712,0.103143045542294,0.440222603887408,0.697849782722794,0.662176592963488,0.364627995118098,-0.111190388394505,0.641128421206848,0.152692796826373,0.290291328170225
healthy,-0.0580445299310047,-0.108565678423053,-0.295470082541862,-0.0134028966018719,-0.0472470151717269,-0.043629888718378,0.236475906834435,0.116514626591989,-2.30376570307636e-05,0.0327952879191025,-0.495234657628818,-0.114741197310136,0.117466590505474,-0.0728263215779034,0.0383192225452011,0.0447423555070149,0.0162909110631755,-0.277302025657316,0.0893230125190558,-0.296064794550212,-0.152468315025173,0.635268653970892,-0.313423605357647,-0.418629687302588,-0.1991160081635,0.15919930995178,0.12700569918596,-0.13304740109399,-0.0916801334314798,0.205004325445253,-0.233772735734364,0.0604634773406676,-0.022925209902101,-0.108529909408061
healthy,0.604252325831171,0.171546588766702,-0.605654602182247,-0.0525939231932589,-0.250175379531856,-0.17789133820572,-0.270826332116463,0.791216668261627,0.0830816864826757,0.21623845352113,-0.555000281216715,0.0823391994323774,0.326749599712192,0.119267953610615,0.0180071375482754,0.308056578380959,0.377093778282476,-0.472412970270879,-0.592878505429714,-0.475226727253498,0.478905215512657,0.415566709916774,-0.553634343526686,-0.186842751299067,-0.208389131150547,0.332338661708397,0.369034120643851,-0.0539381073342884,0.0625343644237019,0.250914344369306,0.125348316289886,0.789058804406237,0.0906310833877954,0.487904335531435
healthy,0.487920494928186,0.126868743139094,-0.505849948285761,-0.107574153873317,-0.462404456228434,0.0342888500263484,0.628600527383837,0.654807546894766,0.0329981576441572,0.0709028288541984,-0.507722566444785,-0.0227619114001058,0.323137321441138,-0.0115646119895348,0.0795149311354955,-0.51227414874706,0.365095459747248,-0.328792290168807,-0.356070430978178,-0.261591529822751,0.300944933727798,0.734369657645825,-0.753406990642998,-0.646276611271605,-0.358749449216574,0.340566853469447,0.563416942639012,0.525681553071452,0.520830524086357,0.380372079320242,-0.625712191332184,0.640869004480953,0.0046057382325432,0.177406147240903
healthy,0.430930210217863,0.15727710786065,0.0032858468150976,0.0477632239366995,-0.126005862676939,0.345817240508057,0.20054807509838,0.602440810944533,0.196961725913375,0.385702460039812,0.0792496540918246,0.0700786324009868,0.305008920710806,0.0864011687688452,0.0688452064564703,-0.137973302152361,0.530641894687095,-0.0553669450174307,-0.0192446405441865,0.0494995580420689,0.440403685358398,0.177796598806819,-0.191707954500291,-0.0229394666344182,0.310403762508916,0.334596496760165,0.229853745481051,0.421870265263354,0.458134864710405,0.18050283569868,0.182290262735926,0.54999449600696,0.0617000132110196,0.240947386072325
healthy,0.220833791845486,0.248208625150783,-0.543150254999108,-0.320945100696539,-0.466298243821843,-0.205819838731925,0.020967722141051,0.493290505841944,-0.0134344148800159,0.158765170719407,-0.376309820132816,-0.183934271119274,0.199682773616136,-0.227425726616913,0.03725116471202,-0.66514496480721,0.201263395489308,-0.168939569334276,-0.538300005390748,-0.360162276638141,0.379637718412275,0.449768463613743,-0.516196074618688,-0.70646609867106,-0.470922227378023,0.247791784444712,0.410907104104084,0.356735913690555,0.309973468731691,0.242573551792874,-0.416774726649495,0.563827767657368,-0.0194477055584744,0.255140079420068
