group,CD11a,CD127,CD16,CD197,CD2,CD226,CD244,CD269,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD7,CD8,CD94,CD95,CD96,CD99,CX3CR1,KLRG1,TIGIT
healthy,0.448396698117085,0.239461809964089,0.0550852411161477,-0.0571350915895199,0.214321582192118,0.0859199207529878,0.291689817611562,0.245401795070124,-0.0267660531713376,0.225884654374421,0.0960049203502193,0.155730316462851,-0.103507919583266,0.0405795769015552,-0.308852405918574,0.310383439131647,0.0454840471451139,-0.025923164914343,0.0929663634373199,-0.0202630265839774,0.23260154976702,-0.29983545645696,0.0211683399641758,0.0482688228854232,0.279429772717587,0.251003820147197,0.0930708254119984,0.401583128625378,0.0644404044562233,0.596043963127532,0.19804410139447
healthy,-0.276557616217666,0.442185983523286,-0.11922261777293,0.339714046825558,0.0169189987991865,-0.409166812571142,-0.59783011536299,-0.16727833761365,-0.360808817801599,0.385175076400784,0.0963276529974364,-0.443746105485963,0.0001252360046926,0.0536311148073672,0.318962785499767,-0.309656230728158,0.229247121506667,0.443240332602911,0.320763932658823,-0.598995173920051,-0.289066248204111,0.475389547977029,0.526405676808361,0.338910066545236,-0.534818357405526,-0.408313043489804,0.107975914408581,-0.334981714010221,-0.38411361663777,-0.588672769984311,-0.348640885754122
healthy,-0.231495674077818,0.26697903005982,-0.60354354408514,-0.302902337469673,0.125206070902622,-0.447785195228891,-0.523701166990931,-0.608270942063438,-0.484032546468321,-0.125334564489507,0.0187376121044411,-0.563131592047577,-0.193436078108118,-0.375282574866794,0.316175569710684,-0.136143193316441,-0.106286531460883,0.379566504471974,0.156357842607261,-0.547578373395678,-0.673695705211888,0.387116096230806,0.305102903360532,0.562058375244861,-0.533200895327317,-0.637682254249507,-0.261694609860933,-0.0565835619717305,-0.652384472550077,-0.542157033155133,-0.605673247924354
healthy,0.286358769255406,-0.0812728368939471,0.104580235883308,0.0223564536282265,0.244297195605176,0.274339840540452,0.297976762137495,0.100348201679536,-0.113796134003402,-0.102542945415019,0.339193755570624,0.107263678641514,0.0364003455009051,-0.0558599640243439,0.359547680299285,0.225295232051093,-0.0206831998253953,0.0778781472878835,0.119860828850862,0.151629976417305,0.106558927475182,0.169279812877928,0.124016427474464,0.581034944863084,0.27157094922538,0.0747472513704839,0.0469450848291843,0.280268601446151,0.152885571482807,0.122213949535908,0.102761931909344
healthy,-0.253435154486485,0.218659950126514,-0.129141572312594,0.226982911199091,-0.155774664806364,-0.372190019140715,-0.60421879954322,-0.343949547366123,-0.588248938232445,0.419219963448664,-0.0586088906755223,-0.322430302514857,0.186643500250259,-0.108264481439929,0.633229161218041,-0.439894442186384,0.147530602200998,0.276941610568301,-0.0011611466061795,-0.410585702299919,-0.283782477910343,0.444741099978669,0.44581651786613,0.0757193192000921,-0.455084533437476,-0.440838498026085,0.0924821313693087,-0.467467330399708,-0.0460387533224254,-0.515984103128514,-0.255585044827257
healthy,0.355603380797617,0.506509119579021,-0.232968834941046,0.238670442405802,0.385135968193672,0.249822232924998,0.104034500138573,0.25045291020666,0.366829353374452,0.457293619177168,0.334618572515242,0.1019071406924,0.099554062989443,0.351278560212817,-0.130754438922465,0.332685390426474,0.615459724317444,0.221112393447654,0.38223888690673,-0.10039603438744,0.249915069819337,0.47945110812107,0.406288715839924,-0.1000917996494,0.0541263242822737,0.244714476021444,0.44369653756564,0.37168553421553,-0.182393308973148,0.192099905086175,0.204484661105715
healthy,-0.425690583357852,0.67560527365479,-0.14537169429607,0.189989552108168,0.33951903546183,0.269971885459252,-0.624585796443866,0.0171402159902609,-0.138600085258792,0.570530053511029,-0.183155268956595,-0.24691118300762,-0.0985969302930229,-0.0011560725754259,-0.275315187260487,-0.194974332373132,0.662057274294047,0.58038048038642,0.510207022945865,-0.556379094438713,0.118757854628014,0.415847584006777,0.287875461569732,0.224098559174661,-0.238346874109417,0.0717784342356727,0.248889005599258,0.0387683408151525,-0.250902121261251,-0.621023015915386,-0.442626693601504
healthy,-0.435169546954803,0.480933156718918,-0.329128452938272,0.471407345166882,0.0237750878393365,-0.551588782555777,-0.621481405012855,-0.083473216217502,-0.100744166217891,0.471376082970492,0.0579956410807007,-0.30101734790915,0.145967827461246,-0.0996643269820144,0.559200640399938,-0.310967484017988,0.284188727569828,0.373031673484177,0.297410619547315,-0.640719734625427,-0.327457324990851,0.737804660753351,0.640135395667837,0.458307761941222,-0.488944434529888,-0.507399097087924,0.0749175226552925,-0.473061054726516,-0.335595399150793,-0.611051543519378,-0.191875434225514
healthy,0.0369615580476514,0.526392776921139,-0.0760537758299024,0.285254808037557,0.396089089741876,-0.226556824167407,-0.0640766096630252,0.0668529850531528,0.29793838921329,0.535527445373854,0.285891904141025,-0.0053494252370628,-0.0054532474353878,0.158930087188575,-0.0061233882949503,0.0683472705853078,0.390535667353526,0.471923000499455,0.388387452862605,-0.552752934014132,-0.0551177352317402,0.434643958153066,0.4989039298804,0.441182417405174,-0.167389302501158,0.163094888089602,0.314442999788077,0.140080510013969,-0.166352594839039,-0.0663056372346728,0.112933964552059
healthy,0.426008077325964,-0.38316253495138,0.0555752873166677,-0.0543576613299521,0.069562941579003,0.0599311977876834,0.579186413061494,0.171726462123248,0.259546857691251,-0.0280164549163489,0.176705550806945,0.320417561003776,-0.0047559770199717,0.142071617420529,-0.292010159317195,0.354132171937379,-0.117557588607022,-0.136769261488329,-0.100391074239342,0.496899959333686,0.405273334333533,-0.168581072322996,-0.262740978182546,0.0405873458430762,0.247889242270699,0.456667922046544,0.248073160998683,0.32288850543905,0.490183642058785,0.568804051964718,0.636707597452805
healthy,0.362441332583482,0.165923582740943,0.382796656062953,0.155037395796223,0.212990546901571,0.318685317601647,0.431291633770795,0.237040295552185,-0.20908202314086,0.194674311088293,0.278978378618531,0.204349557015901,0.134694455364901,-0.118265430201329,0.494046399522671,0.453954455542703,0.130183709215605,-0.0014825540409074,0.271876060554788,0.203834871964185,0.28124504547731,0.360999008267722,0.413820166513768,0.465494273274966,0.227926751057221,0.310876203318278,0.257947081532317,0.475880182731273,0.210645837815731,0.284269956839468,0.24112409848491
healthy,-0.215566515301917,0.377956566588806,-0.109232737924317,0.359573757096041,0.0536227934253071,-0.0162824684817071,-0.462764245614083,0.055688954078251,-0.337053368257537,0.448933608003344,0.248648446962333,-0.132776735525985,0.276637353668869,-0.136003668559564,0.730218416720831,-0.235456784992687,0.172044603904825,0.437732663924448,0.335412624025536,-0.308394917862598,-0.0335792000669046,0.324671733076023,0.500536954007414,0.295694075882639,-0.181425423516686,-0.407709948072395,0.111142898926505,-0.224352343076162,-0.113571723582397,-0.472867432617736,-0.318452742668235
